,X600519.SH,X600104.SH,X002415.SZ,X000725.SZ,X000651.SZ,X000063.SZ,X000858.SZ,X000625.SZ,X002304.SZ,X600031.SH,X600276.SH,X600690.SH,X600118.SH,X600271.SH,X000100.SZ,X600372.SH,X600703.SH,X000157.SZ,X002129.SZ,X000338.SZ,X002241.SZ,X600089.SH,X600741.SH,X600066.SH,X600177.SH,X002236.SZ,X002292.SZ,X300124.SZ,X600582.SH,X000559.SZ,X002456.SZ,X000977.SZ,X600060.SH,X600435.SH,X601877.SH,X600198.SH,X002475.SZ,X002465.SZ,X600839.SH,X000800.SZ,X300003.SZ,X002294.SZ,X000581.SZ,X000568.SZ,X002007.SZ,X000869.SZ,X000623.SZ,X002491.SZ,X002276.SZ,X300146.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.0655495883337801,0.00606431529050056,0,0,0,0.122105278383809,0,0,0,0,0,0.0498398410181648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0248705149465666,0,0,0,0,0,0,0,0,0,0,0.0605533325813687,0.206636454558369,0,0,0,0,0.075387353836963,0,0,0.00165729743041332,0.0113363507824104,0,0,0,0,0,0
X600104.SH,0,0,0,0.045411136430589,0.168606809117768,0.0227802252835731,0,0,0,0,0,0,0.0264160492457865,0.030921876854303,0,0.0917532645860663,0,0,0,0,0,0,0,0,0,0.0547075230049345,0,0,0,0,-0.0115737956717223,0,0,0,0,0,0,0,2.71050543121376e-20,0,0,0,0,0.112660547450077,0,0,0.121614752645766,0,0.028883645985348,0.00341536981205536,0,-0.00181029597526386,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0.128861707841909,0.0740791876082603,0,0.0804469457031676,0,0,0,0,0,0,0,0,0,0,0.098346366619376,0,0,0.199181162698796,0.0511414990185706,0.0301761651527359,0,0,0.0262290708624648,0,0,0,0,0,0,0,0,0,0,0,0,0.000828103339624463,0,0,0,0,0,0,0.457544127572153,0,0,0,0,0,-0.0197541628278203,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0986286240023451,0,0,0,0.0278841138201524,0,0,0,0,0,0,0,0,0,0,0,0.00681078781741599,0,0,0,0,0,0.254211624632059,0,0,0,0.294157946992532,0,0.246019385617471,0,0,0,0.0949746873974852,0,0.19549551799671,0,3.46944695195361e-18,0,0,4.33680868994202e-19,0,0,0,0,0,0,0
X000651.SZ,0,0,0.0438947193756673,0,0,0.157380542423283,0,-1.0842021724855e-19,0,0,0,0.203034866146653,0,0.00691598389689895,0.0883788445635747,0,0,0.0179080738483475,0,0.110687583192836,0,0,0,0.020903778000655,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0.0213356750286673,0,0,0,0,0,0,0,0,0,0,0,0,8.24179089808713e-05,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0.0131866828454569,0,0,0,0,0,0,0,0,0.0407227629949901,0,0,0,0,0,0,0,0.319845228426276,0,0,0,0,0,0,0,0,0,0.199016772152903,0,0,0,0,0,0,0,0,0,0,0,0.268831033327662,0,0,0,0,0,0,0,0,0.00405809994680674,0,0,0,0,0,0
X000858.SZ,0,0,0.0253139395388615,0,0,0,0,0,0,0,0,0.106419859308308,0,0.0485190140366909,0,0,0,0.0634224567802641,0,0.014605478146632,0,0,0,0,0,0,0,0,0,0,0,0,-0.0176228799518474,0,0,0,0,0,0,0,0,0,0,0.366120351078462,-0.0241435684616108,0.0384239348797005,0,0,0,0.0199011284966508,0,-0.00240527598113252,0,0,0,0,0,0,0
X000625.SZ,0.0252707903032456,0,0.248322416211642,0,0,0,0,0,0,0.126802179003881,0,0,0,0,0,0.0240011870743919,0,0.0173707280678604,0,0,0,0,0.15838574718706,0,0,0.0692383680550116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0705243455502143,0,0,0,-0.00612378333725017,0.0147466953878698,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0.0515951065047387,0,0,0,0,0,0.0172788790642235,0,0,0,0,0,0,0.156505791341091,0,0,0.0229389417437134,0,0,0,0.0279225757526451,0,0.0447136358870672,0,0,0,0,0,0,0,0,0,0,0,0.315975911450397,0,0,0,0,0,0,0,0,-0.00360480325687385,0,0,0,0,0,0
X600031.SH,0,0,0,0,-0.109301136448695,0,0,0,0,0,0,0,0,0,0,0.0976241268438932,0.0236517299735281,0.210886766050768,0,0,0,0.157791316237684,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.0420256855573504,0,0.0615695533680518,0.0425658993193893,0,0,0,0,0,0,0,0,0,0,0,-0.0649306606413257,0,0.0863810696570109,0,-3.94400820057109e-05,0,0,0,0,0,0,0
X600276.SH,0.0683252649837411,0,0.0572008068482238,0,0,0.146043547404062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156744908927171,0,0,0,0.00372207965005477,0,0,0,0,0,0,0.0135811279126688,1.0842021724855e-19,0,0,0,0,0,0,0,0,0.00997380145045275,0,0,0.128457194575664,0,0,0.0115362251381294,0.103512621201709,0,0,-0.00510005627530113,0.0178656292519013,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0394761015351382,0.0108659982011792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0412388864981248,0.00730292228141277,0,0,0.0447322499010698,0,0,0.105239044226078,0,0.0196256969590769,0,0.0762727753227354,0,0,0,0,0,0.0878934148834452,0,0,0.00402446065358555,0.008427220178737,0,0,0,0,0,0
X600118.SH,0,0,0,0.133762231909878,0,0,0,0,0,0,0,0,0,0,0,0,0.134394025316488,0,0,0,0,0,0,0,0,0,0,0.0740211426251508,0.185634786510354,0,-0.0874302104264822,0,0,0.222137745221888,0,0,0,0,0,0,0.0929455564692843,-0.0688612783707111,0,0,0,-0.075957617512389,0,0,0,0,0,0,0.0460053337782572,0,0,0,0,0,0
X600271.SH,0,0,0.0463232872761365,0,0,0,0,0,0,0,0,-0.0675292644934583,0,0,0,0,0,0,-0.103289355228931,0,0,0,0,0,0,0.258663847093709,0,0,0,0,0,0.155171197883314,0,0.0914300172141174,0.0894041432026182,0,0,0,0,0,0,0,0,0.173370305340225,0,0.215040824827373,0,0,0,0,0,-0.0140185160437466,-0.025130496934577,0,0,0,0,0,0
X000100.SZ,0.00949852799600524,0,0,0.146116739918575,0.126644076730776,0.0667876621370523,0,0,0,0.0994504392156604,0,0,0,0,0,0,0.0159966763405581,-6.93889390390723e-18,0,0,0,0,0,0,0,-0.0378492422168397,0,0,0,0,0,0.00318143159251602,0.311365239221598,0,0,0,0,0,0,0,0,0.0355264421868852,0,0,0,0,0,-0.0493041964447184,-0.0277960975075585,0,0,0.000886974764962422,0,0,0,0,0,0,0
X600372.SH,0,0,0.00441762268129047,0,0,0,0,0,0.0478169011152821,0,0,0,0.0200854462613737,0.0346575412000376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0573123296864533,0,0,0,0,0,0,0,0,0,0.229849680561585,0.0481769989520421,0,0,0,0,0.204350761368791,0,-0.0285739622072098,0,0,0,0,0,0,0
X600703.SH,0,0,0,0.0256861924354172,0,0,0,0,0,0.0432354212755548,0,0,0.101166299570034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0170554122222165,0.163850947603548,0,0,0.175707243897401,0,0,0,0,0,0.14272031268344,0,0,0,0,0,0,0,0,0,-0.0688607431564275,0,0.0167426023624648,0,0,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0.00781949968413061,0,0,0,0,0,0.547635652424642,0,0,0,0,0.026112560497585,0,0,0,0.00277337533420742,0.0882453063312737,0,0.189866767040447,0,0,0,0,0,0,0,0,0.0246646286749264,0,0,0,0.0355670979319106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0178195911718942,0,0,0,0,0,0
