,X600519.SH,X000858.SZ,X600276.SH,X002415.SZ,X002475.SZ,X600690.SH,X600809.SH,X000651.SZ,X002371.SZ,X000568.SZ,X003816.SZ,X600104.SH,X000725.SZ,X300124.SZ,X000063.SZ,X600031.SH,X000625.SZ,X002304.SZ,X000338.SZ,X000596.SZ,X300014.SZ,X000100.SZ,X600418.SH,X002179.SZ,X002241.SZ,X002463.SZ,X600584.SH,X000977.SZ,X600089.SH,X600703.SH,X000066.SZ,X600372.SH,X000157.SZ,X002028.SZ,X002049.SZ,X002236.SZ,X600839.SH,X600522.SH,X600741.SH,X600183.SH,X002456.SZ,X600066.SH,X600460.SH,X601877.SH,X002156.SZ,X000661.SZ,X002085.SZ,X000800.SZ,X002129.SZ,X002074.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.36014923397649,0,0,0,0,0.0638021688613255,0,0,0,0,0,0,0,0,0,0,0.136832842956714,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,-0.0026398434088378,0,0,0,0,0,0,0,0,0,0,-0.132101691875801,-0.0200435796947693,0,0,-0.072167623623252,0,0
X000858.SZ,0.524850414110731,0,0,0,0,0,0.402318064829619,0,0,0,0,0.0167783625678764,0,0,0,0,0,0,0.0498326711227063,0,0,0,-0.0263219294925097,0.0796469411911601,0,0,0,0,0,0,0,0,0,0.154810625712195,0,0,0.0196367782511943,0,0,0,0,0.00941999023131347,0,0,0,0,-0.0149754314902743,0,0,0,0,0,0.0096753559466973,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154247887857442,0.154997193722497,-0.0942254711168885,0,0.122013839548626,0,-0.109590223656721,-0.0143737348296878,0,0,0,0.0177406022185994,0,0,0.0858392812127276,0,0,0,0.263358061271674,0,0,0,0,0,0,0,0.246799578468894,0,0,0,0,0,0.0399941558751507,-0.259792854386384,-0.0202645654730639,0,0,-0.14821880672085,0,0
X002415.SZ,0,0,0,0,0,0.0412316485361815,0.042018733277215,0,0,0,0,0,0,0,0.00626133228253522,0.0980895229291207,0,0,0,0.100159256130057,0.294008087519679,0,0,0,0,0,0,0,0,0,0.0455300389199464,0,0,0,0,0,-0.0496370739950892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0847737183731166,0,0,0,0,-0.0552806889973617,0,0
X002475.SZ,0,0,0,0,0,0.0150300412919967,0,0,0,0,0,0,0,0.127316162599882,0,0,0,0,-0.0478031298449493,0,0.0222274732077197,0,0,0,0.450210133913102,0.139096831416209,0,0.0272074521491567,0,0,0,0,0,0,0,0,0.0275365249552619,0,0,0.0317497606916993,0.0430182561571813,0,-0.0485217183306089,0,-2.16840434497101e-19,0,0,0,0,0,0,0,-0.0813067877407874,0,0,0,-0.00221978298294349,0,0
X600690.SH,0,0,0,0,0.0936687748159684,0,0,0.321536218626952,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.0797624487053817,0,0,0,0,0.0416754268713129,0,0,0,0.181749982188675,0,-0.032646905969277,0,0,0.033800124388301,0,0,0.0278692664511744,0,0,0,0.0783066081768638,0,0,0,0,0,-0.0118701248900621,0,-0.112717324577206,0,0,0,0.00712085008741021,0,0,0,0.011368583500214,0,0
X600809.SH,0,0.0515453702760827,0,0,0,0,0,0,0,0.7080115223274,0,0,0,0,0,0.0178798940030915,0,0,0,0.139656227552135,0,0,0.0624946889142067,0,0,0.0680866155318433,0,0,0,0,-0.0150498260966578,0,0,0,0,0,0,0,0,0,-0.000912625607016034,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,-0.0354613769444709,0,-0.00948037065500028,0,0
X000651.SZ,0,0,0,0,0,0.424091887925979,0,0,0,0,0.0769027194973679,0.0220531940792896,0,0,0,0,0,0.171681407084304,0,0,0,0,-0.0398993583933903,0.0623036878838472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12248327214694,-0.0258605586320409,-0.102483302215715,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.00910825960022466,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.414233067614225,0,0,0,0,0,0,0.0398346464154473,0,0,0,0,0.0290371305756427,0,0.00561407857213115,0,0,-4.33680868994202e-19,0,0,0,0,0,0.0302334068318519,0,0,0,-0.0132735074184244,0,0.0721631545662158,0,0.179586832403019,0,0.0242255406791609,0,0,0,0,0.053014065694523,-0.0657495271836686,0,0,0,-8.67361737988404e-19,0,0
X000568.SZ,0,0.150656522309719,0,0,0,0,0.448053501331057,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0.185808340439531,0,0.0890485307826772,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,-0.019012736544911,0,0,0,0,0,0,0.0605058787306516,0,-0.0133717316733413,0,0,0,0,0,0,0,0,0,-0.0491878507032487,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0964352017781553,0,0,0,0,0.384331535713742,0,0,0,-0.0754966884208276,0,0.117029043479547,0,0,0,0,0,0,0,0,-0.294599299936648,0,0,-0.105615615039483,-0.196264754492821,0,0,0,0,0,0,-0.0114995365579494,0,-0.0255107060935772,0,0,0,0,-0.0204240972248298,0,0.306809715094273,0,0,-0.0475557167399692,0,0
X600104.SH,0,0,0.0821442883402246,0,0,0,0.540515276086543,0,0,0,0.159387597368205,0,0,0,0,0,0,0,0,0,0,0.0300987244988365,0.107820594501564,0,0,-0.183311175521057,0,0,0,0,-0.446988739081917,0,0,0,-0.0742436595669828,0,0,0.14588002786888,0.112511792400789,0,0.132593470965158,0,-0.200465823085926,0,0,0,0,0,0,0,0,0,0.0807627216521047,0,0,0,0.110592592059516,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0932252912108597,0,0,0,0,0,0.00812280202975928,0,0.424047975797362,0,0,0.00408897659056367,0,0,0,0,0.017584990647222,-0.017086491134536,0,0,0,0,0.0963449151011678,0.106359842366681,0,0,0,0,0,0.0216865959202322,0,-0.0479234150091849,0,0,0,0.0058296018589063,0,0,0,0,0,0,0,0.0207776826891225,0,0
X300124.SZ,0,0,0.0731333456477906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.473491870096604,0,-0.0297209916213065,0.25557004392704,-0.125676468972143,0,0,0,0,0,0,0,0,0,0.0255801908373612,0,0,0,0,0.0501457034653751,0.0590381103228606,0,0,0,0,0,0,0,0,0,0,-0.133863126426244,0,0,0,0,-0.0690447945276171,0,0
