,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X002292.SZ,X600690.SH,X600703.SH,X600741.SH,X000100.SZ,X600031.SH,X600066.SH,X002241.SZ,X002236.SZ,X600118.SH,X002506.SZ,X000559.SZ,X600177.SH,X000157.SZ,X002475.SZ,X600372.SH,X000338.SZ,X000568.SZ,X300003.SZ,X002074.SZ,X002085.SZ,X300124.SZ,X002294.SZ,X600089.SH,X002456.SZ,X002426.SZ,X600867.SH,X002465.SZ,X601877.SH,X600498.SH,X000977.SZ,X002007.SZ,X002512.SZ,X000050.SZ,X600699.SH,X000869.SZ,X002049.SZ,X002180.SZ,X300001.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.13354516013254,0,0.140964296318274,0.436286008852552,0,0,0,0,-0.0791176448178106,0,0,0,0,0,0,0,0,0,0,0.0838050773722828,0,0,0,0,0,0,-0.0506580467263369,0,-0.0371893846626316,0,0,0,0,-0.137100909160594,0,-0.0707431634309984,0,0,0,0,0,0,0,0,0,0.00214000596881653,0,0,-0.0113188659515227,0.0672380853660567,0,0,0,0,0,0
X600104.SH,-6.93889390390723e-18,0,0.172981575122591,0,0,0,0,0,0,0,-0.0342291483035764,0,0,0.487970735198595,0,0,0,0,0,0,-0.0392900312792604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0191646037001475,0,0,0,0,0.0242223217067154,0.0296292142855502,4.33680868994202e-19,0,-0.00896194362533033,0,0,0,0,0,0,0
X002415.SZ,0,0.096926924924261,0,0,0,0,0,0,0,0,0,0,0,0,0.350143709471183,0,0,0,0,0,0.0177313509370532,0.0293070971898528,0,0,0,0,0,0,0,0.108870736696029,0,0,0,0,0.0844197083948904,0,0,0,0,0,0.00228190152771244,0,0,0.0587881882393686,0,0.0369590576514214,0,0,0,0,0.0425669823822174,0.0347958064087886,0,0,0,0,0,0
X000651.SZ,0.0517061822257565,0,0,0,0,0,0,0,0.0469745639864049,0.0401989541944518,0,0,0,0,0,0,0,0,0,0,0.0745835063138492,-8.67361737988404e-19,0,0,0,0,0,0,0,0,-0.0120736343935515,0,0,0,0,0,0,-0.0394505111858058,0.0671256623219717,0,0,0,0,0,0,0,0,0,0,0,0.0545789258876909,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152162075033134,0.0612131799611474,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0541909260732366,0,0,0,0.103832203481643,0,0,0,0,0.0512663171528343,0,0,0,0,-8.67361737988404e-19,0,0.0421551241082081,0,0,0,0,0,0,0
X002304.SZ,0.494753944385507,0,0,0,0.187144735628263,0,0,0,0,0,0.172659885583135,0,0.103484688043111,0,0,0,0,0,0.0229273237426203,0,0,0,0,0,0,0,0,0.175352297810472,0,-0.0435590993866246,0,0,0,0,-2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0,0.012421382321166,0.159326414102244,0,-0.0894176474990099,0,0,0.0196272074122815,0,0,0,0,0,0
X600276.SH,0,0,0,0,-0.00795759308002768,0,0,0,0,0,0,0,0,0.130050531474547,0,0,0,0,0,0,-0.0266010287322044,0,0.338492170889745,0,0,0,0,0,0,0.0396938127040624,2.16840434497101e-19,0,0,0,0,0,0,0,0,0.00745001121442978,0,0,-0.0269805359481186,0,0,0,0,-2.16840434497101e-19,3.46944695195361e-18,0,-0.00218574010289304,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0.0193135087724585,0,0,0,0,0,0,0,0.0439830847473772,0,0,0.215748102483476,0.10650337556307,0,0,0,0,0,0,0.0431446060921578,0,0.00815550362457125,0,0.164726249727161,0.0455492786574037,0,0,0,0,0,0.0382332081547533,0,0,0.0671956854506968,0,0,0,0,0,0,0.0120710773569829,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0.200672550385893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00727159390130817,8.67361737988404e-19,0.00618921792604677,0,0,0.0122060536691535,0,0,0,0,0,0.0574827167303128,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.179572739689457,0,0.168813876938627,0,0,0,0.0373177344790341,0,0,0.00900313212196268,0,0,0,0,0,0,0
X000063.SZ,0.0178045926737716,0,0,0,0.21625775635593,0,0,0,0.211998868951146,0,0,0,-0.0354190482384356,-0.186694533731668,0,0.0985548360382883,0,0,0,0.0740452370983299,0,0.0112575773028012,0.390675945786677,0,0,0,0.0653773789555769,0,0,0,0.0474041065989985,0,0,0,0,0,0,0,0,0,0.100805345218108,0,0,0,0,0,0,0,0,0,-0.0414389311165425,0.00776135446361062,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132797038821407,0,0,0,0,0.114909389107322,0,0,0.129954261591176,-0.0531000528924807,0,0,0,0.023786978547971,0,0,0.273240388909375,0,0,0,0,0,0.234228480399043,0,0,-0.0746243828618483,0,0.398866843288178,0,0.0787019241562007,-0.162758235472056,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,-0.154812881888241,0,0,0,0,0.541529333769429,0,0,0,0,0,0,0,0,0,0,0,0,0.189257720504344,0.0343911060012987,0,0,0,0,0,0,0,0.144987346225121,-0.334585681787107,0,0,0,0,0,0.014723011539413,0,0,-0.0494297115864455,0.160700428749067,0,0.0579160843457681,-0.253721384661332,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0.0640465783598217,0,0,0,0,0,0,0,0,0,0,0.105739903283715,0,0,0,0,0,0,0,0,0.175502184017203,0,0,0,0.150826083331047,0,0,0,3.46944695195361e-18,0.00475982841453554,0,0,0,0.14593156473875,0,0,0,0.0149960682683719,0.0626708080440289,0,0,0,0,0,0,0,0,0
X600741.SH,0,0.265692452451116,0.154452438066842,0,0,0,0,0,0,0,0,0,0,0,0,0.154810115526681,0,0.0250448612746401,0,0.0390420428617212,-8.67361737988404e-19,0.0415587254280734,0,0,0,0,0,0,0,0,0,0,0,0,0.0411192535969268,0,0,0,0,0,0.0141167529580988,0,0,0.0533762802239404,0,0,0,0,0,0,0.0109368181172555,0,0,0,0,0,0,0
X000100.SZ,0,0,0.113128568850821,0,0,0,0,0.0643173693111867,0.0988739477214714,0,0,0,0,0,0,0,0,0,0.0224528771277483,0,0.112230405393552,0,0,0.0448572823547365,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.127357614774251,0,0,0,0.0211137924955731,0.148277605403022,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.00372366089417881,0.00999498595887668,-0.0483325661051431,0,-0.00706362663684153,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0.21180935514414,0,0.0418957699140668,0,0.0580518046942771,0,0,0,0,0,0,0,0,0.0360485441787923,0,0.0881797682459846,0.114669996218251,0,0.0710730127939348,0.102791153473129,0,0,0.0121504711618993,0,0,0,0.134449779364847,0,0,0,0,0,0.0171534946652715,0,0,0,0.018559795630767,0,0,0,0,0,0,0.0155523409689998,-0.0219750976353015,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,-0.0523860216283384,0,0.375508124778785,0,0,0,0,0,0,-2.77555756156289e-17,0.0479938080229903,0,0.178891153297468,0,0,0,0,0,-0.0212544135281032,0.0978990097036417,0,0,0,0,0,0,0,0,-0.0624941110212067,0.0715489020036222,0,0,0,0,0,0,0,0.0411526084538881,-6.93889390390723e-18,0,0.00421357526308419,-0.0582227280689171,0,0,0,0,0,0
X002241.SZ,0,0,-0.0123834927205576,0,0,0,0,0,0,0,0.201296438329747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0090422579210541,0.0894832282341411,0,0.397641007344699,0,0,0,0.0752104022256889,0,0.130968369672644,0,0,0.179810347543463,0,0,0.0750633208935326,0,0,0,0,0,0,-0.00932722773866173,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088555086352635,0.138390726480181,0,0,0,0,0,0,0,0,0.00910408160842014,0,0,0,0.0330987768884948,0.393061576239219,0,0,0.221153615920866,0.183320745483319,-0.0409130205763672,0,0,0,0,0,0,0,0.0151691112931001,0,-0.00875100464350781,-0.144431348977289,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128599068704036,0,0,0,0,0.0947732373768337,0.163515217630747,0,0,0,0.347785904378675,3.46944695195361e-18,0,0.00524825994612243,0,0,0,0,0,0.306359374366299,0.0430501589712712,0,0,-0.0435582528308569,0,0,0,-0.098341103845511,0,0,-0.00358059578619989,0,0.0139163477125353,0.0181504183535179,0,0.01500491998351,0,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0.122607060767896,0.0788704362523347,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.0162265422921278,0,0,0,0,0.0671565793875174,0.225850170305885,0,0,0,0,0,0,0,0.215633495564877,0.162737115729199,0,0,0,0,0,-0.0322489325713344,0.296027806480806,0.0671061298246452,0,0.0185938390956789,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0.0270091962446359,0,0,0,0,-8.67361737988404e-19,0,0.0195323570817086,0,0.0317900024104237,0.0280138075295442,0,0,0,0,0,0,0,0,0,0,0,0.27586173119181,0,0.272201496402816,0,0,0,0.237068969739252,0.00445353147791926,0,0,0,-8.67361737988404e-19,0,0,0,0,0.0781544270984657,0,-0.0156061161252405,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0.0867699962052063,0,0,0,0,0,0.0100524638038036,0,0,0,0,0,0.212418253264971,0,0,0,0,0,0,0,0.047580045844927,0.0339992997407498,0.144599342127506,0,0.237197169176514,0,0,0,0,0,0,0.0611021646306382,0,0,0.00723673679668914,0,0,0,0,0,0,-0.00556294316062427,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275236087188186,0,0,0.050429710149295,0,0.153294389069408,0,0,0,0,0,0,0,0,0.0263591494450687,0,0.066699790844704,0,0.0373630153409231,0,0,0,0,0,0,0,0,0,0.0966252899218531,0,0,0,0,-4.33680868994202e-19,0,0.0227073383665646,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0.0480463592999665,0,0,0,0,0,0,-8.67361737988404e-19,0,0,-6.93889390390723e-18,0.23624745314494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0176436127487285,0,0,0.350882969934142,0,0,0.0749860363966458,0,0.00163997823198872,0,0,0,-0.0176605545396812,0.0443825664607909,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,-0.0255473093663157,0,0,0,0,0,0,0.0764656619168327,0,0.508836922707449,0,0,0,0,0,0,0,0,0,0.0719772417795443,0,0,0,0,-5.42101086242752e-20,0,0,0,0.0441683012819743,0.0667148941848491,0,0,0,0.204489025111523,0,0,0.0067677620538381,0,0,0,-0.00612947839002847,0.00325216103284582,0,0.0747975479196199,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0.0419739606115162,0,0,0,0,0.295462126692548,0,0,0,0.0692478225524499,0,0.0385257361885714,0,0,0,0.126087942391613,0,0,-0.0359236176987538,0.0527183159737737,0,-0.0028611141023413,0,0,0.114493524957682,0,0,0,0,0.169853595989539,0,0,0,0,0,0,0,0,0,0,0.0223427091262194,-0.0215080168940812,0.0850773079378986,0,0,0,0,0
X000568.SZ,0,0,0,0,0.038909242660171,0.163764364746913,0,0.0544401703504125,0,0,0.0172107836035963,0,0,0,0,0,0,0,0.0284364681132301,0,0,0,0,0,0,0.0377072317037171,0,0,0,0,0,0,0,0,0.0676298478940551,0,0,0,0,0,0,0.10265595939994,0,0.10233308119169,0,0.147991813171332,0,0,0,0,-0.0101870143162412,0,0,0,0,0,0,0
X300003.SZ,-0.196551549695943,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.0819424466271589,0,0,0.190047235947673,0,0,0,0.105733374252593,0,0,-0.0484447971644739,0,0,0,0,0,0,0,0,0,0,0.269540102028716,0,0,3.46944695195361e-18,0,0,0,0,0.0646309338161837,0,0.106496983478696,0,0,0.118334262662807,0,0.0169349287353672,0,0,-0.0743609190858009,0,0,0,0
X002074.SZ,0,0,0,0,-0.0900299434628041,-0.0394524543400141,0,0,0,0,0,0,0,0,0,0,0,0.338748475916671,0,0,0,0,0.222012675795054,0,0,0,0,0,0,0,-0.11436321285965,0.0489982586833267,0,0,0.122731728051253,0.180663416139719,0,0,0,0,0.028116672758933,0,0,0.028627222260792,-0.10271887240526,0,0,0,0.163873106525411,0,0.0182317671334522,0.0243561271353857,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0,0.0476891287193173,0,0,0,0,0,0,0,0,0,0,0,0.221343880300344,0.362241630982465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.473894030575011,0,0,0,0,0,0,-0.126116846402834,0,-0.0696276975827947,0.0808420241197639,0.0274158827581228,0,0,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120756597641076,0.0565173142598354,0,0.117327823269264,0.00863794657593757,0,0,0.078823001377696,0,0,0,0,0.114334591959976,0,0,0,0,0.0807253962112809,0,0,0,0,0.0116026049153185,0,0.190614951900605,0,0.205845788268153,0,0,0,0,0,0,0.0106895983493706,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071087554775971,0,0,0,0,0,0.168555728273817,0,0,0,0,0,0.0116932555234516,0.0402297678800122,0,0.0537462128990258,0.112174118173521,0,0.0398771159518941,0.038392724016895,0,0,0,0,0.000189055760609109,0.065680222873272,0,0,0.0505119844101282,0,0,0,0,0,0,0.00136072084915556,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0.16246767210711,0,0,0,0,0,0,0,0.153806008641915,0,0,0,0,0,0,0.136430707154465,0,0,0,0,0,0,0,0,0,0,0,0.242087175046662,0,0,0,0,0,0,0.0676128705154089,0,0.0225814591512116,0,0,0,0,0.0438828819561062,0,0.00432620596244858,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0.0129994547821648,0,0,0,0,0,0,0,0,0.328281943613216,0.00398202109319917,0,0,0,0,0.0468198136729951,0,0,0,0,0,0.0880087853415641,0,0,0,0,0,0,0.152596189628944,0.233971026686028,0.0620721432157113,0,0,0,0,0,0,0,0.16028135140582,0,0,-0.0237056675560646,0,0,0,0,0,0
X002426.SZ,0,0,0,0,0.0336918011216232,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0207269471563774,0.0963119220605622,0.00802311192677611,0.126093380554381,0,0,0,0,0,0,0,0,0,0,0,0,0.0627552786507949,0,0,0,0.186746013419841,0,0,0,0,0,0,0.17322035416041,0,0,0,0.0466963895213751,-0.00464363026035128,0,0,0.470154911742528,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0741014894317011,0,0.0737400452936414,0.11138479460902,0.0154281237943307,0,0,0,0.076472683121459,0,0,0,0,0,0.177129207869578,0,0,0.0610459576513841,0,0,0,0,0.00792718388479552,0,0,0,0,0,0,0,0,0,0,0.0129492622803435,0,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00692048646989156,0,0,0.441364019090478,0,0,0,0,0,0,0,0,0,0,0,-0.647076947979256,-0.147052219879158,0,0,0,0.479010194495901,0.223031799393201,0,0,0,0,0,0,0,0,0,0,0,0,0.0402520909794395,0,0.0463339991177391,-0.193524071187008,0,0.265193637035573,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0.0303470854986051,0,0,0,0,0,0,0.106658790161077,0.0354106992532752,0,0.0823211734642887,0.107655462491461,0,0,0,0,0,0,0,0,-0.00533124743258498,0,0,0,0.16584944869787,0.0299570589551431,0,0,0,0.0968809087903718,0.135170068922364,0,0,0,0,0.337102097379325,0,0,0,0,0,0,0,0,0,0,0,0
X600498.SH,0.0148570456739138,0,0.185701117377352,0,0,0,0,0,0,0,-0.00809180059280096,0,0,0.354214186518122,0,0,0,0,0,0,0.411752658739078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.440662695471278,-0.259423680051434,0.0982938405540455,0,-0.269051164930178,0,0,0,-0.141910948270818,0,0,0,0,0.0226042309311258,0.0339342815279592,0,0,0.572044993242343,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0.0427409938610778,0.0450374755279308,0,0,0,0,0,0,0,0,0,0.372664254884556,0,0.148753381232368,0,0,0,0,0,0,0,0,0,0,0,0.0698422707367353,0,0,0,0.113223027620491,0,0,0,0,0.0691035592670469,0,0,0,0,0,0,0.0053554762794587,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158017022853913,0,0,0,-1.38777878078145e-17,0,0.232249720839134,0,0,0.0836093379209551,0,0.073481102402088,0,0,0,0,0.258889417393293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390886404691076,0,0,0,0,0,0,0
X002512.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.321157741935202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0986274248296166,0.0852246625353575,0,0,0,0,-0.0963576997780256,0,0.192040325534091,0.0477658525020617,0,0,0,0,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0.0599936865346872,0,0,0,0,0,0,0,0,0,0,0.0790789173452923,0,0,0,0.248368552775313,0,0,0,0,0,0,0,0,0.168604692446772,0,0,0,0.0360506291748064,0,0,0.217868598950973,0,0,0,0,0,0,0,0,0.0279373120523722,0,0,0,0,0,0,0
X600699.SH,0,0,0.0208066666327782,0,0,0,0.516944997967156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13712272394865,0,0,0,0,0,-0.458436080022531,0,0,0,0,0,0,0,0.0249455780614304,0,0.37289439272005,0,0,0,0,0.194325945677379,0,0,0,0,0,0,0,-0.134130320055718,0.0247627075106895,0.158577668732884,0,0,0,0,0
X000869.SZ,0.31741901960393,0,0.0510372175082884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119670939270858,0,0.125837023639842,0,0,0,0,0,0,0,0,0.0381600668774994,0,0,0,0.0804358212533127,0.0615919869050574,0,0,0.128031031160849,0,0.0667557535796512,0,0,0,0,0,0,0,0,0,0.022790229543512,0.00367195022651496,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0.0845063906650587,0,0.292013488141647,0,0,0,0,0,0,0,0,0,-0.026901192940569,0,0,0,0,0,0,0,0,0,0,0,-0.38769544551413,-0.162227424984911,0,0,0,0,0,0,-0.229631789290963,1.38777878078145e-17,-0.146967927932039,0,-0.0977505175730615,0.4078731304583,0,0.0976235231737809,0,0,0,0.306974663637472,0,-0.222613633218798,0.133080608066046,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0.0168935259885635,0,0,0,0,0,0,0,0,0,0.069488364912581,0,0,0,-0.0634802260155742,0,0,0,-0.00840051238761061,0.0354562658626674,0.110762836631431,0,0,0.182175110201575,0.0448608789151513,0,0,-0.275481405873334,0,0,0.00386775520761037,0,0,0.154944343816723,-0.0648440608298904,0,0,0,0.137649387654237,0,0.0428675237404457,0,0,0,0,0,0,0
