,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X600276.SH,X002304.SZ,X600690.SH,X002475.SZ,X000651.SZ,X300124.SZ,X300014.SZ,X600104.SH,X000596.SZ,X003816.SZ,X600031.SH,X000725.SZ,X000063.SZ,X000625.SZ,X002371.SZ,X002129.SZ,X002049.SZ,X002179.SZ,X000338.SZ,X600703.SH,X600089.SH,X002180.SZ,X000661.SZ,X000100.SZ,X300142.SZ,X000733.SZ,X002241.SZ,X601877.SH,X600522.SH,X600741.SH,X600702.SH,X002074.SZ,X000157.SZ,X600460.SH,X000799.SZ,X300003.SZ,X600584.SH,X002007.SZ,X600884.SH,X600779.SH,X300146.SZ,X600487.SH,X002294.SZ,X601799.SH,X000800.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.114301431370879,0.126274371770465,0.182873171529158,0,0,0,0.0953917429851575,0,0,0,0.0399241102669102,0,0,0,0,0,0,0,0,0,-0.0127810943674114,0,0.0520638824897023,0.0628101351641096,0,0,0,0.0494632643844726,0,-0.0849415264666514,0,0,0,0,0.116524818189093,0,0,0,0.0370486726686111,0,0,0,0,-1.73472347597681e-18,0,0,0.0498176382191847,0,0,0,-0.0316634202739791,0,0,0,0,0,0,0
X000858.SZ,0,0,0.171391380167404,0.402954742737441,0,0,0,0,-0.00727414036212965,0,0,-0.028524343133708,0,0,0,0.151099768861696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0192178586533051,0,0,0,0,0,0,0,0,0,0,0,0,0.0424208358472881,0.0257559004616624,0,0,-0.0209479805719997,0.0931494516229916,0,-0.0102034572409406,0,0,0,0,0,0,0
X600809.SH,0.245392361257877,0,0,0.467523322662757,0,0,0,0,0,0,0,0,0,0,0,0.0848739818867842,0,0,0,0,0,-0.0313412128371393,0,0,0,0,0,0,0,-5.42101086242752e-20,-0.172725151694742,0,0,0,0,0.0858695801178384,0,0,-0.015686620654627,0,0,0,0,0,0.0642144410857389,0,-0.0313915029622721,0,0,-0.040735602220503,0,0,0.0101494392456155,-0.0473687904465589,0,0,0,0,0
X000568.SZ,0.170719752030516,0,0.458257125641115,0,0,0,0,0,0,0,0,0,0,0.234807707709598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116114639369389,0.103489531850227,0,0,0,0,0,0.186039231173108,0,-0.0149220343639927,-0.0083780035636298,0,0.172523993247863,0,0,0,0,0,0,-0.0111089356758436,0.00677992747469567,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.0658517772617568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0123693963127389,0,0,0.117339667479823,0,0,0,0,0,0,0.0988557219001567,0,0,0,0,0,0,0.137397406749462,0,0,0,0.085979135593897,0.0231360871648624,0.136498525483964,0,-0.0167875523865859,0.0976226756598809,0,0,0,-0.00767895915713798,-0.0245731009607203,0,0,0,0,0,0
X600276.SH,0,0,0,0.0161167986044423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236203736929631,0,0,0,0.0122774079971548,-0.240323444186695,-0.0686625842920768,0.352384299064793,0,0,0,0,0,0.0367011115208197,0,0,0,0.0255288290466237,0,-0.048101649035137,0.191123310064075,0,0,0,-0.00556564556379808,0.0258884830156755,0,0,0,0,0,0
X002304.SZ,0,0,0,0.496454781697455,0,0,0,0,0.136822616892211,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.0150878755114966,0,0,0,0,0,0,0,-0.0413369642195217,0,-0.0095529573388618,0,-0.0791912398916336,0,0.0177933803700478,0,0,0,0,0,0,0,0,0.0180269400184148,0.0996156557106044,-0.0131929631301589,0,0,0,0,-0.00906588052571532,0,0,0,0,0,0,0
X600690.SH,0,0,0,0.00469668433951245,0,0,0.174958134045215,0,0,0.428393848378687,0,-0.000517446292425151,0,0,0,0.226540299755945,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0.0380049542636969,0,0,0,0,0.006357244035617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121601098895844,0,0,-0.0309355097591491,-0.0125813401807376,0,0,0,0,0,0
X002475.SZ,0,0,0,0.109223535404397,0,0,0,0,0,0,0.156255281042987,0.255004225566751,0,0,0,0,0,-0.105084435509793,0,0.198383689506277,0,0,0,0,0.0173496856487824,0,0,0,0,0,0.091386919946267,0.176031135187919,0.224912196766374,0,0.100480615256776,0,0,0,0,0,0,0,0,0.138043072090988,0,0,0,0,0,0,0,-0.00798615877040805,-0.133511933808995,0,0,0,0,0,0
X000651.SZ,0,0,0,-8.67361737988404e-19,0,-0.0559023117812983,0,0.252214045048985,-0.023084468506217,0,0,0,0,0,0,0.0294857919316623,0,0,0,-0.048460532049651,0,0,0,0,0,0,-0.125385595650409,0.182468780815596,0.0635217603194246,0,0,0,0,0,0,0.0867173185323661,0,0,0,0,0,0,0.037167973534076,-0.00155288526878737,0,0,0,0,0,0,0,-0.0114481503185786,0.00809172715308191,0,0,0,0,0,0
