,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X000651.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000063.SZ,X600690.SH,X000568.SZ,X600703.SH,X600741.SH,X600031.SH,X002475.SZ,X000338.SZ,X002236.SZ,X000625.SZ,X002008.SZ,X600487.SH,X002456.SZ,X601877.SH,X002241.SZ,X000100.SZ,X600066.SH,X600809.SH,X002508.SZ,X300136.SZ,X300124.SZ,X300003.SZ,X002294.SZ,X600522.SH,X600867.SH,X600271.SH,X600089.SH,X000157.SZ,X000981.SZ,X000596.SZ,X002085.SZ,X600177.SH,X600566.SH,X600699.SH,X600498.SH,X300142.SZ,X000661.SZ,X002179.SZ,X600118.SH,X002129.SZ,X600584.SH,X002049.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000568.SZ,0,0,0,0.375601132953276,0,0,0,0.0378937670157248,0,0,0,0,0,0,0,0,0.184404500557661,0,0.0248702841974058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123315274696653,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.00715210748448819,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0.215544103141639,0,0.138949428879908,0,0,0,0,0,0,0,0,0,0.16765787240179,0,0.00114937684774756,0,0,0,0,0,0,0,0,0.0954301956747837,0,0,0,0,0,0,0,0,0,0.0653071137815904,0,0,0,0,0.0808948860664618,0,0.190128179581412,0,0,0.0913185362573857,0.21499554428307,0.161491758774369,0,0,-0.000316026326188668,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0.0353853311632277,0,0.196454145329661,0,0,0,0,0,-0.249461734896191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157114370784647,0,0.212250784624072,0,0,0,0.101482401425675,0,-0.12538885943126,-0.231419561172915,0,0.0404757970086669,0,0.0264813289814522,-0.0466001643045837,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0.0998809944651725,0,0,0,0,-0.221963888204561,0,0.126169900067272,0,0,0,0,0,0,0,0,0.0876536610685005,0,0,0,0,0,0.00591027490140824,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258952466026395,-0.193579301993898,0,0,0,0,0,0.239236735905035,0,0,0,0.0171186777242188,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0.0274584432551191,0,0,0,-0.012104785477464,0,0,0,0.037977034269204,0,0.203028563448797,0,0.252017530446049,0,0,0,0,0,0,0.271532628587129,0,0,0,0,0,-0.0730517716775772,0,0,0,0.0114536020136044,0,0,-0.0189656740127522,0,0,0,0.168571537546678,0,0,0,0,0,0,0,0.0122379872349085,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0203417943977363,0.019247180193309,0,-0.137301934038947,0,0,0.0162614736398918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.424141019898083,-0.0543644507389817,0,0,0,0.154316603667152,0,0.0222965366038466,0,0,0.0319678005698506,0,0,0,0,0,0
X002236.SZ,-0.149981972833838,0,0.541741494255804,0,0,0,0.0115534656472028,0.0631101909041705,0,0,0,0.159556897925713,0,0,0,0,0,0,0,0.0904087673858143,0.114781405396316,0,0,0,0,0,0,0.0681035318247942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047987682324237,-0.101836251459723,0,0.00148974832211697,0,0,0,0,0,0,0
X000625.SZ,-0.147722886521755,0,0,-0.0451314900740606,0,0,0,0,-0.0194584630344313,0,0,0.0295472021605191,0,0,0,0,0,0,0.0918421880634294,0,-0.0686330532160058,0,0,0,0,1.73472347597681e-18,0.0462448752893922,0,0,0,0,0,0.0564998226644397,0,0,0,0,0,0,0,0,0,0,0.0424516956577684,-1.73472347597681e-18,0,0,0,0,0.101379087608694,0,-0.0235006317548093,0.0455886134503086,0,0,0,0,0,0
X002008.SZ,0,0,0.220932472380079,0,0,0,0,0,0,0.236035729080059,0,0.0496903009676825,0,0,0,0,0,0,0,0,0,0.0748060186266088,0,0.170614631526574,0,0,0,0.0893776810663721,0.0647411965933593,0,0.323563406445625,0,0,0.0236844945870409,0,0,0,-0.0845652674645434,0,0,0,0,0,0,0,0,0,-0.0668133661767413,0,0,0,0.0058219966235841,0,0,0,0,0,0,0
X600487.SH,0,0,0.227067960835696,0.0329291060028472,0.143507798192409,0,0,0,0.161062483358103,0,0,0,0,0,0,0.0945246492887372,0,0,0,0,0,0.199329517514482,0,0,0.0816665507622651,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0.15974698697095,0,0,0,0.0899640409656132,0.149786714536448,0,0,0.00898107419988389,-0.00768853055394326,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,-0.058788965403483,0,0,0,0.510081205787736,0,0,0,0,0,0,0,0,0,0,0,0,0.177759990508174,0,0.0205610169399724,0,0,0,-0.340695253870683,0,0,0,0,0,0,0,0.195887815824938,0,-0.0117314022913297,0.182432912585869,0,0,-0.11769631770754,0.0470097573810184,0.0893886084422221,0,-0.00299442605293987,-3.46944695195361e-18,-0.201701223904919,0,0,0,0,0
X601877.SH,0,0,0,0,-0.0227187658088939,0,0,0,0,0,0,0,0,0.0553322170161095,-0.0299753315665028,0,0,0,-0.128348603402802,0.337486608118698,0,0,0,0,0.0535905251852132,0,0,0.127544292483071,0,0,0,0,0,0,0,0,0,0,0,0,0,0.373201988209457,0,0.393175618275049,0,0,0,0,0,0,0,0.0474835149663148,-0.00132649981500436,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308818826434478,-0.00537261695015428,0,0,0,0.0446034855017555,0,0,0,0,0,0,0,0,0,0,0,0.171554268284763,0,0,0,0,0,0,0,0,0,-0.0939386213811955,0,0,0.0532443114204586,0,0,0,0,0.075710756214087,0,-0.00160160975370952,0.0483203997030687,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0.214971863906266,0,0,0,0,0,0.0894736913919298,0,0,0,0,0,0,0.145413038536703,0.0216863793590714,0.0574604904172276,0,-4.33680868994202e-19,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0499376738421133,0.185629333999661,0,0,0,0,0.0445929842539411,0,0,0,0,0.108138942976551,0.0406688692969059,0,0.0502169860510487,0,0,0,0,0,-0.00626733898081617,0.0286113398631257,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,-0.269171589440218,0,0,0,0,0,0,0.178952582078291,0.36532032278285,0,0,0,0,0.0798532238488534,0,0,0,0,-0.0508216107125416,0,0,0,-0.195099162476854,0.542572143415307,-0.0533939929623726,0,0,0,0,0,0,-0.267581647869563,0,0,0,0,0,0,-0.0298551764374736,0,-0.0249842688405925,0,0,0,0,0,-0.00732301494150718,0,0,0,0,0,0,0
X600809.SH,0,0,0,0.467441088408936,0,0.0114826417512316,0,0,0,0,0,0.0725738921657948,0,0,0,0,0,0,0,0,0,0.0179153177672093,0,0,0,0,0,0,0,0,0,-0.112613084581832,0,0,0,0,0,0.159075081119446,0,0,0,0.125754085263131,0,0.0652642327697968,0,0,0,0,0,0,0,0.0126499070754656,0,0,0,0,0,0,0
X002508.SZ,0,0,0.189944501530185,0,0,0,0,0.0435038647097082,0,0.0750077309407436,0,0,0,-0.052955014066017,-0.118595156653104,0,0,0,-0.112706538894842,0,0,0,0,0,0,0,0,0.259324940115269,0,0.112215646135507,0,-0.0710381805946474,0,0,0,0,0,0,0,0,0,0,0,0,0.184470333340549,0,0,0,0,0,0,-0.0235419941303446,0.0324277337942016,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0.0655213667808689,0,0,0,0,0,0,0,0.359485140059723,0,0,0,0.0265967376786939,0.0725528274602286,0.119574961655731,0.0691468043872853,0,0.0781229630818737,0,0.054375277854514,0.0691526971298245,0,0,0,0,0,0,0,0,0,0,0.039029768714358,0,0,0,0,0,0,0,0,0,0.00542010010314724,0,0.0785145404866797,0,0.0601046388782736,-0.114028561945714,0,0,0,0,0,0
X300124.SZ,0,0,0.0802028651986912,-0.110871199225769,0,0,0.205831742914563,0,0,0,0,0,0,0,0,0.0298241143000811,0,0,0.0229711878319732,0,0,0.0320648577397125,0,0,0.170202506925791,0,0,0,0,0,0.162277703846593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.380456431551907,-0.0435705076400657,0,-0.0462194244037901,0.0437835897324185,0,0,0,0,0,0
X300003.SZ,0,0,0,0.0355734137613795,0,0.0131642821852291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0420360054338928,0,0,0,0.0373296750712241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140205190846577,0.13620500220262,0,0,0.122590840720307,-8.67361737988404e-19,-0.0259339448438696,0,0.0182159435871663,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0.143290783946749,0,0.0989621457197689,0,0,0.11055590074646,0.166683537644242,0,0.0250124908912271,0,0,0,0,0.0457379779751214,0,0,0,0,0,0.00214035795052122,0,0.167551069848376,0.0162023198757976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0217364217108946,0,0,0,0,0,0.00988393005906267,-0.0498232863586747,0,0,0,0,0,0
X600522.SH,0.297350652956333,0,0,0,0,0,0,0,0.0744594840933813,0,0,0,0,0,0,0,0,0,0.128118826471065,0.235702563944016,0,0.0993188305933011,0,0.235253100157148,0,-0.0331068265870002,0,0,0,0,0,0,0,0,0,0,0,-0.104222227007249,0,0,0,0,0,0,0,0.18352711914394,0.0729521648046329,0,0,0,0,0,0.0220219806153534,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0.0628961590819802,0,0,0,-0.0314917344032322,0,0,0.043971904045812,0.105992939753248,0,0,0,0,0,0,0,0,0,0,0,0.216102972735064,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.00886983077638264,0,-0.012564167936411,0.00528374562079783,0,0,0,0,0,0
X600271.SH,-0.0129108629254839,0,-0.190587588941191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124684640399493,0,0,0.0648010866362158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0484866596422702,0,0,0,0.047037001431861,0.248503578285951,0,0,0,0,0.229974877947583,0,0.115689456388402,0,0.0137048817269454,0.039986603881753,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0.00364744842296004,0,0,0,0,0,0,0,0.0882529165419813,0,0.123939063174723,0,0,0,0,0,0.152167705482885,0.00586885582814732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0488492024893309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000157.SZ,0,-0.145198826778817,0,0,0,0,0.0361173069381585,0,0,0,0,0,0,0.0277445932699137,0,0.245029248007319,0,0,0,0,0,0,0.0317718695400198,0,0,0,0,0,0,0,0,0.210682468762338,0,0,0,0,0,0,0.0534987599315192,0,0,0,0,0,-0.140266706217179,0,0,0,0,0.0446730997159382,0,-0.00788986981696037,0.0265341211513326,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0.0637634259085019,0,0,8.67361737988404e-19,0,0,-0.0213428377771508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10808673859932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0741683684790637,0,0,0,0.0243973955211505,0,0,-0.0190528468270456,0.0193009289709514,0,0,0,0,0,0
X000596.SZ,0.252197440443669,0,0,0,0,0.0541883134227402,0.20761864754632,0,0,0.141380938137545,0,-4.33680868994202e-19,0,0,0.0460427571713351,0,0,0,0,0,0.0704758681741399,0,0,0,0,0.126425859231754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0114972535859946,0,0,0,0,0,0,0,0,0,-0.0245327139046608,0,0,0,0,0,0,0
X002085.SZ,0,0,0,0,-0.0371472150309932,0,0,0,0,0,0,0,0.0267844420485269,0,0,0,0,0,0,0,0,0,0,0,0.0119852284735657,0,0,0,0,0,0.108292049263987,0.0355005438065174,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,-0.00406414050139906,0,0,-0.157813273552731,0.0209397067055495,0,0.0254137138972509,-0.0627222440349787,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,-0.0064640108937889,0,0,0,-0.0727659932702303,0,0,0.0862201982701666,0,0,0,0,0,0,0,0.0238641959649776,0,0,0,0.0165328939391635,0.0669675032065735,-0.0195003246970274,0,0,0.0223758867947808,0,0,0,0,0,0,0,0,0,0,0.0259826783107249,0,0,0,0,0.0123283308819791,0,0,0,0.000921586920751458,0,0,0,0,0,0
X600566.SH,0,0,0,0,0,0,0,0,0,0,0,0.233432787038872,0,0,-0.0822696383458212,0,0,0,0,-0.0727466652800406,-0.0522671526425329,0,0,0,0,0,-0.0966009395019247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0715842138824335,0.0706060431779682,0,0,0,0,0.101577705474156,0,0,-0.026982026600525,0.0538798169213093,0,0,0,0,0,0
X600699.SH,-0.0446729390144603,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,-0.134057045423715,0,0,0,0,0.0800908734989105,0,0,0.0819419281870905,0,0,0,0,0.0146406873255812,0,0,0,0,-0.0612928726325378,0,0.03153786338604,0,0,0,0,0,0,0,0,0.174105075975012,0.0775695713017055,-0.160652521501132,-0.0189215558158947,0,0,0,-0.036286391657399,0,0,-0.00245162612222431,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0.103684171915364,0,-1.73472347597681e-18,0,0,0,0,0.50129187980696,0,0,0,0,0,0.402218783982143,0,0,0,0,0,0,0,0,0,0.129304733598926,0,0.109733760493909,0,0,0,0,0,0,0,0,0,0,0,-0.0382549730892975,0,0.122297735109037,0,0,0,-0.00143614712793373,-0.0272909956683566,0,0,0,0,0,0
X300142.SZ,0,0,0,0.00609498655694631,0,0,0,0,-0.177292533812735,0,0.262994658829475,0,0,0,0,0,0,0,-1.73472347597681e-18,0.0903633555331998,0,0.0732159647984321,0,0.284484508849809,0,0,0,0,0,0,0,0,0,0.160276913161999,0,0,0,0,0,0,0,0.414280384445773,0,0,0,0,0,-0.0577013010217139,0,0,0,0.0195931620702638,0.0238492673569369,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0.123687441577822,0,0,0,0.0770093670975734,0.180843567817771,0,0,0,0,0,0,0,0,0,0,0.123471510584146,0,0,0,0,0,0,0,0,0.254678233985119,4.33680868994202e-19,0,0,0,0,0,0,0,-0.0575410291321826,0,0,0,0,0,-0.0325391747710497,0,0,0,-0.0180981924477733,0,0.0528114024144328,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0.0425857820593996,0.203596093734638,0.0224269125369471,0,0,0,0,0,0,0,0,0,0,-0.0140739486207479,0,0,-0.115690700683422,0.0403828052695757,0,0,0,0,0,0.162824314538517,0.0935192885569687,0.00195980730329555,0,0.111274727986812,0,0,0,0,-0.156088341995567,0,0.0710586025998095,0,0,0,0,0,0,0.0488654473887546,0,-0.0260712761739689,-0.0111488275891518,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.105204325365771,0,0,0,0,0,0,0,0,0,0,0.188142164275089,0,0,0.0173275366727571,0.0352111660550695,0,0,0,0.135981145846507,0,0.116235548846891,0,0,0,-0.0310151418307792,0,0,0,0,0,0,0,0.00802116801986034,0,0.0204215407044771,0,-3.46944695195361e-18,-0.0492843600069374,-0.0114732722480306,0.00850033327397755,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0902071862557671,0,0,-0.511658950140735,0,0,0,0.0345606617077787,0,0.354144118110582,0,0.139590772421776,0.162974864965975,0,0,0,0,0,0,0,0,0,0,0,0.0346688906504053,0,0.205886029734693,0,0,0,0,0.121984106528474,0,0.0585666177629209,-0.0765761669178683,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0.187190810668761,0,0,0.0142639334785174,0,0,0,0,0,0,0.0370568362571635,0,0,0,0.360305899880782,0,0,0,0,0,0,0,0,0.00718649530845521,0,0.15079948214264,0.0114131403253517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216242434080115,0,0.0111119429533357,0.0154879772619605,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0.520187311687038,0,0,0.314752044420926,0,0,-0.215986151759378,0,-0.62914401591121,0,-0.181079984496321,0,0,0.0613345286498377,0,0,-0.00707888030954477,0,0,0,0,0,0,0,0,0.240476541207946,0,0,0,0.0317945969490885,0,0,0.0498419954655594,0,0,0,0,0,0,0.0358857294282779,0.502073744729639,0,0,0.00797383542006815,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,-0.0629643373637842,0,0,0,0.0566182248481457,0,0,0,0,0,0,0,0,0,0,0,0,0.00858428286730195,0,0,0,-0.150251250366695,0.00405975840401718,0,0.033857811173939,0,0.00394614193994803,0,0,0,0,0,0,0,0,0,0,0,0.00199613121581223,0,0.0550620138556419,0,0,-2.16840434497101e-19,0,0,0,0.0111380472834094,-0.122211698094661,0,0,0,0.101275783326283,0,0
Slope,0,0,0,0,0,0,0,0.332346937899256,0,0,0,0,0,0,0,0,-0.137921806480156,0,0.264729345948346,0,0,0,-0.0309143256863345,0,0,0,0,0,0,0,0,0,0,0.180295099915909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.369460010408464,0,0,0,8.99230444855324,0,0
TED,0,0,0,0,0,0.0714170918427403,0,0.0942926591263371,0,0.264153478202853,0,0,0,-3.46944695195361e-18,0,0,0,0,-0.225961485154984,0,0,0,0,0,0,0,0,0,0,0,0,0.0621381345021824,0,-0.0527200616478319,0,0,0,0,0,0,0,-0.0988285622589491,0,-0.115920795599001,0,0,0,-0.283550628256831,0,-0.0359025324312695,0,0.294760367215408,0,0,0,0,-0.730776118635873,0,0
RealEstate_excess,0.152762520304421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0543799469097388,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0181773147815889,0,0,0,-0.15610986811769,0,0.0157702915622352,0,-6.93889390390723e-18,0,0,-0.0493028378624925,0,0.0814115670550908,0,0,0,0,0,-0.113294706454358,0,0,-0.00661697982473005,0,0,0,0,0,0,0
MKreturn,-0.0601731948306874,0,0,0,0,0.0810578058945124,0,0,0,0,0,0,0,0,0,0,0,0,-0.0441018602864742,0,0,0,0,0,0,0,0,0,0,0,0.10246352217047,-0.013557332544622,0,0,0,0,0,0,0,0,0,0,-0.0706743378240323,-0.101470459465393,0,0,0,0,0,0.0414959962016208,0,0,0.0175171049374257,0,0,0,0,0,0
MKvol,0.00279426940406633,0,0,0,0,-0.000435069488379837,0,0,0,0,0,0,0,0,-0.000568898035548112,0,0,0,0,0.000292543822310103,0,0,0,0,0,0,0,0,0,-3.3881317890172e-21,0,0,0,0,0,0,0,0,0,0,0.00222581404035779,0,0,0,0,0,0,0,0,-0.000859938242936948,0,-0.0021823365555121,0.00412786170259793,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00117219076942687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018014236491786,0,0.0386223662252167,-0.0456270194589501,0,0,0,0,0,0
CarbonVol_Guangdong,0.0226634118120213,0,0.00153000023734889,0,0,-1.35525271560688e-20,0,0,0,0,0,0,0.00358097437877186,0,0,0,0,0,-0.0132742851400065,0,2.16840434497101e-19,0,0,0.00764942510763958,0,0,0,0,0,0.0420299092373717,0,-0.0202468450897916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00671835279740193,0,0,-0.0129500413633157,0.0315135016494106,0,0,0,0,0,0
CarbonVol_Hubei,0.00424211433077281,0,0,0,0,0.00887279210761179,0,-0.00413778929472563,0,0,0,0,0,0,0,0,0,0,-0.0126912025645955,0,0,0.00424465582345513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0038528504628048,0,0,0,0,0,-0.00796366559677465,0,0,0,0,0.00234300934734596,0,0,0,-0.0123306921711091,0,0,0,0.0527651448044811,0,0
