,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X600031.SH,X000338.SZ,X002475.SZ,X000568.SZ,X600741.SH,X601877.SH,X600271.SH,X600703.SH,X000100.SZ,X002236.SZ,X000625.SZ,X300003.SZ,X002008.SZ,X300124.SZ,X600809.SH,X600487.SH,X000661.SZ,X600498.SH,X000596.SZ,X002007.SZ,X002456.SZ,X000157.SZ,X002179.SZ,X300142.SZ,X600566.SH,X300146.SZ,X600177.SH,X600089.SH,X600522.SH,X600066.SH,X002180.SZ,X600867.SH,X002506.SZ,X600372.SH,X002241.SZ,X002129.SZ,X000977.SZ,X000050.SZ,X300136.SZ,X002508.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.139848491708849,0.0410725814538485,0.192475305456195,0,0,0,0,0,0,0,0,0,0,-0.0692205604295526,0,0,0,0.0339250915358035,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.0746327318712457,0,0,0,0,0,0.00495499825034717,0,0,0,0,0,0,0.0320145173810054,0,0,-0.0272745250104586,0.0231466079393891,0,0,0,-0.00545651051198684,0,0
X600104.SH,0,0,0,0,0,0,0.109068613629029,0,0,0,0,0,0,0,0,0,0.00441279074374952,0,0,0.0509262208043776,0,0,0,0,0.0371033473927354,0,0,0,0,0,0,0,0,0,0.260399650426931,0,0,0,0,0,0,0.00730444266237199,0,0,0,0.0347016716055712,0,0,0,0,0,0.0110506165931202,-0.0390100272222276,0,0,0,0,0,0
X002415.SZ,0,-0.0205115145987761,0,0,0,0,0,0,0,-0.089189145463843,0,0,0.111279938754525,0.146243818993342,0,0,0,0,0,0.594356776763313,0,0,0,0,0.190939791086099,0,0.0093877199054757,0,0,-0.213744867449309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00410511294839285,0,0.115581867503357,0,-0.016757839778024,0,0,0,0,0,0,0
X000651.SZ,0,0.0958147453641939,0,0,0,0,0,0,0.0963909857185191,0,0,0,0,0,0,0,0,0,0.0689642213374856,0.0924488951416299,0,-0.0134584954467097,0,0,0,0.0089620208441005,0,0,0,0,0,0,0,0.0168908499682948,0,0,0,0,0,0,0,0,0,0,0,0.0322538511974813,0,0,0,0,0,-0.00389200812677333,0,0,0,0,0,0,0
X000858.SZ,0,0,0.125561489583629,0,0,0.0283525955559078,0.0745788889167839,0,0.0279909776502271,0,0,0,0,0.337981658200123,0,0,0,0.00086556803205467,0,0,0,0.00509511110407656,0,0,0.0137978650946583,0,0.0526824530723407,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.00549775674605346,0,0,-0.000602210401584909,-0.00223366023298381,0,0,0,0,0,0
X600276.SH,0.21373903070245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25144623464589,0,0,0,0.355881325982228,0,-0.378151063888166,0.0307586239329375,0,0,0,0.0760618476482054,0,0,0,0,0,0.110535673382411,0.006334420017365,0,0,0.255464153072325,0,0,0,0,0,0,-0.226859884597948,0,0,0,0.134435438008695,0,8.67361737988404e-19,0.0841093309733604,0,0,0,-0.00249445094833466,0,0
X002304.SZ,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.0444228003484066,0,0,0,-0.0333923591147824,0,0,0,0.181874219166576,0,0,0,0,0,0,0.263223170905654,0,0,0,0,0,0,0.060669226194915,0,0,0,0,0,0,0,0,0,-0.179797404869771,0,0,0,0.178900596164383,0,-0.02048160374399,0,0,0,0,-0.0463006191283192,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0.0284485120793836,0,0,0,0,0,0,0,0.0129497679994445,0.203832630097293,0.126014891801188,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0150899477958078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212414403773309,0,0,0,0.0078436318652931,0.0167931231447441,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0.00328828404181385,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.0188910917639919,0,0.0882864484153139,0,0,0,0.0520512210999163,0,0,0.207959716053335,0.0355503036151768,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.300208526913263,0,0.0126285045944109,-0.0337776199220136,0,0,0,0.0195344039198159,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0825733914847483,0.003026608106876,0,0,0.042188178136016,0,0,0,0,0.262954803371423,0,0.210564869143934,0,0,0.0284199905507172,0,0,0,0,0,0,0,0.137864130017387,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0163099410850491,-0.0175907069924868,0,0,0,0.133561398407511,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0.250770673840232,0,0,0.0568450529205615,0.12138855148587,0,0,0,0.0353408167755712,0,0,0,0,0,0,-0.00179743445155037,0,0,0.0660361281255192,0.0733602700560415,0.069325593154886,0,0,0.0724325560468232,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0862243982571645,0.0195758274216573,0,0.00598355707104166,0.0103814511358325,0,0,0,0,0,0
X000338.SZ,0,0,0.0266354009930852,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0340102910144274,0,0,0.117725133694194,0,0.0562076994608082,0,0,0,0,0,0,0,0.0316433726887346,0.0392717689411331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0229059277903184,0,0.013256386120014,0,0,0.010449448507318,0,0,0,0,0,0
X002475.SZ,0,-0.00207302113245849,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184998134565537,-0.135629615680365,0,0,0,0,0,0.0666023852237274,0,0,0,0.0508140575329508,0,0,0.0841568923455056,0,0,-0.0480686012342147,0.14345802076246,0,0.217954890784459,0,0,0,0,0,0,0,0,0.0547275974383221,-0.0814453489693009,0,0,0.222735284654375,0,0,-0.0132832141011748,0,0,0,0,0,0,0
