,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X600104.SH,X003816.SZ,X002475.SZ,X002304.SZ,X000063.SZ,X000725.SZ,X000568.SZ,X600031.SH,X600690.SH,X000338.SZ,X600741.SH,X600809.SH,X000661.SZ,X002241.SZ,X600183.SH,X600703.SH,X000596.SZ,X002007.SZ,X300003.SZ,X601877.SH,X002236.SZ,X000157.SZ,X000100.SZ,X300142.SZ,X000066.SZ,X002463.SZ,X002008.SZ,X300124.SZ,X002179.SZ,X300136.SZ,X600271.SH,X000625.SZ,X600867.SH,X002506.SZ,X600177.SH,X002129.SZ,X300014.SZ,X600498.SH,X000977.SZ,X600066.SH,X002049.SZ,X002456.SZ,X002180.SZ,X002371.SZ,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000725.SZ,0,0,0,0,0,0,-0.0658297556455913,0.0629896899113201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0141225895278413,0,-0.00774321226868689,0,0.00179804961899394,0,0,0.0526038721983968,0,0,0,0,0,0,-0.0299361601280035,0,0,0,0.0568585844619458,0,0.0497744457569881,0,0.339662634179822,0,-0.0749065318519765,0.0901750790255113,0,0,0,-0.00197759558989168,0,0
X000568.SZ,0,0.712860122801937,0,0,0,0,0,0,0.0514154691574643,0,0,0,0.00513883583896947,0,0,0,0,0,-0.129109641369482,0,-0.0667784321209063,0.132342315364885,0,0,0,0,0,0,0.075476044891978,-0.0278290354898955,0,0,0,0,0,0,0,0,0,0,0,0.0498244720439517,0,0,0,0,0,0.118276950908397,0,0,0,-0.00492012872875119,0,0,0,0,-0.00293684045579281,0,0
X600031.SH,0,0,0,0,0,0,0,0.0378555893172497,0,0,0,0,0,0,0,0,0,0.0423043436045849,-0.0268068171272406,0,0,0.049884141613827,0,0,0,0,0.178372782059123,0,0,0,0.0278180927133546,0,0,0.0728717076657218,0,0,0,-0.0136814500115865,0,0,0,0,0,0.111637552346393,0,0,0.103737807480728,0.0478569268613911,-0.0536165350718708,0,0,0.0176323124159226,0.0133370001451049,0,0,0,-0.00370755306826348,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0.176597877235883,0,0.108864157809314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00860038061604441,0,0,0,0.169786573301441,0.00800230918249032,0,0,0,-0.154800622578572,0,0,0,0,0,0.0216584084169574,0,0,0.0173834378569701,0,0,0.000407649064824978,0,0,0,0.00925232385477489,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.105301443093996,0,0,0.104370359553687,0,0.0300819355104674,0,0,0,0.045333253282979,0,0,0,0,0.0380707704301871,0,0,0,0,0,0,0,0,0,0,0,0.0293591750393832,0,0,0,0,0.0793623943458173,0.127585845870971,0.0323824959750118,0,0,0.0706225360473106,0,0,0,0.0357468444505489,0,0,0,-0.0178630639165632,0,0
X600741.SH,0,0,0,0,0.0859649800448282,0,0,0.225186139324451,0.0620896560955056,0,0,0,0,0,0,0,-0.0830798453277071,0,0,0,0,0,0,0,0,0,0,0.453564623225851,0,0,0,0.149924840861585,0,0,0,0,0,0.00662516625493469,0,0,0,0.0217863553246646,0,0,0,0,0,0,0,0,0,0,0.0467260331871014,0,0,0,0,0,0
X600809.SH,0.123044395656595,0.430117325748583,0,0,0,0,0,0.016278019907856,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0789077806058071,0,0.000585894374131247,-0.185865815094889,0,0,0,0.0457150456626047,0,0,0,0,0.0807229384714926,0,0,0,0,0,0,0,0,0,0,0,0,0.094519025937224,0,0,0,0,0,0,0,0,0,-0.0213833619589347,0,0
X000661.SZ,0,0,0.250145815476474,0,0,0,0,-0.0172507340297129,0,0,0,0,0,0,0,0,0,0,0,0.0115047042227559,0,0,0,0,0,0,0,0,0,-0.0109024219799327,0,0,0,0.304941924143674,0,0,0,0,0,0,0,0.0244766345990804,0,0,0,0,4.33680868994202e-19,0.0299801895344834,0.0720776656522606,0,0,-0.00784376228281383,0,0,0,0,-0.0282428523954384,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187129132034034,0.103623285034483,-0.180053295456921,0,0,0,0.411465528172414,0,0,0,-0.0728730546482292,0.107598197545521,0,0,0,0.0241341191149883,0,0,0.228551475020904,0,0,0,0,0,0.0742301178918063,0,0,0.0454526433414499,0,0,0.0688451484294525,0,0,1.73472347597681e-18,0,0,0,0.0417389272049563,0,0
X600183.SH,0,0,0,0,0,0,-0.167541624852567,0,0,0,0,0,0,0,0,0,0,0,0.140282166762493,0,0,0,0,0,0,0,0,0,0,0.149142529335951,0.267207707436387,0.16772160854004,0,0,0,0,-0.177725724458896,0,0,0,0,0,0,0,0,-0.0410631589644285,0.313009032404678,-0.346985194738512,0.403522241392758,0,0,0.0206980222740419,0,0,0,0,0.0712048878503494,0,0
X600703.SH,0,0,0,0,0,0,0.046724413408076,0,0,0.118222099749587,0,-0.0491420449622075,-0.207953216586845,0,0,0,-0.0150385965684637,0,0,-0.0552902995947596,0,0,0,0,0,0,0,0,0,0.157024093866891,-0.0161959828929486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.464380513565377,0.235560177067064,0.169557208069068,0,0.144745457812248,0,0.00500258532157994,-3.46944695195361e-18,0,0,0,0,0,0
X000596.SZ,0.0293948926622556,0,0,0,0,0,0,0,0.0993828275017767,0,0,0.253426735515329,0,0,0,0,0.13706997702843,0,-0.0574107837975836,0.127700328222503,0,0,0,0,0,0,0.154274810230247,0,0,0,0,0,0,0,0,0,-0.100661926521397,0.0447159860083133,0,0,0,0,0,0,0,0,0,0,0.0178392968170789,0,0,-0.00850194537848001,-0.0287915147523051,0,0,0,-0.0392164788594898,0,0
X002007.SZ,0,0,0,0,0,0,-0.192675486525726,0,0,0,0,0,0.175566440075506,0,0,0,0,0.175831197631179,-0.0275838398905134,0,0,0.234630118194995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0380364444526465,0.0370071554891309,-0.101908223085123,0,0,-0.0989604895612864,0,0,0,0,0,-0.0102069653037698,0.0094569214788142,0,0,0,8.67361737988404e-19,0,0
X300003.SZ,0,0,0,0,0,0,0,0.0392419688407081,0,0.009810674268485,0,0,0,0,0.269926401437088,0,0,0,0,0,0,0.0866916474765175,0,0,0,0,0,0,0,0.0967003314558911,0,0,0,0.167910115519622,0,0,0,0.0270259450998265,0,0,0.0463810482897022,0.0239000765696578,0,0.123702863041892,0,-0.0868597602105434,0,0,0.0300954829499272,0,0,-0.0218493512495789,0,0,0,0,-0.00255560777680109,0,0
X601877.SH,0,0,0,0,0,0.2200539488681,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0665414017890385,0.0148628406833964,0,0,-0.195333542628091,0,0,0.0997952119604332,0,0,0,0,0.125488224449115,0,0,0,0,0,0,0,0,0.0957312301868832,0,0,0.126608008772704,0,0,-8.67361737988404e-19,0,0,0,0,0.0606849369991249,0,0,0,0,-0.0054347248394458,0,0
X002236.SZ,0,0,-0.221828653930441,0,0.750208375093007,0,-0.0592408402873575,0,0,0,0,0,0,0,0,0,0,0,0.116168881519497,0,0.0103250423757839,0,-0.054844664330994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000737549832650623,0,0,0,0,0,0,0,0,0,0,0.00232985258393692,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0.0631236824140114,0,0,0,0,0,0,0,0,0.237524224931138,0.0959871477526143,0,0,0,0,0.195378823565725,-0.0860464745251407,-0.113248903242838,0,0,2.71050543121376e-20,0,0,0,0,0.0442907675939834,0,0,0,0,0,0,0,-0.0331043817302802,0,0,0,0,-0.0088847457173524,0,0.131181337083487,0.0266526272658361,-0.108954140705541,0,0,-0.027188916717712,0,0,-0.0489338164788648,0,0,0,0,-0.0555205769148197,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0.429967239503265,0.0194119595403401,0,0,0,0.0160236069948964,0,0,0,0,0.226964499206709,0,0,0,0,0,0,0,0,-0.0125182249043164,0,0,0,0,0,0,0.029588904437987,0,0,0,0.0179368758150901,0,0,0,0,0.0328867920452747,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0.0056214150573114,0,0
X300142.SZ,0,0,0.154792194787876,0,-0.0424086826492917,0,0,0.0349407204995593,0,0,0.113860269400931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133255245106029,0,0,0.0366256661815448,0,0,0,0,0,0,0,0.118105869058071,0,0,0,0.0710777594812697,0,0,0.0680900622060611,0,0,0.156860965938278,0,0,0,-0.0105139590608578,0,0,0,0,0.00494073852965487,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0.120797385719088,0,0,0,0,0,0,-0.0405363918454155,0,0.0571685456275208,0,0.135671519209679,0,0,0.116216145131077,0,0,0,0,0,0,0.24664862482146,0,0,0,0,0,0,0,0,0,0,0.0970954756565933,0,0,0,0,-0.0349245842119402,0.292132106024466,0.273460372090179,0,0,0,0.0119910903172807,0,0,0,0.0712429404291818,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0650035158716302,0,0,0,0,0,0,0,0.388617722372525,0,0,0,0,0,0,0,0,0,0.167539107503935,0,-0.0482253861825057,-0.0957546800920821,0,0.526102714890441,0,0,0,0,0,0,0.104502309763069,0,0.0275039693505008,0,0,-0.112053594651803,0,0,0,0,0,0,0,0,0,-0.00724158938275014,0,0
X002008.SZ,0,0,0,0,0,0,0,0.0937135303519816,0,0,0,0.257933908733338,0,0,0,0,0,0,0.26165402715229,0.112960122291234,0,-0.242427680994457,0,0,0,0,0,0.11713639894004,0,0,0,0,0.144234705527313,0,0.020024597611299,0,0.0805634830762498,0,0,0,-0.333871396865885,0,0,0,0,0,0,0,0,0,0,-0.0151722694223969,0,0,0,0,-0.0377884297741955,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11263505488901,-0.0703668857609443,0,-0.0638245924080345,0,0.0992247679097739,0,0,0,0,0,0,0,0,0,0.0877794363626488,0,0,0,0,0,0,0,0,0,0.0634311464826254,0,0,0,0,0,0.228657976797584,0,0.125208264355095,0,0,0,-0.0283545338545333,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0800394919232247,0,0,0.195715476104291,0,0,-0.26799795687821,0,0,0,0,0,0.272697384196127,0,0,0,0.000684955784590248,0,0,0,0,0,0,0,0,-0.00529934972615361,0,0
X300136.SZ,0,0,0,0,0,0,0,0.16306126983282,0,0,0,0,0,0,0,0,0,0,0.351728145635024,0,0,0,0,-0.187636600807198,0,0,-0.429658135287637,0,0,0.0978229628760474,0.0359838129767283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135888651726046,0,0.013108794717411,0,0,0,0,-0.00089334815257716,0,0,0,0.0358776290683373,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259524180703932,0,0,0,0,0,0,0.00483308630521602,0,0.0054341244378096,0,0.000422859100975998,0,0,0,0,0,0,0,0,0,0.0216605579074733,0,0.0406087008756328,0,0,0,0.128283342792974,0,0.0157243004145954,0,8.67361737988404e-19,0.0848453457417486,0,0,0,0.00494841906472883,0,0
X000625.SZ,0,0.031028281410348,0,0.146302658130555,0.0441787218093036,0,0,0,0,0,0,0,0,0,0,0,0.0897528400648097,-0.115145762396129,0.092669265781415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159363254670913,0,0,0,0.0276580058862865,0.0446303340872155,0,0,0,0,0,0,0,0,0,0.0381199390921129,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,-0.0566167961205661,0,0,0,0,0,0,0.138974468414924,0.261089968543211,-0.0780920183571957,0,0.0111640632243651,0,0.225421642316851,0,0,0,0,0,-0.301010321442199,0,-0.0113242837892275,0,0,0,0,0,0,0,0,0,0,0,0.0400110135185562,0,0,0,0.264444427986377,0.136976644986698,0,0,-0.0379590427671141,0,0,0,0,0.13037074149393,0,0
X002506.SZ,0,0,0,0.182775654536264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213252024868336,0,0,0,0,0,0,0,0,0,0,0,-0.113993839473365,0.0244966188987409,0,0,0,0.0836446150519013,0.0538579079415944,0,0,0,-0.200186131842842,-0.123856578669857,-0.0316313127530568,0,-3.46944695195361e-18,0,-0.0998220178715398,0,0.182794756076113,0,0,0,0,0,0,0,-0.0283506649027202,0,0
X600177.SH,0,0,0,0,0,0,0,-0.0604075244736529,0,0,0,0,0,0,0.0162587142614438,0,0.00741050461377826,0,0,0,0,0,0,0,0,0,0,0,0,0.000657407524711993,0,0,0,0,-0.0300972354456254,0.0617136581149488,0,0,0,0,0,0,0,0,0.0267211475028242,0,0.0919589715994463,0.049649079520227,0,0.040840055350154,0,-0.00843459244403113,-0.0264797879123479,0,0,0,-0.0373011472436927,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15704199646541,0,0,0,0.0297053085654355,0,0,0,0,0,0,0.152427337832162,-0.406781508902674,0.149044212863276,0,0,0,0,0,0,0,0,-0.141060252331549,0.527394898409306,0,0,0.131690264767067,0,-0.111349917876344,0.0209411340614522,0,0,0.0675736531546137,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0.0587922216026741,0,0,0,0,0,0,0,0,0,-0.49152222929068,0,0,0,0,0,0,0.464141772878394,0,0,0,0.259277585180034,0,0,0.00688546972532736,0,0,0.0696859417605844,0,0,0.264545379385184,0.600732031494454,0,0,-0.271141491320583,0,0,0,0,0,-0.0986272901166799,0,0,0,0,0.0244281401426339,0,0,0,0,0.170791680439047,0,0
X600498.SH,0,0,0,0,0,0,-0.197183582928605,0,0,0.194155012719222,0,-0.179470435971331,0,0,0,0,0.0750284578646551,0,0,0,0.0689249198955936,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0287752200033864,0,0,0,0,0,0.108348847671559,-7.90403098997663e-06,0,0.0996795468862293,0,0,0,0,0.0736350605281915,0,0,0.03312065339301,-0.0180180694236809,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0.14950499240705,0,0,0.0806697539266151,0,0,0,0,0.14781048732758,0,0,0,0,-0.0511325728022111,0.269696701642464,0,0,0.112528227011318,0,0,0.0353818911548221,0,0,0.0143277980428181,0.047592578411431,0,0,0.0140900588651368,0,0,0.0738589111477248,0,0,0,0,0.188554247820581,0,0,0,0,0,0,0,0.0677947158983223,0,0.0109027973757213,0,0,0,0,0.108266824278041,0,0
X600066.SH,0,0,0,0.0627739634229192,0,0,0,0,0,0.0182901886436703,0,0.00187336232470049,0,0,0.182530333249,-0.128149299447025,0.137460399763043,0,0,0,0,0,0,0,0,0,0,0,0,0.0165599813258985,0,-0.0349303558962098,0,0,0,0,0.234405393969148,0,0.0189117171157261,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.0100110040079121,0,0,0,0,0,0,0,0.00691225679693253,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0409090405122612,0,0,0.0284941415831386,0,0.168388021293536,0,0,0,0,0.0924174081313986,0,0,0,0.0474793109473296,0.130434295194628,0,0,0,0.13230898249717,0,0,0,0,0,0,0.007338518067779,0,0,0,0,0.163365546953779,0,0.0950411970463092,0.11122574039358,0,2.16840434497101e-19,0,0,0,0,0.00449483074401604,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0.174889289472328,0,0,0,0,0,0,0,0.135803217788072,0.0206796769886471,0.134324275752616,0.0500716321742363,0,0,0,0,0,0,-0.0231848123526579,0,0,0,0,0,0,0,0.349320034313081,0,0,0,0,0.158291633532065,0,0,0,0,0,0,0,0,0,0,-0.0787626202955394,0,0,0,0.104231633188145,0,0
X002180.SZ,0,0,0,-0.0460911750279141,0,0,0,-0.113978703673005,0,0,0,0,0,0,0,0,0,0.0987604392667887,0.104925383222227,0,0.228569154169136,-0.158414946379579,0,0,0,0,0,0,0,0.212346371039193,-0.0279111924410299,0,0,0,0,0,0,0.10496120189304,0,0,-0.0243924020000829,0,0,0.0862607278449723,0,0,0.18017954391908,0,0,-0.10093944960114,0,-0.0755095363795995,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,-0.0463183221968983,0,0,0,0,0,0,0,0,0,0,0,0,0.150789414003784,0,0,0,0.294585057768931,0,0,0,0,0,0.362422127160888,0,0.0901123047646827,0,0,0,0,0.0956292084093193,0.0564226423625934,0.0227577576116857,0,0,0,0,0,0,0.175989387096574,-0.148535578860296,0,0,0,0,-0.0363351890902762,0,0,0,0,0.02952663449901,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0.0454642616106029,0.292732446228957,0,0,0,0,0,0,0,0.128924484678376,0.0103188471990757,0.154244371811564,0,0,0,0,0.0310508920176478,0,0,0,0,0,0,0,0,0,0,0.0392580973197044,0,0,0,0,0,0,0.0506227683830069,0,0,0.0335714862438135,0,0,0,0,0.0289912705804635,0,0,0,0,0.0085243033737068,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0.0811660007891483,0,0,-0.00208220496046151,-0.0365869834173936,0.0726343259668584,0.0190035237520278,-0.0633126082636258,0,0,0,0,0,0,0,-0.040176869246568,0,0,0,0,0,0,0.0732264798213743,0,0,0,0.0512713622138532,0,-0.12452183910958,0,0,0.022670608950369,-0.159771965738663,0,0,0,0.0206698704353152,-0.0588720846552908,0,0,0,0.013412134568965,0,0
Slope,0.11680945979373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00289303074577697,-0.0363720870045567,0.118485027570331,0,0,0,0,0,0,0,0,0.0837532597807079,0.138367790557368,0,0,0,0,-0.228834090615544,0,0,0,-0.0219683089119326,-0.104701044235467,0,-0.0103820921031299,0,0,-0.247357176933446,0,0,0,0,0,1.43518271276042,0,0,0,0.27898060172654,0,0
TED,0,0,0,0,0,0,0,0,0,0,0.085898916805877,0,0,0,0.0970654630833533,0,0,0,0.0565648760978299,0,-0.195618053026122,-0.0369881308358579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0863418659926384,-0.0481088056884155,0,1.38777878078145e-17,0,0.0273246512500034,0,0,0,0,0,0.508481357669732,0,0,0,0,-0.262940385262367,0,0
RealEstate_excess,0,0,0,0.0645268143788108,0.0135221842562275,0,0,0,0,0.0332485695300046,0,0,0,0,-0.0642547360113731,0,0,-0.0158002157832382,0,0,0,0,0,-0.0740255759593524,0,0,0,0,0,0,0,-0.0292417505723383,0,-0.0842560895417947,0,0,0,0,0,0,0,0,0,0.0575351731095503,0,0,-0.0714778987186815,0,0.0471721600688511,0,0,0,0,0,0,0,0.00123720465778274,0,0
MKreturn,0,0,0.00326909107297477,0,0,0,0,0,0.00334516099484726,0,0,0,0,0,0,0.0882460835380457,-0.127269200072246,0,-0.0379367266006595,0.087350249060464,0,0.00457357774437275,0,0,0,0,0,0,0,0.0319860890527994,-0.0282178905070078,0,0,0,0,0,0,0,0.0307639576105345,0,0,0,0,0,0,0,0,0.0704015325874438,0.0283547034415481,0,0,0,0,0,0,0,-0.0156892647664588,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00180011909011062,0,0,0,0,0,0,-0.00336724091268795,0,0,0,0,0,-0.00428012942633671,0.00401513689152316,0,0,0,0.00214771124318441,-0.00425083941402236,0,0,0,0,0,-0.00042602626364961,0,-0.000422718916357825,0,0,0.000139447939798709,0,0,0,0,0,-0.000524609890701085,0,0,0,0.00769986755085192,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0967494746767188,-0.0109472743174421,0.218284620725468,0,0,0,0,0,0,0.0610783657631934,0,0,-0.143810363065287,0,0,-0.211056036132343,0,0,0,0,0,0,-0.06488092163412,0,0,0,0,0,0,0,0,0,0,-0.433115832663871,0,0,0,0,0,0.995580203916488
CarbonVol_Guangdong,0,0,0,0,0,0,0,-0.00166948632858761,0,0.00379414838460056,0,0,0,0,0,0,0,0,-0.00359303649593884,0.00943234596486005,0,0,0,0,0,0,0,0,0,0,-0.000828494402523756,0.000926327729621825,0,-0.00126261308345264,-0.00500246423288624,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0.000996466617528753,0,0,0.00523782316074963,0,0,0,0,-0.0286862862957862,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0213296200433854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000707935923450385,0,0,0,0,0,-0.00107757202881476,0,0,0,0,0,0,0,0,-0.0143338187250392,0,-0.0081810827323979,-0.00928416327897465,0,0,0,0.118956159456429,0,0
