,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X002475.SZ,X002304.SZ,X600690.SH,X600276.SH,X300014.SZ,X600104.SH,X002129.SZ,X000651.SZ,X300124.SZ,X000625.SZ,X002371.SZ,X000725.SZ,X003816.SZ,X002049.SZ,X600031.SH,X000596.SZ,X002241.SZ,X600703.SH,X000063.SZ,X000338.SZ,X600089.SH,X002179.SZ,X600522.SH,X000661.SZ,X601877.SH,X002074.SZ,X300142.SZ,X002180.SZ,X600884.SH,X600741.SH,X000100.SZ,X000733.SZ,X600460.SH,X000157.SZ,X600702.SH,X600584.SH,X002414.SZ,X000799.SZ,X601799.SH,X002236.SZ,X600418.SH,X600563.SH,X600487.SH,X000800.SZ,X002176.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0.13460099788233,0,0,0,0,0,0,0.0941369437355524,-0.0165981318137998,0,0.0316410900908364,0,0,0,0,0,0,0,0.0135586987201897,0,0,0,0,0,0,0.0132162325641652,0,0,0,0,0.302139902249263,0,0,0,0,0.184343139540156,0,0,0,0,0,0,0,0,0.203365481834654,0,0,0.0558948675302168,-0.0429212214477983,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0.100623424204612,0,0,0,0,0.0284348338112282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12161028732177,0,0.160473603810172,0,0,0.0491624498322598,0,0,0.00974957829085395,0,0.0379007880878999,0,0,0,0.10723483333732,0,0,0,0,0,0,0.102229947474539,0,0,0,0,0.0952815729253972,0,0,0,0,0.0774498414856131,0,0
X000651.SZ,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,-0.000529994161434948,0,0,0,0,0,0,0.0874991550241396,0,0,0.0919632522885858,0.100181256158717,0,0,0,0,-0.00636178730898416,0.172197297922739,0,-0.147774210741114,0,0,0,0,0,0,0.0513336217089038,0,0.132634699936473,0,0,-0.0203627979541094,0,0,0,0.0421766349187998,0,0,0,0,0,0,0.00370533831185806,0,0
X300124.SZ,0,0,-0.0241768890861789,0,0,0.00921944873713233,0,-0.00435845238241888,0,0.0634476046722702,0,0,0,0,0.0166789266329346,-0.0932964125247793,0,0,0,0,0,0.0961264354849875,0.0403513997916164,0,0,0.172370060906846,0.043705093791564,0,0,0,0,-0.189201242309071,0,0,0,0,0,0,0,0,0,0,0,0.0770585327542279,0,-0.023632229586836,0.149593523876473,0.122977872392864,0,0,0,0,0,0,0,0,0.00164705215597336,0,0
X000625.SZ,0,0,0,0,0,0.0936864962035866,0,0,-0.227705780381499,0.214296309208502,0,-0.168166098518588,0,0,0,0,0,0,0,0,-0.235778382112239,0,0,0,0,0,0,0,0,0,0.182713970042029,0,0,0.330883661405376,0.336475405366044,0,0,-0.156737996724398,0,0,0,0,0,0,0,0.150061548839204,0,0,0,0.0381357017486285,-3.46944695195361e-18,0.0123633717170886,0,0,0,0,0.0441474463071459,0,0
X002371.SZ,0,0,0,0,0,0.165872855866544,0,0,0,0.0158750557796308,0,0,0,0,0.0473368901898382,0,0,0,0.16400655003854,0,0,0,0.342155975303247,0,0,-0.264859145118045,0,0,0.108740685194071,-3.46944695195361e-18,0,0.143726790181155,0,0,0,0,0,0.460241074015452,0,0,0,0,0,0,0,0,0,0,-0.0972438459479824,0,0,0,-0.0268256409806975,0,0,0,-0.0152070390181733,0,0
X000725.SZ,0,0,0,0,0.119536677555246,0,0,0,0.0299388982383717,0,0,0,0.0300358009658984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0311040024261234,-0.000629336314850461,0,0,0,-0.0105906772766996,0,0.0886880590806639,0.42857964842461,0,0,0,0,0,0,0,0,0,-0.011520468769166,0,0,0.018421771241566,0.0403806270882786,0,0,-0.0172608357378698,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0.00624615384716178,0.0359106733624261,0,0.115613515380689,0,0,0,0,0,0,0,0,0,0,0,0.12063688930101,0,0,0,0,0,0,0,-0.0330834934586053,-4.33680868994202e-19,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0.0403418620979265,0,0,0,0,0,0,0,0,0,0.0461141850573753,0,0.0422058354930964,0,0,0,0,0.00214786369521925,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0332645393401743,0,0,0,0.207767986968143,0,0,0,0,0.0152980372057024,0,0,0,0,-0.0475638113655156,0.0643301738330586,-0.113817431613571,0,0,0,-0.0742778530203471,0,0,0,0,0,0.0948157362219229,0,0,0,0,0,-0.185132310370526,0,0,0,0,0.232195432437169,0,0,0.03005877624454,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0.0136922397163298,0,0,0,0.0551945612902366,0,0,0.141393340880211,0,0,-0.0941827912209049,0,0,0,0,0,0,0,0,0,0.187769955664095,0,0,0,0,-0.0714027896875004,0,0,0,0,0,0.197065279789644,0,0,0.180808598830709,0,0,0,0,-0.0494723987450939,0,0,0,0,0,0,0,0,0,0,0,0,0.0399830906391265,0,0
X000596.SZ,0,0.418012437530922,0.0855789949104325,0,0,0,0.36688739354356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.11509661339226,0,0,0,0,0,0,-0.0733753028962566,0,0.0498024792363006,0,0,0,-0.0550278654074291,0,0,0,0,0.329756894014501,0,0,0,0,0,0.0285792148691946,0.0820169808493268,0.0470500239659312,0,0,0,0,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0.0700963854510253,0.808390459137885,0,0,0,-0.164780062957266,0,0,0.20583559524547,0,0.0133496316328348,0,0,0,0,0.0499688446649497,0,0,0,0,0,0,0,0,0.334341495738484,0,0,0.0356604026367026,0,0,0,0,-0.0426919315130801,0,0,0,0,0,0,0,0,0.0896961588654973,0.00381216000323957,0,0,0,0,0.143776584998552,-0.0608116423654023,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0.0576776438497307,0.182050809780442,0,0,0,0,0,0,0,0,-0.00106094756602558,0,-0.0451617568114449,0,0,0.361614761611853,0,0,0,0,0,0,0,0,0,0,0,0,0,0.356031642011717,0,0.0521445936805673,0,0,0,-0.119520059018428,0,-0.0229000248449544,0,0,0,0,0,-0.05977378690422,-0.0188462696271673,0,0,0,-0.0453816376253904,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0.0712845244119677,0,0,0,0,0,0,0,0,0,0,0,-0.0295067217216093,0,0.0692965417861832,0,0,0,0,-0.0246298507118232,0.0814435934755236,0.0827783562539023,0,0,0,0,0,0,0,0,0,0,0.27814868498464,0,0,-0.0705552597231897,0,0.0103064887234756,0,0,0.0357908906169167,0,0,0,-0.0149333110293533,0,0,0,0.000803463567660885,0,0
X000338.SZ,0,0,0,0,0,0.0676177093022,0,0,0,0,0.193233606154988,0,0,0,0,0,0,0,0,0.248595148315684,-0.0286267654134768,0,0,0,0,0,0,0,0,0,0,0.0727424677678394,0,0.0426165729110166,0,0,0,0,0,0,0.0522661390021935,0,0,0,0,0,0,0,0.101164190254647,0,0,0,0,0,0,0,0.0215725954455086,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0.053973626254576,0,0,0,-0.314712880466531,0,0,0,0,-0.142618054956578,0.0914895166313022,0,0,0,0,0,0.138874514205723,0.0620909519617751,0,0,0,0,0,0,0,0.297129913057165,0,0,0,0,0,0,0,0,0,0,0,0.275295302875376,0.128607487250462,-0.302663329733423,0,-0.0808706540246713,0,0,0,0.0463497028626921,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0788325341557677,0,0,0.0875292710841151,0,0,0.0786850353422497,0,0,0,0,0,0.034602549559318,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00181951173945845,0,0,0,-0.0529009663373171,0.0560301380006728,0.0158462463454843,-0.0466487181037302,0.0285827486891677,0,0,0,0,0,0,0.0302531092485053,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0.153912799125601,0,0,0,0,0,0,0,0,0,0.101484808637092,0,0,0,0,0,0,0,0.0758930090735276,-0.0386556235051766,0,0,0,0,0,0,0.087423663595887,0,0,0,0,0,0,0,0.082738554974775,0.107456278985363,0.498137457326578,0,0,0,0,-0.00502275731938234,0,0,0,0.0302377160976185,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0.0747456895127991,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0188442024352298,0,0.00794212644474224,0,0,0,0,0,0,0.262554467697716,0,0,0,0,0.0789538434328488,0,0,0.558677589815527,0,0,0,0,0,0.0303750313726915,0,-0.00868652921459941,0,0,0,0,0.188615188563183,0,0,0,0.0235964553439491,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0.0652447121562607,0,0,0,0,0,0,0,0,0,0.0112962668226801,0.173669420792367,0,0,0,0,0.123320692253657,0,0,0,0,0,0.162595092642765,0,0,0,0.0856997922004329,0,0,0,0,0,0,0,-0.105006308283197,0,0.051415457907432,0,0.0572381148578555,0,0,-0.00484193316394662,0,0,0,-0.0174725270311937,0,0
X002074.SZ,0,0,0.0564484662151581,0,0,-0.0333053616440248,0,0,0,0.26152383365777,-0.413195049429465,0.0711223216398067,0,0,0,0,0,0,0,0,0,0,0,0.203978619069144,0,0,0,-0.192166668197554,0,0.411421782469707,0,0,-0.186783723527688,0.296599709025347,0,0,0.410086011484914,0,0,0,0,0,0,0.104512142646378,0,0.0939535893777731,0,0,0,-0.0602408743904279,0,0.0905995975393352,-0.0737856496607835,0,0,0,0.0648449949734649,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0.500831264046931,0.0073538756489819,0,-0.226954745361369,0,0,0,0,0,0,-0.055757603014492,0,-0.0431906084579784,0,0,0,0.154112266348113,0,0,0,0,0,0,0,0,0,0,0,0.054893715831295,0,0,0,0,0.205762000726424,0,0,0,-0.0919005983181715,0,0,0,3.46944695195361e-18,0,-0.0111529287418935,-0.0440303472300926,0,0,0,0.00885312273002724,0,0
X002180.SZ,0,0,0,0,0,0.0106256139268005,0,0,0,0.0618696858663021,0,0,0,0.00990621463425926,0,0.00792678801125862,0,0,0.107928301895485,0.136352137087201,0,0,0.142671385616937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0980529395094005,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.0869532860636266,0,0,0,0,0,0,0.02774078297013,0,0
X600884.SH,0,0,0,0,0,0.0154401219735645,0,0,0,0,0,0,0,0.140367329232832,0.120497360004948,0.0298351195486114,0,0,0,0,0,0,0,0,0,0.198760801161478,0,0,0,0,0.154589404452004,0,0,0,0,0.0953612060773011,0,0,0,0,0,0,0,0,0,0,0.0670126496969379,0.18774553600975,0.0221019096743278,0,0,0.0941677405622353,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0.0526671521950494,0.449026717921604,-0.0177519867189013,0,0,0.0190800460288438,0,0,0,0,0,-0.183936565856507,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.00237394018927452,0,0,0,0,0,0,0,0.0645839804505803,0,0,0,0,0.163697873723654,0.0420900393081385,0,0,-0.0191329157792567,0,0,0,-0.00817863179415241,0,0
X000100.SZ,0,0,0,0,0.110576432124569,0,0.0256357725858426,0,0,0,0,0.136192823721353,0,0,-0.0224575078334629,0,0.660508258569374,0,0,0.193621623491235,0,0,0,0,0,0,0,0,0,-0.315289142402611,0,0,0,0.192522087441594,0,0,0,0,0,0,0,0,0,0,0,0.00635475802570492,0.0156891368119158,0,0,0,0,0,-0.0331665313640387,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,-0.0026577759429707,0,0,0.0544353101886869,0,0,0,0,0,0,0,0,0,0.205601785054675,-0.228444715759683,0,0,0,0,0,0.22506563766251,0.268041216633063,0,0,0,0,0,0,0,0,0.0171177547945687,0,0,0,0,0,0,0,0,0,0.01920809698608,0,0,0,0,-0.217637349510766,0.0300512793635967,-0.0304668311743471,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34163628221006,0,0,0,0,6.93889390390723e-18,0,0.0314129394763316,0,0,0,0,0,0,0,0.0290917171212866,0,0,0.0453456699092724,0,0,0,0,0,0.0806812798671978,0.155296999930076,0,0,0,0,0,0,0.0761718443553983,0,0,0,0,0.0133800916124935,0,0,0,0.0225023999038428,0,0
X000157.SZ,0,0,0,0,0,0.0227965475916511,0,0.0544343230863423,0.00405019199039135,0.0461866237528824,0,0,0,0,0.0436972301311903,0,0,0,0,0.323496246514833,0,0,0.00377720904761535,0,0,0,-0.0338050784223655,0,0,0,0,0,0,0,-0.151793059976403,0.0259707077539482,0,0,0,0,0,0,0,0,0,0.0167301615415286,0.0130495523371488,0,0,0,0,0,-0.00304195807644744,0,0,0,0,0,0
X600702.SH,0,0,0,0,0,0,0,0,0,0.0127323375382826,0.0459294009358075,0.0040081747237844,0,0,0,0.002361253520601,0,0,0.0474162240080342,0,0.156415647672644,0,0,0,0,0,0,0,0.192829904291999,0.120156783994793,0,0,0,0,0,0,0,0,0,0,0,0,0.731474138301222,0,0,0,0,0.0342047677134769,0,0,0,0,0,0,0,0,0.0150000809686263,0,0
X600584.SH,0,0,0,0,0.151536245171749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.065325268488198,0.135521319213869,0.161851827814043,0,0,0,0,0.0277676585530426,0,0.043800481363806,0,0,0,0,0,0,0,0.0986368619936704,0,0,0,0,0,-0.0143092670726602,0,-0.000791035755197588,0,0,0.107519042661443,0.0441995528236636,0,0,0.0694904816067639,0,0,0,0.00748801473363539,0,0
X002414.SZ,0,0,0,0,0,0.108132611586006,0,0.0307244279029093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120116618198229,0,0,0,0,0,0,0,0,0,0,0.130022251499803,0,0,0.135125969806005,0.0513668896263914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000799.SZ,0,0,0,0,0,0,0,0,0.0431724838673243,0,0,-0.0127436985840954,0,0,-0.0451469702293324,0,0,0,0,0,0,0,0.00388634595276875,0,0,0,0,0,0,0,0.121638295041816,0,0,0,0,0,0,0,0,0.498420062691869,0,0,0,0,0,0,0,0.0230334653552171,0,0,0,-0.00920859537805927,-0.0024366167973702,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0.295410176950872,-0.0541728906785045,0.0460893933159747,0,0,0,0,0.0793478330359776,0,0,0,0,0,0,-0.118296136021918,0,0,0,0,0,0.154982493815378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105309299959834,0,0,0,0,0,-0.038494079741133,-0.0157354415488161,0,0,0,0.0189359101638222,0,0
X002236.SZ,0,0,0,0,0.377433543060694,0.0681523378974932,0,0,0,0.0213117021243745,0,0,0,0,0,0.0121961616274097,0,0,0,0,0,0.100964540390736,0,0,0.0118865947351489,0,0,0,0,0,0,0.00513643895908786,0,0,0,0,0,0,0,0.0072971820595196,0.104025762933216,0,0,0,0,0,0,0,0,0.0167522842349596,0,-0.00266303105165851,-0.0158492106464401,0,0,0,0,0,0
X600418.SH,0,0,0,0,-0.128470228787378,0,0,0,0,0,0.161221198488728,0.167719597434851,0,0,0.548730236312086,0,0,0,0.0385561868601373,0,0.186529683563635,0,0,0,0,0,0,0.268644968976566,0,0,0,0,0,0,0.206330924218381,0,0,0.243924785955117,0,0,0,0,0,0,0,0,0,0,0.0803860338724111,0.00376229088984155,0,0,0,0,0,0,-0.0486995019590198,0,0
X600563.SH,0,0.067307099379144,0,0,0,0,0,0,0,0,0,0,0,0,-0.0907583225724442,-0.0336105081891193,0,0,0,0,0.300130418826164,0,0,0,0,0,0,0.257514554651519,0,0.164545571306121,0,0,0,0.0848739007633873,0,0,0,0,0,0,0,0,-0.125744750956826,0,0,0,0,0,0,0,0,-0.0617258328892779,0,0,0,0,0.0310262315865209,0,0
X600487.SH,0,0.0654023879370819,0,0,0,-0.0865633769548938,0,0.0237582077661239,-0.19369320431783,0.125709551331095,0,0,0,0,0,0,0,0,-0.0318417655394397,0,0,0,0.0419419118368425,0,0,0.0609139612766323,0,0.632698319672895,0,0,0.162155171117099,0,0,0,0.0289375156384159,0,0,0,0,0.0623321813636453,-0.0980684291117222,0,0,0,0,0.111578198226731,0,0,0.0699719796392277,0.0109513132981216,0,0,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0.141387436986837,0,0,0,0,0,0,0,0,0.12939479576773,0,-0.098797273923636,0,-0.0806354967645249,0,0.319599755187329,0.0124814201588322,0,0,0,0,0,0,0,0,0.232701049236307,-8.67361737988404e-19,0,0,0,0,0,-0.0801737305973442,0,0,0,0.168722587860605,0,0,0,0.147282357996648,0,0.0290549886363898,-0.0326579629217112,0,0,0,0,0,0
X002176.SZ,0,0.0915553049720929,0,0,0,0,0,0,0,0,0.103309379092866,0,0,0,0,-0.2081351507226,0,0.142055782232756,0,0,-0.0582020073794488,0,0,0,0,0.219082135394083,0,0,0,0,0,0.0198390976919956,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,-0.0654143598346883,0,0,0,0.253098104518487,1.73472347597681e-18,0,0,0.182613375951971,0,0,0,0,0.0556472167045197,0,0
Change_TY3M,0,0,0.372474189600085,0,0,0,0,0,0,0,0,0,0,0,-0.0729989441257241,0,0,0,-0.053624513711086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0132812725784703,0,0,0,-0.0472941891197876,0,-0.167569179560187,-0.05240037283402,0,0,0,-0.067706932682012,0,0
Slope,0,0,0,-0.15139363398626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11503992823823,0.0303483020643332,-0.0279271199006103,0,0,0,0,0,0,0,0,0,0,0,0,0.0447039137873335,-0.0207942100645249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279675222699307,0,0,0,-0.27527448148672,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243553599356876,0,0,0,0.464011032233776,0,0,-0.0964015792302728,0,0,0,0,0,0,0,0,0,0,0,0.0410308717708635,0,0,0,0,0,0,0.334865572960122,0.152105114243634,0,0,0,0.144542327430592,0,0,0,0,0,0,0,0,0,0,0.862567631849556,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,-0.15314941831788,0,0,0,0,0,0,0,0.0282192820867335,-0.0529929696781484,0,0,0,0,0,0.0275776557272245,0,0,-4.33680868994202e-19,0,0.0389409058607518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0186542631145208,0.080777709163369,-0.0136939989672779,0,0,0,0,-0.0568084696502106,0,0,0,0.00250592077674662,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0797185285670068,0,0,0,0,-0.0485654274189401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.020330065155984,0,0,0,0,0,0,-0.0610793447175474,0,0,0,-0.0388185675389885,0.0530299666341504,-0.0713923604561978,-0.0104025374457358,-0.0574997005874055,0.0725660157645092,0,-0.0379888924875263,0,0,0,-0.00572849542201198,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00350205365431062,0,0,0,0,-0.00185339402059374,0,0,0,0,0,0,0,0,0,0.000253259222891859,0,0,0,0,0,0,0,0,0,0,0,0,-0.00221349333779636,0,0,0.00271686859348548,0.000974431709620518,0,0,0.00171990302013336,-0.00469108928428517,0.00653327810841215,0,0,0,0.0180900399252939,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,-0.0254823407295783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0183263589810153,0,0,0,0.035897654288467,0,-0.395045438295756,0.302679077364933,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00221290399559523,0,0,0,0,0,0,0.000857784151744994,0,0,0,0.00171132028774017,0,0,0,0,0,0,0,0,0,0,0.00183678689751535,0,0,0,0,0,0,0,0,0,-0.00014173820259278,0,0,0,0,0.00407690832794571,-0.00273595347887847,0,0,0,0.0213787674203436,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,-0.00335593029236411,0,0.000497534404181553,0,0,0,0,0,0,0,-0.000422578968051879,0,0,0,0,-0.000186212512300423,0,0,-0.00050688060033333,0,-0.0030016934170904,0.00224309239247138,0,0,0,0,0,-0.00190207650869605,0,0.00296068121685233,0,0,0,0.00157141184950544,0,-0.00203552567813474,0,0,0,0.00182912293510178,-0.00621685846752782,0,0,0,0.0156650282307085,0,0
