,X600519.SH,X000858.SZ,X600276.SH,X002415.SZ,X000651.SZ,X002475.SZ,X002304.SZ,X000568.SZ,X600104.SH,X600809.SH,X600031.SH,X000725.SZ,X600690.SH,X000661.SZ,X000063.SZ,X300124.SZ,X003816.SZ,X000596.SZ,X300014.SZ,X000338.SZ,X000625.SZ,X600703.SH,X002241.SZ,X000100.SZ,X600741.SH,X002007.SZ,X002371.SZ,X000157.SZ,X002129.SZ,X601877.SH,X002049.SZ,X002179.SZ,X600584.SH,X600183.SH,X002236.SZ,X002414.SZ,X300142.SZ,X000800.SZ,X601799.SH,X300003.SZ,X000066.SZ,X002074.SZ,X002008.SZ,X300146.SZ,X000799.SZ,X002508.SZ,X000977.SZ,X600779.SH,X002456.SZ,X300136.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.350055326952109,0,-0.074619317688996,0,0,0,0,0,0.192711578316936,-0.102089288086125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123010797920721,0,0.0429966842373612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021410982737428,0,0,0,0.0110319136497192,0,0
X000858.SZ,0.134073966370636,0,0,0,0,0,0.0571700487534214,0.405615078919321,0,0,0,0,0,0,0,0.0306083113749721,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.00940019340189634,0,0,0.0419724013859611,0,0,0,0,0,0,0.0656109309756225,0,0,0,0.0184166762688465,0,0,0,0,0,0,0,0,0,0,0,0.00691200288465644,0,0
X600276.SH,0,0,0,0,0,0,0.0711272527055649,0.056988048462451,0,0.0140152254870548,0,0,0,0,0,0,0,0.0192681879271592,0,-0.0982054671447812,-0.0349730062647771,0.0857311109889142,0,0,0,0.155796464013466,0,0,0,0,0,0,0,0,0,0,0.109496337503415,0,0,0,0,0.114548939925528,0,0,0.0813238552152109,0,0,0,0,0,0,-0.0109866684877049,-1.73472347597681e-18,0,0,0,0.00412169798561197,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0710236880687426,0,0,0,0,0,-0.0377503346034952,-0.0985507312028165,0,0.0104099623432465,0,0,0,0,0.00859348482196181,-0.166774510502334,0.0849734864440397,0,0,0,0,0,0.074418930856805,0,0,0,0,0,0,0,0,0,0.231963199299463,0,0,-0.0370671350958691,0,3.46944695195361e-18,0,0.00978370563130359,-0.0219900998567929,0,0,0,-0.0134420958759145,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0802315632338131,0,0,0,0,0,0,0,0,0,-0.064066137133554,0,0,0,0,0.186579775125083,0,0,0,0.157537804523025,0,0,0.0466118588493776,0,0.0715368425048954,0,0,0,0,0.0744934289953034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0238784600924051,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0768817176836362,0,0,-0.0413275591333968,0,0.369749437016356,0,0,0,0,0,0,1.73472347597681e-18,-0.0132736975472512,0,0,0.0274495385431164,0,0,0,0,0,0,0,0,0.0269805406739094,0,0,0,0,0,0.172286525143758,0.182252304659433,0,0.0332793407181451,0,0,0,0,0.00630139700549106,0,0
X002304.SZ,0,0,0,0,0,0,0,0.0166397907610126,0,0.216684410810662,0,0,0,0,0,0,0,0,0,0,-0.00596664661455554,0,0,0,0,0,0,0,0,0,0.0290154595098925,0,0,0,0,0.109852428833061,0,0,0.216537415277348,0.110104557923615,0,0,0,0,0.0951070557982777,0,0,0.169021640319787,0,0,0,0.0283653111135386,0,0,0,0,0,0,0
X000568.SZ,0,0.0732721836291698,0,0,0,0,0.0582088383451018,0,0,0.410533303809391,0,0,0,0.0101942504717982,-0.00179884354670426,0,0,0,0,0,0,0.0337776940404122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0108836687931216,0.0982717979904421,0,0,0,0,0,0.159861588830806,0,0,0,0,0,0,0,0,-0.00286179262430932,0,0
X600104.SH,0,0,0,0,0.00231327497892796,0.0863766917590449,0,0,0,-0.0744228436558934,0,0,0,0,0,0.0566602006223824,0,0,0,0.0766662703684784,0.175535781073119,0,0,0,0.227070599012824,0,0,0,0,0,0.0996282189018239,0,0,0,0,0,0.00525475352224573,0,0,0,0,0,0.192025557002818,0,0,0,0,0,0,0,0,0.0220237943803063,0,0,0,0,-0.0186271639077961,0,0
X600809.SH,0,0,0,0,0,0,0.19247696199889,0.346667933424142,0,0,0,0,0.197424974981234,-0.0838186547638815,0,0,0,0,0,0,-0.0732388244804732,0,-0.150101698752096,0,0,0,0,0,0,0,0,0,0,-0.0136797125915127,0,-0.0496742543583004,0,0,0.177036860273921,0,-0.0909081164590585,0.00409204790626051,0,0,0.161950309000731,0,0,0,0,0,0,0.0162093048210793,0.020613273400579,0,0,0,0.0214397429498077,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.0887854848647538,0,0,0,0,0.112511112075799,0.0372555921446694,0,0,0.00872845504441775,0,0.0761311868574714,0,0,0.307344274981759,0,0,0,0,0.0284255846794433,0,0,0,0,0.039843412287865,0.107688265631007,0,-0.25282164796841,0,0.0100549992058629,0,0.292904293287155,0,0,0,0,0,0,0.0151278902679514,0,0,0,0,0.00714371179001937,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0433388598135858,0,-0.010713760234512,0,0,0.0249319232326276,0.0237309087464192,0.110745260470983,0.389750187982951,0,0,0.195505954022901,0,0,0.172321304254076,0,0,0,0,0,0,0.00941249965775076,0,0,0,0,0,0,0,0,0,0,0,0,0.0563200362361253,-0.0484895271741713,0.00209275904326279,2.71050543121376e-20,0,0,0,0.0016020314698822,0,0
X600690.SH,0,0,0,0,0.101267126159651,0.0660021415726406,0,0,0.327767008238671,0.215085652220524,0,0,0,0,-0.218899958664779,0,0,0,0,0,0.00938834273904538,0,0.0256260219300197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0178706107223179,0,0,0.226360593404124,0,0,0,0,0,0,0.0458650403780673,0,0,0,-0.0013955714583771,0,0
X000661.SZ,0,0,0,0,0,0,0,0,-0.0483517475327717,0,0,0,0,0,0,0,0,0,-0.0194881247136348,0,0.0566879383071212,-0.484184332930447,0,0,0,0,0.395501851064252,0,0.0735269365675198,-0.062915747670983,0,0,0,0,0,0,0.586942432907357,0,0.0824326332199672,0.192127299144185,0,0,0,0,0,0,0,0,0,0,0,-0.0752807331183971,0,0,0,0,0.0281755444947725,0,0
X000063.SZ,0,0,0,0,0,0,0,-0.07593831879726,0,-0.00123084255542997,0,0,0,0,0,-0.0311833175344874,0,0,0.0715612648062282,0,0,0.0426875674613974,0,0,0,0,0,0,0,0,0.143355251371107,0,0,0,0,0,0.0538754776820623,0,0,0,0.0126886639239601,0.0384287817754759,0.133814026525803,0,0,-0.00783792490670051,0,0,0,0,0,0.0800031382198623,-0.0483092497912503,0,0,0,0.018709396128464,0,0
X300124.SZ,0,0,0,0,0,0.0522851357742533,-0.0536414330473509,0,0.0140221289446594,0,0,0,0.114526978281325,0,0,0,0,0,0.17752716731539,0,0,0,0,0.0162430097192237,0,0,0.138805521807966,0,0,0,0,0,0,0,0,0,0,0.2223182553957,0,0,0,0.0152439603715763,0,0,0,0,0,0,0,-0.0517982370481836,0,0.040345781702266,0.0489426861272609,0,0,0,0.0191120966031225,0,0
X003816.SZ,0,0,0,0,0,0,0,-0.0154568956899563,0,0,0,0,0,0,0.07344243678909,-0.00886237218072064,0,0,0.0500721664851004,0,0,0.0457820422520371,0,0,-0.00074098442612541,0,0,0.0344315465496184,0,0,0,0,0,0,0,0.0428089859342186,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.00105118580517981,0,0,0,0,-0.00447628760401055,0,0
X000596.SZ,0,0,0,0,0,0,0,0,0,0.0319333397658211,0,0,0,-0.0192431537866361,0,0,0,0,0,0,0,0,0.112769884006759,0,0,0,0,0,0.166741240966607,0.0160999720731341,0,0,0,0.0969302970169292,0,0,0,0,0,0,-0.0324483283885953,1.73472347597681e-18,0,0,0,0,0,0.456642201624569,0,0,0,-0.00160686720370298,0,0,0,0,0.0217445734652175,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0.000243219122270865,0,0,0,0,0,0,0,0,0,0,0,-0.0278521752335276,0,0,0,0,0,0.20963425034084,-0.212998395771019,0,0,0,0,0,0,0,0.083245773558976,0,0,0.330469785788792,0,0.316406803589698,0.11703003778206,0.156895287827148,0,0.250051439308248,-0.345170763742296,0,0.108548637926071,0,0,0,0.0370313154514803,-0.036688450122864,0,0,0,0.00400924460510988,0,0
X000338.SZ,0,0,0,0.0720981338333691,0,0,0,-1.73472347597681e-18,0.079158702973282,0.0639474458887929,0.0411900044676233,0,0,-0.0338874618614108,0,0,0,0,0,0,0.0265816626070404,0.132107655282593,0,0,0,0,0,0,0,0.0513955941621042,-0.0413932902378117,-0.00979008426514173,0,0,0,-0.098684067710038,0,0.209326674069533,0.0211845309234567,0,0,0,0.185703497528495,0,0.0882228393581258,0,0,0,0,0,0,0.0176862317216216,0,0,0,0,0.0142833601128442,0,0
X000625.SZ,0,0,0,-0.864514767022119,0,0,0,0,0,0,0,0.0674495734458833,0,0,0,0.303961345141623,0,0,0,0,0,0,0,0,0.402857825638285,0,0,0.138515664208008,0,0,0,0,0.156797857142853,0,0,0,0.016474906590112,0.123265391663616,0,0,0,-0.0256687796392519,0,0,0,0,-0.28895447153789,0,0,0,0,0.031012468805327,0.0722216592193085,0,0,0,-0.0194653184849009,0,0
X600703.SH,0,0,0,0,0,0,0.13234427926197,0,0,0,0,0,0,0,0,0.146593556271134,0,0,0,0.0162163085303775,0,0,-0.0304090323727069,0,0,0,0,0,0,0,0,0,0,0,0,-0.0908149430280234,-0.0415312947662666,0,0,0,0,0.0955409246406271,0.392621147143229,0,0,0,0,0,0,0,0,0.0348955416269357,-0.0117067968321079,0,0,0,0.0100138086044105,0,0
X002241.SZ,0,0,0,0,0,0.721057248681983,0,0,0,0,0,0,0,0,0,-0.0560918105527678,0,0.197869601885067,-0.0651344296183597,0,0,0,0,0,0.268180555695624,0,0,0,0,0,0,0,-0.0932531803201299,0,0,0,-0.040222835562143,0.272551458474277,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0219202209856591,0.00925243827121793,0,0,0,-0.0143505992567051,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0.803717531058346,0,0,0,0,0,0,0,0,0,0,0,0,0.0393988191988489,0,0,0,0.0129984927902489,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0898095251529143,0,-0.108177901163814,0,0,0,0.10414418201256,0,0,0,0,0,0,0,-0.0126772873071092,0,0
X600741.SH,0,0,0,0,0,0,0,0,0.0726166571672983,3.46944695195361e-18,0.0809283839625923,0,0.030205427427161,0.0236792583465989,0,0,0,0,0,0,0,0,0,0.0509995574727627,0,0,0,0,0,0,0.0207276997572705,0.0457220514328255,0,0,0,0,0,0.0136770908676732,0,0,0,0.0208102544129892,0.0301011223441825,0,0,0.149587550334798,0,0,0,0,0,0,0.0146732430209409,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,-0.0532771637993031,0,0,0,0,0,0,0.176131679149754,0,-0.0534696920128185,0,0,0,0,0,0,0.0308425589860887,0,0,0,0,0.0284257869335293,0,0,0,0,0,1.73472347597681e-18,0,0,0.112046992345502,0,0,0.415988987906547,0,-0.0735267532262919,0,0,0.226196156814474,0,0.370110968960949,-0.169814578989548,0,0.205810254417988,0,0.032014534822354,0,0,0,0,0.0165927376949114,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070452380962453,0,0,0,0,-0.0653422630646847,0,0,0.128321400986073,0,0,0,0.124275385138243,0,0,0,0,0.114907522464148,0,0.555424574031439,0,0,0,0,0,0,0.0569034436653016,0,-0.011202280377493,0,0,0,0,0,0,0,0,0,0.0798233698739701,-0.0970776297121014,0,0,0,0.00591457978837445,0,0
X000157.SZ,0,0,0,0,0.337123739188995,0,0,0,0,0,0.319381705998186,0,0,0,0,0,0,0,0,0,-0.0772265173388941,0,0,0,-0.0438823869306373,0.0392712835260072,0,0,0,0.0952582594661795,0,0,0,0.223650790194054,0,0,0,0,0.0163757967770072,0,0.0603990331695161,0,0,0,0,0,0,-0.0407833612190158,0,0,0,0.018581330320739,0,0,0,0,-0.0165648423391718,0,0
X002129.SZ,0,0,0,0.113741272071887,-0.116997881062371,0,0,0,0,0,0,0,0,0.0610497105823438,0,0.0913007079980929,0,0.300299167033273,0,0,0.0619716807440778,0,0,0.0217565833593862,0,0,0,0,0,0,0.171030550746603,0,0,0,0,0.0964208337935464,0,0,0,0,0.226390769758078,0.176710529499825,0,0,0,0,0,0,0,0,0,0,0.0243778343004282,0,0,0,-0.00907226424303671,0,0
X601877.SH,0,0,0,0,0,0.185564821655731,0,0,0,0,0,0,0,0,0,0,0,0.192999683064867,0,0.236223354980749,0.00624093242074947,0,0,0.0812646559085079,0,0.0384265307853822,-0.054422384023668,0.164430865688506,0.139651807702206,0,0,-0.106247477914283,0,0,0,0,0,0,0,0,0,-0.0863998551365671,0,0,0,0,0,0.189764129596429,0,3.46944695195361e-18,0,0.0387300416952643,-0.0305946339450818,0,0,0,0.00902385886837972,0,0
X002049.SZ,0,0,0,0,0,0,0,0,-0.147274775264126,0,0,0,0,0,0,0,0,0,-0.071045347912992,0,0,0,0.422161382943178,-0.147918016889045,0,0,0.269837495156925,0,0,0,0,0,0.0280941736316239,0,0,0,0,0,0,0,0.15395458882978,-0.122017277650382,0,0,0,0,0.542194534501442,0,0,0,0,0.0557362220815338,0.157466496305974,0,0,0,0.0494661164089595,0,0
X002179.SZ,0,0,0,0,0.214635814348934,0,0.0507726817562046,0,0,0,0,-1.38777878078145e-17,0.00715855357451885,0,0,0,0,0,0,0,0.00532130631073114,0,0,0.188092610680272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0962310021389289,0,0,0.0069842280814571,0,0,0,0,0,0,0,-0.0643719769127214,0,0.0347926992850616,-0.0621224204517642,0,0,0,-0.00431575535439665,0,0
X600584.SH,0,0,0,0,0,-0.0429199673650814,0,0,0,0,0,0,0,-0.0573132161792069,0,0.154436630858047,0,0,0,0.0732668065497462,0,0,-0.0779120061838406,0,0,0,0.533442277448413,0,0,0,0.011097401082387,0,0,0.0167570472162831,0,0,0.0728146710528295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0572535877790407,-0.00742787005758684,0,0,0,-0.0290578637083363,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,-0.059023422291615,0,0,0,0.0516679413070581,0,0,0,0,0,0,-0.0648564576014609,0,0,0,0,0.0256547919237516,0.0411686116871947,0.0274325019500813,0,0,0,0,0.15569578484286,0,0,0,0,0,0.0705334705037052,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.00828748950439488,0.0358130918172489,0,0,0,-0.0110583870251222,0,0
X002236.SZ,0,0,0,0,0,0,0.0612713514403258,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.042263784038625,0,0,0.0403933157346111,-0.192674896531158,0.0939591236535771,0,0,0,0,0,0,0,0,0,0.20264051154667,0.00684930602530918,0,0,0.000615291681075106,0,0,0,0,0.242907492092936,0,0,0.150429423306549,0,0,0,-0.0757952353667102,0,0,0,0,-0.0228955544997901,0,0
X002414.SZ,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,-2.77555756156289e-17,0,0,0,0,0.0602256082872824,0,-0.0771230229243893,0,0,0,0,0.119648681605786,0.0300930475649515,0,0,0.451325173325273,0,0,0,0,0,0,0,0,0,0,0,0,0.111703382000011,0,0,0,-0.0210967872043566,-0.167441940004638,0,0,0,0.0127347879922396,0,0
