,X600104.SH,X600519.SH,X000651.SZ,X002415.SZ,X000725.SZ,X000625.SZ,X002304.SZ,X000858.SZ,X000063.SZ,X600276.SH,X600690.SH,X600031.SH,X000338.SZ,X600372.SH,X000157.SZ,X002241.SZ,X600741.SH,X600703.SH,X600066.SH,X600089.SH,X600271.SH,X000100.SZ,X600118.SH,X601877.SH,X000550.SZ,X002236.SZ,X000581.SZ,X600582.SH,X002475.SZ,X000623.SZ,X000800.SZ,X300124.SZ,X000568.SZ,X600177.SH,X000050.SZ,X000559.SZ,X002294.SZ,X600839.SH,X002129.SZ,X000400.SZ,X000869.SZ,X002292.SZ,X002456.SZ,X000977.SZ,X002465.SZ,X300003.SZ,X600060.SH,X600312.SH,X002007.SZ,X600435.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0,0.161680267909509,0,0,0,0,0,0.100679470188877,0,0,0,0,0.579023391009058,0,0.0383034283214112,0,0,0,0,0,0,0,0,0,0,0.0541800111727732,0,0,0,0,0,0,0,0.129366384862626,0,0,0,0,0,0,0,-0.0241907736923362,0,0.124124606874417,0,0,0,0,0.00495174626768003,-0.144954219546411,0,0,0,0,0
X600519.SH,0,0,0.0285380727611922,0,0,0,0.12347762917496,0.0471229441836108,0,0,0.19427816196989,0,0,0,0,0,0,0,0,0,0,0,0,0.0608392915892434,0,0,0,0,-0.101899115778163,0,0,0,0.0613190697731844,0.000762501663198592,0,0,0,0,0,0,0.0996900792053396,0,0,0,0,0,0,0,0,0,0,0,-0.001121418467563,0,-0.0361934948226317,0,0,0,0
X000651.SZ,0,0,0,0,0.216935460905917,0.108298269530488,0,0,0,0,0,0,0.0337237550570348,0,0,0,3.46944695195361e-18,0,0,0,0.0361388172300394,0,0,0,0,0,0,0.0180613232332213,0,0,0.0995241913249527,0.0404276112664978,0,0,0,0,0,0,0.0312042111462727,0,0,0,0,0,0,0,0,0,0.178823186253808,0,0,-0.0396796794444698,-0.0272786970212045,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.189013943140515,0.0874270811231951,0,0,0,0.12765929135588,0,0,0,0,0,0,0,0.0162141313401625,0,0,0,0,0,0.029035409409382,0.318938031912135,0,0,6.93889390390723e-18,1.73472347597681e-18,0,0,0,0,0.0165302194843844,0,0,0,0,0.0775648692581389,0,0,0,0,0,0,0,0,0,0,0,0,-0.00311028843691722,-0.026976019460465,0,0,0,0,0
X000725.SZ,0.0878643716369747,0,0.153595272407859,0,0,0,0,0,0,0,0,0,0,0,0.17703200780193,0,0,0,0,0,0,0,0.0931147376551565,0,0,0,0,0,0,0,0,0,0.109645702354895,0.182740481369564,0,0,0,0,0,0,0,0,0,0,0.152118581784352,0,0,0,0,0,0,-0.00970872239594396,0.00469165370767127,0,0,0,0,0,0
X000625.SZ,0.315596982302375,0,0.0388225937477198,0,0,0,0.128594089107615,0,0.237215206223075,0,0,0,0,0,0,0,0.166058890325839,-0.0588950153959994,0,0,0,0,0,0,0,0,0,0,-0.0413938665570125,0.074100904156346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0511651381420861,0,0,0.00197502547293819,0,0.11712328142135,0,0,0,0
X002304.SZ,0,0,0,1.73472347597681e-18,0,0,0,0.465729032838262,0,0.0364670775056461,0,0,0,0,0,0,0,0,0.0220740898655271,0,0,0,0,0,0,0,0.0550920378934073,0,0,-0.027787636669178,0,-0.0403925582400984,0,0,0,0,0,0,0,0,0.226508922798213,0,0,0,0,0,0,0,0,0,0,0.0176557599306998,0,0,0,0,0,0,0
X000858.SZ,0.0305601024891316,0.0907192891057181,0.0363696888883253,0,0,0,0.0583951954852582,0,0.100776388271556,0,0.0532326863618282,0.027498021682276,0.260404186036949,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.0428960896752076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00346730585720905,-0.0187413229979068,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0864943206731348,0.0902387517663549,0,0.111564305730163,0,0,0.106835918630339,0,0,0,0,0,0,-1.38777878078145e-17,0,0.114401150672761,0,0,0,0,0.01590996743241,0,0.214711821789194,0,0,0,0,0,0,0,0,0,0,0.0713716489620941,0,0,0,0,0,0,0,-0.00534953616644977,0,0,0,0,0,0
X600276.SH,0,0,0,0.0542117831247715,0,0,0.0371146691831953,0,-0.00738191846604945,0,0,0,0,0,0,0,0,0.195322328331269,0.221019971796992,0,0,0,0,0,0,0,0,0.0267751128799011,0,-0.0426367973846535,0,0,0,0,0,0,0,0,0,0,0,0,0.0299180531953264,0,0,0,0,0,0,0.00255987070446467,0,-0.0219441395117931,0.00917459335691612,0,0,0,0.0236044751177829,0,0
X600690.SH,0,0,0.183036916147269,0,0,0,0,0.274936801304907,0,0,0,0,0.0299955471186846,0,0,0,0.150837300930004,0,0,0,0,0.0174285582936287,0,0,0.0938625422227696,0,0,0,0,0,0,0,0,0.192628185552992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00826944320666291,0,0,0,0,0,0
X600031.SH,0.0563077935858698,0,0,0,0,-0.0518809241202516,0.0502210777858076,0,0.0664985723794161,0,0,0,0,0,0.976544398442643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.026335458276266,0,0,0.0511780666676148,0,0,0,0,0,0.026385610534748,0,0,0,0,0,0,0,0,0,0,0,-0.0469024852676109,-0.0107692261809971,0,0,0,0,0,0
X000338.SZ,0,0,0.0264272097418632,0,0,0,0,0,0,0,0.291609876899031,0,0,0,0.600498895634641,0,0,0,0,0,0.028906233463801,0,0,0,0,0,0,0.0751222828804282,0,0,0,0,0.00826085904966425,0,0,0,0,0.0664213223444819,0,0,0,0,0.0933202618072238,0,0,0,0,-0.221363000729945,0,0,0,-0.0353487233024186,0.00807587181830057,0,0,0,0,0,0
X600372.SH,0,0,0.0655102526201655,0,0.0754317859502924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0590369350278126,0,0,0,0,0,0,0.00979819825821554,0.0806051915991407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.458992844980395,0,-0.0550637063589878,-0.00108271062146387,-0.034040837727825,0,0,0,0,0
X000157.SZ,0,0.025197788187317,0,0,0,0,0,0,0,0,0,0.476875287366445,0.207531087076779,0,0,0,0,0,0,0,0,0,0,0,-0.115092531642073,0,0,0.103912251462239,0,0.0155608280597523,0,0,0,0.0665945495215525,0,0.0851706592206435,0,0,0,0,0,0,0.0943493558899203,0,0,0,0,0,0,0,0,-0.0607588351326092,-0.0113081634788323,0.0624179509721417,-0.0310908353372221,0,0,0,0
X002241.SZ,0,0,0.0620870675610053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0763262605974992,0,0,0,0,0,0,0,0,0,0,0.105704806068765,0,0,0,0,0,0.0394849705647884,0.000575316859541668,0,0,0.0777607807134064,0.0283508297628669,0,0.046490081366805,0,0,0,0.105570543413787,0,0,0.0325083432866798,0,0,0,0,0,0,0
X600741.SH,0.227747923528376,0,0.0577800136210854,0,0,0,0,0,0.0765553737575696,0,0,0,0,0,0.0646706567448599,0,0,0,0,0.131206049562095,-0.00725765156185616,0,-0.0203789037579303,0,0.155830920059363,0,0,0,0,0.112255656499614,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0450214879800698,0,0,0,0,0,-0.0855538962434906,0,0,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0.0488409174585628,0,0,0.0117195218295025,0.0485714209375504,0,-8.67361737988404e-19,0,0.204799350006312,0,0,0,0.0606086812908031,0,0,0,0.104382289084525,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0501933528046312,0,0,0,0,0,0,0,0.0344964306083123,0,0.142717244253293,0,0,0,-0.0143773179762428,0,0,0,0,0,0
X600066.SH,0.274437709772948,0,0,0,0.0355071387437498,0,0,0,0,0,0,0.172626433907404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0881624631416853,0,0,-1.73472347597681e-18,0,0,0.0929041556062135,0.12289324529331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0264315004313863,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0.156677267346911,0,0,0.156765378385656,0,0,0,0.109292038839638,0,0.0581528260440923,0,0,0,0,0,0.0226684120736805,0,0,0.0705563768448193,0.0528067588598348,0,0,0,0,0,0,0,0,0,0,0,0,0.169862368430676,0,0,0,0,0,0,0,0.187516112830144,0.0177813515914819,0,0,-0.0208790112516964,-0.0141375229805049,0,0,0,0,0,0
X600271.SH,0,0,0,0.0234519714452969,0,0.0433318023994367,0,0,0,0,0,0,0,0.1234283704687,0,0,0,0,0,0,0,0,0,0,0.112482848841381,0,0,0.281281456044337,0,0,0.0447703849948968,0.11719665324516,0,0,0,0,0,0,0,0,0,0,0,0,0.138519630295268,0.125415957341903,0,0,0,0,0,-0.0519695180527796,-0.0132094319916639,0,0,0,0,0,0
