,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X600741.SH,X000568.SZ,X000625.SZ,X002236.SZ,X002475.SZ,X002241.SZ,X600031.SH,X000338.SZ,X600066.SH,X002456.SZ,X000100.SZ,X601877.SH,X300124.SZ,X002508.SZ,X300136.SZ,X600089.SH,X300003.SZ,X600177.SH,X002294.SZ,X600271.SH,X600522.SH,X002085.SZ,X002008.SZ,X000157.SZ,X002007.SZ,X600118.SH,X600487.SH,X600867.SH,X000981.SZ,X600699.SH,X600566.SH,X600809.SH,X600372.SH,X002074.SZ,X000559.SZ,X300115.SZ,X000623.SZ,X000066.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.0629040697899062,0,0,0,0.0362044724966897,0,0,0,0,0.0557339469371478,0,0,0,0,-0.146237960406615,0,0,0,0,0,0,0,0,0.165899335807175,0,0,0,-0.00134911996324057,-0.24146326472982,0.0472315454837346,0,0,0,0,0.11172636650488,0,0,0,-0.0173441996961148,0.370862466788444,0,-0.0739506568884716,0,0.0961649201286995,0,0,0,0.00335386103432773,-0.00497973470238371,0,0,0,0,0,0
X600104.SH,0,0,0,0.273422922465366,0,0,0,0,-0.0291379309116884,0,0,0.454754928172572,0,0.078189161961645,0.0721353122585382,0,0,0,0,0,0,0,0,0,0.00464247360031316,-0.0987750127479838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00389867074323082,0,0,0,0,0,3.46944695195361e-18,-0.251236484992462,0,0.0334308295172965,-0.0243914603373568,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.0582257660143025,0,0,0,0,0,0,0.204101060040999,0,0.418311430208909,0.0651885931968339,0,0,0,0,0,0,0,0,0.240081847200142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.181797041454544,0,-0.0387609132505311,0,0,-0.082596369682504,0,-0.0811580254808682,-0.0263707417891834,0,0,0.00123717836961557,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0.0584040773288937,0,0,0,0,0,0,0.204783629757825,0.0322467108202272,0.167697621539562,0,0,0,0,0.123341174787825,0,0,0,0,0.071467948644235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108936442169419,0,0,0,0,0,-0.054598777973839,0,-0.00557834887445982,0.0104090714766116,0,0,0,0,0,0
X000858.SZ,0.0662848101013934,0,0,0,0,0.0159432237808342,0,-3.46944695195361e-18,0,0,0,0,0.624199727242854,0,0.0251292381690033,0,0,0,0,0,0,0,0.0857064368803132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0350240813021827,0,0,0,0,0.0131875151476445,0,0.0469833361618318,0,0,0,0,0,0.0115442187385256,0.000179310374783745,0,0,0,0,0,0
X000725.SZ,-1.38777878078145e-17,0,0.136784900785566,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.165586390266217,0,-0.0418776695458779,-0.100754686757286,0,0,0.261789843695409,-0.0372875169431988,0,0,0,0,0,0,0.220820907410777,0,0,0,0.443898395728482,0,0.303633098233069,0,0,0,0,0,0.0416329791057782,0,0,0,0,0.140293091088843,0,0,0,0,0,0,0,0.0335702886722513,0,0,0,0,0,0
X600276.SH,0,0,0.0146429576449293,0,0.141278038485069,0,0,0,0,0,0,0.232249549887672,0,0,0,0,0,-0.180478337804555,0,0,0,0,0,0,0,0,0,0,0,0,-0.0976534926095494,0.00769160414836896,0,0,0,0,0,0,0,0,0,-0.0212766979447234,0,0,0,-0.11729022055609,0,0,-0.00383712309870007,0,0.0153564584265662,0.0160312494272242,0,0,0,0,0,0
X002304.SZ,0.298286168021389,0.115440838807997,0,0,0.316032926119076,0,0,0,0,0.353534982591027,0,0.289174700561013,0,0,0,-0.0990810534148273,0,0,0,0,0,0,0,0,0,0,0,0.370450980550593,0,0,0,0,0,0,0,-0.613454064568256,0,0,0,0,0,0,0.0398136477799153,0,0,0,0,0,-1.38777878078145e-17,0,-0.0519296198266764,0.0440733173125573,0,0,0,-0.422035594454536,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,-0.0192487357647875,0,0,0,0,0,0,0,0.0232968135208582,0,0,0.311532365494322,0,0,0.170100490966159,0,0,0,0,0,-0.0838401358322623,0,0,0,0,0,0,0,0.053719414090435,0,0,0,0,0,0.0012666474263753,-0.0160582175292204,0,0.257577151526107,0,0,0,-0.016933176752037,-0.00959509610358887,0,0,0,0,0,0
X600690.SH,0,0.320073735582711,0,0.0681865103248156,0,0,0,0.0514101078073061,0,0,0,0.270248209582145,0,-4.33680868994202e-19,0.176151289275953,0,0,0,0,0,0,0,0,-0.050079501359252,0,0,0,-0.139513229048162,0,0.0592119141369405,0,0.0158754122136999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0234611332155272,0.000716484642402153,0,0,0,0,0,0
X600703.SH,0,0,0.129747063121146,0,0,0.0718264101870088,0,0,0.0473655428862116,0,0,0,0,0,0.00592853096022049,0,0,0,0,0,0.0638412237665504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186457078170461,0,0,0,0,0,0,0,0,0.0218209447118462,0,0,0,0.0251193270222009,0.000427820655274702,0,0,0,0,0,0
X600741.SH,0,0.576641489238655,0,0,0,0,0,0.0433665524039562,0.0827303193325281,0.0612993609436773,0,0,0,0,0.105569996789196,0,0,0,0,0,0,0,0,0,0,-0.0572982809560602,0,0,0,0,0,0,0,0,0,0,0,0.0395484147378195,0,0,0,0,0,0,0,0,0,0,-0.0678453403427488,0,0,0.0163202955105173,0,0,0,0,0,0
