,X600519.SH,X000858.SZ,X600809.SH,X002415.SZ,X000568.SZ,X002475.SZ,X002304.SZ,X600690.SH,X600104.SH,X600276.SH,X000651.SZ,X300124.SZ,X300014.SZ,X002371.SZ,X600031.SH,X002129.SZ,X000725.SZ,X002241.SZ,X003816.SZ,X000625.SZ,X000596.SZ,X002049.SZ,X000063.SZ,X000338.SZ,X002179.SZ,X600703.SH,X600089.SH,X601877.SH,X300142.SZ,X600741.SH,X002074.SZ,X000661.SZ,X600460.SH,X600522.SH,X002180.SZ,X000733.SZ,X000100.SZ,X600702.SH,X600884.SH,X000157.SZ,X000799.SZ,X002236.SZ,X601799.SH,X600584.SH,X000800.SZ,X600563.SH,X002414.SZ,X600372.SH,X600183.SH,X002176.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0484847792430232,0,0,0.0292356054965301,0,0,0.079893272782421,0,0,0,0.0753964551219253,0,0,0,0,0,0,0.102368533479651,0.00321989102902037,0.265197318718509,0,0.0257431469112382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0477461263921948,0,0,0,0,0,0.0463728718801156,0,0,0,-0.0104795601858671,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.519959030266985,0,0,0,0,0,0,0,0,0,0.0422446032765951,0,0,0,0,0,0.0358050536487125,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,-0.0866343611975302,0,-6.93889390390723e-18,0,0.166873110967508,0.0217523485798248,0,0,0.173020418024756,0,0,0,0,0,0,0,0,0,0,0.023328556594682,-0.0551231605071099,0,0,0,0,0,0
X600809.SH,0,0.249072105186129,0,0.113749218861298,0.285698227661423,0,0,0,0,0,0,0,0.0449063212917482,0.0669147410149709,0,0,0,0,0,0,0.16465145639479,0,0,0,0,0.134581454295605,0,0,-0.0197002075142786,-0.0871657063641514,0,0,0,0.0074154158901531,0,0.129605161787316,0,0.107587817169277,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.027882972556232,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0.106425369852199,0,0.141761473790106,0,0,0,0.107564158657235,0.0333585325655473,-0.242222376104509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234969282007477,0,0,0,0.729799552093054,-0.0236191625077106,0,0,0,-0.0303462345816599,0,0,0,0,-0.0849841536171482,0.136452236903612,0,0,0,0,0,0
X000568.SZ,0,0.380115549673156,0.295036232612421,0,0,0,0.0179440542466028,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0.301859181178531,0,0.0677725196212881,0,-0.116914315374361,0,0,0,0.0446890421558991,0,0,-0.0530157024250575,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,-0.0902835947933041,0,0,0,0.00448814723558287,0.0551768531079906,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0882677025880388,0,0,0,0.542106832396032,0,0,0.186623319869531,0,0,0,0,0,0,0,0,-0.0441175490001601,-0.0286114642503347,0,0,0.128866409409885,0,0,0,0,-1.73472347597681e-18,0,0,0.218713387623997,0,0,0,0.0546320527629393,0,0,0,-0.174786164139606,0,0.0212619217661726,0,0,0,0,0,0,0
X002304.SZ,0,0,0.25366411136706,-1.73472347597681e-18,0.0147318378757748,0,0,0,0,0,0.0258373883211945,0.0508654918133568,0,0,0,0,0,0,0.387240841311976,0,0.0771279178011904,0,0.127478797541733,0,0,0,0,0,0,0,-0.00627673225430816,0,0,0,0,0,0.0490715872991901,0.176265391726559,0,0,0,0,0,0,0,0,0,0,0,-0.064105579015948,0,0,-0.0315403390952159,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.356424988558381,0,1.38777878078145e-17,0,0,0,0.0580737257455116,0,0,0,0.0422485364060491,-0.0613617448975618,0,0,0.0948998589950136,-0.0923367714915573,0,0,0.0170220894849935,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.0389963808492909,0,0,0,0.220507499241496,0,0,-0.0112068625891048,0,0,-0.0574769505815862,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0.0117018669657925,0,0,0,0,0,0,0,0,0.140412700448824,0.134776977617415,0,0,0,0,0,0,0,0,0,0.230868051642636,0,0,0,0.0393285838261252,0.0182621172533077,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.0378879459455504,-0.00870786095649718,0.0106586768798894,-0.0509884852488953,0,0,0,0,0
X600276.SH,0,0,0,0,0,0.036905667774778,0,0.15379006833747,0,0,0,-0.0171783375864905,0,0,0,0,0,0,0,0.0744780754538109,0,0,0,0,0,0.107802677565274,0,0,0,0,0,0,0,0,0,0,0,0.13799070477537,0,0,0.0332929863053399,0,0,0,0.215973961504048,0,0,0.269514823594583,0,0,0,-8.67361737988404e-19,0.0148827215813714,0,0.223065256017945,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0.0232917315400204,0.175038210597463,0,0,0,0,0,0,0.147666893063938,0,0.0567992863687699,0,0.129740864114837,0,0.0588222114233353,0,0.00251766996840212,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0799667460617511,0,0,0,0,0,0,0,0,0,0,0.0218672923640214,0.0649910596185703,0,0,-0.0301696640429841,-0.00188083720937441,0.028350848728063,0,0,0,0,0
X300124.SZ,0,0,0,0.117764838293892,0,0,0.19315608151128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119143165268072,0,0.0644555383502146,0,4.33680868994202e-19,0,0,0,0.133402835131065,0,0,0,0,0,0,0.0904089239704345,0,-0.00341627097156758,0,0,0,0,0,0,0,-0.0701111786008721,0.00838905622684793,-0.105847498708555,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00345668808419117,0,0,0.0644329804724845,0,0.0543719937397138,0,0,0.198746544384612,0,0.19669171401743,0.084825177701431,0,0,0,0,0,0,0.128245504793929,0,0,0,0,0,0.149955488571062,0,0,0,0,0.0383675271225544,-0.124580919275558,0,0,0,0,0,0
X002371.SZ,0,0,0,-0.0335768271070674,0,0.0343583782162993,0,0,0,0,0,0,0,0,0,0,0,0.12893922602017,0,0,0,-0.00432864688147848,0,0,0,0.111158197822107,0,0,-0.0366038743847771,0.181753296026061,0,0,0,0,0,0,0,0,0.31441027256603,0,0,0,0,0,0,0.148683787756603,0,0,0,0,0,0.00288836136603422,0.211958170694986,0,0,0,0,0,0
