,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X000568.SZ,X600690.SH,X000651.SZ,X002475.SZ,X003816.SZ,X600104.SH,X300124.SZ,X002304.SZ,X002371.SZ,X000725.SZ,X000625.SZ,X000338.SZ,X000063.SZ,X600031.SH,X000596.SZ,X000100.SZ,X300014.SZ,X600089.SH,X002179.SZ,X000157.SZ,X600703.SH,X002236.SZ,X002049.SZ,X600372.SH,X002241.SZ,X600741.SH,X000977.SZ,X002129.SZ,X000661.SZ,X002463.SZ,X600584.SH,X600522.SH,X002028.SZ,X601877.SH,X000921.SZ,X600066.SH,X000800.SZ,X600183.SH,X601799.SH,X002007.SZ,X002223.SZ,X002074.SZ,X600460.SH,X600566.SH,X600177.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.206896738776542,0,0.202160381663613,0.0228795341952692,0,0,0,0.139388413591696,0,0,0,0.145211875902394,0,0,0,0,0,0,0,0,0.0235461889949291,0.0547011006330768,0,0,0,0,0,0,0,0,-0.0825960092355143,0,0,0,0,0,0,0,0,0,0,0,0.0935761578600356,0,0,0,0,0,0,-0.0522308899898171,0.00098827546215523,0.00423724629736867,0.0257209031804964,0,0,0,0,0
X000858.SZ,0,0,0,0.028036504004732,0,0.438069996836584,0,0,0,0,0,0,0.125136808642894,0.00897727596399828,0,-0.0276767611337362,-0.09305241672445,0.0443961872173988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10599783334201,0,0,0,0,0,0,0,-0.0552090168520053,0,-0.0142658944970534,0,0,0,0,0,0.0208819966841595,0,0.0295568700634463,-0.0162466408418709,0.0179688778761696,0,0,0,0,0,0
X002415.SZ,0,0,0,0.0685511882940614,0,0.121097491832556,0,0,0,0,0,0.0836734245156967,0,0,0,0,0,0,0,0.0551074948820692,0,0.0480288205409415,0,0.149312258104907,0,0,0,0,0,0.199999206550889,0,0.0548290881099051,0,0,0,0,0,0,0,0,-0.0504665394301762,0,0,0.055255915617458,0,0,0,0,0,0,0,-0.00249823159890477,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0.347922087386936,0,0,0.0420132747544511,0,0,0.0221189994083754,-6.93889390390723e-18,0,0,0,0,0,0,0.249219599744555,0,0.239818666643261,0,0,-0.00117564840094875,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.171373843064571,0,0,0,0,0,0,0,0,-0.030852965712001,0.0211932077400986,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147641565997931,0,0,0,0,-0.0110171107977561,0,0,0.116653938390008,0,0,0,0,0.0632370221176451,-0.133632096732233,0,0,0,0.257924026772518,0.0740710556147461,0,0.0171516596201935,0,0,0,0.00172655150855111,0,0.0527947251584553,0.0544586011453788,0,0.263445633679832,0,0,0,0,0,0,0.00452658160531225,0.0138312366197573,0,0,0,0,0
X000568.SZ,0,0.668580147082716,0,0.303257936626366,0,0,0,0,0,-0.00852882661155754,0,0,0,0,0,0,0,0,0,0,0.100529423778337,0,0,-0.0712227365135399,0,0,0,0.0272699631220948,0,0,0,0,0.0226838319428517,0,0,0.0507595557843603,0,0,0,0,0.0209518737923097,0,0,0,0,0,0,0,0,0,0,0,0.00932290866215281,0,0,0,0,0,0
X600690.SH,0,0,0,0.098081733835412,0,0.0297661911440352,0,0,0.0837021476236825,0,0,0,0,0,0,0,0.0432973166967534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0140647750185661,0,-0.00873938384933974,0,0,0,0,0,0,0,-0.0792666758074738,0,0,0,0,0,0,0,0.054956538344623,0,0.0310568335081643,0,0,0,0,0,0
X000651.SZ,0,0,0,0.388178851512765,0,0,0.209173077643615,0,0,0,0,0,0,0,0,0,0.0878691915635925,0,0,0,0,0,0,0,-0.0735830502917358,0,0.127762787264964,-0.473924303066119,0,0,0,0.315472370510501,0,0,-0.0612720661082735,0,0,0,0,0.38498557155778,0,0,0,0.178155616681297,0,0,0,0,0,0,0.0217864405702796,0.15779735749497,-0.150383577276836,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0.11495842636047,0.167819741853629,0.058410058734954,0,0,-0.00491361686443377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.549170081868056,0,-0.200943017313569,0,0,-0.015654924580774,0.13438501252449,-0.030702698225146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0339678654067717,0,-0.160300262138301,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0384422446229961,0,0,0,0,0,0,0.21937295737652,0,0.0943403609862823,0,-0.144479862640712,0,0.230412445651613,0,0,0,-0.17535989384912,0,0,0,0.0480131497089671,0,0,0,0,0,0,-0.0948056656363743,0,0,0,0,0.210489497292628,0,0.0610507879974256,-0.0423269092639515,0.00907271435870136,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0.0719530995129493,0,0,0,0,0,0.173886643916726,0,0.0378450504272008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0166391789965353,0,0,0.0358126593146306,0,0,0.0706683407342578,3.91106691545115e-05,0,0,0.0166668043398382,-0.00237083900268462,0,0,0,0,0,0,0,0,0.130430116048731,0.0320101713668362,-0.026956261056386,0.0495314947083635,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216399198482137,0,0.00951521527630845,0,0,0,0,0,-0.0872558524426216,0,0.0860850941446715,0,0,0,0,0,0.248408994586552,0,0,-0.0687286229640201,0,0.14089994199814,0,0,0,0,-0.0602234333320699,-0.0932179440130083,0,0.0277594271523202,0.222139363350526,0,0,-0.264197855252152,0,0,0,0,0,0.00764820961967275,0,0,0,0,0,0
X002304.SZ,0.0419176341800379,0.0140168751118787,0.121058648785768,0,0,0.364047784069397,0,0,0,0,0,0.00933999640986608,0,0,0,0,0,0,0,0,0,0.0963338815024886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0863407771555738,0,0,0.0213335866266533,0,0,0,0,0,0,0,-0.0157421267074386,0.00829706828941996,0,0,0,0,0,0
X002371.SZ,0,0.101178157902322,0,0,0,0,0,0,0,0,0,0.0517873420038783,0,0,0,0,0,0.326873770044222,0,0,0,0,0,0,0,0,0,0,-0.0195125378475378,0,0,0,0.174565992290936,0,-0.0704961742438312,0,0,0,0,0,0.00934052137769274,0,0.130379557384965,0,0,0,0,0,0.0408339365414434,0,0,0.00103445436076873,0.0164875485578229,0,0,0,0,0,0
X000725.SZ,0,0,0,0.13775735259655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245694644964153,0,0,0.0103620369128159,0,0.129596546725305,0.250969941753764,0,0,0,0,0,-0.0801055125513232,0,-0.0332414311864855,0,0,0,0,-0.0595823425702883,0,0,0,-0.134231182465971,0,0,0,0,0,0,0,0,0.00440602596202005,0.0345140035423309,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0.0328489403678747,0,0,0,0,0,0,0,0.257621605158839,0,0,0,0,0.148470143923795,0,0.00745961287480873,0,0,0,0,0,0.0619756968510113,0,-0.113824146732012,-1.38777878078145e-17,0,0.130843253822789,0,0.280338617792256,0,0,0,0,0.28529152304722,0,0,0,0,0,0,0,0,0.165599489103742,0,0.00268611684610197,0,0,0,0,0,0
X000338.SZ,0,0,-0.256592050063415,0,0,-0.0197963892525595,0.304393888544015,0,0,0,0,0,-0.0406513207379531,0,0,0.373558815413808,0,0,0,0,0,0,0,0,0.223845941574748,0,0,0,-0.0425317711372555,0,0,-0.0198711860760842,0,0,0.0143773050196456,0,0,0,0,0,0,0,0,0,-0.167509436428364,0,0,0,0,0,0.0782422139117806,-0.116951394393605,0.12767929020021,0,0,0,0,0,0
X000063.SZ,0,0.0470886432430943,0,0,0,0,0,0,0,0,0,0,0,0.0813046380830653,0,0,0,0,0,0,0,0,0,0,0,0,0,0.570927746161585,0,0,0,0.160793611322348,0,0,0.0592281102635434,0,0.0670225575903419,0,0,0,-0.0758929314830835,0,0,0.030290139783428,0,0,0,0,0,0,0.00014527250907106,0,-0.013248840102181,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0.0533265629183406,0,0,0,0,0,0,0.11490185748684,8.67361737988404e-19,0,0,0.0629498706725029,0.0158552220069862,0,0,0,0,0,0,0,0,0.0176706367992309,0,0,0.0355954053723547,0,0.00823375200178013,0.027148646904844,0,0,0,0.0405373762932334,0,0,0,0.0284659625413085,0,0,0,0,0,0,0,0,0,0,-0.0235185735984337,0.03108051659962,0,0,0,0,0,0
X000596.SZ,0,0,4.33680868994202e-19,0.563482205574862,0,0.160170417329589,0,0,0,0,0,0,0,0,0,0.046644208419153,-0.0941940454418835,0,0,0,0.0339121094165192,0,0,0,0,0,0,0,-0.0246286134714778,0,0,0,-0.0249097356480505,0,0,0.190461670423275,0,0,0,0,0,0,0,0,0,0,0,0,0.0367452663783991,0,0,-0.00448768036600438,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,-0.0160150278476933,0,0,0,0,0,0.460032436083178,0,0,0,0,0,0,0,0,-0.0534264423333944,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0.0902504859627768,-0.0982006850747505,0,0.0466477705467046,0.0855138617380925,0,0,0,0.121662892805282,0,0.0773709032990732,0,0.119540218309799,0,0,0.00622644151882671,0,0,0,0,0,0,0
