,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X002475.SZ,X600104.SH,X000063.SZ,X600031.SH,X003816.SZ,X002304.SZ,X000725.SZ,X000661.SZ,X000568.SZ,X000338.SZ,X600690.SH,X600809.SH,X600703.SH,X300003.SZ,X002007.SZ,X600183.SH,X000596.SZ,X002371.SZ,X600741.SH,X300142.SZ,X300014.SZ,X000100.SZ,X002241.SZ,X000977.SZ,X601877.SH,X300124.SZ,X002236.SZ,X000157.SZ,X000800.SZ,X002463.SZ,X000625.SZ,X002129.SZ,X600118.SH,X002456.SZ,X002179.SZ,X002223.SZ,X600498.SH,X002414.SZ,X300136.SZ,X600584.SH,X600271.SH,X002049.SZ,X000066.SZ,X600487.SH,X600522.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.274515706084034,0,0,0,0,0,0,0,0,0.0548357447324141,0,0,0.293521515299537,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1851825855797e-05,0.0288949758195759,0,0,0,0,0,0,0.0455111794221336,0,0.0196748746049636,0,0,0,0,0,0,0,0,-0.0548329053255308,0,0,0,0.0493547612799662,0.0129001052429498,0.00734189716044117,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0.182257748858649,0.012746870113963,0,0,0,0,0,0.236246516903899,0,0,0.150291551882426,0,0,0,0,0.211456376823654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064946231550546,0,0,0.028158241988262,0,0,0.00382864912372935,0.00586715840658946,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.00167414622905924,0,0,0,0.0389654272084091,0,0,0.0581907922356869,0,0,0,0,0,1.73472347597681e-18,0,0,0.0678441338291672,0,0,0,0.146989938879434,0,0,0,0,0.00600043743958437,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0113584835979086,0,0,0,0,0,0,0
X000651.SZ,0,0.298226853641708,0,0,0,0.108704470531243,0,0,0.110880830996052,0,0,0,0.0217066851272234,0,0,0.164784249136461,0,0,0,0,0,0,0,0,0,0.0176077675200299,0,0,0,0.0181630208715409,0,0,0,0,0,0,0,0,-0.0628157317337445,0,0,0,0,0,0,0,0.029157460491891,0,0,0,0,-0.00891352817229448,0.00111309530780318,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.109444106073525,0,0,0,0,0,0,0,0.194309186308004,0,0,0,0,0,0,0,0.135849909887986,0,0,0,0.0700195608499865,0,0,0,0,0,0,0,0,0.044436751135199,0.0216956052735856,0,0,0,0,0,0.047941260512739,0,0,0,0,0.0758710475347997,0.0872717960897549,0,0,0,0.01039283064605,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0.378294949234699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0321332255573794,0.122768345350193,0,0.0748600501446679,0.0621804906257865,0.166635047879698,0,0,0,0,0,0,0,0,0,0,0.00582408245474322,0,0,0,0,0.284233026068176,0,0,0,-0.0552857421365494,0,0,0,0.0185053830818013,-0.00557984840716972,0,0,0,0,0,0
X600104.SH,0,0.253079743330216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177974614774966,0,0,0,0,0,0,0,0,0,0,0.000379933802994266,0.0034379702241923,0,0.138834063906305,0.08813628251773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027909603197523,0.0362979540012053,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0617827854535625,0.132199618275043,0,0,0,0,0.170520392149424,0,0,0,0,0,0,0,0.0398752076094776,0,0.151761582398951,0,0.0636600758560528,0,0,0.0764528667581013,0.415346365030802,0,0.232180266816048,0,0,0,0,0,-0.2556172783883,0,0.0383880310812349,0.0153037146370788,0,0,0,0,0,0
X600031.SH,0,0.12784162740283,0,0,0,0,0,0,0,0,0,0,0.0151093694909782,0,0,0,0,0,0,0,0,0,0,0,0,0.0860820120501805,0,0,0,0,0,0,0.548455328145582,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0337334336972674,0,0,0,0,0.0110143190108515,8.67361737988404e-19,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0.0758915702656752,0,0,0,0.117715006786475,0,0,0,0,0.0860134073526049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127444584064391,0.0168266407656691,0,0,0,0,0,0,0,0.0420833976734042,0,0.00888962427487043,0.0342292616635314,0,0.137183873789554,0,0.0341190613429458,-0.0282801222520364,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0.0444965208630707,0,0,0,0.16772995539439,0.223875311943618,0.0596793772109111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109723184694065,0.065448839385378,0,0,0,0,0.0617492045003697,0,0,0,0,0,0,0,0,0,0.038257145295396,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.0366879145471208,0,0,0,0.11916976694569,0,0,0,0,0.0757579732711993,0,0,0,0,0,0,0,0,0.497003058843057,0.0166372784162967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0310578031494893,0,0.0207497155231361,0,0,0,0,0,0,0
X000661.SZ,0,0.0989041040654891,0,0,0,0,0,0,0,0,0,0.0125798508813915,0,0,0,0,0.0822148727194865,0,0,0,0,0.0810148101983598,0,0,0.115459726484325,0.00568039536453499,0,0,0,0,0,0,0.308238566552804,0,0,0,0,0.0450274978006566,0.00446342759563728,0,0,0,0,0,0,0,0,0,0,0,0,0.0126939134177594,0,0,0,0,0,0,0
X000568.SZ,0,0.376621426350909,0,0,0,0,0,0,0,0,0.0336853825196352,0,0,0,0,0,0.427562368362871,0,0,0,0,0,0,0,-0.0202368276372581,0,0,0,0,0,0,0,0,0.0709575215248264,0,0.0747904248778167,0,-0.0200478468809863,0,0,0,0.0108916948219627,0.0555525461003669,0,0,0,0,0,0,-0.00347625024302839,0,-0.0200505131532706,-0.0191380666408241,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0541136141343013,0.214234090901561,0,0,0.1330444587033,0.0119992433684041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085315194781019,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0581326478019056,0,0,0.15396923625847,0,0.0322352897298724,0,0,0,0,0,0,0
X600690.SH,0,0.127743767173403,0,0.205404478689737,0,0,0,0,0.00854090593553801,0,0,0,0,0,0.191555958346968,0,0,0,0,0,0,0,0,0,0,0.0799172299435581,0,0,0,0,0,0,0,0.00554234068020627,0,0,0,0,0,0,0,0,0,0,0,0,0.0853895979637979,0,0,0,0,0.00586315462548673,0.00115472723432538,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0.0219763297689438,0,0,0,0,0,0,0.563685788439796,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149912035920108,0,0,0,0,0,0,0,0,0.083784326272395,0,0,0,0,0,-0.0349807837896688,0,0.0862674806157953,0,0,0,0,0,0,0.0302529678499359,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0254624642399012,0,0,0,-0.0612324887308614,0,0,0,0.157172623581749,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00354497402360032,0,0.0538736199049588,0,-0.0590464958775991,0,0,0,0.655899730688797,0,0.0269258860781956,0,0,0.0817395285756588,0,-0.0198906439892558,0.0012799883865278,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0.455474314173615,0,0,0,0,0,-0.0370457663831318,0,0,0,0,0.12433558908786,0,0,0,0,0.0551623206613412,0,0,-0.213428576520706,0,0.0296882186324674,0,0,0,0,0.0963526876541906,0,0,0,0,0,-0.187552479050077,0,0.272563250579234,0,0,0,0,0,0,0,0,0.182072588037949,0,0.0922924007865781,0.0721761025032372,0,0,0,0,0,0
