,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X600104.SH,X002475.SZ,X003816.SZ,X002304.SZ,X000725.SZ,X000063.SZ,X000568.SZ,X600031.SH,X600690.SH,X000338.SZ,X600741.SH,X600809.SH,X000661.SZ,X600703.SH,X002241.SZ,X300003.SZ,X000596.SZ,X002236.SZ,X601877.SH,X000100.SZ,X600183.SH,X300142.SZ,X000157.SZ,X002007.SZ,X300124.SZ,X000066.SZ,X300014.SZ,X002179.SZ,X000625.SZ,X600271.SH,X000977.SZ,X300136.SZ,X002008.SZ,X002463.SZ,X002371.SZ,X002456.SZ,X600177.SH,X600584.SH,X600066.SH,X002180.SZ,X002506.SZ,X600867.SH,X600487.SH,X000050.SZ,X600498.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0,0.187465299164873,0,0,0,0,0.507563449915629,0,0,0,-0.0165371102447166,0,0,0,0,0.0303284837384229,0.0862570122967698,0,0,0,0,0,0,0,0,0,-0.0703961563602969,0,0,0,0,0,0,0,0,0,0,0,0,0.0374084090101529,0,0,0,0,0,0,-0.0258696919263246,0.00202703019558105,0,0,0,-0.0291692551486781,0,0
X000858.SZ,0.0712031629606158,0,0,0,0,0,0.00944113535390063,0.012413201551238,0,0,0.0569977875613081,0.685275497970374,0,0,0,0,0.0765068270313533,0,0.0189801171227796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0185916559039753,0.00707716653868297,0,0,0,0,0,0,0,0,0,0,0.00113499440942511,-8.67361737988404e-19,0,0,0,-0.0248812033429543,0,0
X600276.SH,0.0323072358382851,0.121015735250485,0,0,0,0,0,0,0,0,0,0.0582270061831734,0,0,0,0,0,0.244388661557349,0,0,0,0,-0.0219558846698389,0,0,-0.0250800399478618,0,0.080950595173295,0,0,0.00173998583532988,0,0,0,0,0,0,0.0145373471794834,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00429412765580561,-0.0262459639649997,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,-0.030442330936158,0,0,0.335777148986997,0,0,0,0,-0.108634090343171,0,0,0,0,0,0,-0.0595681093992372,0,0,0,0,0.0773966369435921,0,0,-0.202555466515494,0,0,0,0,-0.104507607939956,0,0,0,0,0,0,0,0,0.305214021231457,0,0,0,0.0098558075652234,-0.0175430213935815,0,0,0,0.0403691394708128,0,0
X002415.SZ,0,0.0102084056996591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.578498361473617,0.126445729690978,0,0,0,0,0,0.0842150820232735,-0.0153993216965306,0,0,0,0,0.0327812861582494,0,0.0745801925041793,0,-0.00479844104120625,-0.0887973416969271,0,0,0,0,0,0,0,0,0,0,0.0823176056666564,-0.085495882232146,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190033336586909,0.0322131351291795,0,0.0547750860945833,0,0,0,-0.0328531786582731,0,0.037006608125196,0,0,0,0,0,-0.00942023270786075,0,0,0,0,0,-3.46944695195361e-18,0,0.0529834987000459,-0.00781524950975347,0,0,0,0,-0.0432967368716682,0,0,0,0,0,0,0.00107285688633468,2.16840434497101e-19,0,0,0,-0.036036370612573,0,0
X002475.SZ,0.096578294678874,0,0,0,0,0,0,0,0.147687264535404,0,0,0,6.93889390390723e-18,-0.0504960900929726,0.00803311895029066,0,0,0,0,0.0895009186354988,0,0,0,0,0,0,0,0,0,0,0.198906586112007,0,0,0,0,-0.078906763826038,0.0284316080588547,0.500761308324161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0745471484078517,0,0,0,0.0523491592338263,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0.224262400530601,0,0,0,0,0.127609893048053,0.139379108866491,0,-0.0660779032034939,0,0.227549325707725,0,0,0,0,0,0.202318497863788,-0.135099622772026,0,-0.173473108036397,0,0,-0.014728777098283,-0.0868172390418311,0,0,0,0,0,0,0,-0.147598502631751,0,0,0.015741313610684,-0.00223597740154457,0,0,0,0,0,0,0,0.0570394267191241,0.0216938828942752,0,0,0,0,0,0
X002304.SZ,0.237697463448684,0.0353576244337297,0,0,0,0,0,0.135033702750969,0,0,0,0,0,0,0,0,0,0,0.0169895807128415,0,0,0.0852025525813468,0,0.058639503760705,0,0.0402365460052812,0,0,0,0,0,-0.00904911557297282,0,0,0,0,0,0,0,-0.0143611412500351,0,0,0,0,0,0,0.112588475720516,0,0,0,0,-0.0045665823196596,0.0326485674890932,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0.0350382737638007,0,0,0,0.046277859928683,0,0,0,0.0213775498682609,0,0,0,0,0.0366123662446475,0,0,0,0,0.175629730515809,0,0,0,0,0,0.0262826927511997,0,0,0,0.026676724039012,0,0.00708894297412094,0.0107648015285312,0.0093747985836442,0,0,0,0.0726543226323249,0,0,0,0,0,0.129194150627244,0,0,0.017230664076421,0.0342226103943286,0,0,0,0,0,0
