,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X600104.SH,X003816.SZ,X002304.SZ,X002475.SZ,X000063.SZ,X000725.SZ,X000568.SZ,X600031.SH,X600690.SH,X000338.SZ,X600741.SH,X600809.SH,X000661.SZ,X600183.SH,X600703.SH,X000596.SZ,X002241.SZ,X002236.SZ,X000100.SZ,X002463.SZ,X601877.SH,X300003.SZ,X000157.SZ,X002007.SZ,X300142.SZ,X002179.SZ,X002008.SZ,X600271.SH,X300124.SZ,X000625.SZ,X000066.SZ,X600867.SH,X000977.SZ,X002129.SZ,X300136.SZ,X002049.SZ,X300014.SZ,X600498.SH,X002506.SZ,X002180.SZ,X600177.SH,X002371.SZ,X600066.SH,X600487.SH,X002456.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.41439307802368,0,0,0.0458696962843509,0,0,0,0.143265024156558,0,0,0.0941989638076512,0,0,0,-0.100994707587069,0,0.0101189936724257,0,0.0229387921349469,0,0,0,0,-0.0444116522641398,0,0,0,0,0,0,0.0159396183972913,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.0370957402889078,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0.0335097909326738,0.025423661942907,0,0.242782045085988,0,0,0,0,0.414916152960034,0,0,0,0.150607780346898,0,0,0,-0.0975301076488565,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0453122723846666,0,0,0,0,0,0,0,0.0268094838332134,0,0,0,0,0,-0.00473619197994697,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0.134692398569848,0,0,0.192283242990987,0,0,0,0.0807052920422519,0,0.0803589214449947,0,0,0,0,0,0,-0.011910997686067,0,0,0,0,0,0,0,0,0,0,-0.0174219575235494,0.0897853397257911,0,0,0,0.0223920297344576,0,0,0,0,0,0,0,0,0.00207663173235999,0.18456002759597,0,-0.0182963417833424,0,0,0,0.0174148129116107,0,0
X000651.SZ,0,0,0,0,0.0871447188312604,0,0,0,0,0,0,0,0,0,0,0,0.126581817143306,0,0,0,0,0,0,0,0,0,0,0,0.038298429225188,0,0,0,0,0,0,0.0565301713482905,0.137521066829533,0,0.0139698401036712,0,0,0.0742825289884064,0,0,0,0,0.063008514827338,0,0,0,0,-0.00825529891190189,0.00334681163856706,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0.108488614126412,0,0,0,0.142046288667581,0,0,0,0,0,0,0,0,0.0453226064863666,0.178257577789632,0,0,0.0671208800496097,0,0,0,0,0,0,0,0,0,0,0,0.0124456292313673,0,0,0,0,0,0,0.0465323091619962,0,0,0,0,0,0,0,0,0,0,0,-0.0186448917548745,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0462441629949428,0.101152992221802,0,0,-0.0548418925718611,0,0,0,0,0,0,0.0745566638062541,0,0,0,0,0,0.041125246683012,0,0,0.198604790005447,0,-0.00813689201623426,0.0135313916202856,0,0,0,0,0,0,0,0,0,0,0.0461446309874349,0,0,-0.00459274529571249,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0.0327977956776017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0176125261454829,0,0,-0.148188226425927,0,0,0,0,0,0,0,-0.0732935581789067,0,0,0,0,0,-0.160039114896923,0,0,0,0,0,0,0,0,0,-0.0474242933416057,0,0,0,0,0.209329829934173,0,0
X002304.SZ,0,0,0.0550681838579867,0,0,0,0.144344135312739,0,0,0,0.0432704232722691,0.067489037581807,0,0,0,0.0159399844821661,0,0,0,0,0.260105574211636,0.0219186642661333,0,0,0,0,0,0,0,0,0,0.170945273914926,0,0,0,-0.0780754999599339,0.0387206611097555,0,0,0,0,0,0,0,0,0,0,0,0,0.00232410666114404,0,-0.00315082253885242,0,0,0,0,0,0,0
X002475.SZ,0,0.116459729503954,0,0,0.0864804815986487,0,0,0,0,0,0.102645479047922,0,0.177818486147126,0,0,0,0,0.331429045484978,0,0,0,0,0.129356270864396,0,0,0,0,0,0,0,0,0.0923113092939063,0,0,0,0,0,0,0,0.0339943226781572,0.00511165160952412,0,0,0,0,0,0,0,0,0,0,0.0023983729337849,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0.141875652121599,0,0,0,0,0,0,0,0.0864604982419773,0,0,0,0,0.249380997990762,0,0,0,0,0,0.369579904386185,0,0,0,0,0,0,0,0,0,0,0,0,0.0966557924613738,0,0,0,-0.0684197275001898,0,0,0,0,-0.276112194676562,0,0,0,0.654209047351412,0,0,0,0.069499573992328,0,0,0,-0.0271920374310425,0,0
