,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600276.SH,X600809.SH,X002475.SZ,X600690.SH,X000651.SZ,X000063.SZ,X002304.SZ,X300124.SZ,X600104.SH,X000725.SZ,X002371.SZ,X003816.SZ,X600031.SH,X000625.SZ,X000596.SZ,X002129.SZ,X300014.SZ,X000338.SZ,X002179.SZ,X600089.SH,X600703.SH,X002049.SZ,X000100.SZ,X002236.SZ,X600372.SH,X000977.SZ,X002241.SZ,X600741.SH,X601877.SH,X000661.SZ,X000157.SZ,X600584.SH,X600522.SH,X002180.SZ,X002074.SZ,X000733.SZ,X000066.SZ,X600460.SH,X000988.SZ,X000800.SZ,X300142.SZ,X002463.SZ,X600702.SH,X300003.SZ,X002007.SZ,X601799.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.31000344616385,0,0.0626276106348587,0.0784826773072324,0,-0.0203080334636997,0.0760320764000234,0,-0.012681187877729,0,0,0,0,0.0346899864307822,0,0,0,0,0,0.0183180394054493,0,0,0,0,0,0,0,0,-0.023449121469025,-0.118420723666537,0,0,0,0,0,0,0,0.0128772044566515,0.0157403941719064,0,0,0,0,0,0,0.0832543340006147,0,0,0,0,0,0,0,0,0,0,0,0
X000858.SZ,0.312270510626318,0,0,0.146491872052736,0,0.0304168056638497,0,0,0,0,0,0,0,0,0,0,0.113443200828196,0,0,0,0,0,0,0,0,0,0,-0.00756126034979664,0,-0.0176093805502509,0,0,0,0,0,0,0,0,0,0,0.0428808511421426,0,0,0,0,0,0.11848404147821,0,0,0,0.0186888904440348,-0.0260885008810368,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.140544056315578,0,0,-0.142109206804735,0,0,0.330633731860997,0,0,0,0.160764788542114,0,0,0.322381066550872,0,0,0,0,0,0,0,0,-0.118967825181244,0.152702124182823,0,0,0.122984914281543,0,-0.00102819203229271,0,0,-0.136169638160348,0,0,0,0.0120706150719312,0,-4.33680868994202e-19,0,0,0,0,0,0,0
X000568.SZ,0,0.459170592831499,0,0,0,0,0,0,0,0,0.134925243888524,0,0,0,0.0229452332153545,0,0,0,0.0678739669949281,0,0,0,0,0,-0.0805934595323119,0,0,0.011903364481635,0,-0.0334615373292676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198658510463749,0,0,0,0,0,-0.0261325627728175,0,0,0,0,0,0
X600276.SH,0,0,0.0305145297888595,0,0,0,0,0.136240580624484,0,0,0,0,0,0,0,0,0,0.204405466594698,0,0,0,0,0,0,-0.228890963854882,0.0854010767450932,0,0,0,0.00972966393781102,0,0,0,0,0,0,0.0721451410065966,0,0,0.0466305547867531,0,0,0.144224729692934,0,0,-0.218390438293176,-0.0825626535573623,0,0,0,0,0.00460432667911748,0,0,0,0,0,0,0
X600809.SH,0,0.0313910403413032,0,0,0,0,-0.0148742009985599,0,0,0,0.28107207974244,0,0,0,0.0372799391735895,0,0,0,0,0,0.00858720577147307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0432894366639748,0,0,0,0,0,0,0,0.050162603477805,0,0,-0.268294561024366,0,0.426592144710295,0,0.0878169251912864,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0.00515064416804389,0,0,0,0,0,0,0,0,0,0,0.0860933076734208,8.67361737988404e-19,0,0,0,0.0838558739485366,0,0,0.0817925489350425,0,0,0.610155471780088,0,0,0,0,0.258463218020671,-0.0703493688419161,0,0,0.0758417807016198,0,0,0.20013480515302,0,0,-0.100193766631151,0,0,0,0.0320439120226181,0,0,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.211733026853876,0,0,0,0.232868430334089,0,0,0,0,0.0440536475451837,0,0,0.0741880067859181,0,0,0,0,0,0,0,0,0,0,0,0,0.0579687659351329,0,0,0,0,0.0674965681937988,0,0,-0.0506105200410622,0.127965709191003,0.0701203464893995,0,0,0,0,0.0624528323424226,-0.0587616061983762,0,0,0,0,0,0.0430660824139742,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0.104598922391704,0,0,0,0.0946639633949304,0,0.219571292785331,0,0.114765697963961,0,0,0,0,0.000947720338579367,0,0,0.0395880861018709,0.0419468191976155,-0.43448295362789,0,0,0,0.0696087854279251,0,-0.0503772155382342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333861066984499,0,0,0,0.402811098196619,0,0,0,0,0.045224730299542,-0.037241321841356,0,0,0,0,0,0
X000063.SZ,0,0,-0.0273371945181938,0,0,0,0,0,0.123484157757379,0,0,0,0,0,0.00265200822385323,0,0,0,0,0,0.0617929612574423,0,0,0,0,0,-0.121767098960202,0.18244527590993,0,0.12010328459384,0,0,0,0,0,0,0.133986874886906,0,0,0,0.256554623377116,0,0.0906913525941244,-0.129496738901394,0,0,0.00797186749231629,0,0,-1.38777878078145e-17,0,0.0592372829135704,-0.120954593384337,0,-0.30358614232332,0,0,0,0
