,X600519.SH,X000858.SZ,X600809.SH,X002415.SZ,X000568.SZ,X600276.SH,X002304.SZ,X600690.SH,X002475.SZ,X000651.SZ,X300014.SZ,X300124.SZ,X600104.SH,X600031.SH,X000596.SZ,X003816.SZ,X000625.SZ,X000725.SZ,X002129.SZ,X002371.SZ,X000063.SZ,X002049.SZ,X000338.SZ,X002179.SZ,X600703.SH,X600089.SH,X002180.SZ,X000661.SZ,X300142.SZ,X601877.SH,X002241.SZ,X002074.SZ,X600741.SH,X000733.SZ,X000100.SZ,X600702.SH,X600522.SH,X000157.SZ,X600460.SH,X300003.SZ,X000799.SZ,X600884.SH,X600584.SH,X000800.SZ,X002414.SZ,X002236.SZ,X002007.SZ,X601799.SH,X600487.SH,X300146.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.294295411452895,0,0.019687093596578,0.317167463051261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.13270175004985,0.237547365798035,0,0,0,0,0,0,0,0,0,0,-0.0855754668058881,0.0398162327916427,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0133449091956983,0.0660931614561973,0,-0.00526543623773242,0.0155891011983211,0,0,0,0,0,0
X000858.SZ,0.22014972321398,0,0,0.11295753500388,0.411046438388029,0,0,0,0,0.0784478407917308,-0.0839740248665019,0,0,0.0780083832199669,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0210298264189141,0,0,0.0097888094131257,0,0,0,0,0,0,0,0,0.0499221313811638,0,0,0,0,0,0,0,0,0,0,0,-0.0104536750104217,0,0,0,0,0,0,0
X600809.SH,0.291566026510858,0,0,0,0.515437169553135,0,0,0,0,0,0.0122221695060359,0,0,0.053753352030636,0,0,0,0,0,0,0,-0.121222425616284,0,0,0,0,0,0,0,0,0,0,0,-0.067451858141939,0.0216852156494722,0.0185436657536886,0,0,-0.0266440675416193,0,0.10075250157271,0,0,-0.0498156625932828,0,0,0,0,0,0,0,0,0,-0.0477052743199656,0,0,0,0,0
X002415.SZ,0,0,0,0,0.0744607122581493,0,0,0,0,0,0,0,0,0,0,0,0.0617929124766542,0,0,0,0,0,0,0,0.0839627314740163,0,0,0,0,0,0.162473801027195,0,0,0,0,0,0,0,0,0,0.056704487313285,0,0,0,0.0356899735578252,0.0154602776847598,0.17522827322231,0,0,8.17114282285827e-05,0,-0.00640256545420659,0,0,0,0,0,0,0
X000568.SZ,0.500236539443529,0.531791069806963,0.223144023464877,0,0,0,0,0,0,0,0,0,0,0,3.16069249962705e-05,0,0,0,0,0,0,0,0,0,0,0,0.0432570075681263,-1.73472347597681e-18,0,0.0353213885343353,0,0,0,0,0,0,0.0757833469914396,0,0,-0.0410084442191262,0,0,-0.0817143741390171,0,0,0,0,0,0,0,0,-0.0174898510172607,0.0193045858697709,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0208453252138844,0,0,0,0,0,0,0,0,0,0.157154862332714,0,0,0,0,0,0.155271524647332,0,-0.161835067572757,0,0,0.157018518423496,0.0131153879846278,0,0,-0.196655854265849,0,0.0372118555343773,0,0.0589300013726194,0,0,0,0,0.0332187519957049,0,0,0,0,0,0.0146055592989211,-0.0108820692048073,0,0,0,0,0,0
X002304.SZ,0.177723291217101,0,0,0.139688306547376,0.268337305306076,0,0,0,0.126357555108903,0,0,0,0,0,0.0651859187640219,0,0,0,0,0,0,0,0,0,0,0,-0.00785669331950622,0,0,0,0,0,0,0,0,0,-0.00433676376748061,0,0,0,0,0,0,0,0,0,0,0.0343076387006809,0,0,0,-0.00981350952655889,0,0,0,0,0,0,0
X600690.SH,0.0713781224996726,0,0,-2.16840434497101e-19,0.269539106431642,0,0,0,0,0.261456673353021,-0.0105613421294743,0,0,0.0162337645380457,0,0,0,0,0,0,0,0,0,0,0.0251422924686035,0,-0.0419559174961939,0,0.0141404225680732,0,0.0539666994597092,0,0,0,0,0,0.024114648917177,0,0,0,0,0,0,0,0,0,0,0.0590798100991646,0,0,-0.100115048319188,0,-0.0782429783740485,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0.259488138086844,0.237091010945915,0,0,0,0,0,0,0,0,0.0588727602768749,-0.142930563593724,0,0,0,0,-0.00013916371599094,0.125568848366034,0.0704302250379686,0.00818958006231095,0,0.166204749516708,0,0,0,0.0146048918718095,0,0,0,0,0.129062500234842,0,0,0,0,0.0925847461188672,0,0,0,-0.0164226399430296,0,0,-0.0164575411773829,-0.0240542688613614,-0.0403292624899642,0,0,0,0,0
X000651.SZ,0,0.0643188806522084,-0.0692202702676985,0,0,0,0,0.421589342112347,0,0,-0.0594966151823979,0,0,0.256360827269988,0,0,0,0,0,0,0,0.0775608646798215,0,0,0,0,0,0,0,0,0,0,0,-0.130925156552891,0,1.38777878078145e-17,0,0,0,0.0465611870181441,0,0,0,0,-0.0978433965778844,0,0.118641323315711,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0924043365306739,0,0,-0.0552290700125663,0,0,0,0.028804275001848,0,0,-0.162952105782035,0,0,0,0,0,0,0,0,0,0.587863321947245,0,-0.0221438644922043,0,0,0.176896286695329,0,0,0.0137876721015965,0,0,0,0,0.18608014796272,0,0.0493576808258799,0,0,-0.258500388995307,0,-0.0327692284966698,0.0558763585859159,0,0,0,0,0,0
X300124.SZ,0,0,0,-0.0924492909380381,0,0,0,0,0.296402393943122,0,0,0,0,0,-0.043248990854043,0,0,0,0,-0.126474315314702,0,0,0,0.0425274197054692,0,0,0,0,0,0.130779041000068,0,0.0702611373711117,0,0,0,0,0.0269857848777897,0,0,0,0,0,0,0,0,0,0,0.0182636949910522,0.0408751336475888,0,0,0.0100550514610774,0,0,0,0,0,0,0
