,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X000568.SZ,X600031.SH,X600809.SH,X000651.SZ,X002475.SZ,X002304.SZ,X600690.SH,X600104.SH,X000725.SZ,X000338.SZ,X300124.SZ,X300014.SZ,X000661.SZ,X000063.SZ,X003816.SZ,X600703.SH,X000100.SZ,X000596.SZ,X000157.SZ,X002241.SZ,X000625.SZ,X002371.SZ,X600741.SH,X002007.SZ,X002129.SZ,X300142.SZ,X002179.SZ,X601877.SH,X002049.SZ,X600584.SH,X002236.SZ,X002414.SZ,X300003.SZ,X601799.SH,X000799.SZ,X002008.SZ,X600183.SH,X000800.SZ,X002074.SZ,X600089.SH,X000977.SZ,X000066.SZ,X600779.SH,X600177.SH,X002294.SZ,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.169194793820247,0,0,0.193571026356311,0,0,0,0,0,0.0512881206265235,0,0,0,0,0,0.0132759291596426,0,0,0,0.0132755024042982,0,0.0936987247129694,0,0,-0.155464105744862,0,0.0215903072646617,0,0,0,0,0,0,0,0,0,0,0.0257258805832207,0,0,0,0,0,0,0,0,0,0,0,0,-0.0120113111236792,0,0,0,0,0.0127396796081702,0,0
X000858.SZ,0,0,-0.0177257885990769,0,0.348175319044844,0,0.12990501429192,0,0,0.0377182200476271,0,-0.0173856679772958,0,0,0,0.013067913791458,0,0,0,0,0,0.0139435512164011,0,0,0.00805445794551481,0,0,0.0673260961467056,0,0,0,0,0,0,0,0.0392471364675935,0,0,0.110810572782834,0,0,0,0,0,0,0,0,0,0,0,0,-0.00657225134845687,-0.0196640963130879,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0.0136850042374935,0,0,0,0,0.029772580102321,0,0,0,0,0,0.111488757225777,0,0,0,0,0,0,0,0,-0.0863965833866341,0,0,0.179310756337601,0,0,0,0,0,0,0.510330429499311,0,0,0,0.0640518792313268,0,0,0,0,0,0,0,0.0918977120922381,0,0,0,0,0,-2.16840434497101e-19,0,0,0,-0.0440391110111163,0,0
X600276.SH,0,0,0.0932424988143801,0,0,0,-0.00691185446799786,0,0,0,0,-0.041746005644236,0,0,0.062958035817092,0,0.0562464912514751,0,0,0,0,0,0,0,0,-0.0119025217395901,0,0,0,0,0.0504932024352752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149493454297063,0,0,-0.0116309938426626,0.0158407614836023,0,0,0,-0.044052514897152,0,0
X000568.SZ,0,0.255984430475256,0.0212673509080922,0,0,0,0,0,0,0.0618377638485243,0.0113137533445941,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0669249758357149,0,0,0,0,0,0,0,0,-0.141530963231077,0,0,0,0,0.35352145621064,0,0,0,0,0,0,-0.0405451391798818,0.200243648146373,0,0,0,0,0.0226829279576802,-0.0294504753721981,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0.0187820624014139,0,0,0.10272710918259,0.124407545339946,0,0.00900297774428768,0,0,0,0,0,0,0,0.021115869759304,0,0.194505929837914,0,0,0,0,0,0.0277389762189088,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0807978331082209,0,0,0,0.0198442783214067,0,0,0,0,-0.0213781627338861,0,0,0,0,0,0,0
X600809.SH,0,0.408183154556496,0,0,0.0525785091347033,0,0,0,0.0945331833203663,0,0.151648602339212,0,0,0.160263023148099,0,0,0,0,0,0.141248270572087,0,0,0,0,-0.0490255227449719,-0.234680649339431,0,0,0,0,0,0,0,-0.148831481950505,0,0,0,0,0.100243466996765,0,0,0.0895644701494057,0,0,0,0,0.00355159852734351,0,0,0,0,-0.0170711319696284,0,0,0,0,0.0125851881301519,0,0
X000651.SZ,0,0,0,0,0.0851051559646985,0,0.0425256766565897,0,0,0,0.0826492578439825,0,0,0,0,-0.124896679511305,0,0,0,0,0,0,0.0942262813715355,-0.0617743405098083,0,0,0,0,0.263048863879366,0,0.00827741265123099,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0320214178651249,0,0,-0.000247709402849702,0,0,-0.0869893175493794,0,0,0.0257221653407357,-0.0306640061497169,0,0,0,-0.0121832864149721,0,0
X002475.SZ,0,0,0,0.0471262801433745,0,0,0,0,0,0,0,0.0934347987743845,0,0,0,0,0,0,0,0,0,0,0.120327237366376,0.489276945747751,-0.0511981250067092,0,0,0.0302653405590408,0,0,0,0,0,0,0,0,0,0,0,0,0.161303460268378,0,0,0,0,0,0,0,0,0,0,-0.020622239955887,0,0,0,0,0.00105062098222258,0,0
X002304.SZ,0,0,0,0,0.257801395541097,0,0.2608024187618,0,0,0,0,0,0,-0.125735398534736,0,0,0,0,0,0,0,0.0321708104462254,0,0,-0.0600506058913553,0,0,0,0,0,0,0,0,0,0,0,0.180881477063573,0.214985387598649,0.0903382223639987,0,0,-0.00807387537658058,0,0,0,0.0390823975071651,0,0,0,0,0,-0.0372469578770203,0,0,0,0,0.0205357221220929,0,0
X600690.SH,0,0,0.0776113402877935,0,0,0.155127389067043,0.133954221988842,0,0,-0.00664562607610765,0,0,0,0,0,-0.0528734791187058,0.0634620562576451,0,0,0,0,0,0.117164950228381,0,0,0,0,0,0,-0.0136733168722751,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2803007524022,0,0,0,0,0,0.033644693733027,0,0,0,0.0392421650993439,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0531833175422556,0.101407081965669,0,0,0,0,0,0,0,0,0,0.112750149753899,0,0.115875530361613,0,0,0,-0.118105561367961,0,0,0,0,0,0,0,-0.139752832138847,0,0.0182244187090432,0.228004863952543,0.199267043679577,0,0,0,0,0,0.116745677294713,0,0,-0.0124328831513769,0,0,0,0,-0.00861043165670792,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.117734390240155,0,0,0,0,0,0,0,0,0,0,0.0407369993349247,0.292463650193594,0,0,0.0816656950290222,0.101635266324918,0.0543069068030203,0,0,0.0867300288184639,0,0,0,0,0,0.13929842524303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0122146805866202,0,0,0,0,-0.0146066190178072,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0167452564764318,0,0,0.00113128952860057,0,0,0,0.30803854730112,-0.0150654635372102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164362289627922,0,0,0,0,0,0.0265672742414872,0,0,0,-0.0213824200330583,0,0
X300124.SZ,0,0,0,0,0,0.219742932441685,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.159178328129662,0,0,0,0,0,0,0,0,0.166769158007104,0,0,0,0,0,0,0,0,0.281730137917159,0,0,0,0.0554179292198672,0,0,0,0,0.212519642444393,0,0,0.262985497731699,0,0,0,0,0,-0.0348461918075512,0,0,0,0,0.0470053422438133,0,0
X300014.SZ,0,0,0.163358434999761,0,0,0,0,0,0.0179032746590145,0,0,0,0,0,0,0,0,0,0,0,-0.00438981355005774,0,-0.169415312531153,0,0,0,0,0.00455609255112121,0,0,0.146063787158778,0,0,-0.17753517887327,0,0,0,0,0,0,0,1.73472347597681e-18,0.278906017726472,0.288502674486951,-0.0214708760696352,0,0,0,0,0,0,0.0109074995957944,-0.0461672716448642,0,0,0,0,0,0
X000661.SZ,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.02702261917532,0,0,0.0964850976936055,0,0.0636645555251519,0,0,0,0,0,0,0.103195763093096,0,0,0,0,0,0,-0.0194434511015423,0,0.0732952069045869,0,0,0,0,0,0,0.0243846484450597,0,0,0,0.0724895717268163,0.0222230554843639,0,0,0.0324971619047801,0,0.0396894967720536,0,0.00603504473292119,-0.032020816852802,0,0,0,0,0.00652941757256766,0,0
