,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X000651.SZ,X600276.SH,X002304.SZ,X000725.SZ,X600690.SH,X000568.SZ,X600703.SH,X002475.SZ,X600741.SH,X000338.SZ,X600031.SH,X300003.SZ,X000063.SZ,X002236.SZ,X600809.SH,X600271.SH,X002008.SZ,X600867.SH,X601877.SH,X002456.SZ,X000596.SZ,X300124.SZ,X600487.SH,X000100.SZ,X600566.SH,X600066.SH,X000625.SZ,X002294.SZ,X000661.SZ,X300136.SZ,X002007.SZ,X000977.SZ,X002179.SZ,X002180.SZ,X002241.SZ,X000157.SZ,X600498.SH,X000050.SZ,X000981.SZ,X300142.SZ,X000869.SZ,X002049.SZ,X600522.SH,X002508.SZ,X600779.SH,X600177.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600703.SH,0,0,0,0,0.133735731376334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0780442139030705,0,0.189595044086431,0.0344754007804248,0.00197090189773969,0,0,0,0,0,0,0,0,0,0,0,0.035357490157608,0,0.0300763125869591,0,0,0,0.172584913179174,0,0,0,0,0.353404333005058,0,0.0902970890735554,0,0,0,-0.0369020629502881,0,0,0,0,0,0
X002475.SZ,0,0.137962724710694,0,0,0.077231466384691,0,0,0.117010751384412,0,0,0,0,0,0,0.0586696728571649,0,0,0,0,0,0,0,0,0.561185192010359,0,0,0,0,0,0.0027037980571097,0,-0.00891549538147336,0,0,0,0,0,0,0,0,0,-0.121658787305283,0,0.00893596044761598,0,0,0,0,0,0,0,0.0135108441719896,0.00763183918935472,0,0,0,0.119559679059919,0,0
X600741.SH,0,0.280620362041133,0,0,0,0,0,0,0.0199531155498146,0,0,0.0344524108415609,0,0,0,-2.71050543121376e-20,-0.0728101287570049,0,0,0,-4.33680868994202e-19,0.057157678758967,0.00219240807459762,0.014208058314552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0418866099866956,0,0.109525751102853,0,0,0.0223312305535658,0,0,0.0370856436810677,-0.0187230738555121,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0.0779649785475764,0,0,-0.0718554478401888,0,0.0215674609985867,0,0,0,0,0.138200603819593,0,0,0,0,0,0,0,0,0,0,0.339734485752477,0,0,0,-0.097746700343928,0,0,0,0,0,0.00456481334053002,0,0.0493454217039614,0,0,0,1.73472347597681e-18,0,0,0,0.0744936752847161,0.0239418734532118,0,0,0,0,0,0,0
X600031.SH,0,0,0.365220718781745,0,0,0,-0.0612145454969143,0,0,0.0394478434483121,0,0,0,0.200053330732888,0,0,0,0.0435898983054596,0,-0.0394614991659395,0.160158977268487,0,0,0.00677512478367705,0,0,0,0,0,0,0,0,0,0,-0.229947590543441,0,0,0,0,0,0,0,0,0,-0.0228466476445433,0,0,0,0,0,0,0.0142479016115163,-0.0263636941561504,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.0814586992023782,0,0,0,0,0,0,0,0.123281254426041,0,0,0,0,0,0,0,0.334359313788317,0,0,0,0,0,0,0,-0.0154811972520296,0,0,0,0,0,-0.0107750186817924,0,0,-0.0837590900282613,0,0,0.155085880374352,0,0.196562017760778,0,0,0,0,0.0345390520237899,0,0,-0.00441370293723609,-0.0331647203095637,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0.0782135468803426,0,0,0,0,0,0,0,0,0,0,-0.0476755796974663,0,0,0,0,0,0.384777889911511,0.232728640196225,0,0,0,-0.346309713728888,0,0,0,0,0.221677742608471,0,0.141386780119604,0,0,0,0,0.108247111252138,0,-0.21532368665381,0,0,0,0,0,0,0,0,0.145909049092718,-0.00623260737275904,0,0,0,-0.0595320617145697,0,0
X002236.SZ,0,0,1.098051327318,0,0,0,0,0,0,0,0,0,0,-0.197240475149718,0,0,0,0,0,0,0,0,0.132065277355569,0,0.105848347673093,0,0.0885506151739729,0,0,0,0.126448526834063,0,0,0,0,0,0,0.203830055251282,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0511247191977495,0.00211078855945961,0.560282666658323,0,0,-0.490028140071592,0,0
X600809.SH,0,0,0,0.144482312729299,0,0,0.237153030409648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00393075127140775,0,0.238893366552579,0,0,0,0.0640110841737151,0,0,0,0.0317553095768397,0,0,0,0,0,0,0,0,0,0,0,0.193219337203717,0.0154838256677994,0,0,0.226133062009681,0,0,0.0116702326718194,0.0158976571249973,0,0,0,0,0,0
X600271.SH,-0.208217798883402,0,0,0,0,0,0,0,0,0,0,-0.237337465404912,0,0,0,0,0.0787282121352741,0.145456898932028,0,0,0,0,0.0827673971509243,0,0,0,0,0,0.0523251489244838,0,0,0,0,0,0,0.165082640919389,0,0.294632548513191,0.193187526507869,0,0,0,0.177462614641168,0.0448077838959685,0,0,0.0846584763468583,0,-0.154761941863833,0,0,-0.0158075259845205,-0.0477438358548689,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0.182475560355102,0.108332452856452,0,0,0,0.0992959381845176,0.111958093991979,0,0,0,0,0,0.256262039623936,0,0,0,0,0,0,0,0,0,0,0,0.0498502298319735,0,0,0,0.165899960643459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001018558609991,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0.0176727910837895,0,0,0,0,0,0.266587307302331,0,0,0,-0.0411500779178199,-0.014553093497574,0,0,0.262470406674812,0,0,0,0,0,0,0,0,0.382944056457653,-0.0480148387106292,0,0,0,0,0,0,0,0,-0.017116975138039,0,0,0,0,0,0,0,0,0.0070707362005144,0,0,0,0,0.0506169430968344,0,0
X601877.SH,-0.211202304079086,0,0,0,0,0,0.144806478819719,0,0,0,0,0,0.152282180298817,0,0.075886827708817,0,0,0,0,0.273552100926125,0,0,0,0.117750006879961,0.194277005226254,0,0,0,0,0,0,0,0,-0.121795013831919,0,0,-0.271512467942716,0,0,0,0.0596527573807831,0,0,0.0933840296636795,0,0.267701198680141,0,0,-0.368538970265531,0,-0.257906561830575,0.0379724491714191,-0.00984989387494228,0,0,0,0.0175894558122249,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0.421914081115286,0.504291925283532,0,0,0,0,0,0,0,0,0,0,0.0524184814683758,0,0,0,0.109598081956422,0,0,0.0976455043946811,0,0,0,0,0,0,0,0.00197227791494184,0,0,0,0.20330189154061,0,0,0,0,0.0143846501830414,-0.0632742815996198,0,0,0,-0.0061660489000321,0,0,0,0,0.00634569800235409,0,0
X000596.SZ,0,0,0,0,0,0.00617422850093667,0,0,0,0.436557138555749,0,0,0,0,0,0,0,0,0.134444120064503,0,0,0,0,0,0,0,0,0,0,0,0,0.144379593454596,0,0.00187559209760237,0,0.073893028556196,0,0.114524020102333,0,0,-0.168902534186957,0,0.256857218672822,0,0,0,0,0,0,0,0,-0.000167016356906893,0.00330216138051326,0,0,0,0,0,0
X300124.SZ,0,0.223550636973358,0,0,0,0.0522246367576303,0,0,0,0,0,0,0,0,0,0,-0.0393920231418529,-0.119390840522215,0,0,0,-0.00231188466274059,0,0,0,0,0,0,0,0,0,0,-0.0406790002176963,0.0369534999033286,0,0,-0.13551834092873,-0.0330109878451688,0.434440986803712,0,0,0,0,0,0,-0.0141086578900106,0,0,0,0,0,-0.0104365480382286,0.0125611399447714,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,-0.0902414188752587,0,0,0,0,0,0,0.201802701102028,0,0.177353061319798,0,0,0,0.0717041116925118,-0.0175282238824144,0,0,0,0,0.0908502361460356,0,0,0,0,0,0,0,0,0,0,0.23604786692932,0.364227468354045,0,0,-0.120361994697952,0,0.212436411278535,0,0,0,0,0,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0.238908419114822,0,0,0,0,0,0,0,0,0,0,0,0.0198849221342797,0,0,0,0.100064954243675,0,0,0.0646053318747262,0,0,0.0627756659314633,0,0,0,0,0,0.000770845588567254,0,0.0456195114670572,0,0,0,0.0764306437482285,0,0,0,0.0259317593226596,0,0,0,0,0,-0.00125068820655841,0.00961184959309221,0,0,0,0,0,0
X600566.SH,0,0,0,0,0,0.0328628664828311,0,-0.100293006111292,0,0,0,-0.146602803570722,0,0,0,0.469433428631936,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.335768924864057,0,0,0.242448955040595,0,0,0,0,0,0,0,0.0160574642454853,0,0,0,0,0.0958031287228258,0,0,0,0,0,0.00584204424217664,-0.00513497795052424,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,-0.0481121850157295,0,0,0,0,0,0.159079610335043,0,0,0,0.0429696375122081,0.210485174579443,-0.0537821540917891,0.217197762237481,0,0,0.0479266630866287,0,-0.107629091564193,0.251480685366377,0,0,0.0858494948374202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051587799328943,0.0837632385571962,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0.0466805931028816,0,0.0670640649350323,0,0,0,0,0,0,0,0,-0.0142442019973287,0.171851103116588,0.00251195160407724,-0.020994703521071,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248194344695913,-0.15419343108078,0,0,0,0,0,0,0,0.226418203607565,0,0,0,0,0,0,0,0,-0.00650406146346957,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0.386541568760099,0,0,0,0,0,0,0,0,0,0,0,0,0.0546285078051085,0,0,0.178056972632326,0.00400680190064281,0,0,0,0,0,0,0,0,0,0.102065111195253,0,0.0314400322434989,0.188536918999252,0,0,0,0,0,0,0,0,0,0,0.106240971001249,0,0,0,0,0.0254282736338551,-0.00887848219463001,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,-0.226280411133225,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198928012832123,0,3.46944695195361e-18,0,0,0,0,0.55127461197817,0,0,0.086159099122042,0,0,0.150181798206201,0,0,0,0,0,0.0715301347832247,0,0,0.108254789701272,0,0,0,-0.07697445993948,0.0396314279962161,0,0,-0.0363750265042334,0.0608082675349199,0,0,0,0,0,0
X300136.SZ,0,0,0.188034472685737,0,0,0,0,0.0602725930429614,0,0,0,0,0,0,0,0,0.082260511876153,0,0,0,0,0,0,0,0,0,0.1000710901468,0,0,0,0,0,-0.0216325591131423,0,0,0.0783565064317461,0,0.0713972644504722,0.452008598884034,0,0.0122231175779614,0,0,0,0,0.0804915361423505,0,0,0,0,0,0,-0.014675600569749,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0.192477782134613,0,0,0,0,0,-0.0948332274677801,0,0,0,0,0.0851405063852787,0.0244664351435616,0,-0.0705186006512543,0.02806508445408,0,-0.0942334590937567,0,0,-0.081259590416474,0,0,0,0,0,0,0.255038161005351,0,0,0,0,0.0799372410259263,0,0,0,0,0,0.336136762855327,0.170821332963291,0,0,0,0,0,-0.0738042990931245,-0.0161332955942522,0.00684116785110295,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0.127487372071459,0,0,0,0,0,0,0,0,0.150830871510385,0.131913185779729,0,0.294748432721273,0,0,0,0,0,0,0,0,0,0,0,0.0817261733577028,0.154493517829406,0.0565215219882935,0,0,0.103652348794527,0.226384067824633,0,0,0.225885967402348,0,0,0,0,0,0,0.045683542674714,0,0,0,-0.0397948749953933,-0.0610336493475406,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0.0268928388264014,0,0,0.190838706460767,0.0606854071644257,-0.0455228142851024,0,0,0,0,0,0.00312507526075664,0,0,-0.0759786451208132,0,-0.0550638269329693,0,2.71050543121376e-20,0,0.122895440050693,0,0,0,0,0,0,0,0,0,0,0,0.297822724857288,0,0,0,0.0228566906362852,0,0,0,0,0,0,-0.0233835479549704,0.015902505241503,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.208313744178765,0.136106060893629,-0.377344036528157,0,0.120023911724376,0,0,0,0,0,0.042746476555216,0.154454375527077,0,0,0,0,0,0,0,0.135032354860049,0,0,0.0384423885303904,0,0,0,0,0,0,0.377556732163217,0,0,0.287305625614665,0,0,0.0923310939369735,0,0,0,-0.0472696554800059,0,0,0,0.00521658206132828,0,0
X002241.SZ,0,0,0,-0.0348462478165265,0,0,0,0.342453612164091,0,0,0,0,0,0,0,0.0712667276376269,0,0,0,0.0316503124323638,0.0431674228546398,0,0,0,0,0,0.0702006304672351,0,0.0068818524012373,0,0,0,0,0.284232065147562,0,0,0,0,0,0,0,0.0130632229099153,0,0,0,0,0.0900842282472997,0,0,0,0,-0.00660211469121788,0,0,0,0,0,0,0
X000157.SZ,0,0,0.0275736933865307,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00908220760141805,0.00960824289721041,0,0,-0.000918245875807367,0,0,0,0,0,0.106536702119413,0,0,0,0.170359353473465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00627468147911226,-0.0141314345597388,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0.0191395166263577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12661024182339,0,0,0,0,0,0,0,0,0,0,0,0,0.0636404775505116,0,0.0362203484888276,0.0494261965404848,0.1134758314329,0.176755803996657,0,0,0,0,0,0.0947426652256948,0.0109121441711109,0.166306897970107,0,0,0,0,-0.0380037372163794,-0.0359708330187283,0,0,0,0.145586615432037,0,0
X000050.SZ,0,0,0,0,0,0,0,0.316447369269115,0,0,0,0,0,0.185588465426375,0,0.0324369753196017,0,0,0,0,0,0,0,0.147003568858643,0,0,0.231928450134899,0,0,0,0,0,0,0,0,0.0236293716998815,0,0,0,0,0,0,0.0400282716505172,0.0596760457156296,0,0,0,0,0,0,0,-0.00150823808526108,-0.0293164510722865,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0346312398309387,-0.150601936022484,0,0,0,0,-0.0421902863125099,0,0.0994840510852217,0,0,0,0,-0.242049400126532,0,0,0,0.235486441787913,0,0.191324621665144,0,0.0125559219638589,0,0,0,0,0,0.289419154814077,0,0,0,0,0,0,0,0.0586143912116563,8.67361737988404e-19,0,0,0,0,0,0
X300142.SZ,0.111492536130919,0,0,0,0,0.109798168676227,0,0,0,0,0,0,-0.16728687571198,0,-0.0216361423132771,0.182522149223212,0.0442171294155199,0,0.0393454421783599,0,0,0,0,0,0,0,0,0,0.163435246236016,0,0,0,0.361531158134507,0.101360136786473,0.128275304500435,0,0,0,-1.73472347597681e-18,0,0,0,0.199959977883774,0,0.048330546572344,0,0,0,0,0,0,0,0.00935820273439152,0,0,0,0,0,0
X000869.SZ,0.454879960041832,0,0,0.004673635362795,0,0,0,0,0.0580772456045207,0.0546028004099602,0,0,0,0,0,0,-0.101156535225834,0,0.0925023165588713,0.048752287308179,0,0,0.0271678271888749,0,0,0,0,0,0,0,0,0,0,0.106482810603093,0.0149245985235984,0,0.0277075856565546,0.0369926973649579,0,0,0.111494007593041,0,0,0,0,0,0,0,0,0,0,0.00973649877692208,-0.00445835214874402,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.303431170483011,0,0,0,0,0,0,0,0,-0.024147929749562,0.125826987102028,0,0,0,0,0,0,0,0,0,0,0,0.100538629367142,0.317820672001475,0.249497223223851,0.376577186832511,0,0,0.0534140054363369,0,-0.0888746773761456,0,0.168500971618338,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0
X600522.SH,0,0,0,0,0.340484241267059,0,0,0.366172410333292,-0.181123242574024,0,0,0,-0.171321681542819,0,0,0,0.00907162303236208,0,0,0,-0.0411422631184079,0,-0.0518231901008467,0.134295911894862,0,-0.039090513003736,0.338234780508968,0,0,0,0,0,0,0.0605003998648528,0,0,0,0,0.0911448216121411,0,0,0,0,-0.0415719488624971,0,0,0,0,0.0789771814395135,0,0,0.00065230956761844,-0.027765518299232,0,0,0,0.00998252480119751,0,0
X002508.SZ,0,0,0,0,0,0,0,0,0,0.0517192553573071,0,0,0,0,0,0,-0.0731263754436757,-0.0641987780978761,0,0,0,-0.022239300066621,0,0.014816864431954,0.163870360535298,0,0.0432574889065714,0,0,0,0,0,0,0,0,0.0979342841241296,0,0,0.208339021450211,0,0,0.213574566398484,0,0,0,0,0,0,0,0,0,0.0241108540278285,0.028380324426529,0,0,0,0,0,0
X600779.SH,0,0,0,0,0,0.00843221930120852,0,0,0,0,0.0768569264177745,0,0,0,0,0,-0.0767156797236298,0,0.375611688791903,0,0,0,0,0.197383254247615,0,0,0,0,0,0.0976159481979766,0,0,0,0,0,-0.031343449294892,0,0,0,0,0,0,0,0,0,0,0,0.0378783919846335,0,0,0,-0.0031806748738087,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0.0596461574162225,0,0.0502898623509652,0,0,0,0,0,-0.0260922516843293,1.73472347597681e-18,0.0370942302980989,0,0,0,0,0.0450431872744325,0.112470910171293,0,0,0.0255348568181122,0,0,0,0,0,0,0,0,0,0,-0.0020258357259342,0,0,0,0,0,0,0,0.0414093065822055,0.0216420612461154,0.0484904018180844,0,0,0,0,0.0264830155852057,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.102212300901668,0,0,0,0,0,0.0288828726043603,0,0,-0.0384089920338706,0,-0.231342991762885,-0.0631430205582311,-0.247542144111778,-0.151833972685982,0,0,0,0,0,0,0,-0.0845609946638438,0,0,0.14246676527024,0,0,0.00387681312978525,0.0123100596390279,0,0,0,-0.363011338481924,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0.193504046696221,0,0,0,0.542213741795852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.824694869524347,0,0,0,0,0,0
TED,0,0,0,0,0,0.603264257746077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0273195425115706,0,-0.324038193502051,0,0.0145785590202296,0,0,-0.761146387397536,0,0,0,0,0,0,0,0,0,-0.705296990702592,-0.0860169076556006,0,0,0,0,0.355421051020599,0,0,-0.10422601065137,0,0,0,0,-4.39940604821279,0,0
RealEstate_excess,0,0,0,0,0,-0.0241137819255188,-0.0185641596092722,0,0,0,0,0,0,0,0,0,0.116019464034677,0.0167195469354313,0,-0.096520296164528,0,-0.0161566035103848,-0.071297103561338,0,0,-0.102212391735957,0,0,0,0,0,0,0.0839859242981057,0,0.0449706689100736,0,0,-0.0425002493678612,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00754998597201955,-2.16840434497101e-19,0,0.293793460941597,0,0,0,0
MKreturn,0,0.120197648102889,0,0,0,-0.0123957318622857,0,-0.138287792520846,0,0,0,0,0,0.014407645573191,0,0,0,0,0,0,0,-0.0149143616723768,0,0,0.048842673562166,0,0,0,-0.0135313357348037,0,0,-0.0084661119858888,0,0.0339195314976135,0,0,0,0,0,0,0,0,0,-0.0479971707570574,0,0,0,0,0,0,0,0.0396568022549829,-0.00525830764541784,0.192250898444123,0,0,-0.0234309432886119,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3881317890172e-21,0,0,0,0,0,-0.000814350068544878,-0.00127995737887621,0,0,0,0,0,0,0,0,0,-6.7762635780344e-21,0,0.000176800045881137,0,0,0,0.00854990762211923,0,0,0,0,-0.00127466194034339,2.16840434497101e-19,0,0.00400165264119121,0,0,0.00233634706090738,-0.00481453773532956,0,0,0,-0.0198716261316,0,0
CarbonVol_Shenzhen,0,0,0,0,0.0410635847917756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160315276014838,0.027752645927779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0445104854329225,-0.0640667162679801,0,0.0166794033946682,1.35525271560688e-20,0,0,0,0,-0.0743132697229393,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0143847836552981,0,0.0051269083426558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00292673611272801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00126462674840625,0.00190527839528326,0,0,0,-0.139362281839582,0,0
CarbonVol_Hubei,0,0,0,0,0,0,-0.000269148276915895,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0.00564788487722936,0,0,0,0.00348139167103772,0,0,0,0,-0.00398804890337273,2.16840434497101e-19,0,0,0,0,0,0,0,-0.00603205199572965,0,0,0,0,0,0,0,0,0.00434399813375702,0,0,0,0,0,0,0.00777503188074362,0.00457022062687247,0.00626111908614399,0,0,0,-0.0957759896475739,0,0
