,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000725.SZ,X002304.SZ,X600276.SH,X000858.SZ,X000063.SZ,X000625.SZ,X600118.SH,X600690.SH,X600703.SH,X600031.SH,X000100.SZ,X600271.SH,X000559.SZ,X600066.SH,X600372.SH,X002241.SZ,X000157.SZ,X002236.SZ,X600741.SH,X600089.SH,X002475.SZ,X300124.SZ,X002292.SZ,X000338.SZ,X002465.SZ,X600177.SH,X000568.SZ,X300003.SZ,X600839.SH,X002129.SZ,X000547.SZ,X002294.SZ,X000977.SZ,X000800.SZ,X002074.SZ,X000623.SZ,X002506.SZ,X002008.SZ,X600582.SH,X600867.SH,X002180.SZ,X600498.SH,X000550.SZ,X002276.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.00585050309224606,0,0,0,0.207419224602772,0.240874790092829,0,0,0,0,0,0,0,0,0,0,0.055436003574908,0,0,0,0,0,0,0,0,0.0178075925093731,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0810288841090253,0.127678149540172,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0.190618784912303,0,0,0,0.0907532517358762,0,0.308539200852791,-1.38777878078145e-17,0,0,0.011563001596515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00586556634778273,0,0,0,0,0,0,0,0,-0.0458170192695505,0,0,0,0,0,0,0
X002415.SZ,-0.082739082809938,0,0,0,0,0,0,0,0,0,0,0,0,-0.220784817209503,0,0,0,0,0,0.219742661843689,0,0,0,0,0.0912500886704277,0.0365102403999213,0.159415640673948,0,0,0,0,0,0,0,0.0202558467673321,0,0.0738686966090351,0,0,0,0.0869358774561503,0,0,0,0,0,0,-0.0835349060840731,0,0.0326929939225539,-0.0625731234207667,-0.0512616709958422,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238060482253697,0,0,0,0,0,0,0,0,0,0.074833636072317,0,0,0,0,0,0.183601262156214,0,0,0,0,0,0,0,0,0,0.0200970616349572,0,0.196615530026332,0,0.0328896050105105,0.0260070254299358,0,0.0228507094711989,0,-0.0100915591181255,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0952532566487618,0,0.0264527191482255,0.264124436528024,0,0.0697781728192668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0214820811249018,0.0926795104918365,0,0,0,0,0,0,0.2463343705233,3.87922564376716e-05,0,0,0,0,0,0,0.0366557097328497,0,-0.0179338079385273,0,0,0,0,0,0,0
X002304.SZ,0,0.18926168756881,0,0,0,0,0,0,0,0.0562157670001114,0,0,0,0,0,0,0,0,0.124121096454905,0,0,0.135915389084033,1.38777878078145e-17,0,0,0,0,0,0,0,0.352353895729052,0.065411414234158,0,0,0,0,0,0,0,0,0,0,0,0,-0.0627698303343217,0,0,0,0,-0.00206269027479172,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0.0614897677577139,0,0,0,0,0,0,0,0,0,0,0.126800818381634,0,0.133649854530068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0475724785786039,0,0,0,0,0,0.196912837461896,0,0,-0.0649912167270405,0.10525826085703,0,0,0,0,0,0
X000858.SZ,0,0,-0.0942762102877941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126698735398062,0,0,0,0,0,-0.00932473054064128,0,0.027375651984195,0,-0.0333152640986965,0,0,0,0,0,0,0,-0.0625556112424837,0,-0.0464162580914673,0.126779855410718,0,0.0398043745640718,0.0164888539590544,-0.0452345984025761,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0.126710749255972,0,0.259931559096879,0,0,0,0.122337070638859,0,0,0,0,0,0,0.111865381895731,0,0,0,0,0.0169245307996554,-1.73472347597681e-18,0,0,0,0,0,0,0.0804085259598218,-8.67361737988404e-19,0,0,0.0250846676521933,0,0,0,0,0.0352801546903597,0,0,0,-0.010263898305415,0,0,0,0,0,0,0
X000625.SZ,0,0.225124581534081,0,0,0,0.0113563159435548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0300587019057703,0,0.185013778601964,0,0.0635057536868979,0.092511130153289,0,0,0,0,0,0,0,0,0,0.224951897043933,0,0,0.00412345893619075,0,0,0,0,0,0.0467639294508805,0,0,0.00181553551613206,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0885432183156941,0,0,0,0,0.324032108618229,0,0,0,0,0,0,0,0.0187006039677229,0,0,0,0,0,0,0,0.157278027846555,0,0.194933209644847,0.177143807793403,0,0,0,0,0,0,0,0,-0.0265212570952744,0.00149828647391117,0,-0.0491123547664686,0,0,0,0,0,0,0
X600690.SH,0,0.0318626941795723,0,0,0,0,0,0,0,0.0715785112870506,0,0,0.143699417353608,0,0,0.0916584312818971,0,0,0.00916920803486131,0,0,0,0,0,0.0429880280184235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.106569371617762,0,0,0,0,0,0,0
X600703.SH,0,0.0784347608590281,0,0,0,0,0,0,0.128577695733643,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0156541817054311,0.307069042581666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214363761947199,0,0,0,0,0,0,0,-0.0181946187714735,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0482737573728061,0,0,0,0,0.412434435036445,0,0,0,0,0,0,0,0,0,0,0,0.0184875814849814,0.0948012847967168,0.0490976045690501,0,0.0343387073117111,0.0430898026179041,0.0403252230126653,0,0.021779345849145,0,0,0,0,0,0,0,0,-0.0283260046587186,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0.226179324894628,0,0,0,0,0.0781363420701676,0,0.16521325389939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00457381364285099,0.042395584135329,-3.46944695195361e-18,0,0,0,0,0.0373669497339381,0,0.0991093688151506,0,0,0.0365985340308169,0,0,0.105824800385725,0,0,0,-0.0181354576067253,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0889288845963614,0.280342420494963,0,0,0,0,0,0,0,0,0.0668909572268563,0,0,0,0,0,0,0,-6.93889390390723e-18,0.171278952657701,0,-0.0326174062971629,0.0236030716728427,0.183461658508539,0,0,0,0,0,0.0259317900731261,0,0,0.0569729179817186,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102966275684545,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0.200983711399706,0.223241272383083,0,0,0.035819715579622,0.0390964535804255,0.0457319273921777,0,0.0682154452978222,0,0.112099908040483,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0.045294844983514,0.0498800700807576,0,0.008823127335638,0,0,0,0,0,0,0,0,0,0,0.0574235939775532,0,0.20358412409436,0.0986610291977113,0,0.0966452538754808,0,0.0929320546714471,0,0,0,0,0,0,0,0,0.0244786886307995,0,0.0824616784890801,0.105707801935679,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0.0938669622100796,0.633102490332093,0,0,0,0,0,0,0,0,0,0,0,0.108264954033209,0,0,0.238339870386828,0.0560395458984854,0,0,0,0,0,0,0,0,0,0,0,-0.0349323425757248,0,0.154396666631164,0,0,0,-0.083212879086119,0,0,-8.67361737988404e-19,0,-0.0184120729265234,0.0430737933397157,0.0343217369311264,0,0,0,0,0
