,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X600104.SH,X002475.SZ,X003816.SZ,X002304.SZ,X000725.SZ,X000063.SZ,X600031.SH,X000568.SZ,X600690.SH,X000338.SZ,X600741.SH,X600809.SH,X600703.SH,X000661.SZ,X002241.SZ,X000596.SZ,X300003.SZ,X600183.SH,X000100.SZ,X002236.SZ,X601877.SH,X300124.SZ,X000157.SZ,X300014.SZ,X002007.SZ,X300142.SZ,X000066.SZ,X002179.SZ,X000625.SZ,X002463.SZ,X000977.SZ,X002371.SZ,X600271.SH,X300136.SZ,X002008.SZ,X002456.SZ,X600584.SH,X600177.SH,X002506.SZ,X000050.SZ,X600066.SH,X002180.SZ,X600498.SH,X002508.SZ,X600487.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0,0.166728575575037,0,0,0,0,0.178898447890921,0.466770699809589,0,0,0,0.0589336709762983,0,0,0,0.0956843987655912,0.0101867053087168,0,0,0,0,0,0,-0.114376703782279,0,0,0,0,0,-0.0391783629305912,0,0,0,0,0,0,0,0,0,0,0,0.0697416732573135,0,-0.0637835087176192,0,0,-0.00448703693406683,-0.00838955924124524,0,0,0,0.0206787623312795,0,0
X000858.SZ,0,0,0,0,0,0,0.0770830247037915,0,0,0,0.061375726736668,0,0.663803922473818,0,0,0,0.0976446137242335,0.017603320123911,0,0,0.0120908979708639,0.00788753453856064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0022907023511541,0,0,0,0,0,0,0,0,0,0,0.000257129824347084,0.00841175646994225,0,0,0,-0.0242303986792267,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,-0.0647357825100678,0,0.0243474844761973,0,0,0,0,0,0.467168872880415,0,0.1210073696742,0,0,0,-0.0138143676844738,0,0,0,-0.0418197482177785,0,0,0.00681737372620549,0,0.131529361512786,0,0,0,0.0952108868808326,0,0.0623174336616713,0,0,0,0,0,0,0,0,0,0,0,0.0211264913524678,-0.0203146494498313,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.381152903759123,0,0,0,-0.125115653579867,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0508344226470571,0.104673438352454,-0.190949499408738,-0.0826077590322228,0,0,0,0,0,0.0425936973728647,0,0,0,0,-0.0278848372569879,0.0912499609976362,0,0,0,0,0,-0.0211082130718539,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,-0.001622739722841,0,0,0,0,0,0.118998130127939,0,0,0,0,0,0,0,0,0,0,0.478863962754132,0,0.0203127391051421,0,0,0,0,0,0,0,-0.0400423494309047,0.00764560558677219,0,0,0,0,0,0,0,0,0,0,0,0,-0.05700460267636,0,0,0.0667895653246053,-0.0889547439345659,0,0,0,0,0,0
X600104.SH,0,0,0,0,-0.0364097281411852,0,0,0,0,0,0,0,0,0,0,0.213174760156458,0,0.0455338951974074,0,0,0,0,0,0.0501836815827091,-0.00292427041442532,0,0,0,0.0293329346832084,0,0,-0.0253512467325823,0,0,0.0500507815714004,0,0,0,0,0,0,0,0,0,0,0,-0.0443637920344176,0,0,0,0,0.00441616809980098,0,0,0,0,-0.0174477475949792,0,0
X002475.SZ,0.295351119102967,0,0,0,0,0,0,0,0.0701213413946935,0,0,0,0,-0.0259331954695512,0,0,0,0,0,0.064114727548924,0,0,0,0,0,0,0,0,0,0,0,0.251151026197241,-0.118579886195538,0,0,-0.0879186041040937,-0.106394704257641,0,0.0833380948398479,0.356568281936798,0.0139386368521325,0,0,0,0,0,0,0,0,0,0,0,0.0149699382302485,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0.293914927190582,0,0,0,0,0.204427401025594,0.0870341986397963,0,0,0.144010351509589,0,0,0,0,0,0.0321491626703025,0,0,0,0,-0.135177764648046,0,0,-0.065395895964355,0,0,0,6.93889390390723e-18,-0.161336388289066,0,0.162060302546638,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.0165741387784468,0.0985219446271943,0,0,0,0,0,0
X002304.SZ,0.0128806686709688,0.166130328096293,0,0,0,0,0,0.122078668424303,0,0,0,0,0,0,0,0,0,0.0463914251179052,0,0,0.176719115891365,0,0.0626679108860072,0,0,0,0,0,-0.00769259629794347,0.0448218690346161,0,0,0,0,0,0,-0.0284583935806824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00801401109270683,0.046122129549644,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0550396586851741,0,0,0.0386516990019523,0,0,0,0,0,0.190229379259695,0,0,0,0,0,0,0,0.0308793588791872,0,0.0546976394600945,0.035077182863034,0,0,0,0.0107333679191321,0,0,0.104991121855199,0,0,0,0,0,0,0,0,0,0.0369842477653843,0.0214161626998213,0,0,0,0,0,0
