,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X600809.SH,X000568.SZ,X000651.SZ,X002304.SZ,X600690.SH,X002475.SZ,X600031.SH,X600104.SH,X000725.SZ,X000661.SZ,X300014.SZ,X300124.SZ,X000338.SZ,X003816.SZ,X002241.SZ,X000063.SZ,X000625.SZ,X000100.SZ,X000596.SZ,X600703.SH,X300142.SZ,X000157.SZ,X002371.SZ,X002129.SZ,X002179.SZ,X002049.SZ,X000799.SZ,X600741.SH,X002007.SZ,X002236.SZ,X601877.SH,X002414.SZ,X300146.SZ,X300003.SZ,X600702.SH,X600584.SH,X600779.SH,X601799.SH,X600183.SH,X000800.SZ,X600460.SH,X600089.SH,X000066.SZ,X002074.SZ,X600707.SH,X000977.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.408102060974077,0,0,0,0,0,0,0,0,0,0,0,0.300410780513763,0,-0.0575825350081072,0,0,0,0,2.71050543121376e-20,0.110236972132775,0,0,0,0,0,0,0,0,0,0,0.0523410157907448,0,0,0,0,0,0,-0.150361051079727,0,0,0,0,0,0,0,0,-0.00569111082846481,0,0,0,-0.0158190852999381,0,0,0,0,0,0
X000858.SZ,0,0,0,0.192810013646095,0.0726542317698533,0.344796424731996,0,0.0390758260021421,0,0,0,0,0,0,0,0,0,0,0,0,0.025049352309842,0,0,0,0,0,0,0,0.120840294701889,0,0.15681750365201,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0.00399883782221079,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0.016541682827677,0,0.0673828622318411,0,0,0,0.10348885595434,0,0,0,0,0,0,0,0,0.0326072975644959,0,0.0637468975180842,0,0,0,0,0.138748997261141,0,0.301626185544886,0.0167783602847751,0,0.0440940195624118,0,0,0.0960442837635124,0,0.00409765026862498,0,0,0,0,0,0,0.0396717538084743,-0.0398094578733399,0,0,0,0,0,0,0,-0.00833770860324386,0,0
X600276.SH,0,0.338982015132694,0,0,0,0.040547713684891,0,0,0,0,0,0,-0.0185383868313994,0,0,-0.175020383836692,0,0,0,0,0,0,0,0,0,0,0.00821609997213872,0,0,0,0,0,0,0,0,0,-0.137675755891199,0.04068813773972,0,0,-0.00424367377379726,0.0630291313682699,0,0,0.0450450038727719,0,0,0,0,-0.0144384586023825,0,0.0605327505382578,0,0,0,0,0.0147400374522766,0,0
X600809.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116881444231249,0,0,0,0,0,-0.0131452553749551,0,0,0,0,0,0.375868305986368,0,0,0.0947649509929083,0.464840362845176,0,0,0,0,0,0.0555746611498811,0,0,0,0.103736739957955,0,0,0,2.16840434497101e-19,0,0,0.0269567650216487,0,0,0,0,-0.074685715453083,0,0,0,-0.01035507609783,0,0
X000568.SZ,0,0.764501634031787,0,0,0.0289108594970531,0,0,0,0,0.103145615049015,0,0,0,0,0,0,0,0,0,0,-0.0554377495948329,0,0,0,0,0,0,0,0,0,0,0,0.297738294440965,0,0,0,0.00693760653087895,0,0,0,0.0129754385764965,0,0,0,0,0,0,0,0,0,0.0401317697017307,0,-0.0401852926804783,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0.0669366178850235,0,0.036588366998947,0,0,0,0.0084377761765956,0,0.00831929024337008,0,0,0,0,0,0.229157394819864,0,0,-0.0212759377117517,0.0313017574308246,0,0,0,0,0,0.0958091820539335,0,0,0,0,0,0,0.0472476192091281,0,0,0,0,0,-0.0533413993493096,0,0,0,0,0,0,0,0,0,0,0,-0.0162371718480568,0,0
X002304.SZ,0,0,0,0,0.196323986064147,0.0931823186748123,0.19007005175357,0,0.0687726947138199,0,0,0,0,0,0,0,0,0,0,0,-0.0406238194301675,0,1.38777878078145e-17,0.0121853483280944,0.0271793709906698,0,0.00130003452243502,0,0,0,0,0,0,0,0,0,0,0.242397877344732,0,0,0.123261191485872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0.193941214711493,0,0,0,0,0,0,0.0839568816454536,0.166963973375914,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0772557092147961,0,0.112099448379231,0.344306109619311,0,8.67361737988404e-19,5.42101086242752e-20,0,0,0.132024940865304,0,0,0.0722868334589017,0,0,0,0.0350549729355618,0,0,0,0,0,0,0,-0.0601746963078546,0,0,0,0.0305841645297542,0,0
X002475.SZ,0,0,0,0,0,0,0.118816076103789,0,0,0,0,0,0,0.0650377648661157,0,0.136421325367657,0,0,0.36881878810472,0,0,0.0829126218445857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117020230221719,0,0,0,-0.00927177455676737,0,0
X600031.SH,0,0,0,0,0,0,0,0,-0.280697428200713,0,0,0,0,0,0,0.334389835721472,0.309118492752053,0,0,0,0.00724856044326814,0,0,0.0146546281164012,0.09822002461207,0,0,1.73472347597681e-18,0.360627751876767,0.0636538057467035,0,0,0,0,0,0,0.0341586856606337,0,0,0,0,0.0965087695859111,0,0,0,0,0,0.0183517745530642,0.0747538537727069,0,0,-0.0438585372654385,0,0,0,0,0.0105582674549032,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.0304517417456001,0,0,0,0,0,0.0656051472792567,-0.0525577224013325,0,0,0,0,0,0,0,-0.00372852469785053,0,0,0,0,0,0,0,0.0753519724037961,0,0,0,0,0.169101076940497,0.00800220843961808,0,0,0,0,0.0879186507401196,0,0.0596346698768828,-0.00606501684656165,0,0,0,0,0,0
X000725.SZ,0,0,0,0,-0.0294672276585192,0,0,0,0,0,0,0,0,0.0162882635118658,0,0,0,0,0.0669849649933088,0,0,0.262664205747893,0,0.00802091436679382,0.0572768819481563,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.115737603507787,0,0.118976976377615,0,0,0.0899080813673792,0,0,0,0.0186393366661331,0,0,0,0.187322383319406,0,0,0,0,0,0,0,0.000556548251870869,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333576136305889,0,0,0,0.0097054520653259,0,0,0,0.0930889868766619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0745092685024503,0.368114876190582,-0.0754560950274348,0,0,0,0.0605111858335339,0,0,0,-0.03779627703128,0,0
X300014.SZ,0,0,0,0,0,-0.156533084317159,0,0,0,0,0,0,0,0,0,0.670447266641563,0.430256796025213,0,0,0,0,0.189035511657594,0,0,0,0,0,0,0,0,-0.128970344486522,0,0,0,0,0,0,0,0.767215851082097,0,0,0,0,0,0,0.186002124061466,0,0,0,-0.191719626355313,0,0,0.252865966109507,0,0,0,-0.0490388382934231,0,0
X300124.SZ,0,0,0,0,0.272274940440971,0,0,0,0,0,0.385615750248661,0,0,0,0.153351388357884,0,0,0,0,0,0.0905230244158097,0,0,0,0,0,0.0903321984451665,0,-0.275749779056818,0,0.0849645013358405,0,0,0,0,0.0641196188909108,0,0,0,0,0,0.0289224949489585,0,0,0,0,0.0616849444767794,0.0197535804094419,0.138485781451324,0,0,0,-0.00421872113143673,0,0,0,-0.00478893773210223,0,0
X000338.SZ,0,0.193205674262723,0,0,0,0,0,0,0,0,0,0,0,0,0.0548895647520389,0,0,0,0.0520395650471099,0,0.063003722952256,0,0,0,0,0.0526859946330725,0,0,0,0,0,0,0,0,0,0,0.0859538156070326,0,0.0113640253825181,0,0,0,0,0,0,0,0.0368147271277795,0.124672316368078,-0.0314551576586061,0,0,0,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0818860959382326,0,0.0340904450708044,0,0,0,0,0,0,0,0,0,0,0,0,-0.0133439826959987,-0.00628240122211251,0,0,0,0,0,0,0,0,0.0301372931533518,0,-0.0215079530230976,0,0,0,0,0.0383337733402447,0,-0.114734230605018,0.0665965988881259,0.0550850745973998,0,-0.034529296480093,0.0964031336158393,0,0,0,-0.0280694445420344,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0.407486601783364,0,0,0.217690017856454,0,0.0773539908468705,0,0,0,0,0,-0.0385136034526121,0.0326485009718226,0,0,0,0,0,0,0,-0.0683299075759825,0,0,-0.133242507090563,0.106737498787153,0,0,0,0,0,0,0.153239364895422,0,0,0,0.0873933809649336,0,0.0248206007707467,0,0,0,0,-0.0183727481489902,-0.0137987013340183,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0.161287958278758,0,0,0,0,0,0,0,0,0.0700890761115696,0,0,0,0,0.11306187269529,0,0.0760550311742926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0869526199716619,0,0.128543686469791,0.0934163026800483,0,0.107967446832034,0,0,0,-0.0894846328064115,0.0743864097630651,0,-0.00223277162710449,0.0224821782646062,0,0,0,0,0,0
X000625.SZ,0,0,0,-0.0899221499565029,0.138729947765555,0,0,0,0,0,0,0.54078557472577,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.282766741747295,0,0.0606982070938321,0,0,0,0.000989457746869933,0,0,0,0,0,0,0,0.426591724423425,-0.19806819301226,0,0,0.100639411367277,0,0,0.21720279234976,0,-0.0412773177442736,0,0,0.141580268429506,-0.00413730582215573,0,0,0,0,0,0
X000100.SZ,0.0754780825800044,0,0,0,0.0118136909403999,0,0.00449299616014039,0.00488368092785145,0,0.0807288454775974,0,0,0.421408999668315,0.0195480462482953,0.0274648306028006,0.0999005624313463,0,0,-6.93889390390723e-18,0,0,0,0,0.0749903932390409,0,0,0,0,0,0,0.000915814597865775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093188074297727,0,0,0.248354747126047,0,0,-0.00556076095747465,0,0,0,0,-0.0138816950147388,0,0
X000596.SZ,0,0,0,0,0,0.394110097035698,0,0.0594030120204537,0,-0.202404224868835,0,0,0,0,0,-0.179346262498056,0,0,0,0,0,0,0,0.0455048317162343,0.153698862212095,-0.0223912510452933,0,0,0.488500631145408,-0.153520737629628,0,0,0.134099821897752,0,0,0,-0.0183892654542699,0,0,0,0,0,0,0,0,0,0,0.00718599898551068,0,0,0,-0.0814752321453259,-0.0348392681588216,0,0,0,0.0387609944425089,0,0
