,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X002415.SZ,X600690.SH,X600809.SH,X000651.SZ,X002371.SZ,X600104.SH,X000568.SZ,X003816.SZ,X000725.SZ,X300124.SZ,X000063.SZ,X600031.SH,X000625.SZ,X002304.SZ,X000338.SZ,X000596.SZ,X300014.SZ,X002241.SZ,X000100.SZ,X002179.SZ,X600418.SH,X002463.SZ,X000977.SZ,X600584.SH,X600089.SH,X600703.SH,X000157.SZ,X600372.SH,X002028.SZ,X002049.SZ,X000066.SZ,X600522.SH,X600741.SH,X002236.SZ,X600183.SH,X600839.SH,X601877.SH,X600066.SH,X600460.SH,X002156.SZ,X002456.SZ,X000661.SZ,X002085.SZ,X600487.SH,X002129.SZ,X002074.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000568.SZ,0,0.19219806098213,0,0,0,0,0.353543621328201,0,0,0.0135134434477424,0,0,0,0,-0.0211484122874656,0,0,0.271755970317227,0,0.105837903415779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0468882368905787,0,0,0,0,-0.00778941279830516,0,0,0,0,0,0.0192122505100765,-0.0326414325003233,0,0,-0.00762945528793382,0,0
X003816.SZ,0,0,0,0.20029849129932,0,0,0,0,0,0,0,0,0,0.125862409001468,0,0,0,0,0.366882131991592,0,-0.103851680053894,-1.73472347597681e-18,0,0,0,0,0,0.0234996026493438,0,0,0,0,-0.324735257522777,0,0,0,0,0,0,-0.0415156339059815,0,0,0.0207687331472282,0,0,0,-0.0171785142563351,-0.087183476797945,0,-0.0634348380478265,0,0,0.00134233776925153,0.48737418654355,0,0,-0.0589744717628145,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0829230719845697,0,0,0,0,0,0.020584216167109,0,0.0178983227258032,0.463314371661777,0.0343461619317208,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0263311257207836,0,0.0885244578934303,0,0,0.0412076118516189,-0.0508043184114609,0,0,0,0.018815775662399,0,0,0,0,0,0,0,0,0.0316112659227686,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.448211141026465,-0.0378938170980894,0,0.267628251227687,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.00630266144774662,0.00475642318876771,0,0.0244231889599104,0,0,0.0936320562007024,0,-0.113767931864589,0.0704869065073462,0,0,0,-0.0479083801395317,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0.146614710204661,0.10718856178783,0,0,0,0.0369294904541076,0,0.00578874442017017,0,0,0,0,0,0,0,0,0,0,0.210965202411923,0.200299461282744,0,0,0,0,0,0.272411033579382,0.0993090677334718,0,0,0.164929632882679,0,-0.0348179808367663,0,0,-0.200431481283457,-0.0411040389237513,0.0230101016656109,0,0,0,0,0,0,0,0,0.0160274318153669,0,0,-2.71050543121376e-20,0,0
X600031.SH,0,0,0,0,0.228450585869265,0.397486602552734,1.73472347597681e-18,0.258040465413159,0,0,0.0146027402563345,0,0,0,0,0,0,0,0,0,0,-0.0751052729221826,0,0,0,0.0900126201078087,0,0,0,0,0.158990515433565,0,0.0693226871125161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0253487772830175,0,0,0,0,-0.0615295025080812,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0.0400491901082299,0,0,0,0,0,0,0,0.166431131750701,0.232066777710014,0,0.1211437017911,0,0,0,0,0,0,0,0,0,0.167789054392428,0,0,0,8.67361737988404e-19,0,0,0,0,0.043065701188637,0,0,0,0,0.0647127798922747,0,0,0,0,0,0,-0.0304437202500981,0,0,0,0,0.0523454191887683,0,0
X002304.SZ,0,0.518483067689247,0,0,0,0,0,0,0,0.095587458932666,0.0579014450823666,0,0,0.0891383406803107,0,0,0.0524785532609438,0,0,0,0,0,0,0,-0.116819435489537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.175549531314825,0.031345456852406,0,0,0,0,0,0,0,0,0,-0.0923327256665685,0,0,0,0,0,0,0
X000338.SZ,0,0.217060791504674,0,0,0,0,0,0,0,0.0595839315389964,0.139985184433078,0.118742187574832,0,0,0,0,0.0166100086152537,0,0,0,0,0,0,0,0.0335954034923416,0,0,0,0,0,0.22576089541841,0,0,0,0,0,0,0,0,0,0,0.0804619739637345,0,0,0.0194957806129134,0,0,0,0,0,0,0,0,0,0,0,-0.00842992335460147,0,0
X000596.SZ,0,0,0,0,0,0,0.369327881819544,0,0,0,0.32528172855237,0.242084355523236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0820403149036098,-0.0406725789046882,0,0.00640346169671499,0,0,0,0,0,0,0,0,0.0708757905467046,0,0,0,0,0,0,-0.0250233687759623,0.151692399976063,0,0,-0.0408501309681804,0,0
X300014.SZ,0,0,0,0,0,0,0.0794440904860725,0,0,0,0,0,0,0.327176752658998,0,0,0.0206735172076468,0,0,0,0,0,0.0438185408200058,0,0,0,0.149985438900956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134856273092651,0.0131810132650579,0.0836539527136323,0.551954886224388,0,0,0.0233612696691856,0,0,0,0.0166129648936314,0,0
X002241.SZ,0,0,0,0.21733449592764,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189371384199845,0,0,0.0302240225270672,0,0,0,0,0,0,0.157376820352662,0,0,0,0.174344955662834,0,0,0.0434218311358543,0,0,-6.93889390390723e-18,0,0.139748094907528,-0.0131025793044503,0,0,0,0.0753058741431214,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.0440994689468033,0,0
X000100.SZ,0,0.0880036137288211,0,0,0,0,0,0,0,0,0,0,0.0758491228173089,0,0,0,0,0,0,0,0.165790289284695,0,0,0,0,0,0,0,0.0248567286485427,0,0.0855750700227106,0,0,0,0.0103130747636782,0,0,0,0.174750688455432,0.0891748816145681,0,0,-0.00375883104413239,0,0,0,0.0606609948164522,0,0,0,0,-0.00835777312579363,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0.05072844474281,0,0,0,0,0,0,0,0,0.200610889832077,0.0381073582852185,0,0,0,0,0,0.0212619508378225,0,0,0,0,0,0,0,0,0,0,0.155459584935292,0.0269491452893541,0,0.0501875787127111,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,-0.0347880725981266,0.0202761909842523,0.193134280454619,0.0715291038954996,0,0,0,0,0,0,0,-0.011388906332605,0,0
X600418.SH,0,0,0,0,0,0,0.165383939618482,0,0,0.168952721071465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.121776594807678,0,0,-1.38777878078145e-17,0,0,0.10826964510076,0,0.128486835382281,0,0,0,0,0,0.0661319001756062,-0.0708176654374272,0.402015870310668,0,0,-0.251260722535001,0,0,0,0,0.177992782584861,0,0,0,0.168802937345669,0,0
X002463.SZ,0,0,0,0.0277292183430539,0,0,0,0,0.054706112725259,0,0,0,0,0,0,0,0,0,0,0,0.0414290662745182,0,0,0,-0.118441656525015,0,0.121989651725881,0,0,0,0,0,0,0.346376769909093,-0.0248536265890723,0.161317493688059,0,0,0.417672794038652,0,0,0,0.0254348056970983,0,6.93889390390723e-18,0,-0.101793815162201,0,0,0,0,0,0,0,0,0,-0.0999715925600119,0,0
X000977.SZ,0,0,0,0,0,0,-0.0079370408025243,0,0.179248239238763,0,0,-0.0249129432881339,0,0.0941953118982394,0.259668571802144,0,0,0,0,0,0,0,0,0,0.113236371719827,0.00739247058778406,0,0,0,0,0,0,0,0.0460449495152056,0.0295921568474344,0,0,0,0,0.0189910531469017,0,0,0.0824106512631479,0,0,0,-0.0476818130703827,0,0.255203914919029,0,0,-0.0319096520634963,0,0.165472472209349,0,0,0.0410956862811087,0,0
X600584.SH,0.0833628785092539,0,0,0,0,0,0,0,0,-0.00909277304777025,0,0,0,0,0,0,0,0,0,0,0.0459338127150235,0.141716615299527,0,0,0.158173030256663,0,0.0319319565264747,0,0,0,0,0,-0.25373818423515,0.235635455435852,0.0754890462273262,0,0,0,0,0,0,0,0,0.197997469408831,0,0,-0.0827839470508304,0,0,0,0,0,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0.24081664836861,0,0,0,0.0181751661081371,0,0,0,0,0,0,0.0548103910425336,0.230542406546135,0,0,0.137979108547487,0,0,0,0,0,0,0,0,0,0.020478761309688,0,0,0,0,0.0989345165823404,0,0,0,-0.000262217442569884,0,0,0,0.0251746752241504,0,0,0,0,0,0,0,-0.000991590515696187,0,0,0,0,-0.0138583949736366,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249708870451476,0.0116571016311437,0,0,0.0616338394278285,0.0192241106326716,0.0572075412811738,0.0900728456568837,0,0,0,0,0,0.258054687207738,0,0,0,0,0,0.00217215311049634,0,0,0,0,0,0,0,0,0,0,0,0,0.103602079905973,0,0,0,0,0,0
X000157.SZ,0.098916388857443,0,0,0,0,0,0,0,0,0.0251387677721778,0,0,0,0.0209158562267348,0,0.515403531634194,0,0.197314215337829,0.0468568139218335,0,0,0,0,0,0,0,0.0122922121665377,0,0,0,0,0.049352257071477,0,0,0,0.0522835343918869,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.028740466826363,0,0,0,0,0,0,0,-0.0199403703245307,0,0
X600372.SH,0,0,0,0,0,0,0.133806996403554,0,0,0,0,0,0,0,0.179041184849927,0,0.0824729588373227,0,0,0,0.0881263339308802,0,0,0,0.0337959296060822,0,0,0,0,0,0,0,0,0,-0.0150540741726065,0,0,0,0,0,0,0.0645889095906524,0,-0.0403518871851038,2.16840434497101e-19,0,0.158704700397559,0,0.0407298540482417,0,0,-0.0772605077147081,0.149042447872242,0,0,0,0.0529371419074442,0,0
X002028.SZ,0,0.0396734919987388,0,0,0,0,0,0,0.111799873975317,0,0,0,0,0,0,0,0,0.0142541496289058,0,0,0,0,-0.117472239660737,0,0,0,0,-0.151243082198138,0,0,0,0,0,0.141176089253123,0,0,0,0,0,0,0,0.154228626054212,0,0.026204324400862,0,0,0,0.0722261595010625,0,0,0,0,0.0461535948210604,0,0,0,-0.00502069245068633,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0.158925756979197,0,0,0,0,0.273526755128411,0.0232050685314318,0,0,0,0,0,0,-0.0234141040478548,0,0,0,-1.73472347597681e-18,0.174287686196103,0,0,0.268710698158203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000947734905677079,0,0,0,0,0,-0.0816643849266486,0,0,0.117525676727984,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2419434769146,0,0,0,0,0,0,0,0.51970142142868,0,0,-0.0428605569759777,0,0,0,0,0,0,-0.0251542893240038,0,0,0,0,0,0,0,0,0,-0.112866619193299,0.259691458524606,-6.93889390390723e-18,0,0.0342588185163217,0,0,0,0,0,0,0.20413602658987,0,0,0.311675888182039,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313700572479175,0,0,0,0,0,0,0,0,0,0,0,0.136566022827546,0,0,0.255316568916637,0,0,0,0,0,0,0,0,0,0,-0.0425369703047293,0,0,0.0654451660731704,0,0,-0.172206806318616,0.0307202680386554,0,0,0,0,0,-0.0110748455935666,-0.0780468668129829,0,0,-0.00662361164214383,0,0
X600741.SH,0,0,0,0,0,0,0,0.0669554002439238,0,0.0301318470763102,0,0,0,0,0.173110709504503,0,0,0,0,0.0397956150695573,0,0,0.228297412475035,0,0,-0.0439494010302669,0.0618160539281647,0,0,0,0,0,0,0,0.0459529849677397,0,0,0,0,-0.208879231858686,0,0.00947725359988103,0,-0.0814624105454766,0,0.0804377763306328,0,0.0699231550819851,0,0,0,0,0,0,0,0,0.0330698738493528,0,0
X002236.SZ,0,0,0,0,0,0.038669092426126,0,0,0,-0.0526153105066403,0,0,0,0.070225246306776,0.116327669682321,0,0,0.0735133387175672,0,0,0.218375398940223,0.212767822017602,0,0,0,0,0,0,0,0,0,0,0,0,0.0396530640260716,0,0,0,0,0,0,0,-0.0201385355097178,0,0.0129332058868791,0,0,0,0,0,0,-0.00133055273709905,-0.0493129320813311,0,0,0,0.00765239325429628,0,0
X600183.SH,0,0,0,0.0347213902534895,0,0,0.0427180306927865,0,0,0,0,0.0568779357807177,0,0.064384532884743,0,0,0,0,0,0,0.13472881162511,0.0576651106068389,0,0,0,0.144423807718824,0.0981196339210609,0,0,0,0.105309849492376,0,-0.0777414546587155,0,0.0270673208408844,0,0,0,0,0.0943154378323248,0,0,0,0,0,0,0,-0.0243882644959176,0,0,0,-0.0337168138204854,0,0,0,0,0,0,0
X600839.SH,0,0,0,0,0,0.392962517242933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00776297083950151,0.069982163212823,0,-0.00719351177549306,0.0423775854040151,0.291634430244044,0,0,0,0,0,0,0,0.0376159755400276,0,0,0,0,0,0,0,0,0,0.293276079503509,0,0,0,0.224544842255554,0,0,0,-0.252333682360716,0,0,0,0,0,0
X601877.SH,0,0.0377873279054695,0,0,0,0,0,0,0,0.0339358079737953,0,0,0,0,0,0,0,0.0288203433264628,0,0,0.27330366724718,0,0,0,0,0,-0.0217527374498978,0.0471285675857605,0.0189931701037274,0,0.0503867482512477,0,0,0,-0.00627264289160878,0.0229988607241961,0,0,0,0,0,0,0,0.0149572902166771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600066.SH,0,0,0,0.192211096110809,0,0,0,0,0,0,0,0,0,0,0,0,0,0.515041376855426,0,0,0,0,0,0,0.219772107714553,0,-0.21244092411629,0.0470884627348332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0794251940308994,-0.0109966889971921,0,-0.15069523003776,0,0,0,0,0,0,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,-0.0541210181775524,0,0,0,0.157055708845649,0,0,0,0.230027085788227,0,0,0.0162559436759974,0,0.112337039504205,0,0,0,0.438657099137892,-0.0254640874254302,0,0,0,0,0,0,0,0,0,0.166546551101647,0,-0.084571013151017,0,0.0822838111331421,0,0,0,0.0235147773903793,0,0,0,0.0046752598635972,0,0
X002156.SZ,0,0,0,0,0,0,0,0,0.17477306848884,-0.307718784072588,0,-0.0526823054678514,0,0.0623910046023959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14826302431127,0,0,0.00834893495984858,0,0,0,0,0,0,0,0,0,0.341169486692683,0,0,0.0390046257800565,0,0,0.324073988534356,0,0,-0.105911305995643,0,0,0,0,0.0859375520473414,0,0
X002456.SZ,0,0,0,0,0,0.237238597375735,0,0,0,-0.297852322962927,0,0,0,0.476753812106745,0,0,0,0.0217035128445133,0,0,0,0.225888975048731,0.262686638122891,0,0.271641638181645,0,0,0,0,0,0,0,0,0,-0.257146280853748,0,0,0,0,0.0523684296908622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0526490752529352,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0.0400561038441451,0,0,0,0.461210243140682,0,0,0,0,0,0.0420987482555551,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108348670706679,-8.67361737988404e-19,0,0,0,0,0,0,0,0.0107154502025304,0,0,0,0.0540498720630336,0,0.0818625237435891,0,0,-0.0460932887321994,0,0.0142381284569763,0.0288876332303035,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0,-0.158451307269271,0,-0.128742983711642,0,0,0,0,0,0,-0.084573384290367,0,0,0,0,0,0,0.160524316219364,0,0,0,0,0,0,0.160695824706186,0,0,0,0,0,0,0,0,0,0,0,0.52008860723016,0.153578992207283,-0.0153541231620387,0,0,0.620014094085997,0,0,0,0,0,0,0,0.0101980585886926,0,0
X600487.SH,0,0,0,0.0448923757811007,0,0,0,0,0,0,0,0,0,0.0501305401721527,0,0,0,0,0,0,0,0,0,0,0.0157433018973973,0.0701569415242751,0,0,0,0,0,0,0.207494786816952,0,-1.73472347597681e-18,0.558642543438595,0.0347953762923467,0,0,-0.0762987117755937,0,0,0,0,0.0174921741526827,0,0,0,0,0,0,0,0,0,0,0,0.0324324570950211,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0666819166201372,0,0,0,1.73472347597681e-18,0,0,0,0.424805274302875,0,0,0,0.0454886229665029,0,0,0,0,0,0,0,0,0.131828986659309,0,0.135589936990919,0,0,-0.192487213314099,0.0368225335570073,0.0654986228626539,0,0.0433961571510895,0,6.93889390390723e-18,0,0.0350251907709676,0,0,0,0,-0.193521040569702,-0.080243963623526,-0.0633786497109597,0,0,0.00309967417955206,0,0
X002074.SZ,0,0,0,0,0,0,0,-0.0497475405975828,0,0.230425464855643,0,0,0,0,0,0,0,0,0,0,0.334552001526946,0,0,0,0,0,0.100257961227129,0,0,0,0,0,0,0,0.0408876704966434,0,0,0,0,0.0017258833961265,0,0,0.00626291461258542,0,-0.0202913679258485,0,0.187357545742792,0,0,0,0,0.0985807661135688,0.0531450649094929,0,0,0,0.0790952213624798,0,0
Change_TY3M,0,0,0,0,0,-0.149568205246528,0,0,-0.0288422082236015,0,0.0192148732023927,0,6.93889390390723e-18,0,0,-0.00931742844837862,0,0,0,0.0867423255990946,-0.0695721438370152,0.0885523421694549,0,0,0,0,0.0150474894711253,0,0,0,0,0,-0.0801401051736802,0,-0.00654794317888817,0,0,0,0,0.0153246326135557,0,0,0.00312779599282517,0,0,0,-0.0271430568558143,0,0,0,0,-0.0328888974093546,0,0.0380176495221425,0,0,-0.0204552820987168,0,0
Slope,-0.349893045698448,0,0.24902212400804,0,0,0,0,0,0,0,0,-0.0707810528546189,0,0,0,-0.29561477097477,0,0,-0.140698345340723,0,0.287314506521023,-0.0772373105820956,0,0,0.262279409246861,0,-0.060062291884403,0,0,0,0,0,0.258052069027874,0,0.215014772850649,0,0,0,0,0,0,0,0,0,0,0,-0.143034796764251,0,-0.0394817771524613,0,0,0,0.135592957909731,0,0,0,-0.177170749163791,0,0
TED,0,0,0,0,0,0,0,0,0,0,0.131500597403683,0,0,0,0,-0.102628367561204,0,0,0,0,0,0,0,-0.0646419710399482,0.0279332473717635,0,0,0,0,0,0,0.12239462814646,0,0,0,0,0,0,0,0,0,0,0,-0.06559072710843,-0.0813924670404244,0,0,0,0,0,0,0.742033562088873,0,0,0,0,-0.351094620338809,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187087355900472,0,0,0,0,-0.0335136015953784,-0.295474667287967,0.407988282564031,-0.225912894820972,0,0,0,0,0,0,0.0904480189846261,0,0,0,0,0,0,0,0,0.0226252532791628,-0.0535638050400993,0,0,0,0,0,0,-0.0670432458812262,0,0,0,0,-0.0454981674813158,0,0
MKreturn,0,0,0,0,0,0,0,0,0,-0.0461887704584658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0437763171042242,0.0474582325013102,0.166747337841555,0,0,0,-0.270818468113426,0,0,0,0,0,0,0,0,0,0,-0.117169288898302,0,0,0.0234190242134567,0.368649932533861,0.0141887692705445,0,0,-0.0985283996692077,0,-0.114814800524293,0,0.0233143558584502,0,0,-0.0552346522376737,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015950883019653,0,0,0,-0.0527432963157543,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,2.71050543121376e-20,0,0,0,0,0,-0.361075668221549,0,0,0,0,0.0620018937909579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0853209748029739,0,-0.035686428163641,-0.120672723173488,0,0,0.061051980915333,0,0.0613906258586482,0,-6.93889390390723e-18,-1.42132696147702,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,-0.00195887393834254,0,0,0.0465170488565178,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00446474985625726,-0.000977099529774286,0,0.00840921156867053,0,0,0,0,0,0.00316415672518484,0,0,0,0,0.0607406642653927,0,0,0,-0.0482117632308282,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,-0.00168436374778901,0,0,0,0,0.0193640895871364,0,0,0,0,0.00272707048708017,0,0,0,0,0,-5.42101086242752e-20,0.00276466833964083,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0258716535871911,0,0,0,0,0,0.00135569176972552,-0.0096684838302293,0.00655026378919065,0,0,0,-0.00572653729670361,0,0,0,0,-0.0304282863189798,0,0
