,X600519.SH,X000858.SZ,X000651.SZ,X600104.SH,X002415.SZ,X600276.SH,X002304.SZ,X000063.SZ,X000725.SZ,X000568.SZ,X002475.SZ,X600690.SH,X600031.SH,X000338.SZ,X600741.SH,X000596.SZ,X600703.SH,X601877.SH,X000661.SZ,X002236.SZ,X600809.SH,X300003.SZ,X000100.SZ,X600271.SH,X300124.SZ,X000625.SZ,X300142.SZ,X002008.SZ,X002007.SZ,X000157.SZ,X600487.SH,X002506.SZ,X600498.SH,X000977.SZ,X002241.SZ,X002179.SZ,X600177.SH,X002456.SZ,X600867.SH,X300146.SZ,X600066.SH,X600522.SH,X600776.SH,X600566.SH,X600089.SH,X000050.SZ,X002371.SZ,X002129.SZ,X002180.SZ,X002508.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600741.SH,0,0,0.0129587844275651,0.444059727055676,0,0,0,0,0,0,0,0,0.13156614210817,0,0,0,0,0,0,0,0,0,0.0161199443946025,0,0,0,0,0,0,0,0,0.0705981974888501,0,0,0,0.0910850123110193,0,0,0.0983171054981426,0,0.145750721670235,0,0,0.26945814182605,0,0,0,0,0,0,0,0.0120925114875707,0.0586926695532311,0,0,0,-0.0047674811357084,0,0
X000596.SZ,0,0.242964564342875,0,0,0,0,0,-1.73472347597681e-18,0,0,0.126063927422801,0,0,0,0,0,0,0,0.0656071359052178,0,0.294548805850493,0,0,0,0,0,0,0,0,0,0,-0.105691308031989,0,0,0.0455322418602441,0,0,0,0,0,0.0527183172726515,0,0,0,0,0,0,0.0378594940812212,0,0,0,-0.043590744076615,0.0386919069484126,0.084554963514693,0,0,0.0814738656688266,0,0
X600703.SH,0,0,-0.0780719191778109,0,0,0.0125865694939041,0,0.0602652294759235,0,0,0,0,0,0.166282288970639,0,0,0,0,0,0,0,0.198108115996136,0,0.0227918122082362,0,0.0437752681976931,0,0,0.380715133675955,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0501416172710277,0.157988949216034,0,0.157136291251747,0.228581407097281,0,0,0,0,-0.0896746451581557,0.204923067756518,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0.0349208793091909,0,0,0,0,0,0,0,0.0724859816090142,0,-0.0512750081733279,0,0,0,0,0,0,0.096075769459801,0,0,0,0,0.115233705252075,0,0,0,0,0,0,0,0,0.262091556328417,0.00225937402498278,-0.138038382851465,0.0418377031640369,0,-0.0226209952645087,0,0,0.0762097858430081,0,0,0,0.0526782613337274,0,-0.0342346131237453,-0.0773219229923307,0,0,0,0.0341770961627021,0,0
X000661.SZ,0,0,0,0,0,0.0240629878621443,0,0,0,0,0,0,0.156957984777814,0,0,0.0774965721466449,0,0,0,0,0.140382164068933,0.0365462448259435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0614511036217563,0,0.0227398952918173,0.0998169866428916,0,0,0,0,-0.0475946339306064,0,0,-0.00472281956804597,-0.0469279075607682,0,0,0,-0.0140993345002936,0,0
X002236.SZ,0,0,0,0,0.221731937601825,0,0,0,0.0477631923856983,0,0,0,0,0,0.0408860958203046,0,0,0,0,0,0,0,0,0,0.181485560515302,0.0331123743460083,0,0,0,0,0,0,0,0.00779716485980659,0.0455960107399222,0,0,0.106847765237772,0,0,0,0,0,0,0,0.00618377773806862,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0.00666390224212228,0,0
X600809.SH,0,0.366915675126749,0,0,0,0,0.0143936162962011,0,0.122554449420231,0,0,0,0,0.176556285174,0,0.15073490709056,0,0,0,0,0,0,0,-0.0632944970179687,0,0,0.0266823344469755,0,0,0,0,0,0,0,0.00680487338028643,0,0,0,0,0,0,0,0.0096409103855811,0,0,0,0,0,0,0,0,-0.0175024021659036,0,0,0,0,-0.0544003627434288,0,0
X300003.SZ,0,0,0,0,0,0.222641335838543,0,0.150975040191384,0,0,0,0,0,0.000259381797613185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0256220489809162,0,0,0,0,0.122784598586824,0.00150176350446966,0,0,0,0.0260921651752222,0,-0.0337599220639529,0.0504789300214641,0,0,0,0,0,0,0,0,0,0.0163991223455049,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0.0779136181330091,0,0.098041611932796,0,0,0,0.0565933527885808,-0.0468560935096408,0,0.134253410905206,0,0.0487041931291626,0,0,0,0.110221962093078,0,0.207460306430565,0,0.0381724857741344,0,0,0,0,0,0.0808478144845341,0,0,0.321067778398403,0,0,0,0,0,-0.0175573017754793,0,0,0.0113437119548291,0,0,0,0,0,0,-0.00293933246910923,0,0,0,0.00863961951769995,0,0
X600271.SH,0,0,0,0,0,0,0,0,0.0995478997456603,0,0,0,0,0.139593310615282,0,0,0,0,0,0,0,0.0229374619427506,0.0637239320677267,0,0,0,0,0,0,0,0,0,0,0.0620332105306743,0,0.103601138186618,0,0,0.0194542192314243,0,0,0,0.0100244767337436,0,0.201277520466326,0,0,0.00105532518147091,0,0,0,-0.0244754418747318,0,0,0,0,-0.0174797482730324,0,0
X300124.SZ,0,0.0663681484556182,-0.0134158473328992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0252091053725812,0.042499551028302,0,0.198608731736655,0,0,0,0,0.00767142027290083,0,0,0,0,0,0,0.00733882157610799,0,0,0,0,0,0,0,0.109996419120617,0,0,-0.0427128078441675,0,0,0,0,0,0,0.0245646043993821,0,0,0,0.0529820954941388,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0.112146776125621,0.157434664004725,0,0,0.00514085169628101,0.168534836579286,0,0,0,0,0,0,0,0.360316667839347,0,0,0,0.0959225161319995,0,0,0,0,0,0,0,0,0,0,0.0218011710245712,0.0541184870223667,0,0,0,0,0,0.194661773440227,0,0,-0.0383966088352365,0,0,0,-0.0785728118111715,0,0,0,0,0.000570350797750366,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0.117079135303953,0,0,0,0,0.04357845716061,0,0,0,0,0,0,0,0,0,0,0.109527320277097,0,0,0,0,0,0,-0.00095680787845709,0,0.0803190078535718,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0830261130251409,0,0,0,-0.0114760734147161,0.00353227133899344,0,0,0,-0.02883598787077,0,0
X002008.SZ,0,0.0115179423462612,0,0,0,0,0.0940614537787915,0,0,0,6.93889390390723e-18,0,0.077669008542945,0,0,0,0,0,0,0.127832994638429,0,0,0,-0.03511540720116,0,0,0,0,0,0,0,0,0,0,0.0668926801910372,0,0,0.101123611761733,0,0,0.0128646882305475,0,0,0,0,0,0,0,0,0,0,-0.0425456296613687,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0.0322309852198985,0,0,0,0.202049407773232,0,0.0932309885818141,0.124240810463663,0,0,0,0.118168188322613,0.00437456639543785,0,0.157388042059132,0,0,0,0,0,0.0304093923588021,0,0,0,0.0769545059108903,0,0,0,0,0,0,0,0,0,0,0,-0.0421526514973879,0.0936534694554187,0,0,0,0.0319846790320707,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0.126335368335577,0.0385186757879905,0.119790880994455,0,0,0,0,0,0,0,0.0119089256364749,0,0,0,0.138081802124944,0,0,0,0,0,0,0,0.0550100567444207,0,0,0,0,0,0,0.0661324296935256,0,0.0423042400138498,0,0,0,0,0,0,0.0361422310096367,0,0.00196503275484971,0,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0.0917985552740887,0,0,0,0,0.0274843242408223,0,0,0,0,0,0,0,0.0302138941429555,0,0,0,0,0,0,0,0,0,0.331252943407847,0,0,0,0,0,0,0,0,0.253922017782871,0.148207797982798,0,0,0.0233931643632974,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.354883224830974,0,0,0,0.10565225209909,0,0,0,0.0567585127047633,0,0,0,0,0,0,0,0,0,0,0.158967373561449,0,0,0,0,0.0484905571581503,0,0,0,-0.0386244195710112,-0.165161833822934,0,0,0,0,0,0,0.010494097898793,-0.042292913159898,0.0631111794740739,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0.152935477299309,0.0142094742549908,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0113498391010775,0,0,0,0,0,0,0,0.331510508015292,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0.0190012613330725,0,0,-3.46944695195361e-18,0.0219171582181436,0.0780855780122052,0,0,-0.000541870110825749,-0.0180311991181034,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,-0.157597000209683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145105245849551,0,0.0711882530687817,0.233840504744844,0,0,0,0,0,0,0.18750793980578,0,0,0,0,0,0,0,0,0,0.101526553133852,0,0.22630578675821,0,0,0,0.0392359347811113,0,0.0510713676863345,0,0,0,-0.228467537687557,0,0,0,-0.0810277762624406,0,0
X002241.SZ,0,0,0,0,0,0,0,0.10049435541857,0,0,0,0,0,0,0,0,0.159773095345302,0,0.0432489755087653,0.122999841492126,0,0.00238084329795403,0,0,0,0,0,0,0,0,0,0,0,0.206604293155422,0,0,0,0,0,0,0,0,0,0,0,0.0497467504084019,0.0216938120381358,0,0,0.00112315409825918,0,0,-0.0715891252184195,0,0,0,0.00737328093025672,0,0
X002179.SZ,0,0,0,0,0,0,0,0.100682575099222,0.0758113898880892,0,0,0,0,0,0.0946542007489233,0,0.129360721510526,0,0.0493839269261643,0,0,0,0.0955263758424918,0.03553413042453,0,0,-0.176970957064862,0.0199872313854761,0,0,0,0,0,0.041509827536933,0,0,0.270672835725252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0183629511931902,-0.00874731685989794,0,0,0,0,0,0
X600177.SH,0,0,-0.0983582255033936,0,0,0,0,-0.00476626663002617,0,0,0.061847010399991,0,0,0.134199806179755,0.024561702480326,0,0,0,0,0,0,0,0.186098381437694,0.142524555422752,0,0,-0.181072558274242,0,-0.0211061947963399,0.0882417094027131,0,0,0,0,0,0,0,0,0.233653639375436,0,0,0,0,0,0,0,0,0,0,-0.0143923162518738,0,0.0288059116328431,-0.0486725006259463,0,0,0,-0.0355319333339575,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0.0065018899403511,0,0.0456677121314726,0,0,-0.0711409171335935,0,0,0,0,0,0.0288688105669012,0,0,0.0332263459087975,0.187872333162308,0.131495842303379,0,0,0.0574563112712341,0,0,0,0,0,0,0.050972718608388,0,0,0,0,-0.272228907206343,0.167628905548069,0,0,0,0,0.223673469910938,0,-0.00617893373333373,0,0,0,-0.0526249721250585,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0.0633860303530947,0,0,0,0,0,0.0720517668232978,0,0,0,0,0,0,0,0,0,0,0.0942824557102314,0,0.181100281786573,-0.0442329032835526,0,0,0,0,0,0,0,0,0.194067134646491,0,0,0,0.206136531072023,0,0,0.16648397730024,0,0,0,0,0,0.201479672591936,0,0,0.0886816137593783,1.0842021724855e-19,0,0,0,0,0,0
X300146.SZ,0,0,0.0390901311616241,0,0,0,0.0184276191660994,0,0,0,0,0,0,0,0,0.0821147807263134,0,0,0.00060708947828721,0,0,0,0,0,0,0,0,0,0.256378104620408,0,0.0670644257019433,0,0,0,0,0,0,0,0.196687278691336,0,0,0,0.0467799595784806,0,0,0,0,0,0.0148679919943755,0.143540266198621,0,0.00106557988975852,-1.73472347597681e-18,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,-0.0779139304215353,0,0,0.0591188840837953,0,0,0,0,0,0.0223395617743696,0,0,0.168017649605135,0,0,0,-0.261549931589089,0,0.065907276900296,0,0,0,0.2466652630494,0,0,0,0,0,0,0,0,0,0.251699966596613,0,0,0,0,0.0865213739103972,0,0,0,0,-0.0808849900384109,0.1301592022139,0,0.265783939104886,-0.0504660384139671,0.0417092682441495,0,0,0,0.0468661536759587,0,0
X600522.SH,0,0,0,0,0,0,0,0.114474169844627,0,0,0,0,0,0.109154294279925,0,0,0,0,0,0,0,0.0408280433041926,0.063528489316389,0,0,0,0,0,0,0,0.0558648563395336,0,0,0,0,0,0,0.00328700752020137,0.00340732738359793,0,0.00268641433065197,0,0.00717599405905352,0,0,0.012449449126731,0.109325186507677,0.00802835289355146,0,0.0457096364784283,0,0,0,0,0,0,0,0,0
X600776.SH,0.0480022317628341,0,0,0,0,0,0,0.313849572068581,0,0,0,0,0,0,0,0,0,0,0,0,0.367166579600529,0,0,0,0,0,0,0,0,0,0,0,0,0.247027957293276,-0.370623485640685,0,0,-0.102660960334081,-0.114164877320811,0,0,0,0,0,0,0.447115249187147,0,-0.235655990927051,0,0,0,0.0807080660268462,0,0,0,0,0,0,0
X600566.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0189108496961388,0,0,0,0,0,0.339347293041869,0,0,0,0.102677131186944,0,0,0,0,0,0.118321099389818,0,0,0,0,0.0073768533303424,0,0,0,0,0,0,0,0,-0.187088737388006,0,0,-0.0348186933071592,0,0,0,0,-0.0820777042603861,0,-0.0544093240881254,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0.149608895482367,0,0,0,-0.0368012642606001,0,0,0,0,0,0,0,8.67361737988404e-19,0.0257479851415463,0,0,-0.0343384829199943,0.102164102776041,0,0.154529798187214,0,0,0,0,0,0.0556190122491744,0,0.05649282360245,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0307735781716848,0,0,0,-0.0197499210881741,0,0,0,0,-0.0344093420679605,0,0
X000050.SZ,0,0,0,0,0,0,0,-0.260746127104115,0.0665692351945428,0,0.0748113325857504,0,0,0.0968103443260307,0,0,0.0177640414173587,0.292124946898416,0,0,0,-0.275413671384169,-0.0645264687491847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0851498114020297,0,0,0,0,0.466579703593855,0,0,0,0,0.0889167709478286,0,0,0,-0.0826530314291422,0,0,0,0,0.0389918176702151,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0.0558999207572305,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.0157311357511402,0,0,0,0.0490858231760829,0,0,0.408434710964243,0.0898403255410363,0,0,0,0.0110134908530134,0,0,0,0,0,0,0.0284386897372516,0,0.158892894763819,0,0.0438245484435315,0,-0.0337756825211951,-0.12703279273825,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0.185167135122328,0,0,0,0,0,1.73472347597681e-18,0,0,0.164608009029495,0,0,0,0,0,0,0.100805140387484,0,0,0,0,0,0,0,0,0,0,0.157081008288753,0,0,0,0,-0.0240760476120463,0,0,-0.0191794871742039,0.358687927423591,0,0,0,0,-0.114120928365437,0,0,0,0,0.117176926990798,0,0
X002180.SZ,0,0,0,-0.0836428130189672,0,0,0,0,0,0,0,0,0,-0.0862835350161122,0,0,0,0,0,0,0,-0.0455994017446089,0,0,0,0,0,0,0,0,0,0,0,0,0.0126105038657695,0,0,0,0.0328145521224668,0,0,0,0,0,0,0.050436069357518,0.336016217688215,0.0185352603404659,0,0,0,0.0123047129519838,-0.0685557790048407,0,0,0,0,0,0
X002508.SZ,0,0,0.0500292848662513,0.00915777798791942,0,0.0908238480926486,0,0,0,0,0,0.291345259783036,0.0549266668499696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0311937129413219,0,0.0706745288372886,0,0,0,0,0,0.0970466858242271,0,0,0,0.0121846403982134,0,0,0,0,0,0,0,-0.012763946944365,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.106651807370064,0,0,0,0,0.185152454861685,0,0,0,0,-0.0670499742272014,0,0.0945323043625382,0,0,0,0,0,0,0,-0.0424960194661207,0,-0.084066911856652,0,-0.234770268364269,0,0.0987024175391121,0,0,0,-0.107733011936922,0,0,0,-0.0502036705171328,0,0,0,-0.06223528431589,-0.113573298479504,0,0,0,0.0621851954684838,0,0
Slope,0,0,0.157936631373493,0,0,0,-0.474762708136484,0,-0.340980342515372,0,0,0,0,0,0,0,0,0,0,0.511949342526961,0,-0.0972575113777183,-0.120411762158334,-0.681061722952399,0,0,-0.108069360453688,0,0,1.21031615161497,0,0,0,0,0,0.577507307679101,-0.362108586179732,-0.232765733930767,0.285584643933213,0,0,0,0.0704932605401962,0,0,0,0,0,0,-1.25785217554713,0,0,0.489352919790756,0,0,0,0.952899713330944,0,0
TED,-0.524714560931087,0,0,0,0,0,0,-0.0542132065418375,0,0,0,0,0,0,0,0.197512966442785,0,0,0.100733375754328,0,0,0,0,0,0,0,0,0,0,0,0,0.239960552568947,0,0,0,0,0,0,0,0,0.0657217231301852,0,0.371498652431913,0,0,0,-0.0402543899588145,0,0,0,-0.343331919067449,0.257026109667295,0,0,0,0,-0.514053089253429,0,0
RealEstate_excess,0,0,0,0,0,0.0423655373903236,-0.0392509650018109,0,0,0,0,0,0,-0.0483833580729858,-0.0606721140972419,0.0387573153478007,0,0,0,-0.0504683765527058,0,0,0,0,0,0,-0.00919978559448183,0,0,0,0,0,0,0,0,0,0,0,0,-0.0645454375630527,0,0.0429942910479239,0.0199994925087077,0,0,0,0,0,0,-0.0990491911953296,0,-0.0273393305010209,0.0214854466225387,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0379252986918456,-0.0869195284845128,0,0,0,0,0,0,0,0,-0.0937963336777396,0,0,0,0,0,0,0.0191078685434617,0,0,-0.114809113558309,0,0,0,0.0815172305478422,0,0,0,0.0105049499202945,0,-0.0842607753005658,0.0877805585100761,0.0542419785150325,0,0,-0.0220819253580885,0,-0.00507253581982662,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,-0.00168966087117319,0,0,0,0,0,0.000915045678226118,0,0,0,0,0,0,0,0,0,-0.00448725812182302,0,0,0,0,0,0,0,0,0,0.00368970638596312,0,0,0,-0.00381240445110509,0,0,0.00154989000805516,0,-0.00238045541491968,0,0,0.000854990739239317,0,-0.000820267006211738,0,0,0,0.00166985766481645,-0.00142115013852674,0,0,0,0.0149746770938883,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,-0.0521854011365701,0,-0.108859108049721,0,0,0,0,0.0545162015964939,0,0,0.0193305789434441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0276930724026943,0,0,0,0,0,0,0,0,0.233967405488902,-0.203427582994025,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0.0050946848461339,0,0,0,0,0,0.0155995749220927,0,0,0,0,0,0,0,0,0,0,0.00494829294910384,0,0,0,0,0,0,0,0,-0.0097888472479162,0,0,0,0,0,0,0,0,0,0,0,-0.0011395403385667,0,0,0,0,0,-0.009542058774094,0.00913101037007941,0,0,0,-0.0514102534657244,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,-0.000606628818612938,0,0,0,0,0.0021391692568786,0,0,0,0,0,0,0,0,0,-0.00671950642521053,0,0,0,0,0,-0.00246318811941882,0,0.000687626890888364,0,0,0,0,0,0.00204968150387875,0.00276248853945824,0,-0.00139021180251053,0.00626128048120647,0,0,0,0,0.00379599703767385,0,0,-0.00380741565028939,0.00411709932611985,0,0,0,0,0,0
