,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600276.SH,X600809.SH,X002475.SZ,X600690.SH,X002304.SZ,X000651.SZ,X000063.SZ,X300124.SZ,X600104.SH,X002371.SZ,X003816.SZ,X000725.SZ,X000596.SZ,X300014.SZ,X600031.SH,X002129.SZ,X000625.SZ,X000338.SZ,X600703.SH,X002179.SZ,X600089.SH,X002049.SZ,X000100.SZ,X002236.SZ,X600372.SH,X000977.SZ,X002241.SZ,X000661.SZ,X601877.SH,X000157.SZ,X600584.SH,X600741.SH,X002180.SZ,X600702.SH,X600522.SH,X002074.SZ,X000733.SZ,X300142.SZ,X600460.SH,X300003.SZ,X000066.SZ,X002463.SZ,X002007.SZ,X002294.SZ,X300146.SZ,X000800.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.15948676557982,0,0,0,0.0127834659351129,0,0,0,0,-0.0620959597229772,0,0,0.0171938708512572,0,0,0.0589061103276056,0.0465185369242225,0,0,0.0158682184494824,0,0,0,0,0,0,-0.00449370466187721,0,0,0,0,0,0,0,0,0,0.0174904987007376,0,0,0,0,0,0,0,0,0,0,0.0406508925627612,0,0,-0.00360913765252736,-0.0814030761249702,0,0,0,0,0,0
X000858.SZ,0,0,0,0.181104227548336,0,0.0747026191173722,0,0,0,0,0,0,0,0,0,0,0.096732644380767,0,0.0720942157429673,0,0,0,0,0,0.00795194107587327,0.023406075843894,0,0,0,-0.0123022390585765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00417951794326619,0,0,-0.0180570986184323,-0.0284542163978877,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,-0.100690429434638,0,0,0,0,0,-0.100443138022191,0,0,0,0.146848542884181,0,0,0,0,0.0094045437669037,0,0,0,0,0.181515364311158,0,-0.0118966262585798,0.058413021226616,0,0,0,0,0,0.205559114661215,0,0,0,0,0.144133984116527,0,0,0.0747423295293648,-0.0601236535821223,0.163463052480717,0,0,0.126242096421437,0,0,-0.020251684101883,0,0,0,0,0,0
X000568.SZ,0,0.421256997722097,0,0,0,0,0,0,0,0.038591701923019,0,0,0.0954150508130617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0988314627637201,0,-0.0496760956465289,0,0,0,0,-0.00173281824009966,0,0,0.0120163205048816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0197498117060319,0,0,0,0,0,0
X600276.SH,0,0,0.0850868346924815,0,0,0,0,0.078250837331677,0,0,0,0,0,0.191197182930515,0,0,0,0,0,0,0.0797439769891696,0,-0.0548624773920882,0,0.0307826680499374,0.123126711376016,0,0.140548783042854,0,0,0,0,0,0,0.0359870281399918,0,0,0,0,0,0,0,0,0.103535696633896,-0.118694820990762,-0.196270102052855,0,0.222549985423268,0,0,0,0,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0,0,0.191627255226918,0.0747451608580675,0.0268943637467934,0,0,0,0,0,0,0,0,-0.214663162596764,0,-0.0221587129646103,0.0976090666283281,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0856657786093469,0,0.0401788489283422,0,0,0,0,0,0,0,0,-0.0951334273268887,0,0,0.382301837114847,-0.101504268699569,0.0921329719164033,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215237847564346,0,0,0.0655706918748615,0,0,0,0,0.126757318269251,0,0.0751443268097152,0.0713107832535243,0,0,0,0.0122396895664542,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.236412924560155,0,0,0.0120588909562814,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.096069505926775,0,0,0,0.129108277331567,0.0547269997415675,-0.129913116831051,0,0,0,0,0.286006946569373,-0.542204028701801,0,0.254618369844316,0,0,0,0,0,0,0,0,-0.0870799329473074,0,0,0,0,0,0,0,0,0,0,0.0547956534324327,0,0,0,0,0,-0.137673892064558,0,0,0,0,0,0,0.00398519089168561,0,0,0,0,0,0,0
X002304.SZ,0,0.190943646902665,0,0.168373286597581,0,0.00453075298323349,0,0.0638054505446877,0,0.0348017412553954,-0.0330532149331941,0,0,0,0,0,0,0,0,0,0,-0.0506810340352891,-0.0068320029448719,0,0,0,0,-0.0999424069059954,0,0,0,0.0389454542862476,0,0,0.0353097718306752,0,0,0.148361138214712,0,0,0,0,0,0,0,0.0470799924052841,0,0,0,0,0,-0.0231289088406874,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0.140499679025647,0.0196493440543883,0.122532423591476,0.00746523126067484,0,0,-0.109660357683244,0,0,0,0.287699849086814,-0.541694609910375,0,0,0,0,0,0,0.1502852169609,0.0396104249526168,0,0,-0.275420800958777,0,0,0,0,0.0211610071749175,0.0392493499284225,0,0,0,0,0,0,0.00284280634655497,0,0,0,0,0,0,-0.0484882031959494,0,0,0,0,0,0
X000063.SZ,0,0,0.105727842232085,0,0,0,0,0,0,0.0507452768756204,0,0,0,0.220913812240531,0,0,0,0,0,0,0,0,0,0,0,-0.322299769523456,0,0.51568135448472,0,0.0693900281251244,0,0,-0.266653780684039,0,0,0,0,0,0,0,0,0,0,0,0.00887323795234003,0,0,0,0.0240963657759743,0,0.303702441175055,0.0258027439289913,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0.086112587234663,0,0,0,0,0,0,0,0.103257723466373,0.230422484950174,0,0,-0.110783701524412,-0.00532101939157903,0,0,0,0,0,0,0.0849794184070593,0.227017735806776,0.0781701892113771,-0.0366404958496672,0,0.0089824903719069,0,0,0,-0.0720339730786113,0,0,0,0,0,0,-0.0642689618236483,0,0,0,0,0,0,0.0106505740607258,0,0,0,0,0,0
X600104.SH,0,0,0,0.0203680682233939,0,0,0,0,0,0.157996648962607,0,0,0,0,0,0,0,0,0.0463834017770302,-0.0855162384388921,0.132806846478911,0,0,0,0,0.0945458924914491,0,0,0,0,0,0,0,0,0,0.430423251521781,0,0,0,0,-0.07077827132006,0.0609280278093222,0,0,0,-0.0540434745801608,0,0,0,0.0223373383170404,-0.0384351006479812,-0.0135488680518129,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0.0405958572564224,0,0,0,0,0,0,0,0,0,0,0,0.108359374564705,0,-0.0571749761478921,0,0,0,-0.113622665411764,-0.0134997997477188,0,0,0,0,0.16319727999267,-0.668752179495807,0.160301132375734,0.231999867195201,0,0,0,0,0.0219519974357555,0,0,-0.00938314948811829,0,0,0,0,0,0.0997899099927827,-0.0680420963249749,-0.14913751402683,0,0,0,0,0
