,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X600031.SH,X000338.SZ,X000568.SZ,X600741.SH,X002475.SZ,X601877.SH,X600703.SH,X600271.SH,X300003.SZ,X002236.SZ,X300124.SZ,X600498.SH,X000100.SZ,X600487.SH,X002008.SZ,X000625.SZ,X002007.SZ,X600809.SH,X000661.SZ,X300142.SZ,X600867.SH,X000157.SZ,X600566.SH,X000596.SZ,X002179.SZ,X600066.SH,X600177.SH,X002506.SZ,X600089.SH,X600522.SH,X300146.SZ,X002456.SZ,X002180.SZ,X600372.SH,X002241.SZ,X600699.SH,X002294.SZ,X600183.SH,X300136.SZ,X000977.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.339418611627676,0,0.103839120279542,0,0,0.0607642765066248,0,0,0,0,0,0,0,0,0,-0.0565464414618716,-0.0126891360344589,0,0,0.015484784631785,0,0,0,0,0,0,0.0101592774095154,0,0,0.451062952986117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0133443985992249,0,0,0,1.0842021724855e-19,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02972345469596,0,0,0.128532964653121,0,0,-0.0745269502547556,0,0,0.181529771811935,0,0,-0.0700645696273375,0,0.160592761057381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.352226189126272,0,0.152802903715458,-0.114256261496009,-0.00971964329404573,0.0325920865101582,0,0,0,0.134702976683382,0,0
X002415.SZ,0,0,0,0,0,0.0332189881499997,0,0,0,0,0,0,0,0,-0.0916232739745334,0,0,0.00810413760172681,0,0.64787970225157,0,0,0,0,0.167549023847781,0.1962896799939,0,0,0,-0.0736952486263776,0,0,0,0,0.068467798411988,0,0,0,0,0,0,0,-0.0470952228629421,0,0,0,0.0727307745099822,0.0578619739443564,0,0,0,0.0044822160155671,0.0159989483098925,0,0.0597720059623183,0,0.121773749285873,0,0
X000651.SZ,0.018075772874177,0,0,0,0.110583053935616,0,0.0766942809606708,0,0.167859555257482,0,0,0,0,0.105449661155562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0670417113706649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222254133595122,0,0,0,0.00146363138633576,-8.67361737988404e-19,0,0,0,0,0,0
X000858.SZ,0.233263264285733,0,0,0,0,0,0.225838750489275,0,0.139800276350055,0,0,0,0,0.0276764311670406,0,0,0,-0.0347513623556744,0.0083747983440733,0,0,0,0,0,0,0,0,0.154153489675763,-0.0539155480595281,0,-0.0815595009967694,0,0,0.137272477929856,0,0.0894641721589388,0,0,0,0,0,0,0,0,0,0,0,0,0.0463601210022498,0,0,-0.00359117355423073,0.0340783447717793,0,0,0,0,0,0
X600276.SH,0,0,0.154625109982405,0,0,0,0.0649118999679577,0,0,0,0,0,0,0,0,0,0,-0.028923459657695,0.452143979296404,0,0,0,0,0,0,0,0,0,0,0.00509231197695889,0,0,0,0,0,0,0.273840760637758,0,0,0,0,0,0,0,0,0,0.107550027441316,0,0,0,-0.0478397331764401,0.00313757143480919,0.0325658534920761,0,0,0,-0.0478786151417986,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.381353724012108,0,0,0,0,0,0.112538884765287,0,0,0,0,0,0,0,0,0.0898360867084511,0,-0.130674866785415,0,0,0,0.436039624354528,0,0,0,0,0,0,0.0904142150903581,0,0,0,0,0,0,0,-0.011068032060233,0,0,0,0.00602595302103426,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0.112563483564667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0476074251810769,0,0,0,0,0.0302865762070647,0,0,0,0,0,0,0,0,0,0.202094812642557,0.353283788166795,-0.109314063470777,0.105983484971551,0,0,0,0,0.171983723430933,0,0,0,0,0,0.0078997146886619,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.104998552217572,0,0.0335926509089031,0,0,-0.021236141711854,0,0,0,0,0,0,0,0,0,0,0.183786163418675,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0531701729223047,0.165372360144621,0,0,0,0,0.11597232541197,-0.022603266903838,0,0,0,0,0,0,-0.0730803243413785,0.403083430433599,-0.0527276456964505,0,-0.0325621272954004,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0990389090690957,0,0,0.0808376615801201,0,0,0.09490083281142,0.383096079841097,0,0.119127928323726,0,0,0,0,0,0.0195119335010978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286620063015221,0,0,0,0,0.00915834316770166,0.076871544342804,0,0.0236008389144239,-0.0447156972965925,0,0,0,0.119180784448492,0,0
