,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X600104.SH,X000063.SZ,X002475.SZ,X000725.SZ,X003816.SZ,X600031.SH,X002304.SZ,X000568.SZ,X600690.SH,X000338.SZ,X000661.SZ,X600703.SH,X600809.SH,X600741.SH,X600183.SH,X000100.SZ,X300003.SZ,X300014.SZ,X000596.SZ,X002241.SZ,X002371.SZ,X002007.SZ,X000977.SZ,X002236.SZ,X000625.SZ,X601877.SH,X002129.SZ,X002463.SZ,X600498.SH,X300124.SZ,X300142.SZ,X000157.SZ,X002456.SZ,X600118.SH,X300136.SZ,X600487.SH,X002179.SZ,X600271.SH,X000066.SZ,X002180.SZ,X600584.SH,X002414.SZ,X002008.SZ,X002185.SZ,X600522.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002371.SZ,0,0,0,0,0,0,0,0,0,0,-0.0656862148960877,0,0,0,0,0,0.0857778524387792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245455668446715,0,0,0,0,0,0,-0.0438735685982521,0.190718835806331,0,0,0,0,0.0702922516548648,0,0,0,0.198014195484796,0,0,0,0.0290736835928342,0,0,0,0.0558741628188386,0,0
X002007.SZ,0,0,0.0494725874325556,0,0,0,0,0,0,0,0,0,0,0,0.564497087812364,0,0,0,0,0,0.0373424169752888,0.0605995376567293,0,0,0.0100441620639231,0,0,-0.113918472577238,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,-0.0116018783153231,-0.0434067889391151,0,0.00744498362841449,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173596614335269,0,0.146900448499436,0,0,0,0.143315479168166,0,0,0.00229987712327932,0,0.0242405731367825,0,6.93889390390723e-18,0,0,0,0,0,0.0347486443769998,0,0,0,0.432947925280507,0.126525462338099,0,0.0303783007987266,0.0635010533421516,0,0,0,0,0,0.067168139984494,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0.0138767283373117,0.135633806478546,0,0.109874063434591,0,0,0,0.132312558295253,0,0,0,0,0,0,0,0.0223917666243842,0,0,0.0427746579069432,0,0.0591857994374667,0,0,0,0,0,0,0,0.0403982028497283,0,0,0,0,0.104928200941252,0,0,0.100312852100387,0,0,0,0,0.0853237803455154,0,0,-0.0158665626458616,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0.161143433608881,0.088815667754469,0,0,0,0,0,0,0,0,0.033703186404097,0,0,0.102013483258219,0,0,0,0,0,0,-0.17274190465747,0,0.150570054009824,0,0,0,0,0.113118862294088,0,0,0,0,0.0845060958137379,0,0,0.0368609574772863,0,0,0,0,0,0.0608812559718118,0,0.254862443474534,0,0,0,-0.00516354607829238,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.329200348612794,0,0,0,0,0.0308421131264901,0.131045980278814,0,0.0590987711149084,0,0.0263768480476617,0,0,0,0.0234390653092555,0,0,0,0,0,0,0,0,0,0,0,0,0.0722048243525506,0,-0.0245954813812041,0,0,0,0,-0.0542474222025253,0.0643367814440815,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0.0690282109567299,0,0,0,0,0,0,-0.0615995675587801,0,0.219331364926699,0,0,0,0.192236094370823,-0.0714081455686852,0,0.0095101707094571,0,0.236851662658171,0,0,0,0.0699332320791927,0.129152355552164,0,0,0,0,0,0,-0.101260543820522,0,0,0,0,0,0,0,0,0,0,0.189542905511577,0,0,0,-0.0364518079752617,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.449686193153741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153813200606636,-0.0367076858874485,0.00925211177723484,1.38777878078145e-17,0,0,0.132640079653379,0,0.116801884534513,0.0310035286411725,0,0.0621460029655614,0,0.0924990211132842,-0.00665296843108436,-2.16840434497101e-19,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0.235984547965329,0,0,0,0,0,0,0,0,0,0,0,0,0.296651867734641,0,0,0.0365184362692209,0,0,0,0,0,0,0,0,0.0182415429603271,0,0,0.00935343717933788,0.0367510004016213,0,0,0,0,0,0,0,0.0954657391763343,0,0,0,0,0.0362910231431902,0.0999743047033088,0.242673718541899,0,-0.0284602166567273,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0.047604902552013,0,-3.46944695195361e-18,0.0998387823336212,0,0,0,0,0,0,0,0,0.0545928088432291,0,0.150819965388438,0,0,0,0,0,0,0.0934962492513984,0,0.0322638318041983,0,0.138561915488311,0,0,0.065995567077897,0,0,0,0,0,0,0.0204021039854952,0,0,0,0,0.0307056885548809,0,0,0,0,0,0,0,0.0701161461505896,0,0
X300142.SZ,0.143737194977287,0,0,0,0,0,0.215079821585347,0,0,0,0,0,0.126545392594337,0,0.133402455346619,0,0,0,0,-0.148188894532918,0,0.283890700344129,0,0,-0.0794766261791922,-0.0924461421830521,0,0,0,-0.0165846425427075,0,0,0,0.179986156849961,0,0,0,0,0,0,0,0,0.04264259751446,0,0,0,0,0,0.0583437559858688,0,0,0.0363546092605401,-0.0638493612569757,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0.0115822255301203,0,0,0,0,0,0.343478730518409,0.0194817572733284,0.13341589672391,0,0.139000247311552,0,0,0,0,0,0.0155386899808786,0,0,0,0,0,0,0,0,0.135255561856637,0,0,0,0,0,0,0,0,0,0,0,0,0.0712979840956006,0,0,0,0,0,0,0,0,0.017476194435122,0.00095353782854252,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0822610142790357,0,0,0,0,0,0.142241527131262,0,0,0,0.234439764275765,0,0,0,0,0,0.067165638521303,0,0,0,0,0,0,0,0.131604994862464,0,0,0.111725734435214,0,0.222701646509097,0,0.175753946683967,0,0,0,0,-0.00615394773187029,0,0,0,0.0401918275930158,0,0
X600118.SH,0,0,0,0,0,0,0,0,0.220137889486114,0,0,0,0,0,0,0.235558576980661,0,0,0,0,0.174638171958476,0,0,0,0,0,0.256616493459164,0,0,0,0.0457696287743853,0,0,-0.0506490828444828,0,0.0385624170477158,0,0,0,0,0,0,0,0,-0.158276235735914,0,0,0,0,0,0,-0.145550923838375,0.0784795890463409,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0.134844628125594,0,0,0,0,0,0,0,0,0,0,0.0995777509123986,0,0,0,0,0,0.126742309013015,0,0,0,0.0557048598969125,0,0,0,0,0,0,0,0.0493222949945604,0,0,0,0,0,0,0,0,0,0.159179258971857,0.135196948424634,0,0,0.0291442666577858,-0.0078309425901334,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0837398280355884,0,0,0,0,0,0,0.0873649884384273,0,0,0,0,0,0.0131432277269992,0,0.119062579051546,0,0.09754623154682,0,0,0,0,0,0,0,0.0402233362309248,0,0,0,0,0,0.202719961105912,0.0544921261064245,0,0,0,0,0.252306180346095,0,0,-0.0165750213640083,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0.0743266924932291,0.0963876470667892,0,0,0,0,0,0,0.0543509501929373,0,0,0,0,0,0,0.0140421004746642,0,0,0.09791462291237,0,0,0,0.00761299054268534,0,0,0,0,0,0,0,0.00308087373479795,0,0,0,0,0,0,0,0,0,0,0.0302009402958425,0.0821120788121948,0,0,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0.0530961834751267,0,0,0,0,0,0.0163077836415243,0.0498379023570542,0,0,0.0212617719875244,0,0,0.0461315954877001,0,0,0.111940282965217,0,0,0.0888011791266259,0,0.0147920130250707,0,0,0,0,0,0,0,0,0,0,0.247261239196352,0,0,0,0.0895452385406269,0,0,0.104704172183775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,-0.182660940729055,-0.00972775407613964,0,0,0,0,0.154567542583184,0,0,0,0,0,0,0,0.0521846912200022,0,0,0,0,-2.77555756156289e-17,0,0.0186032552337375,0.0914534092361687,0,0,0,0,0,0,0,0,0.194950829993698,0,0,0.383298372562311,0,0.0393234357434944,0,0,0,-0.0382375810440593,0,0,0,0.0808315309892785,0,0.0602425874363595,0,0,0,0.0399903805268261,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0353691786180674,0,0,0,0,0,0,0,0.174978767013237,0,0.0358615148245619,0.0736963620293522,0,0.0684062179775491,0,0.0375127896110114,0,0,0.117338200943827,0,0,0,0,0,0,0.088170719158303,0,0,0,0,0,0.0256285378218113,0,0,0.120445722332331,0,0,-0.0163065875253117,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.115662138236303,-0.0758099891135078,0,0.250356920934598,0,0,0.169679403823994,0,0,0,0,0,0.0386983810478021,0,0,0,0,0,0,0.191239413614628,0,0,0,0,0.0688925166420572,0,0,0,0,0,0.070278622598213,0.127648084548193,0,0,0,0.13699448839275,0,0,-0.0988463309501982,0.0908298038321034,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0.263020800174042,0,0,0,0,0,0,0,-0.371599215860255,0.32506208904085,0,-0.187334424263927,0,-0.0675231832969507,0.359742104580289,0,-0.0903648452968926,0,0,0.191343433884634,0,0,0,0.040659121928269,0,0.0564019784223276,0,0,0,-0.133750615972406,0,0,0,0,-0.0154451605960775,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0.0310319217622989,0,0
X002008.SZ,0,0,0,0,0,0,0,0.138283689589918,0,0,0.117758484789044,0,0,0,0,0.0561213361547425,0,0,0,0,0,0,0.155368261885121,0.0596862886873891,0,0.0460463258795722,0,0,0.0512214640348025,0.0785208959932037,0,0,0,0,0,0,0,0,0,0.0583727910943935,6.93889390390723e-18,0,0,0,0.0162770867598526,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002185.SZ,0,0,0,0,0,0,0,0,-0.0375124333266957,0,0,0,0,0,0,0,0.247512693942716,0,0,0.102853210300427,0,0,0,0,0,0,0,0.0593209138155563,0,0,0,0.00698500801393305,0,0,0,0,0,0,0,0.205073686317715,0,0,0,0,0.0950746193622793,0.174642014197372,-0.00105424228722465,0,0,0,0,-0.0678745404990777,0.041518839651507,0,0,0,0.0352226315764434,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096302437433561,0,0,0.0917768966470863,0.0252320768134794,0,0,0,0,0,0,0,0,0,0.182505630160866,0,0,0,0,0,0,0.441516037438891,0,0,0,0.00404634622521838,0,0,0,0.0410386435798688,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0713464379567706,0.045780300035781,0.206346576555275,0.063789361414576,0,0,0,-0.140127771151472,0,0,0,-0.0560972782632484,-0.0718500025023859,0,0,0.063648654172461,0,0,-0.282347817303297,-0.384072112474437,0,0,0,0,0,0,0,0.213254951072058,0,0,0,0,0,0,0,0.0644405397311602,-0.0858654615059854,0,0.509244657338763,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0.104091970117131,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0701506932943041,0,0,0,-0.0705245707339018,0,0,0,0,0,0.204557232811614,0,0,0,0,-0.17387673888725,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.474834398747509,0,0.432036717664887,0,-1.03207102540487,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0437147402224903,-0.192726924524519,0,0,0,0.331634109615767,0,0,0,-0.0166871167630605,0,0,0,-0.164032863293301,0,0,0,0,0,-0.0722702032650511,0,0,0,0,0,0,0,0,0,0,-0.587741687126892,1.10100956856973,0,0,0,0,1.41992152068254,0,0
RealEstate_excess,0,0,0,0,0,0,0,-0.0286748288856741,0,0,0,0,0,0,0,0,-0.0111824795435097,0.177813462306206,0,0,0,0,-0.00434032748017011,0,0,-0.0226408681120644,0,0,0,0,-0.0375053671289,0,0,-0.024426146684621,0,0,0,0,0,0,0,0,0,0,0,0,-0.0959318342053463,0,0.0402564216157896,0,0.0275183191288945,0.0128385398028995,0,0,0,0,-0.00105342037849031,0,0
MKreturn,0,0,0,0,0,0,-0.265156791205981,0,0,0,0,0,0,0,0,0,0,0.097028205408409,0,0,0,0,0,0,0,0.040182115888878,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,-0.04576163636328,0,0.095647474322146,0,0.321796631180703,0.065388496386253,-0.0109151987401193,0,0,0,0.168456226748413,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000660054592548709,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0345535105726743,0,-0.0329703948552293,-0.0198612237804734,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0.0114739295442365,0,0,0,0,0,-0.000952289785963194,0,0,0,0,0.00507405013230888,0,0,0,0,0,0,-0.000351941065783634,0,0,0,0,0,-0.00241707586118242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00451121238187413,0,-0.00264569830854777,0,-0.000610673027803158,0,0,0,0,0.00803188676298376,-0.00640698718871891,0,0,0,0.0283696537475894,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0.00759058148591429,0,0,0,0,0,0,0,0,0,0.00356200821931453,0,-0.00169007134130234,0,0,0,0.00218892204669508,0.000381333988493798,0,0,-0.000390843655125026,0,0,0,0,0,0,-0.0053515161970065,0,0,0,0,0,0,0,0,0,-0.00431150159362002,-0.000542730167598449,0,0,0.00945876047211591,-0.0128106285524286,0,0,0,-0.040356068225219,0,0
