,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X002304.SZ,X600690.SH,X002475.SZ,X600104.SH,X600276.SH,X000651.SZ,X300124.SZ,X300014.SZ,X000725.SZ,X600031.SH,X002371.SZ,X003816.SZ,X002129.SZ,X002241.SZ,X000596.SZ,X000063.SZ,X002049.SZ,X000625.SZ,X000338.SZ,X002179.SZ,X600703.SH,X600089.SH,X601877.SH,X300142.SZ,X600741.SH,X000661.SZ,X600460.SH,X000100.SZ,X600522.SH,X002180.SZ,X000733.SZ,X002074.SZ,X600702.SH,X000157.SZ,X000799.SZ,X600884.SH,X002236.SZ,X601799.SH,X600584.SH,X000800.SZ,X600372.SH,X600563.SH,X002414.SZ,X600183.SH,X002176.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0427804939829256,0,0.0771622922299977,0,0.0312561244812503,0,0,0,0,0,0.030698530093972,0,0,0,0,0.12404998878934,0,0,0.247435031289732,0.02350448942965,0,0,0.0322632999614475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0162320511925503,0,0,0,0,0.087957742953065,0.0388432346936166,0,0,-0.0027561140028498,-8.67361737988404e-19,0,0,0,0,0,0
X000858.SZ,0.182188231093578,0,0,0.428979164170957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0493270420950925,0.00925798544918906,0,0,0,0.00526004806370599,0.256219802933636,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,-0.0612318669399431,0,0,0,0,0,0
X600809.SH,0,0.197839127648838,0,0.323889855015248,0.13175689706349,0,0,0,0,0,0,0,0,0,0,0.0472119938834881,0,0,0,0.17718537393132,0,0,0,0,0,0.154145613146737,0,0,-0.0273651047190363,-0.0864355216760974,0,0,0,0,0,0.136503747263996,0.000661697573980712,0.119828479130512,0,0,0.0526390856581782,0,0,0,0,0,0,0,0,0,0,0,0.0394513099156647,0,0,0,0,0,0
X000568.SZ,0,0.350042555307879,0.258978779442439,0,0,0,0,0,0,0,0,0,0,0,0,0.124857072518952,0,0,0,0.215650891006532,0,0,0,0,0,0,0,0,0.061639236151699,0,-0.0231563336196516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.18126043754855,0,0,0,-0.0203109141871026,0,0.00627194363972186,0.0501813907388612,0,0,0,0,0,0
X002415.SZ,0,0,0.0119927650291345,0,0,0,0,0,0,0,0,0.322436560665535,0,0,0,0,0,0,0,0,0,0,-0.390309240406495,0,0,0,0,0,0.034055271215414,0,0,0,0,0,0,0,0,0.13816985738361,0,0,0.232798070375242,0.398212891795374,0,0,0,0,0,0,0,0,0,-0.0466234019362451,0.147031380141847,0,0,0,0,0,0
X002304.SZ,0,0,0.13407554678168,0.146273154471391,0.0294633034885896,0,0.0323589351438598,0,0,0,0,0.0828826319786425,0,0,0,0,0.385140213856265,0,0,0.0281340085108529,0.0793272324868659,0,0,0,0,0,0,0,0,0,0.0382412622863947,0,0,0,0,0,0,0.157045003815888,0,0,0,0,0,0,0,0,0,0.0906595182791544,0,-0.122665867953305,0,0,-0.0554346651295247,0,0,0,0,0,0
X600690.SH,0,0,0,0.373994718582736,0,0,0,0,0,0,0.0934751958704261,0,0,0,0.0175931613455472,0,0.0685018648781436,-0.0589898240379484,0,0,0,0,-0.099474364686498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0321540664301642,0,0,0,0,0.246913849331594,0,0,0,-0.00286332993980584,-0.0600278913058585,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0118292145714314,0,0,0.134383107786557,0,0,0.474858982429415,0.145174239650774,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119514036589303,0.0353007378033839,0,0,0,0,0,0,0.223667257344286,-0.0300368370425154,0,0,0,0,0,0,-0.151806270161851,0,0.0253970592789946,-0.0159095492935673,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10322480144968,0,0,0,0,0,0.154090977634684,0,0,0,0,0,0,0.191360689731498,0,0,0,0.0312644683820118,0.0506713766267264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0565123397652392,-0.0126956639604226,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0.169281262028495,0.0160071264628777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0460114093016575,0,0,0.088426727100299,0,0.00902089264149404,0,0,0,0,0,0,0,0,0,0.133099425731921,0,0.0301908622294628,0,0,0,0,0.300189282534239,0.265261719853624,0,0,0,-4.33680868994202e-19,0,0,0.0106754247296476,0,0.257904657054441,0,0,0,0
X000651.SZ,0,0,0,0,0,0.101557302034194,0,0,0,0,0,0,0,0,0.166760682880117,0,0.156439884315775,0,0,0.101269690393313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0285967916851639,0,0,0,0.0696876305818059,0,0,0,0.0292235751983198,0,0,-0.0371903288669646,-0.0111431397473477,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0.119494451120453,0.18978305853896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112885750652377,0,0.0563822394390461,0,0,0,0,0,0.136485236108988,0,0,0,0,0,0.0949402891943546,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,-0.0730402811687742,0.00749069968117554,-0.107247241910342,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102883279722241,0,0,0,0,0.0252980481033503,0,0.100801725506615,0,0,0,0.192600431203579,0,0.0567744724516106,0,0,0.296085686388642,6.93889390390723e-18,0,0.101666166776034,0,0,0.0564475374153044,0,0,0,0,0.0484405160564429,0,0,0,0.015383345197758,-0.139047071849032,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0.000170153261834032,0,0.0342895597500179,0,0,0,0,0,0,0,0.0351668262763901,0,0.0926491895848452,0,0,0,0,0,0,0.171702183053683,0,0,0,0,0,0,0.0814937785015491,0,0.0652306116124956,0,0,0,0,0,0.0630971176501028,0,0,0,0,3.46944695195361e-18,0.156998113730995,0,0,0.0274653753707703,0,0,0,-0.00490675438461365,-0.0197334547085484,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0.184493137439041,0,0,0,0,0,0,0,0,0.0959293202468199,0,0,-0.0538841576347379,0.0281025349209256,0.154352145143592,0.0171083511299878,0,0,0,0,0,0,0,0,0,0,0,0,0,0.448277523209864,0,0,0,0.014303795434068,0,0,0.0331668188080557,0,0,0,0,0,0.0103125925405037,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0.0650140811047955,0,0,0,0,0,0,0,0,0,0,0.157437214648143,0,0,0,-3.46944695195361e-18,0,0,0.0483165902514693,0,0,0,0.0647988972498518,0,0.122558828260242,0,0,0,0,0,0,0,0,0.231921073194208,0,0,0,0,-0.0481750532219249,0.301739703521759,0,0,0.0188479852402039,0,0.0224666687239064,0.22736086284238,0,0,0,0,0,0
X003816.SZ,0.0751721817251232,0,0,0,0,1.73472347597681e-18,0.0227006667256241,0,0.215205135682214,0,0.188559759305037,0,0,0,0,0,0,0,0,0,0.116842104087045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.020149396623613,0,0,0,0,0,0,0.0640104915919914,0,0,0,0.181665800971651,0,0.0639148371887967,0,-0.0141598963696638,0,0,0,0,0,0
