,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X600690.SH,X000063.SZ,X600703.SH,X600031.SH,X000568.SZ,X600741.SH,X002475.SZ,X002241.SZ,X600066.SH,X000338.SZ,X000100.SZ,X002236.SZ,X601877.SH,X600118.SH,X600271.SH,X002456.SZ,X300124.SZ,X000157.SZ,X600177.SH,X600372.SH,X600089.SH,X002085.SZ,X600522.SH,X002007.SZ,X000066.SZ,X002508.SZ,X000981.SZ,X300003.SZ,X300136.SZ,X600867.SH,X600699.SH,X002294.SZ,X000559.SZ,X002292.SZ,X002074.SZ,X002180.SZ,X600498.SH,X002008.SZ,X000596.SZ,X600487.SH,X600809.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.0954645444922502,0,0,0,0.056446576802112,0,0,0.0159088467808244,0,-0.0931701077919425,0.0368798657022197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0140129646716351,0,0,0,0.039118221714438,0,0,0,0.0256891462503113,0,0,0,0,0,0,0.122027663870582,0.192955988214812,0,-0.00597489879618346,0.000972736500411494,0,0,0,0,0,0
X600104.SH,0,0,-0.161672049956718,-0.0356056381472393,0,-0.0270963257269715,0,0,0,0,0,0,0,0,0.58065092590624,0,0,0,0.0449447419175367,0,0,0,0,0,0.1108117894206,0,0,0,0,0,0,-0.061356809425425,0,-0.128790472591536,0.121818545269975,0,-0.0169684684161844,0,0,0,0,0,-0.0491149270479594,0,0,0,-0.154959616424057,0,0,0.0840144781730992,0,-0.0255721963396709,0.0113867576406329,0,0,0,0,0,0
X002415.SZ,0,0,0,0.0959357894185165,0,0,0,0,0,0,0,0.132042528453169,0,-0.0430547907120674,0,0,0.124550098980815,0,0.217613367832424,0,0.223267295715726,0,0,0,0.0200953667840366,0,0,0,0,0.0182087128959775,0,0,0,0,0,0,0,0,0,0,0,0.0107295787322764,0,0,0,-0.252756168245045,0,0,0,0.0314650303945962,-0.0670187312493086,0,0.00304718769844025,0,0,0,0,0,0
X000651.SZ,0.306610670739743,0,0,0,0,0,0,0.0677160548675516,0.195964279893355,0.334479666425615,0.387142869199063,0,0.101385081439439,-1.38777878078145e-17,0,0,0,0,0,0,-0.0822745345647699,0,0,0,-0.202166207204062,0,0.208373943796189,0,0,0,0,0,0,-0.0419234933500571,0,0.183482821243923,0,-0.147767554055197,0,0,0,0,0,0,0,0,0,0,0,0.122382355410825,0,0.0167495792958168,0.0124226206123688,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0.050698573528099,0,0,0,0,0.411567629800288,0,0,0,0.12883240639143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625874519671298,0,0,0,0,0,0,0,0,0,0,0.0460364240776948,0,0,0.00796370502021413,-0.00176888447091563,0,0,0,0,0,0
X002304.SZ,0,0.0758663712656006,0,0.0534054590626693,0,0,0,0,0,0,0,0,0,0.112671405452784,0.43140909928098,0,0,0,0,0.0845175227770541,0,0,0,0,0,0,0,0,0,0,0,-0.0289193429472703,0,0.0552762350096259,0,0,0,0,0,0,0,0,0,-0.0123100368658419,0,0,0,0,0,0.123193229422574,-0.0208099930402541,0,-0.00134855600593297,0,0,0,0,0,0
X600276.SH,0,-0.0382765495476265,0,0,0,0,0,0.0644815262204239,0,0,-0.0404691558158991,0.207932457129293,0,0,-0.0169078797354998,0,0,-0.0662548844245215,0,0,0,0,0,0.00900824179708356,0.0516690794921395,0,0,0,0,0,0,0,0,0.0519292766105584,-0.0217537998335009,0,0,0,0,0,0,0,0,0.0769498144861172,0,0,0,0,0,0,-0.132427199613726,0.0117465927535862,0.00331499713521992,0,0,0,0,0,0
X000725.SZ,0,0,0,0.0481099822363112,0,0,0,0,0,0,0.153159199277752,0,0,0.279412941290332,0,-0.632889551466473,0,0,0,0.33342903503677,-0.118451672572555,0,0,0,0,0,0,0,0,0,0,0,0,-0.0277676164222715,0,0,0,0,0,0,0,0,0.188225338522331,0.0513888858790535,0,0,0,0,0,0,0.00628054761272914,-0.0374165911266287,0.0114194807939982,0,0,0,0,0,0
X000625.SZ,0,0,0,0.193827567886054,0,0,0,0,0,0,0,0,0,0,0.19138192395765,0,0,0.0818446156556437,0,0,0.311002646887961,0,0,0,0,0,0,0,0.0724057897081213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148779537651723,0,0,-0.00423491185401594,0,0,0,0,0,0
X600690.SH,0,0,0,0.217987250526902,0.0278830360593103,0,0,0,0,0,0,0,0,0,0,0,0,0.173632246513532,0.0636912238178561,0,0,0,0.0970201997611304,0,0,0,0,0,0,0,-0.208344870107483,0,0,0,0,0.00711656398100244,-0.0649792979258627,0,0,0,0,0,-0.0286483350347218,0.0032653158869587,0,0,0,0,0,0.0187892349277603,0,0.013637691200875,-0.00687250902834528,0.0145328893857057,0,0,0,0,0
