,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X600276.SH,X002475.SZ,X002304.SZ,X600690.SH,X600104.SH,X000651.SZ,X300014.SZ,X002371.SZ,X600031.SH,X000725.SZ,X300124.SZ,X000625.SZ,X600703.SH,X002241.SZ,X002129.SZ,X003816.SZ,X000063.SZ,X002049.SZ,X000338.SZ,X601877.SH,X000596.SZ,X000661.SZ,X002179.SZ,X600089.SH,X600460.SH,X000100.SZ,X300142.SZ,X600741.SH,X002074.SZ,X002236.SZ,X000799.SZ,X601799.SH,X600779.SH,X600884.SH,X000157.SZ,X600702.SH,X600584.SH,X000733.SZ,X002007.SZ,X600183.SH,X002414.SZ,X000800.SZ,X600563.SH,X002008.SZ,X000977.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.482927135271786,0,0.0292905360375516,0.0916645255753588,0,0,0,0,0,0,0,0.0173663789399379,0,0,0,-0.0125658658351105,0,0,0,0,0.0659672517827397,0.0452112613932415,0,0.0558158183198578,0,0,0,0,0,0,0.0167759694563206,0,0,0,0,0,0,-0.0324380938884648,0,0.0233361958288953,0,0,0,0,0,0,0,0,0,0,0,-0.00414034482248701,0,0,0,0.00293152272960748,0,0
X000858.SZ,0,0,0,0.15149388518551,0,0,0,0,0,0,0,0,0,0,0,0,-0.066774560649708,0,-0.162927191128744,0,0,0,0,0,0,0.0772691690199076,0.13600011250737,0,0.0242427281110825,0,0,0,0,0,0,0.325922799002324,0,0.100652249296178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035931821710643,0,0,0,-0.0146633328587383,0,0
X002415.SZ,0,0,0,0,0.0868866842942801,0,0,0.141615401759414,0.0277103106788664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625121231533671,0,0,0,0,0.0130513955818782,0,0,0,0,0,0,0,0,0,0,0,-0.0877036549286097,0,0,0.0101084874693817,0,0,0,0,0.0172367830886087,0,0
X600809.SH,0,0.164599004322428,0,0,0.0256116563273934,0,0,0.0838460028441214,0,0,0,0,0,0,0,0,0,0,-0.0747810217515974,0,0,0,-0.0371904377018183,0,-0.0642390930936862,0,0,0,0,0,0,0,0,0,0,0.459212813252592,0.108856891249139,0,0.0723654479330864,0,0.146671217384248,0,0.0113893607418669,0,0,0,0,0,0,0,0,0.000871385489364568,0,0,0,0,0.00591771879085399,0,0
X000568.SZ,0,0.379063541393435,0,0.225919429541829,0,0,0,0,0,0,0,0,-0.0857005581260943,0,0,0,0,0,0,0,0,0,-0.0433784047768933,0,-0.00702119987348157,0,0,0,0,0,0,0.0520982530599967,0,0,0,0,0,0.0894403881711117,-0.032207067995835,0,0.0452651275631649,0,0,0,0,0,0,0,0,0,0,0.00366398665167076,0,0,0,0,0,0,0
X600276.SH,0,0,0,0.155307830530022,0,0,0,0,0.0636142284721591,0,0,0.0848631195987642,0,0,0,0,0.0230893730159809,0,0,0,0,0,-0.148620955111698,0,0,0,0,0,0,-0.059932262959557,0.101268000327862,0,0,0,0,0.305572067087723,0,0,-0.171952285118258,0,0,-0.0609229646568447,0,0,0,0,0,0,-0.189405362544939,0,0,-0.000790567526921971,0,0,0,0,4.33680868994202e-19,0,0
X002475.SZ,0,0,0,0,0,0,0,0.0313251017995564,0,0,0,0,0,0,0,0,0.0491145547576628,0.326186007870625,0.0699471793719817,0,0,0,0,0,0,0,0,0,-0.152277962570446,0.0517843574236035,0,0,0,0,0,0.0347667994737326,0,0,0,0,0,0,-0.0562426213595782,0,0,0,0,0.0193932137236572,-0.144877194952955,0,0,0,0.00194262757274832,0,0,0,0.0889126439699052,0,0
X002304.SZ,0,0,0,0.388582133295003,0,0,0,0,0.0458624866946539,0,0,0,0,0,0,0,0.032815307635738,0,0,0,-0.0883780231265361,0,0,0,0,0.0564754684016869,0,0,0,-0.164851853160018,0.177326876336308,0.0840652013141895,0,0,0,0,0,0.0947757083924071,0,0,0,0,-0.0297931739861407,0,0,0,0,0,0,0,0,0,-0.00815538898073871,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.0464351472379841,0,0,0.229432581578829,0,0,0,0,0,0,0,0,0,0,0,0,-0.0672044133605609,0,0.0232103010889633,0,0,0,0,0,0.0107665425101787,-0.0688105379340243,0.135862249306084,0,0,0,0,0,0,0.0476777772376944,0,0.05113007504308,0,0,0,0,0,0,0,0.0323390314517578,0,0,0,0,0.000245934219825193,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0.019755535184709,0,0.0171111027888892,0.109766085875967,0,0.112410594601094,0,0,0,0,0,0,0.0568101071031995,0,0,0,0.0468297504302935,0.0129043184685008,0,0,0.00412928942795123,0.176752271630919,0.000253479455459845,0,0.0935477362059241,0,0,0,0,0,0.10082873337213,0,0,-0.078526170671528,0,0.0188466735063269,-0.0480438296532232,-0.046453245496879,0,0,-0.00569236358223874,0,0,0,0,0,0,0
