,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X002415.SZ,X600690.SH,X600809.SH,X000651.SZ,X002371.SZ,X600104.SH,X003816.SZ,X000568.SZ,X300124.SZ,X000725.SZ,X000063.SZ,X600031.SH,X000625.SZ,X002304.SZ,X000338.SZ,X000596.SZ,X300014.SZ,X002241.SZ,X000100.SZ,X002179.SZ,X600418.SH,X002463.SZ,X600584.SH,X000977.SZ,X600089.SH,X600703.SH,X000157.SZ,X600372.SH,X002028.SZ,X000066.SZ,X002049.SZ,X600522.SH,X002236.SZ,X600741.SH,X600839.SH,X600183.SH,X600066.SH,X601877.SH,X600460.SH,X002156.SZ,X002456.SZ,X600487.SH,X000661.SZ,X000800.SZ,X002129.SZ,X002085.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.268455594960333,0,0,0,0,0.0972477325058362,0,0,0,0,0,0,0,0,0,0,0.259013572877105,0,0,4.33680868994202e-19,0,0,0,0.0316919639512122,0,0,-0.00152299039016585,0,0,0,0,0,0.0061816904313144,0,0,0,0,0,0,-0.0135348682789137,0,-0.00029784171837351,0,-0.0203515054530235,0,-0.0156377107018032,-0.0310566489365462,0,0,0,0,-0.0302987751302431,0,0,0,-0.064745786712714,0,0
X000858.SZ,0.569288914063571,0,0,0,0,0,0,0,0,0.0848115244176693,0,0.19917763400398,0,0,0,0,0,0.00226622699965002,0,0.138140173566811,0.00214829673193933,0,0,0,0,-0.0418178124705056,0,0,0,0,0,0,0.00949008251138798,0,0,0,0,0,0.0454851601984545,0,0.089202231718629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0.299847530236862,0,0,0,0,0,0,0,0,0.0730896327000006,0,-0.0555681674012504,0,0,0,0,0,0,0,0,0,0.0245277701507943,0,0.0396183484876281,0,0,0,0,0,0.272305121375245,0,0,0,0,0,0,0,0,0.0858198472426592,0,0.118565091433738,-0.106559404968665,0,0,0,-0.150660372191115,0,0
X002475.SZ,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.0562606475953241,0,0,0,0,0,0,0,0.0569657076541061,0.432163472201899,0,0.0343296143334042,0,0.0965428884097804,0,0,0,0,0,0,0,0,0,0,0,0,0.0598406368106582,0.0880887133080278,0,0,-0.0129361573963464,0,0,0,0,0,0,0,0,0,-0.0602834946594532,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.0240572318580861,0.188170013894505,0,0,0,0,0,-3.46944695195361e-18,0,0.0657431056508505,0,0,0,0,0,0.213924766424602,0,0,0,0,0.0750167957418495,0,0,0,0,0,0,0,0.034856754312873,0,0,0,0,0,0,0,0,0.0300068550840658,0,0,0,0,0,0,0,0,-0.0185555179158372,0,0,0,0,-0.0552615351056763,0,0
X600690.SH,0,0,0,0.055603139328709,0,0,0.0746691636837456,0.284126859496608,0,0,0,0,0,0,0,0.137467122818971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00291828832361039,0,0,0,0,-2.71050543121376e-20,0,0,0,0,-0.00380116410519352,0.0695720701302961,0,0,0,0,0,0,-0.00781374278612012,0,0,0,0,0.0482253411173306,0,0
X600809.SH,0,0.0599356862947003,0,0,0,0,0,0,0,0,0,0.468547085746152,0,0,0,0.00948168543024954,0,0,0,0.371804726944415,0,0,0,0,0,0,-0.00329429647847786,0,0,0,0,0,0,-0.0189587556727651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0243137398883493,0,0.0333696477501305,0,0,-0.0580411741707337,0,0.0108301200191513,0,0
X000651.SZ,0,0,0,0,0,0.253574258106441,0,0,0,0.0618777252957937,0,0,0.00319785091900934,0,0,0,0,0.197991206818175,0,0,0,0,0,0,-0.0806696111143234,0,-0.036738304636577,0,0,0,0,0,0,-0.0035821971381864,0,0,0,0,0,0,0.218993901978421,0,0,-0.00979641470420469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.401348817255285,0,0,0,0,0,0,0,0.0369135441606821,-0.040353161655778,0,0,-1.73472347597681e-18,0,0,0.155680169787923,0,0,0,0,0.0294921273838861,0,0.0417566745988135,0,0,0,0,0,0,0,5.42101086242752e-20,0.120306744614305,0,0,0,0,0,0.0518169376835643,0,0.0825620578347751,-0.0387237953405215,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0.0116885057867618,0,0,0,0.0944410228217735,0.123566684750058,0,0,0,0,0.0684180941262319,0,0,0,0,0,0,0,0.253431360260719,-0.188058501030559,0,0,0,0,0,0,0,-0.285909731297512,-0.0748207652521716,0,0,1.0811162996738,0,0,0,0,-0.0724174815367573,0,0,0,0.239082687615436,0,0,0,-0.214190575862707,0,0,0,0,0,0.00654127119280138,0,0
