,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X000568.SZ,X000651.SZ,X600809.SH,X600690.SH,X600031.SH,X002475.SZ,X002304.SZ,X000725.SZ,X600104.SH,X000661.SZ,X300014.SZ,X000338.SZ,X300124.SZ,X003816.SZ,X000063.SZ,X000100.SZ,X000596.SZ,X002241.SZ,X600703.SH,X000157.SZ,X300142.SZ,X000625.SZ,X002129.SZ,X600741.SH,X002179.SZ,X002371.SZ,X002007.SZ,X002236.SZ,X601877.SH,X002049.SZ,X000799.SZ,X600584.SH,X002414.SZ,X601799.SH,X600183.SH,X600779.SH,X300003.SZ,X000800.SZ,X300146.SZ,X002008.SZ,X002074.SZ,X600089.SH,X600702.SH,X000977.SZ,X600707.SH,X600118.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.200695554223669,0,0,0.192718623526148,0,0,0,0,0,0.0275567171361718,0,0,0,0,0,0,0,0,0,0.0358978190488382,-0.000201741320909834,0,0.129382901307887,0,0.00448797913356675,0,0,0,-0.0601248155975868,0,0,0,0,0.0458629336816577,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0376139909738813,0,0,0,-0.0156726754608694,0,0,0,-0.00782110132967599,0,0
X000858.SZ,0,0,0,0.0156536431645959,0.274350190209195,0,0.0866344003048792,0.021917689132727,0,0,0.0999863878493926,0,0,0,0,0,0,0,0,0,0,0.00663951296006623,0,0,0,0,0,0,0.0731117406745487,0,0,0.106979861685957,0,0,0.220569969661545,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0259237843405338,0,0,-0.0191060630540379,0,0,0,0,0.0120123226410552,0,0
X002415.SZ,0,0,0,0,0.10611420346813,0,0,0,0,0.257736639633227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0243554750496979,0,0.192654457941705,0.332998658444661,0,0,0.119134859792648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0278533348959124,0,0,0,0,-0.0124882199344798,0,0
X600276.SH,0,0,0,0,0.0817342705554343,0,0.0929297108644307,0,0,0.0825026290059072,0,-0.028922470175893,0,0,0,0,-0.114676422039342,0,0,0,0,0,0,0.0396157749814564,0.0277600418682457,0,0,0,0.195089353336908,0.00212658393360729,0,0,0,0.0114069975728036,0,0,0,0,0,0,0,0,-0.120678811563676,0,0,0,0,0,-0.0267775131859606,0,0,0.0109008865033272,0,0,0,0,0.038180246556358,0,0
X000568.SZ,0,0.741745368934731,0,0,0,0,0.0165984252608298,0,0,0,0,0,0,0,0,0,0.00530284933571362,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242487670353791,0,0,0,0.000259016129553,0,0,0,0,0.151499521466995,0,0,0,0,0,0.0627049971889263,0,-0.00327208122191921,0,0,0,0,-0.00502182908264875,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0.107257573629275,0,0.0272422614882115,0.0295170536346905,0,0,0.0309896612813383,-0.0426147847778823,0,0.0251299280540784,0,0,0.221159176041403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0402347502115372,0,0,0,0.0213603167139213,0,0,0,-0.0196523733093522,-0.0163206657145822,0,0,0,0,-0.0172991827220908,0,0
X600809.SH,0,0,0,0,0.0285769135869088,0,0,0,0.285558427848954,0,0,0,0,0,0.121709339489155,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0.122676136828614,0,0,0,0.0283511097793756,0.354817456332218,0,0,0,0,0.0374507248255787,0,0,0,0,0.0459819394882147,0,0,0,0,0,0,0,-0.0599738750179634,0,0,0,-0.0223435447514142,0,0
X600690.SH,0,0.128254066771856,0.0922194952965529,0,0,0.201997864155299,0.148955661077034,0,0,0,0,0,0,0.109975372728526,0,0,0,0,0,0,0,0,0,0,0,0,-0.0725402709789762,0.17719782219067,0.0986256310525181,0,0,0,0.0432307341465363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0310792652126532,0,0,0,0.00161215407131033,0,0,0,-0.0178564599977638,0,0
X600031.SH,0,0,0,0,0,0,0,-0.0926121765044264,0,0,0,0,0,0,0,0,0.153927679376926,0,0,0,0,0.094110025248193,0.0382585967283765,0,0,0,0.118162165748876,0,0.373073656181951,0,0,0,0,0.0318099614396927,0.0233601223914779,0,0,0.289858203007183,0.140595156003402,0,0,0,0,0,0,0,0,0,0.149983678969359,0,0,-0.0615444605676424,0.0235585863021174,0,0,0,-0.00689999884936134,0,0
X002475.SZ,0,0,0.0434470623851446,0.122583951331056,0,0,0,0,0,0,0,0,0.0438267675934528,0.0641459529204835,0.0686329036303695,0,0.102210166406501,0,0,0,-0.00877215889233287,0.555689722185956,0.0157150155177899,0.0342910707398146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.0329108782741332,0,0,0,0.0461118758519744,0,0
X002304.SZ,0.100966165246198,0.0803457243569875,0,0,0.277911325846643,0,0.153164099666286,0,0,0.064291728569898,0,0,0,0,0,-0.246419718026372,0,0,0,0,0,0,0.0317802422139808,0,0,0,0,0.0506033920963816,0,0,0,0,0,0,0,0,0,0,0,0.0318952992575831,0,-0.0882525197867767,0,0.145035381276717,0,0,0,0,0,0,0,-0.0271592203095875,0,0,0,0,-0.00616243354682099,0,0
X000725.SZ,0,0,0.108872278251582,0,0,0,0,0,0.0973190858678516,0,0,0,0,0,0,0,0,0,0,0.194644856171278,0,0,0,0,0,0,0.0161598978340744,0,0,0.0562488476827088,0,0,0,0,0,0.0318163915064971,0,0,0,0,0.124769129886161,0,0,0,0,0,0.0214547735275862,0,0.0124139737880583,0,0,0.0133696799853195,0.0381976138350345,0,0,0,-0.0437675329796538,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0179801254708857,0,0,0,0,0,0.180389253645719,0,0,0.00396952146640484,0,0,0.00603065749318878,0.0180056869690953,0,0,0,0,0,0,0,-0.0794244179509669,0,0,0,0,0.0662358748526856,0,0.18514748616713,0,0,0,0,0,0.0830973401832256,0,0,0,0.0306073010393823,0,0,0,0,0.00758856315306407,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0.0141922313272574,0,0,0,0,0,0,0.143804736272191,0,0,0.141499445745305,0,0,0,0.143105756954014,0,0,0,0,0.0559087153327371,0,0,0,0,0,0,0,0,0.250200737168513,0,0,0,0,0,0,0,0,0,0,-0.0639332940231979,0,0,-0.0213064989261853,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,-0.0602067841029719,0,0,0,0,0.21686316352368,0,0,0,0,0,0.444237217100692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.675026583197087,0,0,0,0.187986514058363,0,0,0.553281126952523,1.09761637597581,-0.140959497228739,0.0876985597985783,0,-0.10551634480172,0,0.0104574211158353,0,0,0,0.0673139194179776,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0.123947528887341,0,0,0.184099829578563,0,0,0,0,0,0,0,0,0.110279656511767,0,0.180209868720473,0,0,0,0,-0.0758812192288664,0,0,0.111903255229792,0,0,0,0,-0.0102246608288586,0,0,0,0.077279724724623,0,0.0162799675406074,0,0,0.0889012407272389,-0.0295097011804486,-0.076526659601232,0.0926850865993988,-0.0700289988171567,0,0,0,0,0.00826344578138851,0,0
X300124.SZ,0,0,0.0250655901238036,0,0,0,0.239134153486022,0,0.373216732862877,0,0,0,0,0,0.0578237602348968,0,0,0,0,0,0,0,0,0,0.00376269097384531,0.0253930734471192,0,0,-0.343020832026937,0.208871990595687,0,0,0,0,0,0,0.195688255801685,0.02724762420754,0,0,0,0,0,0,0,0,0,0,0.0775781576875659,0,0,0,-0.0513620625694415,0,0,0,-0.000484758983924884,0,0
