,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X600809.SH,X000568.SZ,X002475.SZ,X600690.SH,X000651.SZ,X003816.SZ,X600104.SH,X300124.SZ,X002304.SZ,X000625.SZ,X000725.SZ,X000338.SZ,X002371.SZ,X000063.SZ,X600031.SH,X000596.SZ,X300014.SZ,X000100.SZ,X600089.SH,X002179.SZ,X600703.SH,X002241.SZ,X002129.SZ,X600372.SH,X000157.SZ,X000661.SZ,X002236.SZ,X600741.SH,X002049.SZ,X600584.SH,X601877.SH,X000977.SZ,X002028.SZ,X002463.SZ,X600183.SH,X600522.SH,X000800.SZ,X002007.SZ,X002074.SZ,X300142.SZ,X600460.SH,X601799.SH,X002223.SZ,X600066.SH,X002294.SZ,X000921.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.382145554818952,0,0,0.176171038825154,-1.38777878078145e-17,0,0.0986569194681997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0365412587253824,0,0,0,0.374415557240004,0,0,0,0,0,0.0365949449604982,0,0,0,0,0,0,0,0,-0.0057682243738361,0,0,0,0,0.11529608944188,0,0
X000858.SZ,0.119641547918594,0,0,0,0,0.409265628054209,0,0.0429528677162313,0,0,-0.0126291372668776,0,0,-0.0202198964592141,0,0,0,0,0.0839452233532346,0,0.0296697233927797,0,0,0,0,0,0.0794464578998805,0,0,0.0162788772511628,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0900779101444258,0,0,0,-0.00498320084317021,0,0.0458801283984395,0,-0.00541837517210633,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,-0.0545244017875125,0,0.225017791977677,0,-0.0320546479196767,0,0,0,0,0,0.284549489794466,0,0,0,0.0779679762635956,0,0.0595777555829993,0,0,0,0,0,0,0,0,0,0,0.0668905031784517,0,0,0,0,0,0,0,0,0,0,-0.0208440944332982,0,0.0125724537473108,0,0,0,0,0,0,-0.0221020053340987,0,0
X600276.SH,0,0,0,0,0,0,0,0,-0.00306802194910371,0,0,0,0,0.0822806435493377,0,0.0292117493902758,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305687855206637,0.0552253457355513,0,0,0,0,-0.0694282942230347,0,0,0,0,0,0,0,0,0,0,0.0384769016029793,0.139895604927914,0.0907380829609157,0,0,-0.0280012083530287,0,0,0,0,-0.105553776101359,0,0
X600809.SH,0.155772290919148,0,0,0,0,0.416555345808183,0,0,0,0,0,0,0,0,0,0,0,0,0,0.316073376363085,0.0545920543627084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0209308742425755,0,-0.0205255059352616,-0.0754568509039019,0,0,0,0,0,0,0,0,0,0,0.00166247138609626,0,0,0,0,0,0,0
X000568.SZ,0,0.57199755830739,-0.059806935190205,-0.023085412581379,0.332796194968112,0,0,0,0,0,0,0,0.121612923941221,0.0169267032965475,0,0,0,0,0,0,0,0,0,-0.0895613315225231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0541444915154917,0,0,0,0,0.139222092222369,0,0,0,0.0602833448768984,0,0,0,0.00163224273244148,0,0,0,0,-0.0706719409279187,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0165593322060588,0,0,0,0,0,0.130610769565355,0,0,0,0.00803516063482692,0,0,0,0.161285900767946,0,-0.103417443992391,0,0,0.157085148155867,0.290154119545543,0.0299908824422862,0,0,0,0,0,0,0,0,0,0,-0.033718425305714,0.00792902393077548,0,0,0,0,0,0
X600690.SH,0,0.067944170318694,0,0.0217734672965358,0,0.259314620541222,0,0,0.0650604515979536,0,0,0,0,0,0,0.0600872521681713,0,0,0,0,0,0,0,0,0,-0.0293164247588031,0.0208700713815277,0,0,0.0374160202662389,-0.0270099067586681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.84132121501986e-05,0.0263790273641573,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,-0.0837906923492159,0.454927812655105,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0640590211532599,0,0,0,0,0,0.0973774301019102,-0.332876622749405,0,0.208844831887625,0.110829220125537,0,0,0,0.0841578617728423,0.0971988158414423,0,0.114230975887932,0,0.0265267865696416,0,0,0.0429202657743056,0,0,-1.73472347597681e-18,0.0381597189914296,0,0.546510809711596,0,0.0334401159614051,-0.0284021214070555,0,0,0,0,0,0
X003816.SZ,0,0,-0.105376799903227,0,0,0,0,0,0,0,0,0,-0.015560319174362,0,0,0.0697557200078708,0,0,0,0,0,0,0,-0.07091450403328,0,0,0,0,0.00257766260783357,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116492746351794,-0.0159110092922736,0.0155345263740891,0,0,0,0.0587287850226605,0,0
