,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000858.SZ,X000063.SZ,X000625.SZ,X600690.SH,X600703.SH,X600118.SH,X600271.SH,X000559.SZ,X600031.SH,X002241.SZ,X000100.SZ,X600066.SH,X600372.SH,X002236.SZ,X002292.SZ,X002475.SZ,X600741.SH,X000157.SZ,X000338.SZ,X600089.SH,X002465.SZ,X002049.SZ,X600177.SH,X300124.SZ,X002506.SZ,X300003.SZ,X601877.SH,X000568.SZ,X002294.SZ,X600582.SH,X002074.SZ,X002129.SZ,X000869.SZ,X000547.SZ,X002085.SZ,X300001.SZ,X600867.SH,X600839.SH,X002489.SZ,X600498.SH,X002426.SZ,X600252.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600582.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0274166790256452,0,0,0,0,0,0,0.0341731572087006,0,0,8.67361737988404e-19,0,0,0,0,0,0.00797924316013165,0,0,0.157734423890565,0.199958835786726,0.25920054969254,0,0,0.065145300129732,0.0447853297497219,0,0,0,-0.00975082930967006,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0812182453137305,0,0.320889818250756,0,0,0,0,0,0,0.0622548328415178,0,0,0,0,0,0,0.0194648663381279,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.128644084888234,0,0.110419799926573,0,0,0.0202849894746405,0,0,0,0,0.0073381356038695,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100534890380431,0,0,0,0,0,0,0,0,0.321659056218681,0.105362464865293,0,0.104326395637941,0,0,0,0.00395158975028923,0,0,0,0,0.0164789520255639,0,0,0,0.0616118472362267,0,0.0991092573341532,0,0.249911773623533,0,0,0,0.0515048751495086,0,-0.00659975636078033,0,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0908197348189644,0,0.0598724129513683,0.124429310449084,0,0,0,0,0.0405584715373277,0.0287938828769726,0,0.00556813079848128,0,0.0473543289005424,0,0,0.176892694559248,0,0,0,0,0,0,0,0,0,0,0,0,0.0654359645489737,0,0.0192027050509132,-0.0215785678148488,0,0,0,0,0,0
X000547.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.398418413513266,0,0,0,0,0,0,0,0,0.153364540703005,0,0,0,0,0,0,0,0,0,0.0444341264816483,0,0,0,0,0,0,0.0608335327340594,0,0,0,0,0,0.153111450538226,0,0,0,0,0,-0.00875228087133472,4.33680868994202e-19,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.375191234928171,0,0,0.258623855832649,0,0.0241243573568742,0,0,0,0.387348438031054,0.310485142513622,0,0,0,0,0,0,-0.00794581961146376,0,0,0,0.130036660984778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0551029715259259,-0.194266497845485,0,0,0,0,0
X300001.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0676687074247066,0,0.0427217711526181,0,0,0,0,0.0255211183168369,0,0,0,0,0,0.0165651602994904,0,0,0,0.257894362243797,0.0373502042146473,0,0,0,0.123845125858418,0,0,0,0,0,0,0,0.263657628738238,0.0725968754466817,0,0,0,0,0.0173620536646922,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0452021877986485,0.0646670870328836,0.161666229039606,0,0,0,0,0,0.146986435182958,0,0.1135979256553,0,0,0,0,0,0,0,0.0956244651406748,0.00750848982116156,0,0,0.0898332154611641,0.0118716288757243,0,0,0.11435137717439,0,0,0,0,0,0.00338850681276604,0,0,0,0,0,0
X600839.SH,0,-0.00207311309978994,0,0,0,0,0,0,0,0,-0.36075739537442,0,0,0,0,0,0,0,0,0,0,0.119942756439503,0,0,0,0,0,0,0.0125230402716257,0,0,0.0247394122693239,0,0,0,0,0,0,0.276960175072743,0,0.24166048440537,0.0341175532354874,0.00979811687397404,0,0,0,0,0,0,0,-0.0227174932361105,0,0,0,0,0,0,0
X002489.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156122237225706,0,0.172919758006955,0,0,0,0,-0.0582016027774716,0,0,0,0,0,0,0.226572131288384,0,0,0,0,0,0,0,0,0,0,0,0,-0.0798036465246859,0.366805481737201,0.147460668968437,0,0,0,0,0,0,-0.0221313687939793,-0.0429503414979415,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129046189087265,0,0,0,0,0,0,0.0998376592824867,0,0,0,0,0,0.130377281500527,0,0,0.0399339251745996,0,0,0,0,0,0,0,0,0,0.0128637244411047,0,0,0,0.288039362442806,0.0860296402720311,0,0,0,0,-0.00881356204492243,0,0,0,0,0,0,0
X002426.SZ,0,0,-0.0253468554942422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000651619176966149,-0.0163891582007605,0,0,0,0,0,0,0,0.033536206147288,0,0,0,0,0,0,0,-0.00750756177571313,0.00620215609806422,0,0,0,0,-0.0465807793503243,0,0,-1.0842021724855e-19,0,0,0.0273237615250921,0.133971000943552,0,0.106150821449626,0,0,0,0,0,0
X600252.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114916247670083,0,0,0,0,0,0,0,0,0,0,0.257060989378609,0.227987785544294,0,0,0,0.13203868205573,0.0420883918707491,0,0.11661821230583,0,0.0251886294521842,-0.15331511276433,0,0,0.0230411299132191,0,0,0,0,0,0,-0.0751580849877718,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0.066940275441007,0,0,0,0,0,0,0,0,0,0.118517964343515,0,0,0,-0.0677928311071412,0,0.0518422199120369,0.0198526712237327,0.0561044618061348,0,0,0,0,-0.014449656697723,0,0.0366834530887035,0,0,0,0,0,0,0,0,0,-0.116510029051109,-0.00401547955290967,0,0,0.0407360634267571,-0.012876340256834,0.0357174052166881,0,0,0,0,-0.0086568635026902,0,0.0335560217481277,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,-0.181732971721355,0,0,0,0,0,0,0,0,0,-0.201983794565181,0,0,0,0,0.600926592329984,0.603001184763923,0,-0.457569334108313,0,0.0217396756338131,0,-0.35579761337047,0,0,0,0,0.0824610035647756,0,0.562259653703885,0,0,0,0,0,0,0,0,0,0.682996197897426,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,-0.0811439069176317,0,0,0,-0.0707667449617718,0,0,0,0,0,0.0141920473083685,0,0,0,0,0,0,-0.223357563345714,0,0,-0.0199003460318827,0,0,0,0,0,0,0,-0.0804236959832839,0,0,0.225021053117679,-0.110713532487,0,0,0,0,0,0,0.303717096464155,0,0,0,0,2.07377975593448,0,0
RealEstate_excess,0,-0.0653022811975415,0,0,0,0,0,0,0,0,0,0,0.0451792155248811,0.090813340271721,0,0.0360103959386381,0,0,0,0.0377200967027369,0,0.113223272685404,-0.195875939495139,0,0,0,0,0,0,0,0,0.0670103537527068,0,0,0,0,0,0,-0.153355235016704,0,0,0.167948801841183,0,0,0,0,0,0,-0.32572847481786,0,-0.0630480562704769,0,0,0.576756936954703,0,0,0,0
MKreturn,0,0,0,0,0,-0.0838684944352818,0,0,0,0,0,0,0,0,0,0,0,0,-0.224021506311289,0,0,0,0,0,0,0,0.175124605372721,0.0500602394469054,0,0,0,8.67361737988404e-19,0,0.162415542007551,0,-0.222895410959871,0,0,0,0,0.0483861054054776,-0.0166000728236454,0.0668490860724172,0,0,-0.0924492823139069,0,0,0,0,-0.0155938555837383,0,0.100287659180506,0,0,0,0,0
MKvol,0,0,0,-0.00887412925595667,0,0,0,0,0,0,0,-0.00851825999828274,-1.0842021724855e-19,0,0.000431296123061498,0,0,0,0,0,0,0.00498085269211515,0.00133590027862862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0036632146139541,0,1.42553738530726e-05,0,0,0,0,0,0,0,0,0.0161749731854202,-0.000956327846662061,0,0,0,0.0222665963787691,0,0
CarbonVol_Shenzhen,0,-0.112456586728321,0,-0.0952039331730834,0,0.0497493614321475,0,0,0,0,0,0,-0.00391011120029716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0387385272501499,0,0,0,0,0,0,0,0,0,0,0,0,0.0230575748945726,0,0,0,0,0,0,0,0,0.0329051468172543,0.172062246546519,0,-0.242384652871028,0,0,0,0
CarbonVol_Guangdong,0,0,0,-0.0107312105904943,0,0,0,-0.0102570455265511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00131146833458579,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00134073985445307,0,0,0,0,0.00597631362706216,0.00459624511233031,0,-0.00520207572295577,0,0.0384170133603065,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0135730127664374,0,0.00258087973315388,0,0,0,0,0,0,-0.00125865902231031,0,0,0,0,0,0,0,0,0,0.00532820091084067,0.00707744088676987,0,0,0,0.00667959160409318,0,-0.00876349380627566,0.00888542771592602,0,0,0,0,0,0,0.0201994112448028,0,0,-0.00259029740541657,0.0132389307668642,0,0,0,0,0,0
