,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000725.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X002506.SZ,X000100.SZ,X002292.SZ,X600031.SH,X600066.SH,X002241.SZ,X600118.SH,X000559.SZ,X600741.SH,X002236.SZ,X000157.SZ,X600372.SH,X002475.SZ,X002049.SZ,X002465.SZ,X000338.SZ,X600089.SH,X000568.SZ,X600498.SH,X600177.SH,X300124.SZ,X002294.SZ,X000869.SZ,X300003.SZ,X600867.SH,X601877.SH,X002456.SZ,X002129.SZ,X600582.SH,X002085.SZ,X002426.SZ,X002074.SZ,X000977.SZ,X300146.SZ,X000623.SZ,X000550.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0954453651083251,0,0.0188308753725751,0,0,0,0,0,0,0,0,0,0,0.00712138910252756,0.132482537203607,0,0,0,0.0585004122053807,0,0,4.33680868994202e-19,0,0,0.0217939857665574,0,0,0,0.018135445718062,0,0,0,0.00159241101238191,0,0,0,0,0,0,0
X600104.SH,0,0,0,0.0286408396332472,0,0,0,0,0.305875354490008,0,0,0,0,0.0312872712959546,0.00170791763093686,0,0,0.0566646286292937,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.123048880099318,0,0,0,0,0,0.0387639348281245,0,0,0,0,0,-0.0271028740921042,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0891350596469716,0,0,0,0,0.0209127622627877,0.059731105288187,0,0,0,0,0,0,0,0,0,0.446868481256871,0.0422624597478859,0,0,0.0926147907564608,0,0,0,0,0,0.000151304381946808,0,0.0250792327229275,0,0,0,0,0,0.066789550610038,0,0,0,-0.0312413406141644,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0.0915192954965754,0,0,0,0,-0.0372768914658372,0.406842530905572,0,0,0,0,-0.0188587058307882,0,0,0,0,0,0,0,0,0,0,0.129845136688687,0,0.224355333466075,0,0,0,0,0,0,0,0,0,0,0,0,-0.0336497448882349,0,0.108362066360873,0,0,0.0662904433999678,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00238627761706567,0,0,0.0251453172695343,0,0.0468705596434397,0,0,0,0,0,0,0,0,0,0,0.0452440689185776,0.112981143862177,0,0,0,0,0,0,0.0166882918563187,0.0985026529590745,0.0541390642237021,0.0620356123513343,0.0088599040095688,0,0,0.00414916517664064,0.214204161925931,0,0,0,-0.00329900411171332,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0363338367328815,0,0.124371296780133,0,0.162790359276711,0,0.140547760458192,0,0,0,0,0,0,0,0.0740686543727834,0,0,0,0.0239202674816629,0,0,0,0.199323780472694,0,0,0,0,0,0,0,-0.0321541743740987,0.0436242213184621,0,-0.120015246549264,0,-0.0188362155581875,0,-0.0055600965312148,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0.0896015487138669,0.0173173945353746,0,0,0,-0.0753329599213236,0,0,0,0,0,0.0537589748068098,0.123159817148009,0,0,0,0,0,-0.0979963394551308,0,0,0,0,0,0.0226591353452283,0,0,0,0,0,0,0,0,0,0,0,-0.0448026265361977,0.108550799725534,0,0,0,0,-0.021520918812894,0.0125525100581724,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0464809627532367,0,0,0,0,0,0,0,0,0,0,0,0,0.135026816626385,0.233973841725422,0,0,0,0,0,0,0,0,0,0,0.0517849812381781,0,0,0.14667583109515,0,0,0,0.0109153767339549,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0.0378453119870687,0,0,0,0,0,0,0,0,0,0,0.000425620243263951,0,0,0,0,0.208911978774763,0,0,0,0.0106108406375079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.0530945576199629,0,0.00931812791666841,0.230426314981146,0.245293979194712,0,-0.00215692726384805,-0.0166874190244134,0,0,0,0,0,0
X000063.SZ,0,0,0,0.0488256385237679,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0542727030678488,0,0.0619179422688117,0,0,0,0,0,0,0,0,0,0,0,0.159959493008737,0.186806434071193,0,0,0,0,0,0,0.0679199428519873,0.00735779146232625,0,0.128272303474639,0,0,0,0.0351775391516571,0,0,0,-0.0258313840844628,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0458935764188753,0,0.00984992006289831,0,0,0,0,0.016475314248353,0,0,0,0,0,0,0.0519938681684017,0,0,0,0,0,0,0,0,0,0,0,0.015245327628783,0,0,0,0,0.00562977609057954,0,0,0,0,0,-0.00817906847304413,-0.00616591162498389,-0.001252596469666,0,0,-0.0456689687002456,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178774022688085,0,0.128493893958698,0,0,0,0,0,0,0,0,0,0,0,0,0.144732257633667,0,0,0.0649295491233383,0,0,0.0178598316349009,0.0964837843376705,0.0131476203034603,0,0,0.0177132202707339,0,0.059493025636222,0.0446053814075239,0,0,0,-0.00348428396179802,0,0,0,0,0,0
X002506.SZ,0,0,0.215007089524183,0,0,0,0,0,0,0,0,0,0,0,0.277112528609432,0,0,0,0,0,0,0,0,-0.170416298853134,0,0.0111943710885259,0,0,0,0.0885735673910174,0.0667745958558038,0.190916058337678,0,0,0,0,0,0,0.286283617241584,0.152133861350439,0,-0.032832320943905,-0.108841603368453,0,0,0,0,-0.193944094353236,0,0,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0.0282041821430047,0,0,0,0,0,0,0,0,0.00975479980181594,0,0.0266784607949363,0,0,0.0656831387361593,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0.0754962321931431,0.106427167301922,0,0,0,0.0199010883183368,0,0,0.211243805226792,0.135906751194149,0,0,-0.0392814848401095,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164906916342069,0,0,0,0,0,0,0.302724131680689,0,0,0,0,0,0.0398851420686434,0,0,0.139875180733718,0,0,0,0.418035662135611,0,-0.0306817772387686,0,0.251664987449733,0,0,0,-0.217088948578116,0,-0.0373561011600651,-0.0400525556002187,0,0.290523976134658,0,0,0,0
X600031.SH,0,0,0.0746277759041991,0,0,0,0,0,0.0413734339732894,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0609158229107115,0,0,0,0,0,0.125261704405252,0,0,0.183613818923481,0.0081949532197848,0,0,0,-8.67361737988404e-19,0,0.17589356847842,0.04258456267812,0,0,0,0,0,0,0.0721391604396232,0,0,0,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0854912271292688,0.183427982832828,0,0,0,0.0545985456447973,0,-0.0422019430154854,0,0,0,0,0,0,0,0,0.0586385911678023,0,0,0,0,0,0,0.0765706992819183,0,0,0,0,0.286353505969042,0,0,0,0.0168339904169682,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0495298719840391,0,0,0,0,0,0,0,0,0,0,0,0.0991249522075799,0,0,0,0,0,0,0,0.033998856453067,0.0441870969259198,0,0.0439317872880408,0,0,0.209110690706729,0,0.315523189190197,0,0,0.0457369543807353,0.0207084740931728,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117004946745604,0,0,0,0,0,0,0,0,0.143604242594386,0,-0.00115876733814629,0,0,0,0,0,0.146638649616897,0.0366055834747152,0,0,0,0,0,0.0647487841137648,0,0.108418772453245,0,0,0,0.105381367874287,0.0628040772608964,0.0504249483485686,0,0,-0.0189446980446694,0.0138797183967274,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0.0489386289593138,0,0,0,0.0314426734854977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167636931547171,0,0,0,0,0,0.0113791099634774,0,0,0.179765061393642,0,0.210948757711695,0.142143512984851,0,0,0,0,0,-0.0063713401791071,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0.167484914136428,0,0,0,0,0,0.00793538998045946,0,0,0.0379403652254404,0.0050537839518941,0.0625128289837366,0,0,0,0,0,0,0,0,0,0,0,0.0364446335687075,0,0,0,0,0,0,0.132209566012201,0.0426706357217199,0.0848516077950745,0,0,0.0166005097494782,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0
