,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X002304.SZ,X600690.SH,X002475.SZ,X600276.SH,X600104.SH,X300014.SZ,X000651.SZ,X300124.SZ,X000625.SZ,X600031.SH,X002129.SZ,X000725.SZ,X002371.SZ,X003816.SZ,X000596.SZ,X000063.SZ,X002241.SZ,X002049.SZ,X000338.SZ,X600703.SH,X002179.SZ,X600089.SH,X000661.SZ,X601877.SH,X600741.SH,X002074.SZ,X300142.SZ,X600522.SH,X002180.SZ,X000733.SZ,X600460.SH,X600702.SH,X000100.SZ,X600884.SH,X000799.SZ,X000157.SZ,X601799.SH,X002236.SZ,X600584.SH,X000800.SZ,X002176.SZ,X002414.SZ,X600563.SH,X600779.SH,X002056.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X300014.SZ,0,0,0,0,0,0,0,0.276483406194465,0,0,0,0,0,0.189096698111197,0,0,0,0,0,0.0810560068381232,0,0,0,0,0.00233313644114944,0,0,0,0,0,0.203719817071009,0,0.149395056810399,0,0,0,-3.46944695195361e-18,0,0,0,0,0.00676456501903109,0,0,0.0868110030022014,0,0.0963494653774304,0,0,0,0,-0.000277755654605574,-0.145542955964709,0,0,0,0,0,0
X000651.SZ,0,4.33680868994202e-19,0.0363612993258063,0,0,0,0.123387270780893,0,0,0,0,0,0,0,0.143368996519917,0,0,0,0,0,0,0.0726405324952059,0,0.0806746155427804,0,0,0.0344588845099884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00310901318838941,0,0,0,-0.0903208067716133,0,0,0.0514151281059251,0,0,-0.0198643571840466,0.0153913594120822,0.125791057639581,0,0,0.0135480957227017,0,0
X300124.SZ,0,0,0.0412199098442925,0,0.0407511813279208,0.0409725072745278,0,0,0,0,0.0367086160650458,0,0,0.0620563504712527,0.107835900700653,0.101762220429816,0,0.0162581235156008,0,0,0,0,0.0179745414363238,0,0,0,0.269712360633108,0,0,0,0,0,0,0,0,0,0.0844219088974835,0,0,0,0,0,0,0,0,0,0,0,0,0.128197760884174,0,-0.0112682780010049,-0.0301602526105622,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,-0.144523924681703,0.0639545499336862,0.442147664626967,0,0,0,0,0,0,0,0,0,-0.0487269115209129,0,0,0.0301806196697955,0.213746858960675,0,0,0,0,0.218030710103311,0,-1.38777878078145e-17,0,0,0.195610052843119,0,0,0,0,0.0689401583818996,0,0,0,0,0,0.231677266332444,0,0.0536010782882762,0,0,-0.126026943643171,0,-0.0436837880779068,0,0,0,0,-0.0911794676018499,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0939153723903146,0,0,0,0,0,0,0,0.0591109750148277,0,0.0289305481626845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.109075988238623,0.467016858749098,0,0,0,0,0,0.0434383590677451,0,0.127350316857104,0,0,0.0052631573622802,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0837222534102808,0.00135434336518155,0,0,0,0,0,0,0,0,0.00421025014768155,0,0,0.25384763939093,0,0.0330271357065176,0,0,0,-0.14502079139798,0,0,0,0,0,0.0231678554725136,0.220158259723467,0,0,0,0,0,0,0.137280071827797,0,0,0,0,0,0.0810171014208351,-0.0561300672302694,0,0,0,0.0626833056195227,0,0
X000725.SZ,0,0,0,0,0.0612615830905691,0,0,0,0,0,0.08183860610499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0549049226683507,0,0,0,0,0,0,0,0.346494108579297,0.0832165050512627,0,0,0,0.0464232312375602,0,0,0,0,0,0,0,0,-0.0130101446447715,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0.0374387232166738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.100367374225411,0.0761790570354825,0,0,0.328359053550546,0.347696956345685,0,0.0927697904022772,0,0,0,0,0,0,0,0,0.262776588642462,-2.77555756156289e-17,-0.0649253637505456,0,-0.0642639485602094,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0.00639517915848192,0,0,0,0,0,0.0415280156660821,0,0,-0.0406902861000029,0.106077133847932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0821058655140122,0,0,0,0,0.0442561283924387,0.0690609521830182,0,0.0016088302953046,0.0462674263254879,0,0,0,-0.0401893977858652,0,0
X000596.SZ,0,0.0576846437131054,0,0.14300142132185,0,0,0,0.249940044720936,0,0,0,0,0,0,-0.00475308448855958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267841722695015,0,0,0,0,0.0290983906990381,0,0,0,0,0,0,0,1.0842021724855e-19,0,-0.03097739538127,0.11954973082986,0,0,0,0.113245516651566,0,0
X000063.SZ,0,0,0,0,0,0,0,0.113753553251716,0,0,0.102925899005729,0,0,0,0,0,0,0,0,0.0554675477803617,0,0,0.10018443253058,0,0,0,0,0,0,0,0.0168533964292425,0,0.0315576119357094,0,0,0,0,0,0.0299809396248182,0.116084486247181,0,0,0,0,0,0,0,0.0223561845625578,0,0,0,0.0198969474908727,0.0639196098817907,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0.298603657937853,0,0,0,0,0,0,0.206655105325149,0,0,0,0,0,0,0,-0.0871992868524548,0,0.106397094491945,0,0,0.173050565142338,0,0.0367298125756738,0,0,0.0219039833333475,0,0,0.41995054017103,0,0,-0.0603659529496201,0,0,0,0,0,0,0,0,-0.00951854154704161,0,0,0,0.0399092176332446,0,0,0,0,0.29157410299558,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107715845522711,0,0,0,0,0,0,0.169797847735895,0,0,0,0,0.0335702502672305,0,0,0,0,0.120411342291633,0.187727502046581,0,0,0,0,0,0,0,0.105336402940398,0,0,0,0,0.0394866785837727,0.130146310897213,0,0,0,0,0,0.0210644910947367,-8.67361737988404e-19,-0.253880610183861,0,0,0.081682818875555,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0.0500369540659752,0,0,0,0,0.0489280427384845,0.387640226021802,0,0,0,0,0,0,0,0,0,0,0,0,0.0654236051041749,0,0,0,0,0,0,0,0,0.0448854809644993,0,0,0,0,0,0,0,0.160979013252634,0.0646263328485573,0,0,0,0,0,0.00157222780798575,-0.0141379405479612,0,0,0,0,0,0
X600703.SH,0,0,-0.0253412505303805,0,0.0534012392042779,0,0,0,0,0,0.0743738613801179,0,0,0,0,0,0,0.101966380522094,0,0,0,0,0,0,0,0.0314921041979327,0,0,0.23672477259759,-0.0169218820525598,0.387333771568088,0,0.0306285605983486,0,0,0,0,0,0,0,0,-0.00220968099034113,0,0,0,0,0,0,0,0,0,-0.015951131149096,0,0.226326116988682,0,0,-0.0432484089834357,0,0
X002179.SZ,0,0,0,0,0,-0.0379584568479177,0,0,0,0,0,0,0,0,0,0.0159665261421482,0,0,0,0,0,0,0,0,0,0,0,0,0.238646602504694,0,0,0,0,0,0,0.132738220202648,0,0,0,0,0,0.0543899710373527,0.216256315455351,0,-0.046077059055469,0,0,0.0436548030728599,0.0206060400577848,0,0,0.0215745900354946,0.0289663044537845,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0.0857554126186275,0,0,0,0,0,-0.0172114599471757,0,0,0,0,0,0,0,0.039356216312386,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0.0623112105669723,0,0.15222184246396,0,0,0,0,0,0,0,0,0,0.313435536429056,0,0,0,0,0,0,0.0281377476102666,0,0.0279791049474884,0,0,0.175149856016504,0,0
X000661.SZ,0,0,0,0,0.0163638281116473,0.22178642231381,0,0,0.214359693663328,0,0,0,0,0,0,0,0,0,0,0,0,0.0628734794861463,0,0,0,0,0,0,0,0,0,0,0,0,0.0766781315376488,-0.0541280413421826,0.111782033924855,0,0.0226422439149424,0,0,0,0,0,0,0,0.0366890988633405,0,0.0809640819062582,0,0,0.0114563494827876,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0821361225173076,0.156328817464208,0.0554690517358666,0,0,0,0,0,0,0,0.143180283919172,0,0.190330990754301,0,0,0,0,0,0,0,0,0,0,0,-0.0543695554390236,0,0,0.239950953179124,-0.0394573962720992,0,0,-0.00242994032168507,0.0250831085504895,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071313131289229,0,0,0,0.0600768739968586,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0514598222234275,0,0,0,0.115119254736859,0.00977106781582554,0,0,0,0,0.277855543633439,0,0,0.17896004443067,0,0,0,0,-0.0459151057359761,0,-0.0244220480086901,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0.0936666436357809,0,0.0486413226653066,0,0,0,0,0,0,0,0,0,0,0,0.29931857005286,0,0.0034741776976357,0,0,0,0.0746948694204955,0,0,0,0,0,0,0,0,0,0.0268998717154534,0,0,0,0,0,0,0.0985663270972955,0,0,0.177653026968914,0.174140959589617,0,0,-0.0145451942152477,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0.198501515680662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.173562501643063,0.0590052685397248,0,0,0,0,0,0.0150315425117625,0,0,0,0,0,0,0.0947489271275504,0,0,0,0,0,0,0,0,0,0,0,0.0844926706582149,0.0165904054890192,0,0.0143198057344193,-0.178395168281416,0.152171616587112,-0.384759481076431,0,0,0,0,0,0
X600522.SH,0,0,0,0.237627910512667,0,0,0,0.0884803128732214,0,0,0.0594668650765731,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00127932225175129,0,0.106020501833434,0.0471112103371849,0,0,0,0,0,0,0,0.203697931388348,0,0,0.0204608147340305,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,-0.00354572575174246,-0.0268018120714999,0,0,0,-0.00546512787896222,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0700592192567038,0.110621214512867,0,0,0,0,0,0,0,0.0154051373959091,0,0,0.0584591025897382,0.0622740501569629,0,0,0,0,0.117386642563152,0,0.064609322509794,0,0,0,0,0,0,0,0,0,0,0,0,0.158276677807502,0,0.0921261991961378,0,0,0,0.00544908637386866,0,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0,0,0.100081148789749,0,0,0,0,0,0,0,0,-0.0609503520618108,0,0.0439396347844429,0.259698865112861,0,0,0.00340486783085573,0,0,0,0,0,0.0696972977493642,0,0,0,0,0,0,0,0,0,0.0645405920455778,0,0,0,0,0,0,0,0,-0.239272278319456,0.0257810373129286,-0.0898375785718724,0,0,0,0.158168911317966,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.378039170342608,0,0,0,0.0346926861360431,-0.00451514485085252,0,0,0,0,0,0.0329330084054351,0,0,-0.0771087861872295,0,0.229267376890792,0,0,0,0,0,0,0,0,0,0.0372303408501356,0,0,0,0.101287651145545,0,0.0789563935759368,0,0.0628441100066099,0,0,0,0,0,0,0
X600702.SH,0,0,0,0.0881614167333637,0,0,0,0,0,0,0,0,0,0.0735849158488291,0,0,0,0.0210296020179831,0,0,0,0,0,0.00929855171873545,0,0,0,0,0,0,0.0319089268064999,0.0926699118703899,0,0,0,0,0,0,0,0.740893738912259,0,0,0,0,0,0.00741041490873901,0,0,0,0,0,0.0159662281022233,-0.000599023085379899,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0123028538487524,0,0,0.749876208832437,0,0,0,0,-0.106417727492523,0,0.100614813738904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.118892565936498,0,0.155987474701543,0.0567469999810833,0.00160339820076184,0,0.0233029725347392,0,0,0,0,-8.58306725080036e-06,0,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0,0.193084914618475,0,0,0.0213130542999893,0,0.233201568594018,0,0,0,0,0,0,0,0,0.00861611887536845,0,0.0648106421350479,0,0,0,0.164299648221561,0,0,0,0,0,0,0,0,0,0,0.0878939256707239,0.130404658547731,0.0402357051037763,0.0831787154695733,0,0,0.051299512085276,0.029327698088774,0,0,0,0,0,0,0,0,0,0
X000799.SZ,0,0.182588080564178,0,0,0,-0.0232754143740336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0217763884622804,0,0,0,0,0,0,0,0,0,0,0,0.500122946796236,0,0,0,0,0,0,0,0,0,0,0,0.0621474553300102,0,0,0.00193425702945379,0.0477363701540223,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0.0499015325554248,0,0,0,0,0,0.32035487368641,0,0,0,0,0,0,-0.081755910156291,0,0,0.145130956522047,0,0,0,0,0,0.0471962730587802,0.0142993697353538,0,0,0,0,0,0.143378764877797,0,0,0,-0.116113394574504,0,0,0.0604335252774733,0,0,0,0,0.0534774412643789,0,0.00454991952062264,0,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0.308380132196231,0,0,0,0,0,0.00416343281245909,0,0,0,0,0,0,0,0,0,0,0,0.307485885897286,-0.239811667145304,0,0,0.36621992698558,0,0,0,0,0.089807681435372,0,0,0,0,0,0,0,0,0,0.0816054228428436,0.114710230889758,0,-0.140132919861942,0,0.153776256531392,0,0.0938252123216862,-8.67361737988404e-19,0,0,0,0,0,0
X002236.SZ,0,0,0,-1.0842021724855e-19,0.571763252287877,0,0,0.0117769538680253,0,0,0,0,0,0,0,0,0,0,0,-0.0227970971706798,0,0,0,0,0,0,0.0138799755857725,0,0,0,0,0,0,0,0,0.209932069243607,-0.0439946828241233,0,0.219182534627914,0,0,0,0,0,0,0,0,0,0.0771469025448333,0,0,0.0105238550225726,0.0350753156184706,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0.0504986725208956,0,0.00865841338933988,0,0,0.0116726577903569,0,0,0,0.0800889498985,0,0,0,0.00834315989619749,0,0,0.14452081545762,0.0188531491561171,0,0,0,0,8.67361737988404e-19,0,0,0,0.0079793126887559,0.0959983411772913,0,0,0.080877562279068,0,0,0,0,0,0.0669584937679635,0,0.0421995398601449,0.00961616421216843,0.0910437002025616,0.0930543731615914,0,-0.00534003010361216,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0.0541686523402841,0,0,0,0,0,0,0,0,0.141396271036017,0,0,0,0,0,0,0,0,0,0.0516848517764577,0,0,0,0,0,0.149228284477615,0,0,0,0,0,0,0,0.188254223940215,0.00541996326979778,0,0,0,0,0,0,0.122947714889653,0,0,0,0.0154913038173634,0,-0.030342623890086,0.0123523075950225,0,0,0,0.0956285791480498,0,0
X002176.SZ,0,0,0,0,0,0,0,0,0,0,0.0658592217851921,0,0,0.0310981513819273,0,0,0,0,0,0,0.196576408259052,0,0,0,0,0,0,0,0,0.0895831768471966,0,0,0,0,0,0.135776549227207,0.139614201729143,0,0.211203086843729,0,0,0.130197717706914,0,0,0,0,0,-0.229275806656721,0,0.298471634802923,0,0.0273584120578603,-0.160579344549967,-1.73472347597681e-18,0,0,0.0283477826217038,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0.113808730739824,0,0.202444132843867,0,0,0,0.0645919911157127,0.0258668046099376,0,0,0,0,0,0,0,0.118086502391665,0.0153469779580477,0.0808314190369436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013415306114471,0,0,0,0.191048718698412,0,0.00744355330251622,0,0,0,0,0,0,0
X600563.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0509329428924618,0,0,0.00206588546779805,0,-0.0479242466421232,0.0619883777142132,0.268589522303637,0,0.26407249984721,0,0,0.220119030470393,-0.163559829161975,0,0.0852920524510389,0,0,0,0,0,0,0,0.0481391444934616,0,0,-0.0478467077333132,0,0,0,0,0,0
X600779.SH,0,0,0,0,0,-0.00908529153197966,0,0,0.419410058675426,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.166479407647069,0,0.0686599523012617,0,0,0,0,0,0,0,-0.0523796565846207,0.0949027648322593,0,0,0,0,0.350462758985144,0.0927252188365235,0,0,0,0,0,0,0,0,0,0,0,0,0.0754068261462812,0,0.0679780897065218,0,0,0,0
X002056.SZ,0,0,0,0,0,0,0,-0.0931506674791625,0,0,1.73472347597681e-18,0,0.110022074706711,-0.108128279052078,0.0193598234649148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046107371294655,0,0.0991973633703486,0,0.119568610645666,0,0,0.14343661145678,-0.0882671801341084,0,0.182052910216552,0,0,0.0165200227658252,0.0840682638988477,0.393593511843904,0.241917176130789,0,0,0,-0.0796340572144878,0.148690065375297,0,0,0,0.189458927302388,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,-0.202575038714757,0,0,0,0,0,0,0,0,0,-0.0517803601977718,0,0,-0.117367323070985,0,0.0692006900706951,0,0,0,0,-0.0483599460199493,0,0,0,0.107766658198978,0,0,0,0,0,0,0,-0.0457096625185843,0,0,0,0,0.199381050509241,0,-0.0523108916626517,-0.044189690661327,-0.109495407144454,0,0,-0.129242863838781,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.170106655919689,0,0,0,0,0,0.0877397095953005,-0.0545505531020766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20470070417333,0,0,0,0,0,0,0.825861884087446,0,0,0,-1.93046163509772,0,0
TED,0,0.0466771517342914,0,0,0.0465702209703988,-0.196783409188619,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176605733331336,0.161554957175615,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0525824881968327,0,0,0,0,0,0,0,-0.110025857246098,0,0,0,0,0,0,0,0.0538422883883575,-0.235670282864973,0.216144141911297,0,0,0,0,0.0978085497995175,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021065150792533,0,0.0403126643830528,0,0,0,0,0,0,0,0,0,0.0496073998311669,0.0525865802457146,0,0,0,0,0.0318578735856546,0,0.0799959333501643,0,0,0,0.0218579073939476,0.0454463393981823,0,0,0,0,0,0,0,0,0.00602465301486947,0,-0.156582501454783,0,0,-0.0132048508424207,0,0,0,-0.0972223712379367,0,0
MKreturn,0,0,0,0,0,0,0,0,0.0253674806666639,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.281359563752133,0,0,0.0797826687087129,0,0,0,0,0,0.0371970085768384,-0.0884296826850146,0,0,0,0,0,0.0139729138782478,0,0,0.0339514848056227,0,0,-0.0546832137116168,-0.0818636495159303,0,0.117776567508962,0.123167366612162,0,0,0.00228466155971633,0,0.0672418532571155,0,0,-0.0364986299508287,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0.00117713220876167,0,0,0,0,0.00412893926892287,0,0,0,0,0,0.00193029199757186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00276959275754478,0,0,0.000368620402959882,0,0,0,-0.00124021733070486,0,0.010248560380783,-0.00578399645452717,0,0,0,0.0174169803445479,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0476760613884449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.489583044241241,0.340455143641243,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,-0.0029387014423867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0115393083127697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000899701435644959,0,0,0,0.00330226799104131,0,-0.0581044077464288,0.0346763103829012,0,0,0,0.0152502613247681,0,0
CarbonVol_Hubei,0,-0.0219100792407073,-0.0145829564221435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00530177939134873,0,0.00566170972420719,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0256981716609717,0,0,0,0.000761186330505629,0,-0.0453822416703119,0.0223865504930912,0,0,0,0.00293081098733049,0,0
