,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600066.SH,X600703.SH,X600741.SH,X600271.SH,X002241.SZ,X000100.SZ,X002292.SZ,X002236.SZ,X600031.SH,X600177.SH,X600118.SH,X002475.SZ,X000568.SZ,X000559.SZ,X002506.SZ,X600372.SH,X000157.SZ,X000338.SZ,X300003.SZ,X002074.SZ,X002456.SZ,X002085.SZ,X300124.SZ,X002007.SZ,X600867.SH,X002426.SZ,X000050.SZ,X600089.SH,X002294.SZ,X000869.SZ,X000981.SZ,X002465.SZ,X002180.SZ,X002508.SZ,X601877.SH,X600498.SH,X002179.SZ,X002008.SZ,X600699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.102434544191422,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0208953451257781,0,0,0,0,0,0,-0.0298521255794339,0,0,0,0.0312836727748125,0,0,0,0.204427454853813,0,-0.0417298832497372,0,0,0,0,0,-0.0322009016498315,0.0834366602794887,0,0,0,0,0,0,0,-0.115089724365182,0.111426575968331,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0.125379707057439,0,0.0938778223746529,0.0240887498090654,0,0.232819468604685,0,0,0,-0.0272668842652472,0,8.67361737988404e-19,0.0661937249442578,0,0,0,-3.46944695195361e-18,-0.0534922239740822,0,0,0,0,0,0,0,0,0,0,0,0,0.0483367765268667,0,0,0,0,0,0,0,0,0,0,0.0109411932334201,0,-0.0273579063292193,-0.00675139965361723,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0.0925837289256101,0,0,0,0,0,0,0.0181226647972759,0,0,0,0,0,0,0,0,0,0,0,0.0358609978635494,0.056018788537456,0.0603056840536747,0,0,0,0,0,0.0847684471612214,0,0,0,0,0,0,0.0370212662486831,0.0403833722638135,0,0.0184960337669449,0,0,0,0.00390911980758315,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.186766557302762,0,0,0,0.0447532896255255,0,0,0,0,0.0248127830673665,0.00356153847811821,0,0.0810950036048221,0,0,0,0,0,0,0.0244829114820156,0,0,0,0,0,0,0,0,0,0,0,0,0.0576917714866634,0,0,0.145664837097313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002304.SZ,0.0446367574755517,0,0,0.711951440138391,0,0,0,0,0,0,0.126805413709873,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0534821513014265,0.0625968470578069,0,0,0,0,-0.0208026223763939,-0.0329611173081555,0,0.0123168912338368,0,0,0,0,0,0,0,0,0,-0.13584383592703,0,0,0.0611723209749035,0,0,0,-0.00468358281164373,0,0,0,0,0,0,0
X600276.SH,0,0.0684570846841351,0,0,0,0,0,0,0,0,0,0,0.061690623402876,0,0,0,0,0,0,0.0479313520684039,0,0,0,0,0,0,0,0,0,0.0778292867695937,0,-0.0450296642038103,-0.00356425440929254,0,0,0,0,0,0,0,0,0,-0.0301810712361211,0,0,0.214580428032932,-0.00985179415261314,0,0,0,-0.0579373969423426,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0363839605596402,0,0,0,0.0269730037987834,0,1.73472347597681e-18,0,0,0.185722431035989,0.102755788402088,0.0129816621362188,0,0.139487524715979,0,0,0.0802102188052049,0,0,0.0490362773094488,0,0,0.0691808661271063,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,-0.00892805584109803,0,0,0,0,0,0
X000625.SZ,0,0.0846763894362452,0,0.365292821973014,0,0,0,0,0,0,0,0,0.00236041194918526,0,0,0,-0.0437422955493548,0,0,0,0,0,0,0,0.0497338058341815,-0.101227508209612,0,0,0,0,0,0,-0.0580585634148834,0,0,0,0.338744351371679,0,0,0,0,0,0,0,0,-0.0246320782660539,0,0,0,0,0.154051799861433,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0.208595248351169,0,0,0,0.221502244633408,0,0,0,0,0,0,0,0,0.0253561055847077,0,0.299595861775053,0.183880065151039,0.123818316710748,0.0357845710422479,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0536735920693179,0,0,0,0,0,0,0.0188799221051487,0,0,0,0,0,0,0,-0.100074667137752,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0274656031288943,0,0,0,0,-0.0541241749755586,0,0,0,0,0,0,0,0,0,0,0.0359924643039605,0,0,0.0586313747285114,0.330254387215635,0,0.17132045800937,0,0,0,0,0,0,0.0920546141497429,0,0.00356432261793698,0,-0.0155708582614795,0,0,0,0,0,0,0
