,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X002415.SZ,X600690.SH,X003816.SZ,X600809.SH,X000651.SZ,X000568.SZ,X002371.SZ,X600104.SH,X000725.SZ,X600031.SH,X000625.SZ,X000063.SZ,X002304.SZ,X300124.SZ,X000338.SZ,X000596.SZ,X002179.SZ,X300014.SZ,X002241.SZ,X000100.SZ,X600089.SH,X002463.SZ,X600372.SH,X600703.SH,X000157.SZ,X600584.SH,X002028.SZ,X000977.SZ,X600741.SH,X600522.SH,X600183.SH,X002236.SZ,X600066.SH,X002049.SZ,X600418.SH,X601877.SH,X000921.SZ,X000661.SZ,X000800.SZ,X002223.SZ,X002180.SZ,X600487.SH,X600460.SH,X601799.SH,X600177.SH,X002074.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.339002093095347,0,0,0,0,0,0.098956093010021,0,0,0,0,0,0,0,0,0,0,0.0333445689373566,0.144724768734474,0,0,0,0,0,-0.0183108818090513,0,0,0,0,0,0,0,0,0.0325121066265331,0,0,-0.00529971334578454,-0.0200291784618037,0,0,0,0,-0.0400009296264866,-0.0104601282128044,-0.0840319909988972,-0.0247265980558107,0,0,0,0,0,-0.071386282200466,0,0,0,0.00830014917019248,0,0
X000858.SZ,0.00849941446895152,0,0,0,0,0,0,0.0297258670800386,0,0.378348630073471,0,0,0,0,0,0,0,0,0,0.0632561841412212,0,0,0,0,0,-0.0452705603828813,0,0,0,0,0,0,0.0599300812461256,0,0,0,0,0,0,0,0.0415323815399033,0,0,0.0693667536781508,0,0,0,0,0,0.0671617542018806,0,-0.0344157247296075,0,0,0,0,0.0380868285076914,0,0
X600276.SH,0,0,0,0,0,0,-0.00462528298757541,0,0,0,0,0,0,0,0.139653583484193,0,0.173139803461369,0,0,0,0,0.0103863197788253,0.0595261669583798,0.0154822706372825,0,-0.0840034702070115,0,0,-0.137600891128964,0,0,0,0,0,0,0,0,0,0,0,0.0924949295801611,0,0,0,0,0,0.100470086716021,0,0,0.0234355055924196,0,-0.00896537832645626,-0.0297625457945101,-0.0765800309476705,0,0,0.00228398800216253,0,0
X002475.SZ,0,0,-0.00938421204752502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.153269555077877,0,0,-0.03923383823565,0,0.510933814741995,0,0,0.0315493942507465,0,0,0,0.247512997221412,0.113128902995847,0.0401625204220352,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,-0.0440883578775874,0,0,0,0,0,0,0,0,-0.0107464992468292,0,0,0,-0.0356519465309964,0,0
X002415.SZ,0,0,0,-0.0410744442078634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0357207806499133,0,0,0,0,0.294710724599803,0,0,0,0,0,0,0,0,0,0,0.0069869255393379,0,0,0.200142537689123,0.0490027257823273,0.0780719447324431,0,0,0,0,0,0,0,0,0,-0.138539952436828,0,0,-0.007508268433018,0,0,0,0.0046956304357497,0,0
X600690.SH,0,0,0,0,0,0,0,0,0.277070863094253,0,0,0,0.112120569791377,0.110523306676722,0,0,0,0,0.093156160500484,0,0,-0.0571784419690003,0,0,0,0,-0.0106886775110478,0,0,0,0,0,0,0,0.14186333651322,0,0,0,0,0,0.250548560870319,-0.210011333998309,0,0,0,0,0,0,0,0,0,0,0,-0.127338549662636,0,0,0,0,0
X003816.SZ,0,0,0,0,0,-0.140172495987516,0,-0.0644145775498315,0,0,0,0,0,0,0.283602525451188,0,0,-0.183773894496291,0,0,0,0,0,0,0,-0.0103443021282182,0,0,0,0,0,0,-0.312234888627939,0,0,-0.257608164872653,0.0383973715240017,0,0,0,0,0,0,0,-0.119855102702341,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,-0.0189601872274155,0,0
X600809.SH,0.185782096673429,0,0,0,0,0,0.0702205766877466,0,0,0,0.0790807397051334,0,0,0,8.67361737988404e-19,0,0,0,0.0240981324450112,0.450950899739341,0,0,-0.00223503373683846,0,0,0,0,0,0,0,0.0310340127118675,0,0,0,0,0,0,0,0,0,0,0,0,0.1621619952644,0,0,-4.33680868994202e-19,0,0,0,0,0.0542909254293352,0,0.104642174304654,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0.0521358226235757,0,0.145427509457658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0814668002671724,0.0587683785333019,0,0,0,0.0553870477901939,-0.0288436271980459,0,-0.0901320514481941,0,-0.0132012043321863,0,0,0,0,0,0,0.196525659915054,0,0,0,0,0,0,0,0,0,0.0494494722122798,-8.67361737988404e-19,0,0,0,0,-0.0252618492981946,0,0
X000568.SZ,0.471027955333065,0.0520568126029572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277297002356759,0,0,0,-0.0592159396372291,0,0,0,0,0,0.0381163492617179,0,0,0,0,-0.0295945027525485,0,0.0619744014240712,0,0,0,0,0.112032751377755,0,0,0,0,-0.0620588760897426,0,0,0,0,-0.0210010073918755,0,0,0,0,-0.00650977665794415,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.183699752500643,0,0,0,0,0.115718478459214,0,-0.0911968203500293,0,0,0,0,0,0,0,0.35880156125162,0,0,0,0,0,0,0.25852250984911,0.101914179069956,0.114205558208007,0,-0.0346610135908744,0,0,0,0,0,0.0545961417584192,0,0,0,0,0,0.0745310117309649,0.138277313464203,0,0,0,0,0
X600104.SH,0,0,0,0,0,0.107617788861056,0,0,0,0,0,0,0.0594235286808408,0.0731096799443513,0,0,0,0,0,0,0,-0.0305240438499857,0,0,0,-0.0127476147825995,0,0,0,0,0,0.00951896348471508,0.0785842883926768,0,0,0,-0.0819141220392738,-0.0172032659886867,0.0149755620267188,0,0,0,0,0,0,0,0.0916712027949715,0.0580777655255701,0,0.108546002245035,0,0,-0.0259071637489592,0,0,0,-0.0190179184999337,0,0
X000725.SZ,0,0,-0.0761750109299731,0,0,0.0326635709559997,0,0,0,0,0,0,0,0,0,0.0900967681396315,0,0,0,0,0,-0.0324690797427137,0,0.769033743089597,0,0.0761972628546878,0,0,0,-0.0824986616322947,0,0,0,0,0,0,0,0,-0.0287917124521977,0,0,0,0,0,0.30845601165612,0,0.0314806614909902,-0.0406924800974994,0,0,0,-0.0351858480111695,0.0616333064459895,0,0,0,0.000731345253145051,0,0
X600031.SH,-0.111515097533726,0,0,0,0,0.0931727883764703,0,0,0,0,0,0,0,0,0,0,0,0,0.302588261920484,0,0,0,0,0.318356840798847,0,-0.0759324338918475,0,0,0.0885291153751751,0,0,-6.93889390390723e-18,0.0107857066398991,0,0,0,0,0,0.103636732449967,0,0,0,-0.328633914841085,0,0,0,0,0,0,0.0343553955411414,0,-0.0617967093383963,0,0,0,0,0.0110111506609214,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,-0.0224830478091873,0,0.041919727556808,0,0,0,0,0.02597868633802,0,0,0,0,0.269219159349769,0,0,0,0,0,0,0,0,0.0537415471409844,0,0,0,0,0,0,0.326870101375989,0,0,0,0,-0.00921385670971422,0,0.0981953429663325,0,0.0200609948870895,0,0.0627680146650026,0,0,0,0,0,0,-0.0236543341945481,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000823422652166674,0,0,0,0.186824667439285,0.0394462628868233,0,0,0,0.140377932378796,0,0,0,0.151085341464354,0,0,0,0,0,0.0514183820756688,0,0,0,0,0,0,0,0,0,0.0600353094752357,0,0,0,0.00609569770337815,0.0725381972493202,-0.0255148859001659,0,0,0.0206226989296747,0,0
X002304.SZ,0,0,0.108371270963153,0,0.162055279157105,0,0,0.170588406152821,0,0.165032542084908,0,0,0,0,0,0,0,0.0284322712156056,0,0.00582151733870699,0,0,0,0,0,0,0,0,0,0,0,0.065832681925066,0,-0.0343127131833526,0,0.120854954740015,-0.0642848094469877,0,0,0,0.0422225469305618,0,0,0,0,0,0,0,0,0,0,0,-0.00380516756848451,0,0,0,0.0119386861925483,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,-0.350702941503205,0,0,0,0.0184396364631531,0,0,0,0.221448465130214,0,0.325257151855871,0.106636839838283,0.0216264271760509,0,0,0,0,0,0,0,0,0,0,0,0.0495788011146044,0.0507527604104053,0,0,0.108574803663292,0,-0.139910055226616,0,0,0,0.180628202126164,0,0.0173171129073367,0,0,0.0346453476885435,0.0995987430663805,0,-0.0310831249283678,0,0,0,-0.0258715009492558,0,0
X000338.SZ,0,0,0,-0.184081575114315,0,0.292048950807951,0,0,0,0,0,0,0,0.155878435357064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102256846926422,0,0,0.235372538894523,0,0,0.0603213728260263,0,-0.09881938995594,0,0,0,0,0,0,0,0,0,0,0,0,-0.00186673511896623,-0.0621047744556457,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0,0.453974348596114,0,0.241642588224733,0.193809014724557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,-0.00662212731964123,0,0.131789643703487,0.0754135804781906,0,0,0,-0.0522926913879358,-0.0513075250537292,0.111591320103251,0,0.0959628006282589,0,0,0,0,0,0,0,0,0
X002179.SZ,0,0,-0.219596924042719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14161484574933,0,0,0,0,0,-0.104407015416985,0,0,0.297043910960561,0,0,0,0,0,0,0,0.00253461105500214,0,0,0,0,0.216368536444341,0,0,0,0.0341987773667567,0,0,-8.67361737988404e-19,0.260951974634112,0,0,0,0,0,0,0,0,-0.0374064293399044,0,0
X300014.SZ,0,0,0.37070277291778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291174591189612,-0.0644996454205015,0.191559715146473,0.0861028468279518,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0113502163302237,0,-0.00290093866165245,0,0,0,0,0,0,0,0,0,0,-0.14123849322293,0,0.209361251872527,0,0,0,0,0,0,-0.0285178033264268,0,0
X002241.SZ,0,0,0,0.425826841608807,0,0,0,0,0,0,0,0,0,0,0,0.148790074389228,0,0,0,0,0,0,0,0,0,0,0,0.0396767413818227,0,0.101098292238947,0,0.0644612604242786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00136923390057956,0.0132463734951093,0,0.016350335574006,0,0.00814206079542404,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0.318475875335882,0.107979211330189,-0.00265812047734751,0,0,0,0,0,0.395247250478802,0.134246111509356,0,0,0,0,0.0200489009971543,0,0.0411190877405969,0.241492343609574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0772939801807404,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.112886629065476,0,0.0702690063542388,-0.117789987339429,0,0,-0.0245164288596112,0,0
X600089.SH,0,0,0,0,0,-0.00194590646334086,0.0284788717430783,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0165571064910159,0.184136594206558,0,0,0,0,0,0,0,0.00882213813114358,0.0797880835115852,0,0,0,-0.156619413835565,0,0,0,0,0.492949224585471,0,0,0,0,0,0,0.058416002828549,0.0185965393164325,0,0,0,0,0.0629124356700804,0,0,0,0,0,0
X002463.SZ,0,0,0,0.305800048725762,0,0,0,0,0,-0.00136627801657417,0,0,0,0,0,0,-0.0932877145544016,0,0,-0.266396951259441,0,0,0,0,0,0,0,0,0,0.287026190912236,0,0.0665687836405681,0,0,0.522084953998012,0,0,0,-0.202210800343008,0,0.217272350364753,-0.0146245136542915,0,0,0,0.288397264447934,0,0,0,0,0,-0.0711514211407791,0,0,0,0,-0.0259703825165152,0,0
