,X600519.SH,X000858.SZ,X600809.SH,X002415.SZ,X000568.SZ,X002304.SZ,X002475.SZ,X600690.SH,X600104.SH,X600276.SH,X300014.SZ,X000651.SZ,X300124.SZ,X002129.SZ,X600031.SH,X003816.SZ,X000725.SZ,X002371.SZ,X002241.SZ,X000625.SZ,X002049.SZ,X000596.SZ,X000063.SZ,X000338.SZ,X600089.SH,X002179.SZ,X600703.SH,X601877.SH,X002074.SZ,X300142.SZ,X000661.SZ,X600741.SH,X002180.SZ,X600522.SH,X600460.SH,X000733.SZ,X000100.SZ,X600702.SH,X600884.SH,X000799.SZ,X000157.SZ,X002236.SZ,X000800.SZ,X601799.SH,X600584.SH,X600372.SH,X002176.SZ,X002056.SZ,X600563.SH,X600779.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.130871283712731,0.102687072962997,0,0.0193640845788364,0.078866026142273,0,0,0,0,0,0,0.0323412806239682,0,0,0.115231217421861,0,0,0,0,0,0.172006181252573,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,-0.0506850360666768,0,0,0,0,0,0
X000858.SZ,0.157617221680495,0,0,0,0.293120933745693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223432480592416,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0134404441794175,0.059894055887232,0,0,0.213419842504443,0,0.0013838417618643,0,0,0,0,0,0,0,0.00157939373988713,0,0,-0.040295193774886,0,0,0,0,0,0
X600809.SH,0,0.320246579919533,0,0.0481880981501365,0.291143219172869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0.0848985016300071,0,0,0,0,0.169259905524091,0,0,0,0,0,0,0.0148982176207665,0,0.0722927205674781,0,0.116646410488994,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00116056937706069,0.0176545365873522,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.210771483353832,0,0,0,0,0,1.38777878078145e-17,0.0731033508375555,0,0,0,0,0,0.118979802414877,-0.19260591686857,0,0,0,0,0,0,0,0.084775142943803,0,0.105992407796593,0.0699820917141992,0,0,0,0,0,0,0.0632238708214292,0.014046976374993,0,0,0.700941200124403,0,0,0,0,0,0.0802114624834984,0,0,0,0,0.135046926797626,0,0,0,0,0,0
X000568.SZ,0,0.118754145235618,0.208318935873829,0,0,0.19593976704742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.356542165840104,0,0,0,0,0,0,0,0.0577076156082885,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,-0.0668266366181126,0,-0.112828275290075,0,0,0,0,0,0.0195865003310013,0.0380125794632518,0,0,0,0,0,0
X002304.SZ,0.219530573758765,0,0.0278635984920109,0.044076640728301,0.113017831553376,0,0,0,0,0,0,0,0.101033248502726,0,0,0.269674218622559,0,0,0,0,0,0.0761662077675372,0.0275378518812642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210873336567093,0,0,0,0,0,0,0,0,-0.0336890166644869,1.73472347597681e-18,0,0,0,0.000836371823218091,-0.0500538826531079,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0.0377615837965904,-4.33680868994202e-19,0,0,0,0,0,0,0.120286924913681,0.403480957878839,0,0,0,0,0,0,0,0.0115896714845241,0,-1.73472347597681e-18,0,0,0,0,0.0244536863906154,0,0,0,0,0,0.0140593437667143,0,0.100051825429693,0,0,0,0,0,0,0,0,0,0,0.021729406661097,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0.196610396554651,0,0,0,0,0,0,0.0286670767891937,0,0.132149757045787,0.0539780965754266,0,0,0,0,0,0,0.0266134626925034,0.0851033883920703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00697821414751376,0,0,0,-0.0345112945087223,-0.0388495040220487,0,0,0,0,0,0
X600104.SH,0,0,0,-0.0245371432110531,0,0,0,0,0,0,0,0,0,0,0,0.129474445395884,0,0,0,0.136472020483733,0,0,0,0,0,0,0,0,0,0,0,0.203155494450364,0.0349915272501999,0.0447986624867986,0,0,0,0,0,0,0,0,0.0658061193514107,0,0,0,0,0,0,0,0.011161445101328,-0.00892403117299864,0.0129784845231147,-0.0542048029123521,0,0,0,0,0
X600276.SH,0,0,-0.0997675160462444,0,0,0,0.222529214707433,0.211129999194337,0,0,0,0,-0.202771662522362,0,0,0,0,0,0,0.159115381641503,0,0,0,0,0,0,0,0,0.0756535368807881,0,0,0,0,0,0,0,0,0.14435346638441,0,0,0,0,0,-0.0343140369432021,0,0.186843499735789,0,0.0211169939679975,0,0.193802098502789,0,0,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0.207571930690227,0,0,0,0,0,0,0,0,0,0.0633893833303051,0,0.0304951040015283,0,0,0,0,0,0,0.150780260011911,0,0.114799589428275,0.0700845629413814,0,0,0,0.21143034668946,0,0,0,0.0172768981888453,0,0.121482935345094,0,0,0,0.0959006618269765,0,0,0,0,0.162856616807652,0,0,0,-0.150554331893906,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0.138027236712258,0,0.0439234824294588,0,0,0,0,0,0,0.182293742686979,0.116338090327283,0,0,0,0,0,0.0700465821338835,0,0,0.0764668796093784,0,0,0,0,0,0,0,0,0,0,0,0.0371837730825527,0,0,0,0,0,0.0438656821210821,-4.33680868994202e-19,0,0,0,-0.0155308169014294,0,0.0189854865467807,0,-0.0313361155307983,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0.127997879593965,0,0.0724814376953273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125164875703373,0,0,0,0,0,0,0.194231780537659,0,0,0,0,0,0.133621939988062,0,0,0,-0.0129480329728572,0,0,0,0.0481595799771902,0,0,0,0.0255416250118508,-0.119206996955225,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.223031431507913,0,0,0,0,0,0,0.0605242540366049,0,0,0,0,0.106232711201431,0.176290577951257,0,0,0,-0.111855615152576,0.0851983718175767,-0.0958931329475104,0.0239726521762358,0.0159647612739334,0,0,0,0,0.167571867943639,0,0,0,0,0,0,0,0.0967544325771423,0,0,0,0,0.0613525735250215,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0670109446186251,0.00753591988222693,-0.0330487577533019,0,0,0.236195060890009,0,0,0,0,0.118278760857789,0,0,0,0,0,0,0,0,0,0,0,0.257277233641525,0,0,0,0,0.0647528180844576,0,-1.0842021724855e-19,0,0.114211257742665,0,0.000937152154834676,0,0,0,0,0,0,0
X003816.SZ,0.179043156542796,0,0,0,0,0,0,0.194320938084956,0,0,0,0,0,0,0.0769612022043109,0,0,-0.0107698727669492,0,0,0,0,0.0260058567421487,0,0.0838548603417272,0,0,0,0,0,0,0,0,0,0,0,0,-0.0443944932031595,0,0,0,0,0,0,0.174625022689853,0,0,0,0,0,0,0.0384057785694104,-0.0740445370684594,0,0,0,0,0,0
X000725.SZ,0,0.0152452260771026,0,0.0448911638451491,0,0.0349578764726598,0,0.0664463148217535,0,0,0.0155994243450576,0,0,0,0,0.103528187473996,0,0,0,-2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213698168062988,0,0.116124032430355,0,0,0.0342745573506576,0,0,0.051815562715367,0,0,0,0,0,0,0.0034005427174814,-0.0427771868281668,0,0,0,0,0,0
X002371.SZ,0,0,0,-0.0443504376086063,0,0,0.0652555100786723,0,0,0,0,0,0,0,0,0,0,0,0.172605872436131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145789220766441,0,0,0.0209000000668439,0.399476808592031,0,0,0,0,0,0,0,0,-0.0743997214081151,0.150206642729811,0,0,-0.0260108948172562,0.159276083523831,0.00399327143265624,0,0,0,0,0
X002241.SZ,0,0,0,-0.0313107593637552,0,0,0.481526522530355,0,0,0,0,0,0,0,0.0390740681178383,0,0,0.0636724364216101,0,0,-0.142182408557213,0.100545601952786,0,0,0,0,0.0935334984603092,0.257307351847925,0,0,0,0.136497429129632,0,0,0.165837927508247,0,0,0,0,0,0,0,0,0,0,0.0255853447551937,0,0,-0.0789002713914929,0,0,0,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,-0.116753282726458,0,0.403195953785402,0.0846634462251437,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0.00731898491058076,-0.109754914790455,0,0.197527412028971,0,0,0.0224158777491722,0.222955144430321,-1.38777878078145e-17,0.00699106235694649,0,0,0.168925549558855,0,0,0,0,0,0.0913077257871683,0,0,0,0.319649762676163,0,0,0,0.0549161694514815,-0.161985179724165,0,0,-0.0240564305457436,-0.036113574540158,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0.221139945135586,0,0,0,0,0,0,0,0,0.040763565415159,0,0,0,0,-0.0440384709843287,0,0.107276089919018,0,0,0,0,0,0.364526276337894,0,0,0,0.112440628832966,0,0,0,0.181714325881492,0,0.0153736890667528,0,0,0,0,0,0,0,0,0,0.0205761403983705,0.0776155430986384,0,0,0,0,0.0330841907685555,0,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0.62770456034525,-3.46944695195361e-18,0.0930092003473658,0,0,0,0,0,0,0,0,0,0,-0.0670868862773958,0,0.0341174974688859,0,0,0.0735300812489382,0,0,0,0,0,0,-0.0136410219050034,0.0601427697172455,0,0,0,0,0,0,0,0,0,0,0.0917948028411958,0,0,0,0,0,0,0,0,0,0,-0.0491313645810515,0,0.00358691057107963,0,0,0,0
X000063.SZ,0,0,0,0,0.0655194771732988,0.134208123979862,0.0368691758723439,0.172960882420382,0,0,0,0,0.0853817498982373,0,0,0,0,0,0,0,0,0.0613928398668507,0,0,0.125750357769348,0,0,0,0.0433092077007604,0,0,0,0,0.0792440920552089,0,0,0,0,0,0,0,0.0340593326617784,0,0,0,0,0,0,0,0,0,0.0103212195993156,0,0,0,0,0,0,0
X000338.SZ,0,0.0239210417910506,0,0,0,0,0,0,0,0,0,0,0,0,0.432224988531471,0,0,0,0,0.0260284369386899,0,0,0,0,0,0,0,0,2.77555756156289e-17,0,0,0,0,0,0,0,0.00184410838823382,0.138818071846442,0.0391719729108842,0,0,0,0.138391781103001,0,0,0,0.0228881559471682,0,0,0,0,0,-0.034897590583132,0,0,0,0,0,0
