,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X002415.SZ,X003816.SZ,X600690.SH,X000651.SZ,X600809.SH,X000568.SZ,X002371.SZ,X600104.SH,X000725.SZ,X000625.SZ,X600031.SH,X000063.SZ,X002304.SZ,X300124.SZ,X000338.SZ,X000596.SZ,X002179.SZ,X300014.SZ,X000100.SZ,X002241.SZ,X600089.SH,X002463.SZ,X600372.SH,X600703.SH,X000157.SZ,X600584.SH,X002028.SZ,X000977.SZ,X600066.SH,X002236.SZ,X600741.SH,X600522.SH,X600183.SH,X600418.SH,X002049.SZ,X601877.SH,X000800.SZ,X000661.SZ,X002223.SZ,X600177.SH,X000921.SZ,X600460.SH,X600487.SH,X002180.SZ,X002129.SZ,X601799.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.411673990838941,0,0,0,0,0,0,0.0751131925635132,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.00861551473445117,0.149467242882339,0,0,0,0,0,0,0,-0.00176553226801095,0,0,0,-0.00351685234461479,0,0,0,0,0.0562725564407378,-0.0513070262641651,0,0,0,0,-0.0379874976170399,0,0,-0.0346777041815436,-0.0120048756691516,0,0,0,-0.0187874453534883,0,-0.0607204968048809,0,0,0,0.0168810847483407,0,0
X000858.SZ,0.169261487366053,0,0.0184267021842774,0,0,0,0,0,0.166751863185262,0.195991734413815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0141497803223626,0,0,0,0,0,0,-0.0203939371996488,0,0.215415828443414,0,-0.00873126485931175,0,0,0,0,0.0968619354380381,0.0076960416567823,0,0.0297455061120217,0,0,0,0,0,0,-0.0373494998328198,0,0,0,0,0.0228414573488833,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11079836737753,0,0,0,0,0,0.0071187417012687,0,0,0,0,0,-0.0465572439307376,0,0,0,0,0,-0.0154827131969647,-0.0562041700795385,0,0,0,0,0,0,-0.00786793177584577,0,0,0,0,0.115313184622487,0.216068981959386,0,0,0,0,0,-0.0305996866003867,0,0,0,0,-0.0122634262620587,0,0
X002475.SZ,0,0,-0.0313423235441696,0,0,-0.0063296852200681,0,0,0,0,0,0,0,0,0,0,0,-0.14099817186587,0,0,-0.0792982273169664,0.0316530655148753,0,0.507244430903198,0,0.0648212399182108,0,0,0,0.22455337363094,0.149607388781436,0.077714879755791,0,0,0,0,0,0,0,0,0,-0.0112597016968633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0329286278622301,0,0
X002415.SZ,0,0,0,-0.0431394354564778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0748833799899017,0,0.356970817902489,0,0,0,0,0,0,0,0,0.058295752037723,0,0.0262522059223793,0,0,0,0,0.0190108763163525,0.189858619791404,0,0,0,0,0,0,0,0,0,0,0,0.0534375700852105,0,0,0,0,0.0120130737378586,0,0
X003816.SZ,0,0,0,0,0,0,-0.0708178215271641,0,-0.0804468406011197,0,0,0,0,0.0333984549003827,0,0,0,-0.14302005001824,-0.0561181777903478,0,0,0,0,0,0,-0.104610510674475,0,0,0,0,0,0,0.121271910918829,0,-0.00404250430265806,0,0,0,0,0,0,0,0,0,0,0,0,-0.122879582518344,-0.22289453790757,0,0,0.128318671451461,-0.0898814716661939,0,0,0,-0.029270111448126,0,0
X600690.SH,0,0,0,0,0,0,0,0.351571846931824,0,0,0,0,0.0828942345652445,0,0,0,0,0,0.0983087725551421,0,0,-0.00933889947843755,-6.93889390390723e-18,0,0,0,-0.0125795736388612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.174169719514893,0,0,0.247592611162999,0,0,0,0,0,0,0,-0.0265422281812948,-0.0811528040096988,0,0,-8.67361737988404e-19,0,0
X000651.SZ,0,0,0,0,0,-0.0913012697873272,0.023517266804402,0,0.0414847532712025,0,0,0,0,0,0,0,0,0,0.0822761553521916,0,0,0,0,0,0.0652886163184339,0,0,0,0,-0.112347053518373,0,0,0.0210689048551798,0,0,0,-0.0334489232154578,0.045247419538531,0,0.0484831930688705,0,0,0,0,0.136210736728808,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,-0.0230571985428954,0,0
X600809.SH,0.233728890348564,0,0,0,0,0.0630330346802386,0,0,0,0,0.0922042616618339,0,0,0,-0.0558690230543756,0,0,0,0.0720872515613658,0.408894569849758,0,0,0,0,0,0,0,0,0,0,0.0220561302433481,0,0,0,0,0,0,0,0,0,0,0,0.178886499253184,0,0,0,0,0,0,0,0,0.0359917011484955,0,0.080608555753486,0,0,0,0,0
X000568.SZ,0.501370481216381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242067016898609,0,0,-0.0447597756790918,0,0,0,0,0,0.0779455579767298,0.0101780588351826,0.020657723736366,0,0.01935218789085,0,0,0,-0.0395423277633747,0,0,0,0,0.11749702437845,0,0,0,-0.0460100353230157,0,0,-0.0439419003272769,0.0186619307996328,0,0,-0.0595675752587128,-0.0274048104077591,0,0,-0.00729931967931486,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.121694173520489,0,0,0,0,0,0.157547217633402,0,-0.106263514729416,0,0,0,0,0,0,0,0.280156256230207,0,0,0.188798490726751,0,0,0.0857566512496387,0,0.0788800528903644,0.0735881937534247,0,0,0,0,0,-0.0581167122181476,0.0929959211427517,0,0.0345914618420515,-0.0176080434710113,0,0,0,0.06253312005603,0.106519195829542,0,0,0,0,0
X600104.SH,0,0,-0.0249085336505043,0,0,0,0.0281487576202716,0,0,0,0,0,0,0,0.277644545678712,0,0,0,0,0,0,-0.0383751255775082,0,0,0,-0.0161761264447851,0,0,0,0,0,0,0,0,0,0.0204758611069021,0,0.0660927428949598,0,0,0,0,0,0,0,0.112169280770871,0.00401457668787338,0.0551182067585323,0,0.047510058219007,-0.0257906977235999,-0.0108192956021235,-1.73472347597681e-18,0,0,0,-0.0280090727233463,0,0
X000725.SZ,0,0,-0.0491059782424215,0,0,0,0.0437382121838447,0,0,-8.67361737988404e-19,0,0,0,0,0,0.107718858641815,0,0,0,0,0,-0.0321822301370002,0.765368697195178,0,0,0.115300399231514,0,0,0,-0.11192555504675,0,0,0,0,0,0,-0.0272694560956068,-0.0170144972413607,0,0,0,0,0,0,0,0.0138137265162699,0,0.272674222834673,0,-0.0171330446061978,0,-0.0361326243355035,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,-0.0406089853987423,0,0,0,-0.139060886544669,0,0.158951573307525,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.205017832205744,0,8.67361737988404e-19,0.0182560530827531,0.0449427718978105,0,0,0,0.11135516361307,0.0134642911061747,0,0,0,0.0659352987396046,0.32339371387036,0,0,0,0,0,0,0,0,0,0,0,0.00335168805039,0,0,0,-0.00578409917928649,0,0,-0.0267380903904443,0,0
X600031.SH,0,0,0,0,0,-0.0879474998314535,0,0,0,0,0,0,0.109284578265994,0,0,0,0,0.0263051167776912,0.264655071457688,0,0,0,0.162912957090372,0,0,-0.0116005754579866,0,0,0.00247312944952278,0,0,0,0,0,0,0,0,0.099568188333445,-0.0325692001245029,0,0,0,0,0,0,-0.0353289645159533,0,0,0,0,-0.15549363640368,-0.266129821034027,0.0369502573554544,-0.0778787867098691,0,0,0.023885664406633,0,0
