,X600519.SH,X000858.SZ,X600276.SH,X002415.SZ,X000651.SZ,X002475.SZ,X002304.SZ,X000568.SZ,X600104.SH,X600031.SH,X600809.SH,X000725.SZ,X600690.SH,X000661.SZ,X000063.SZ,X300124.SZ,X003816.SZ,X000338.SZ,X002241.SZ,X300014.SZ,X600703.SH,X000625.SZ,X000596.SZ,X000100.SZ,X600741.SH,X002371.SZ,X000157.SZ,X002007.SZ,X002129.SZ,X002179.SZ,X601877.SH,X002049.SZ,X600584.SH,X600183.SH,X002236.SZ,X002414.SZ,X000800.SZ,X300142.SZ,X300003.SZ,X601799.SH,X000066.SZ,X300136.SZ,X000977.SZ,X002185.SZ,X300146.SZ,X002008.SZ,X002456.SZ,X002074.SZ,X002508.SZ,X000799.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.343620610320438,0.184389466477494,-0.120819582148267,0,0,0,0,0.0205619464155654,0,0.18620835768231,0,0,0,0,0,0,0,0,0,0,0,0.0896624373472552,0.0119847091331743,0,0,0,0,-0.0751000915093468,0,0,0.0774777377959657,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0489383080510286,0,0,0,0.0111800662629583,0,0
X000858.SZ,0.132460668805168,0,0,0,0,0,0.129408344495799,0.185006600089263,0,0,0.0636351952553577,0,0,0,0,0.027240801439392,0,0.0173891947710323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0110561907102418,0,0,0,0,0,0,0,0,0,0,0,0.00465167627331433,0,-0.000487481240835452,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0.0551671238043401,0,0,0,0,0,0,-0.112102788339243,0,0,0.0824252554558418,0,0.0205694588152489,0,0,-0.0228099855272177,0,0.120468939628115,0,0,0,0,0,0,0.0296007826571489,0,0,0.0758131299680767,0,0,0,0.030435892628571,0,0,0,0,0,0.120444190884317,0,0.117302735954219,0,-0.00924226556053738,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0.0977600617279989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0548880513525047,-0.0349257600703343,0,0,0,0,1.73472347597681e-18,0,0,0.192819255377871,0,0,0.00307337758838393,0,0.100426642383504,0,0,0,0,0,0,0,0.102828918033101,0,0,0,0,-0.0030611207268786,0,0,0,-0.00262049918915097,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.105275493992404,-0.0484728858638591,0,0,0,0,-0.00809026225349474,0,0,0.0203600959727861,0,0,0,0,0.126822672936285,0,0,0.251083439383848,0,0,0,0,0.0350474830793246,0,0,0.101211449120403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00808060336503899,0,0,0,-0.0298037797634315,0,0
X002475.SZ,0,0,0,0,0,0,0,0,-0.0388455965224702,0,0,0,0.00213097275106252,0,0,0.0747071091718332,0,0,0.370987697465452,0,0,-0.0444090956374035,0.00621114495547228,0.00957569320545856,0,0,0,0,0,0,0.0181337863080355,0,0.0231427665376997,0,0,0,0,0,0,0,0,0.255377690232137,0,0,0,0,0.22224694567293,0.0882092853846609,0,0,0,0.0136920132590122,0,0,0,0,0.000504511542907718,0,0
X002304.SZ,0,0,0,0,0,0,0,0.190230727345078,-0.122077888504476,0,0,0,0,0,0,0,0,0,0,0,0,-0.0426699111770274,0,0,0,0,0,0,0,0.0617488381681861,0,0,0,0,0,0.131432931178064,0,0,0.145568440734977,0,0,0,0,0,0,0,0.0514237180327367,0,0,0.331899717176354,0,0.0237781806523113,0,0,0,0,0,0,0
X000568.SZ,0,0.488047181020279,0,0,0,0,0.250358313511844,0,-0.0115058163556923,0,0.17302642793521,0,0,-0.0586708302512051,0,0,0,0,0.0141390887086517,0,0,-0.0424278512205597,0.0447067397642099,0,-0.154046941814361,0,0,0,0.0197181538910261,0,0,0,0,0,0,0,0,0,0,0,0,0.078972225487087,0,0,0.32294603691242,0,0,0,0,0,0,0.000291968443892606,0,0,0,0,0.00249474504311509,0,0
X600104.SH,0,0,0,0,0.00558575825995736,0,0,0,0,0,-0.113703521003731,0,0.047409373540351,0,0,0,0,0.161846644486836,0,0,0,0.142920197069494,0,-0.0330029924805352,0.205666788889316,0.0542004994346927,0,0.0503522518950599,0,0,0,0.0766860056878289,0,0,0,0,0,0.0254892002509959,0,0,0,0,0,0,0,0.0404213666337327,0,0.10971063663376,0,0,0,0,0,0,0,0,-0.0248016426907363,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0600380163968289,0,0,0,0,0,0.0921056847903054,0,0.0312556392360244,0,0,0,0,0.179746373081534,0,0,0,0,0,0.00296088498037748,0,0,0,0,0,-0.0916531194453242,0.201705207957376,-0.1008321204714,0,0,0,0,0.0133707118981683,0,0.141680660677324,0,0.250670375281863,0,0.0302275615118963,0,0,0,0,0.0167277091812212,0,0
