,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X000568.SZ,X600031.SH,X000651.SZ,X002475.SZ,X600809.SH,X002304.SZ,X600690.SH,X600104.SH,X000725.SZ,X300014.SZ,X000661.SZ,X000338.SZ,X300124.SZ,X000063.SZ,X003816.SZ,X000100.SZ,X600703.SH,X000596.SZ,X002241.SZ,X000625.SZ,X000157.SZ,X600741.SH,X002371.SZ,X002007.SZ,X002129.SZ,X002179.SZ,X601877.SH,X002236.SZ,X002049.SZ,X300142.SZ,X600584.SH,X002414.SZ,X000799.SZ,X601799.SH,X300003.SZ,X000800.SZ,X600183.SH,X600089.SH,X000066.SZ,X002008.SZ,X002074.SZ,X600779.SH,X000977.SZ,X000050.SZ,X002294.SZ,X600699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.153313880098462,0,0,0.0325817150115082,0,0,0,0.172601908971882,0,0,0,0,0,0,0,0,0,0,0.0164681558349829,0,0,0,0,0,0,0,0,0,0,0,0.12444577219015,0,0,0,0,0,0,0,0,0,-0.0209733262694061,0,0,0,0.054918718447305,0,0,0.00436294265117131,0,0,-0.00149293691519594,-4.33680868994202e-19,0,0,0,-0.000721873520419544,0,0
X000858.SZ,0,0,0,0,0.348466676660053,0,0,0,0.116089356831028,0.0449882006436444,0,-0.0195503214800181,0,0.0109920009312575,0,0,0,0,0,0,0,0.0224539641340352,0,0.0154653488703704,0,0,0,0.0765864228366586,0,0,0,0,0,0,0,0.0248588193106372,0.116760852345552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00520813359935391,-0.0253446474790633,0,0,0,0.0024394503612364,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0.0206921464204821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016871834736991,0,0,0.556324066109484,0.0150352102795307,0,0,0,0,0,0,0,0,0,0,0,0.0594901807552893,0,0,0,0,0,0,-0.00731827538374393,0,0,0,0,-0.0157921561352195,0,0
X600276.SH,0,0,0.187450440973235,0,0,0,0,0.0155205042643758,-0.0583440977656608,0,0,-0.00430577966854269,0,0,0.0692458163545533,0,0.015555987993451,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.0396986911636707,0,0,0.0946481636455161,0,0,0,0,0,0,0,0,0,0,0.0071811608433957,0,0,0,0,0.108117885735102,0,0,-0.00844466208328833,0,0,0,0,-0.0311848261101146,0,0
X000568.SZ,0,0,0,0,0,0,0,0,0.276335665550431,0.0826275860570183,0,0,0,0,0,0,0,0,0,-0.120340747853257,0,0,-0.0233597374400746,0,0,0,0,0,0,0,0,0,0,0,0,-0.0899617441365192,0.19611160649142,0,0,0,0,0,-0.0541376792752155,0,0.00478393823844278,0.174386114576908,0,0,0,0,0,0.000841274097022119,0,0,0,0,-0.0145230118632244,0,0
X600031.SH,0,0,0,0,0,0,0,0,0.0270279937018019,0.0834308530388792,0.160373423128617,0,0.0102006634986037,0,0,0,0,0,0,0.0311125706843911,0,0,0,0,0.217957077423148,0,0,0,0,0,0,0,0,0,0,0,0,0.0437729365869035,0,0,0,0,0,0,0.0899310445438654,0.0116886478819164,0,0,0,0,0,-0.0216241931734871,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0.13947745500507,0.0373148498672834,0,-0.110375207387823,0,0,0,0,0,0,0,0,-0.076294246971844,0,0.219067956374651,0,0,0,0.100357832562882,0,0,0,0,0.042137994090618,0.0377368807313475,0.0398739563184732,0,0,0,0,0.00769409887947749,0,0,0,0.0792307281996043,0,0,0,-0.0790334301494247,0,0,0.000876946675891771,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0.083650618809238,0,0.0978258448444551,0,0,0,0,0,0.0648343187475374,0,0,0,0,0,0,0,-0.01911672754486,0.131454367837882,0,0.353287234489165,-0.0114231504214256,0.00931843455254949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265014766229734,-0.131597829612495,0,0,0,0,0.0525900000980507,0,0,-0.13674492625659,0,-0.0181939853061396,0,0,0,0,0,0,0
X600809.SH,0,0.382410607748146,0,0,0.0890926435184106,0,0,0.040736077644066,0,0,0.117370060914904,0,0,0,0,0.181056743561771,0,0,0,-0.00131949266661718,0.170370926192441,0,0,-0.0798359313604649,0,0,-0.178276505793053,0,0,0,0,0,0,0,-0.172427336144581,0,0.0263836191226195,0,0,0,0,0,0,0,0,0.0294391692628674,0,0,0,0,0,-0.0193942758763392,0,0,0,0,0,0,0
X002304.SZ,0,0.0626012899680931,0,0,0.210875628137901,0,0,0,0.249755531210155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.060315378779035,-0.0374508725446482,0,0,0,0,0,0,0,0,0,0,0,0.0743610468094059,0.243481439967111,0.198794081163325,-0.043719302382834,0,0,0,0,0,0,0,0,0,0,0,-0.0600860423346798,0.0279265616739269,0,0,0,0.0180421310785151,0,0
X600690.SH,0,0,-6.93889390390723e-18,0,0,0.127810714599899,0.178682020724054,0,0.26643187805753,-0.0953316479195873,0,0.0444672775593819,0,0,0.0220760761308977,0,0,0,0,0.006587696431823,0,0,0,0.037715314405028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211599939165886,0,0,0,0,0,0,0.0381601947789813,0,0,0,0.00537520360150138,0,0
