,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002475.SZ,X002415.SZ,X600104.SH,X000063.SZ,X002304.SZ,X000725.SZ,X600031.SH,X003816.SZ,X000661.SZ,X000568.SZ,X600809.SH,X600690.SH,X000338.SZ,X600703.SH,X000100.SZ,X002241.SZ,X300014.SZ,X002371.SZ,X002007.SZ,X000596.SZ,X300142.SZ,X600741.SH,X300003.SZ,X300124.SZ,X600183.SH,X000977.SZ,X601877.SH,X002129.SZ,X000800.SZ,X002236.SZ,X000625.SZ,X000157.SZ,X300136.SZ,X600584.SH,X002456.SZ,X002463.SZ,X002179.SZ,X002414.SZ,X002049.SZ,X000066.SZ,X600118.SH,X002185.SZ,X600522.SH,X002008.SZ,X000021.SZ,X600498.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600809.SH,0,0.0601876318950448,0.0935058804082268,0,0,0,0,0,-0.171934350606685,0,0,0,0,0.537904024636874,0,0,0,0,0,0,0,0,0,0.0184638877531502,0,-1.0842021724855e-19,0,0.124445999752329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0267326928474313,0,0,-0.0477544504348535,0,-9.25995327108063e-05,-0.00282996471995354,0,0,0,0,0,0
X600690.SH,0,0,0,0.3473380484436,0,0,0,0,0.267216080182977,0,0,0,0,0,0,0,0,0,0,0,0.0907757192771364,0.0582539380531717,0,0.0716641906841865,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,-0.0952782884730484,0,0,0,0,0,0,0,0,0.00946208262707109,0,0,0,0,0,0,0,0,0.0135069698478741,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0.0906737287173302,0.115966275122991,0,0,0,0.0883865000446374,0.0656827248126204,0,0,0.00121862902780398,0,3.46944695195361e-18,0,0,0,0,0,0.0667566299153707,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.06144704706943,0,0,0,0,0.112392842421727,0,0,0.0745203781034842,0,0,0,0,0.0109008386813516,-0.00367663754048171,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21522601298596,0,0,0,0,0,0.0143897223728978,0,0,0,0,0,0,0.261197656540726,0,0,0,0,0,0.132408538413909,0,0,0,0.155393649730187,0,0.00694517255732622,0,0,-5.42101086242752e-20,0,0,0.203790965546623,0,-0.0153534029377873,0.0114010755880344,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0.463141864746847,0,0,0,0,0,0,0,0.041514100068418,0,0.12149714723402,0.0769271808357515,0,0,0,0,0,0,0,0,0,0,0,0.0398892042709416,0,0.0458325961261225,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0.130811677413568,0,0,0.00947411939878718,0,0,0.0219017043384604,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0.057609225925721,0,0,0,0,0.0933230668742324,0,0,0,0,-0.0291648819453631,0,0,0.175764667234696,0,0,0.270118452338177,-0.0297530626446192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165700654503517,0,0.299645068042899,0,0,0,0,0,0,0,0,0,0,0,0,-0.0083490318681601,0.0119550962331867,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0.302712590211715,0,0,0.00156793064962094,0,0,0,0,0,0,0,0,0,0,0.123101945013266,0,0,0.101367860288244,0,0,0,0,0,0,0.017724756323809,0,0,0,0,0,0,0,0,0.0759542346204169,0.0261964406449819,0,0,0,0.146063950720681,0,0.136994649334159,0,0,0,0.0469950727782921,0.0616859638662238,-0.100795478172092,-0.0154479383184122,0,0,0,0,0,0,0
X002371.SZ,0,0,-0.0712790876517381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0939945831674137,0,-0.0758197197613598,0,0,0.0753540157074402,0,0.165650850710539,0,0,0,0,0,0,0.0553824164394696,-0.0391765620769834,0,0,0,0,0.365461233920321,0,0,0,0,0,0,0,0.229025283216803,0,0.0571149799515903,0.0562767909763729,0,-0.291319702532769,0.00563030618883987,-0.0501179110401765,0,0,0,0,0,0
X002007.SZ,0,0,0.615772631477221,0,0,0,0,0,0,0,0,0,0.101502268460738,0,0,0,0,0,0,0,0,0,0,0,0.348566892495474,0,0,0,-0.229147456174572,0,0,0,0,0,0,-0.137730200395702,0,0,0,0,-0.241524124318058,-0.0813518470197991,0,0,0,0,0,0,0.0194895465873152,0,0.0412871371025279,-0.0169773842920131,-0.012556653789201,0,0,0,0,0,0
X000596.SZ,0,0.0279918711187373,0,0.145352582035465,0.0242304695503845,0,0.121288150752731,0,0,0,0,0,0,0.304162092466711,0.147753224446703,0,0,0,0,0,0,0,0,0,0.112419067758371,0,0,0,0,0,0,0,0,0,0,0,-0.0101968904252742,0,0,0,0.00609227892847498,0,0,0,0,0.0343410381506064,0,0,0,0,0,0.0196065387136488,0,0,0,0,0,0,0
X300142.SZ,0,0.0722914672258463,0,0,0,0,0,0,0.144697314207746,0,0,0,0,0.242670663052101,0,0,0,0,-0.0284655123088231,0,-0.0568263310955464,0,0.0912922557176558,0,0,0,0,0.255827281389479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00413268055092781,0.070762086039574,0,0,0,0,-0.0199827734086265,-0.0303853020155194,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0.264891560810122,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,-3.46944695195361e-18,0,0,0.0880458848610879,0.0202722616723485,0,0,0.119695708063504,0,0,0,0,0,0.511471120956279,0.0913287145685652,0,0,-0.00161784448754044,0,0,0,0,0,0,0,0,0.031279422960532,0,0,0,0,-0.0182068670634734,-0.0039673868236037,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0.0833054781182873,0,0.207151501692095,0,0,0,0,0,0,0,0,0,0,0,0,0.207123047822232,0,0,0,0.0497765234693374,0,-0.294624848872694,0,0.0512583535377951,0,0,0,0.0620727398643844,0.0945472280972291,0,0,0.164093052772951,0,-0.128532363982095,0,0,0,0.00333908605650637,0,0,0,0,0,0,0.425637228514464,0,0,0,-0.0392407128159663,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0.15780497916264,0,0,0,0,-0.196784811872018,0,0,0,0,0,0,0,0,0,0.0157160618795868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146973478255804,0,0,0.103050108000141,0,0,-0.0246960352471694,0.093489578656809,0.00047483967257134,0.0427778177809821,0.00135918626171883,0,0,0,0,0,0
X600183.SH,0,0,0,0,0.10392686709308,0,0,0,0,0,-0.0414783351793238,0,0,0,0,0,0,0,0,0.0318160358575094,0.0405169911757312,0,0,0,0,0,0,0,0,0,0,0.0895530342012473,0,0,-0.115442489586483,0,0,0.0435936020415218,0,0.732480894887397,0,0,0.0282949199431686,-0.0015812307136494,0,0.0584936647700435,0,0,0.0162449075060929,0,0,-0.00153193626720534,-0.00383039634656942,0,0,0,0,0,0
X000977.SZ,0,0.167242971885792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0954111518267454,0,0,0,0.327497506808421,0,0.189891426807555,0,0,0.394864775413481,0,0,0,0,0,0,0,0,-0.271591717578857,0,0,0.169281460865434,0,0,0,0,0,0.0582599359697096,0,0,0,0,0,0,-0.0941473748451257,0.0206545826335059,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0.0296317224831205,0.0812637007413172,0,0,0,0.0382100566309987,0,0,0,0.025992137805693,0,0,0.040579653136125,0,0,0,0,0,0,0,0,0.0299945744979661,0,0,0,0,0,0.0413254014259204,0,0,0,0,0,0,0.0543318075315433,-0.0298177778044359,0,0.0623805705390075,0,0,0.342297917986545,0,-0.0272744335041598,0,0.00259365631026322,0.0130821859186801,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.529652892005069,0,0.0718522379918422,0,0,-0.0950233204740281,0.107436159786362,0.0254227814053168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0981494082099063,0.074734676315638,0,0.202980322337907,0,0,0,-0.0694815049976522,0,-0.00515523680884005,-0.0174096881906491,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0.0188890417720856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0532893246144843,-2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0.128243709232803,0,0,0,0,0,0,0,0,0,0.164908557306589,0.0648515561198334,0,0,0,0,-0.126547353225758,-0.0149751241740093,-0.0139649976584404,0,0,0,0,0,0
X002236.SZ,0,0,0,0,-0.0171949438342872,0.14036955733239,0,0,0,0.187529361932783,0,0,0,0,0,0,0,0,0.0755203377124808,0,0,0,0,0,0,0.183927371166808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10383534134422,0,-8.67361737988404e-19,0,0.0391746497361866,0.107538103219705,0,-0.0131632540250597,0.0124816797099997,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0.286046479683664,0,0,0,0,0,0,0.0591748865637394,0,0,0,0,0,0,0.0806290756805218,0,0,0,0,0.255687527788862,0,0,0,0,0,0,0.0322244676501932,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.0711515637451312,-0.0185987674210474,-3.46944695195361e-18,0.126764957284616,0.0275124304651255,0.0418862223429579,0.0228436561350453,0.00179269490989524,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0.0178036769284281,0,0,0.0566580973241126,0,0,0.0244468655844885,0,0,0,0,0,0,0,0.0944019892477781,1.73472347597681e-18,0.0407401378294197,0,0,0,0,0,0.204572612281614,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.00122712383395992,0.0167214605348485,0,0,0,0,0,0,0,0,0.164773381143299,0,0,0,0,0.00683844134790538,-0.00605085645464203,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0.119148895917828,0,0,0.212954799796229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0354935776869098,0,0,0,0,0,0,0,0,0,0.307724394378558,0,0,0,0,0,0.0291939346732765,0.115112331567813,0,0,0.0504841832042812,0,0,0.00386534466689921,-0.0184809376169862,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0627668087782918,0,0,0,0,0,0.237024452978884,0.163582810550963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199180023035834,0,0,0.175044977310255,0.22510891212293,0,0.0191319302510927,0.0471887802281846,0,-0.00703251179702071,0.0194161178892594,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0458775111298916,0,0,-0.0547231029900134,0,0,0,0,0,0,-2.77555756156289e-17,0,0,0,0.0230031627284825,0.0739230859059621,0,0,0.441387474834028,0,0,0,0,0.127342065793742,0,0,0,0.201493377565101,0.0251831548780965,0.151859002312646,0,0,0,-0.0148112079620536,-0.00341516600600542,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0158872763650132,0,0,0.0144936411034918,0.0107529966615828,0,0,0,0.0208963670086793,0,0.0479075844498748,0.414867289042942,0,0,0,0,0,0,0,0,0,0.0685627375286738,0,0,0.0305784098611769,0,0,0,0,0.0750162830434009,0,0.0494481581234509,0.0696703869616476,-0.0114122014610678,0.0176178710039455,-0.0253054361474236,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0.0490422092379077,0,0,0.0382108133056248,0,0,0,0,0,0,0,0,-0.054843582919015,4.33680868994202e-19,0.139485474121002,-0.155334419431154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0179435347342706,0,0,0.0647153863410668,-0.0195884665779641,0,0.0622788082078561,0.0972581258170097,0,0,0,0,0,0.0166786058289005,-0.0350005020284879,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0.0824530293061679,0,0.0951046508309586,0,0,0,0,0.0705316442662215,0.0931030929833296,0,0,0,0,-0.0736301501956606,0.209252172195444,0,0.102365350463219,0,0,0,0,0,0.292292852570982,0,0,0,0,0,0,0,0,0,0.110123513957266,0.250404117624579,-0.0830287379102631,0,0,0,6.93889390390723e-18,0,0.0255289668114812,0.0355554425674112,8.67361737988404e-19,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0.0318546192367557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13064158387541,0,0,-0.185564846621374,0,0,0,0,0,0,0,0,0,0,-0.0377473793038282,0,0,0.355877730107056,0,0,0,0.19152143760751,0,0.342853925538232,0,0,0,0,0,0,0,-0.0244042769160166,0.0815072482852491,0,0,0,0,0,0
X000066.SZ,0,0.242569633548064,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0440048684265181,0,0.283936469947646,0,0.0466981640436837,0,0,-0.0386585974148245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0939009192847147,0,0,0,-0.0225049436593839,0,0,0.0585348591911673,0,0.079905668218345,-0.0206849721993084,0.0195906580598909,0,0,0,0,0,0
X600118.SH,0,0,0,0.126232694630826,0,0,0,0,0,0.203322490835028,0,0,0,0,0,0,0,0,0.167205041779371,0,0,0,0,0.0529896610128089,-0.00995182383487274,0,0.506559012521236,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0.0677696639525814,0,0,0.215643773738187,0,0,-0.00218481164770967,-0.00935983870654162,0,0,0,0,0,0
X002185.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0134353549773185,0,0,0,0,-0.111244705962548,0,0,0,0.0330802051710248,0,0,0.310908481547773,0,0,0.184850744936277,0,0,0.4384611393767,0.0474321550910562,0,0,0.105101435680757,0,0,0.154527139367971,0,0,0,-8.67361737988404e-19,0,0,-0.00768102591346043,-0.010465365836522,0,0,0,0,0,0
X600522.SH,0,0,0,0,-0.0508177002693554,0,-0.158791932046742,0,0,0.0382944663564277,0,0,0,-0.0183251565964726,0,0,0,0,0.0469753567138221,0,0,0.0181977884471355,0,0,0,0,0,0,0,0,0,0.182077550740782,0,0,0,0,0,0,0.274770258713479,0,0,0,0,0,0.0169553057970521,0,0,0,0,0.186327678962357,-0.0403719063921798,0,-0.00850006078842525,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0.0250386856627795,0,0,0.0678540229452252,0,0,0,0,0,0,0,0,0,0,0.0718791452637619,0.0891925091315267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1049777483399,0,0.17378731000136,0,0,0,0,0,0.123630527999274,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000021.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.268824233625858,0,0,0,0.17527018063762,0.393696661202643,0,0.202023628776995,0,0,-0.021498579002515,0,0,0,0,0,0,0.113179692217658,-0.609587792957506,0,0,0.155817545863512,0,0.0203260378195376,0,0,0,0,0.122462060117359,0,0,0,0,0,0,0,0,-0.0323858205638931,-0.0229840275414301,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0.606467037533282,0,0.465897941888011,-0.222839281060517,0,0,0,0,0,-0.0662103796222813,0,0,0,0.0685625898057511,-0.16713826191426,-0.00915554679385931,0.0346956757549656,0,0,0,-0.0760376807903073,0,0,0,-3.46944695195361e-18,0,0,0,0.19940686172319,0,0,0,0,0,0.135407264658261,0,0.192930657115089,0,0,0,0,0.086209160184401,0,0,0,0,0.0203784810862622,-0.000704852100797669,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.348464492288376,0,0.170786291465477,0,0,0,0,0,0,0,0,0,0,0,0.113009535192077,0,0,0,0,0,0,0,0,0,-0.0247760157215887,0,-0.240517398473346,0,0.300080392773531,0,0,-0.00187847965025486,-0.0997101745414607,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04966263824213,0,0,0.211173155333233,0,0,0,0,0,0,0,0,0,0,-1.56250341252512,0,-0.616087889967165,0,0,-0.741306255852895,0,0.519450613401574,0,0,0,0,1.27531079983974,0,0,0,-2.77555756156289e-17,-0.223728743034218,0,0,-0.192054708470832,0,0,0.141422088554167,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.426900078663618,0,0,0,0,0,0,0,-0.332427180875229,0,0,-0.205436035496884,0,0,0,0,0,0,-0.212886018538503,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.0431913515746866,0,0,0,0,0,0,0,-0.4438952183113,0.328536217836377,0,0,0,0,7.33795109220016,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0.0166385916517135,0,0,0,8.67361737988404e-19,0,0,0,-0.0899115814313858,0,0,6.93889390390723e-18,0,0,0,0,0,-0.0738366636245291,0,0.0305062796128104,0,0,0.0126564889247651,0,-0.0160491399791202,0,0,0.141014844823262,0,0,0,0,-0.0730013154028941,0,0,-0.0314007339850129,0,0,-0.000702376218498488,0,0,0.00312028230128575,-0.00703500436154898,0,0.122967699018572,0,0,0,0
MKreturn,0,0,0,0,0,0.0754611743764783,-0.084298423081369,0,0,0,0,0,-0.0381300851070624,0,0,0,0,0,0,0,0,0,-0.0701504751747704,0,-0.0423982537840318,0,0,0,0.023205636554914,0.0107114017994167,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0109310331512304,0.0527352233411649,0,0,0,-0.133063299311902,0,-0.0299529460946218,0.0199865869414893,-0.0249149172828483,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00230584770200065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00401853568392856,0,-0.00158768499610583,0.00553921917336497,0,0,0,0,0,0
CarbonVol_Shenzhen,0.0192946536479975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0939857537636377,0,0,0.0127387177761495,-0.0853558086470943,0,-0.00258900381925226,0,0.0262692815983331,0,0.0162503585393408,0.101387701331356,0,0,0,0,0,0,0.102068467334208,0,0,0,0,0,0,0,-0.0395577892696697,0.0747705900240596,0,0,0,-0.105151741695971,0,0,0,0,-0.0170304681124991,0.106665999576372,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0.0146789423306477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0016837494000335,0,0,0,0,0,0,0,0,0,0,-0.00506753032827847,0,0,0,0.00120900236187969,0,0,0,0,0,0,-0.00191039593952808,-0.00113778909635764,0,-0.00882254996687669,0,0,0,0,-0.00642311919818137,0.0117514311290553,0,0.00497031788516586,0,0.0154835106715824,0,0
CarbonVol_Hubei,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0020137431686046,0,0.00340027789754721,0,0,0,0,0,0,0,0,0,-0.000770030954994562,0,0,0,0,0,0.00206623580845717,0,-0.000898708258133589,0,0,0.000716500568299701,0,0,0,-0.00103118944590872,0,0.00261602781969038,-0.00238399387452102,0,0,0,0,0,0
