,X600519.SH,X000858.SZ,X000651.SZ,X600276.SH,X002415.SZ,X600104.SH,X002304.SZ,X000725.SZ,X002475.SZ,X000568.SZ,X000063.SZ,X600031.SH,X600690.SH,X000338.SZ,X600741.SH,X600809.SH,X000596.SZ,X000661.SZ,X600183.SH,X002236.SZ,X601877.SH,X600703.SH,X002007.SZ,X000100.SZ,X002241.SZ,X300003.SZ,X300142.SZ,X000157.SZ,X600271.SH,X002179.SZ,X000625.SZ,X300124.SZ,X600867.SH,X600498.SH,X002463.SZ,X002129.SZ,X002008.SZ,X300014.SZ,X000977.SZ,X300136.SZ,X600177.SH,X300146.SZ,X002506.SZ,X002049.SZ,X000050.SZ,X600066.SH,X000066.SZ,X600487.SH,X002371.SZ,X002456.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.374081083235303,0.091594576763474,0,0.106509662959102,0,0,0,0.0845988194246712,0.0158589334212285,0,0,0,0,-0.0205951816752221,0,0,0.0915121275334146,-0.0751821154697612,0,0,0.0536868379723087,0,0,0,0,0,0,0,0,0,-0.1282404157987,0,0,0,0,0.0113672594975894,0.0149571757160749,0,0,0,0,0,0.0474143292364439,0,0,0,0,0,0,0,-0.0110111764670124,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0.219867957256735,0,0.16128254087072,0.258841958042057,0,0,0,0.107928425102102,0,0.0996730188674814,0.0726713718837933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.102737204972716,0.0274568537688276,0,0,0,0,0,-0.0218611893043371,0,0,0,0,0,-0.0460058314824024,0.0946100407611484,0,0,-0.0103936421348678,-0.0033887736680349,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0.209164946401341,0,0.169607775612325,0,0,0,0,0,0.0774442253055192,0.139639641863946,0,0,-0.0345080544273023,0,0,0,0.0897200161976623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0887488369826202,0.0256026546424731,0,0,0,0,0.00979975002108426,-0.0113031548564215,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0.0488853620456311,0.0229564429166939,0,0,0,0,0,0,0,0.231585690562849,0.0861862502164197,0,0,0,0,0,-0.0195786093619559,0,0.217682728479418,0,0,0,0,0,0.153056435649033,0,-0.0547522066218988,0,0,0.0367654596654015,0,0,0,0,0,0.0830436713481777,0,0,-0.0439180047711386,0,0,0,0,-0.0052981408475486,-0.0166664792283925,0,0,0,0,0,0
X002415.SZ,0,0.191921151009082,0,0,0,0,0,0,0.141688428337657,0,0,0,0,0,0,0,0,0.0854373852557907,0.0403572127948743,0.249059565554927,0,0,0,0,0.209572743027865,0,0,0,0,0,0,0,-0.0366052430186361,0,0,0.0137262374407985,0,0,0,0,0,0,0,0,0,-0.0331044995029106,0,0,0,0,0,0,0.00832265159212187,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0471796445069982,0.161458811117004,0,0,0.00485432151416143,-0.0157171313650921,0,0,0,0,0,0,0,0,0.126915869345977,0,0,0,0,-0.000719446531103673,0,0,0,0,0,0,0,0,0.0493028286136841,0,0,0,0,0,0,0,-0.0333877985926418,0,-0.0182240603108277,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0.0323897951953565,0,0,0.0458963357022327,0,0.27274141598914,0,0,0,0,0.130464862337957,0.241787897720019,0.00214215964627219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0479291836369801,0,0.0705429964130567,0,0,-0.0342960706417873,0,0,0,0,0,0,-0.0609382932911073,0,0,0,0.122751153059912,-0.0248310786761834,0.0644753481058633,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0.0659042127327074,0,0,0,0,0,0,0,0,0,0.0857317036051235,0,0.17775677658163,0,0.0265006886603461,0,0,0,0,0,0,0,0,0,0,0.100541534947273,0,0,-0.0377230802932691,0,0,0,0,0,0,0.256075533838616,0,0,0,0,0,0,-0.0372753179898471,0.0614713052348382,0,0,0,0,0,0
X002475.SZ,0,0.240115452534452,0.14198445203623,0,0,0,0,0,0,0,0.0457490888051813,0.154952098733622,0,0,0.0871649817650709,0,0,0,-0.107366741186218,0.296963529421556,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.0481938391854639,0.227129201776701,-0.129343723177961,0,0,0,-0.104915047995985,0,0.221520244194228,0,0,0,0,0.0898160128692486,0,0,0.0292281961966833,-0.0382742381349021,0,0,0,0,0,0
X000568.SZ,0,0.529775651592581,0,0,0,0,0.221620134019298,0,0,0,0,0.0297394173908664,0,0,0,0,0.114578187024213,0,0.0583435545247785,0,0,-0.0682492121247574,0,0,-0.176582952954984,0,0,0,0,0,0,0,0,0,0,0,0.0157054673955778,0.0308248689485669,0,0,0,0,0,0,0,0,0.0735663346272082,0,0,0.0454090560700374,0,3.3567265784085e-05,0,0,0,0,0,0,0
