,X600519.SH,X000858.SZ,X000651.SZ,X600276.SH,X002415.SZ,X600104.SH,X003816.SZ,X002304.SZ,X000568.SZ,X002475.SZ,X000725.SZ,X000063.SZ,X600031.SH,X600690.SH,X000338.SZ,X600741.SH,X600809.SH,X000596.SZ,X600183.SH,X000661.SZ,X002236.SZ,X300003.SZ,X002241.SZ,X601877.SH,X600703.SH,X002179.SZ,X000157.SZ,X002007.SZ,X002463.SZ,X000100.SZ,X300142.SZ,X600271.SH,X300014.SZ,X300124.SZ,X000625.SZ,X000066.SZ,X002008.SZ,X600867.SH,X000977.SZ,X002049.SZ,X300136.SZ,X300146.SZ,X600498.SH,X600066.SH,X002371.SZ,X002129.SZ,X002506.SZ,X600177.SH,X000050.SZ,X600487.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.317456238768006,0.04057043999262,0.0828106312527037,0.0509539132879533,0,0,0,0,0.153163091083367,0,0,0,0,0,-0.190045053358716,0,0,-0.10418999897641,0.023004044045782,0,0,0,0,0.0609510285582641,0,0,0.0538602757443012,0,0,0,0,0.0128342722389428,0,0,0,0.0226340082698609,0.0535332789228667,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0103527007623554,0.0122579878377475,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0.260761334732672,0.254779858384276,0.0443600084984762,0,0,0,0,0,-0.0251161880548656,0.252543648831027,0.0543010447746993,-0.0566255482646421,0,0.0215375907913218,0,0,0,0,0,0,0,-0.0389091956474082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0741890401229109,0.0946696594864681,0,0,0,0,0,-0.0182459711644956,0,0,0,0,-0.00269133157035194,0,0
X000651.SZ,0,0,0,0,0,0,0,0.204564609860559,0,0.114513877223829,0,0,0,0,0,0.102809531168905,0.230212729421645,0,-0.061793903157255,0,0,0.0259719808862047,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0306237532866127,0,0,0,0,0,0,0,0.0815668944953036,0.024822742838641,0,0,0,0,0,0,0.00371396802544378,-0.0232224105841005,0,0,0,0,0,0
X600276.SH,0.0203087467750138,0,0,0,0,0,0,0,0.169788649744245,0.15534801276961,0,0,0,0,0,0.0589432133778685,0,0,0,0.0614712543786845,0,0.0125796460519568,-0.0339739219331204,0,0,0,0,0,0,0,0,0,0,0,0,-0.0310082509020457,0,0.0777307018910139,0,0.04522446708324,0,0,0,0,-0.0343389606981367,0,0,0,0,0,0.222697514076382,-0.00971852990517145,0,0,0,0,0.00628789546140163,0,0
X002415.SZ,0,0.0203519908832494,0,0,0,0,0,0,0,0.185091248633215,0,0,0,0,0,0,0,0,0,0.100467629881276,0.233054673592093,0,0.193667789698571,-3.46944695195361e-18,0,0,0,0,0.0184463918526656,0,0,0,0,0,0,0,0,-0.0109565419749884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00824305002310195,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0637632081667533,0.130351034386647,0,0,-0.0650093424170013,0,0,0,0,0.0982797220577681,0,0,0.0080477134176198,0,0,0,0,0,0,0,0.172618204557584,0,0,0,0.0500301019984586,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,-0.00866378246589898,0.00335274041658689,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0325380867391591,0,-0.00253641812606493,0,0,0,0,0,0,-0.0214966722685265,0,0,0,0,0,0,0,0,0,0,0,0,-0.0371266091527752,-0.0336590833033949,0,-0.0368337479881887,-0.0421925258354907,0,0,0,0.395282865272837,0,0
X002304.SZ,0,0.205293050960147,0,0,0.0198709097930659,0,0.0475474443640339,0,0.330037681386122,0,0,0,0,0,0,0.108475406451503,0,0.0685423087324044,0,0,0,0,0.0304460402279546,0,0,0,0,0,0,0,0,0,0,0,0,-0.0250758112761006,0,0.0428969386345067,0,0,0,0,0,0,0,-0.115090855805562,0,0,0,0,0.175296555797119,-0.0221362321291581,0.041467387594018,0,0,0,0.0274781851719524,0,0
X000568.SZ,0,0.62924786822714,0,0.214365470429677,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149256591152494,0,0.000562054579983002,0,0,-0.158214224027199,0,-0.0228602204485364,0,0,0,0,0,0,0,0.00101364563548085,0,-0.0629794296737395,0,0.0615413078414714,0,0,0.0599040905262018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002475.SZ,0.177686488923538,0.295838471370166,0.17741873245644,0,0.0538281501031706,0,0,0,0,0,0,0,0.0242537680022003,0,0,0.0758415019611686,0,0,0,0,0.231726812373772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0647517668313868,0.0930020096268474,0,0,0,0.1242010574175,0,0,0,0,0,0,0,0,0,0,0.0510124301370109,-0.0383575445734061,0,0,0,0,0,0
