,X600104.SH,X600519.SH,X000725.SZ,X000651.SZ,X002415.SZ,X002304.SZ,X000625.SZ,X000858.SZ,X000063.SZ,X600690.SH,X600031.SH,X600276.SH,X000100.SZ,X000338.SZ,X000157.SZ,X600089.SH,X600372.SH,X600703.SH,X002241.SZ,X600271.SH,X600741.SH,X002236.SZ,X600066.SH,X601877.SH,X002129.SZ,X600177.SH,X600582.SH,X600118.SH,X000623.SZ,X000550.SZ,X000581.SZ,X002475.SZ,X000559.SZ,X000568.SZ,X300124.SZ,X300146.SZ,X000869.SZ,X000800.SZ,X000400.SZ,X000977.SZ,X002294.SZ,X600839.SH,X300003.SZ,X000050.SZ,X600060.SH,X002292.SZ,X002456.SZ,X002465.SZ,X600498.SH,X600166.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0.172161893122397,0,0,0,0,0.00644328404123715,0.102296268690363,0,0.0232342431730355,0,0,0,0,0,0,0,0,0,0.182018789385807,0,0.162540985502231,0,0,0.0467833054586743,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,-0.0293333553127726,0,0,0,0,0,0,0,0,0.0395679179298009,0,0,0,0,0,0,0,0,0,0
X600519.SH,0,0,0,0,0,0.209452804580165,-0.0238198544695531,0.203390029911844,0,0,0.0285822403515732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0497935279475668,0,0,0,0.165868722964392,0,-0.0146287646975475,0,0,0,0,0,0,0,0,0,0,0,0,0.00315189604142384,4.33680868994202e-19,0,0,0,-0.0346150358057573,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.286934436684582,0,0,0,0.046158941179602,0,0.112610479693663,0,0,0,0,0.0422906452685043,0,0.106190537510052,0,0,0,0.0923333046689994,0,0.119735791458524,0,0,0,0,0,0,0.00872742899524393,0,0,0,0,-0.0486135993849671,0,0,0,0,0.000609609581464229,0,0,0.0528307700259087,0,0,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0.125768782708375,0,0,0.0453191749463344,0.0343827259887232,0,0,0,0.217142052840973,0,0.127367896292966,0,0.0967913636256586,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.110515596787247,0,0,-0.0692036973540401,0,0,0,0,0,0,0,0,0,0,0,0,0.0424072244594906,0,0,0,0,0,0.0260241441316588,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0.204080322820391,0,-1.73472347597681e-18,0,0,0,0.0705837680552028,0,0,0.266080089059501,0,0,0,0,0.0257191774082118,0.186544602575239,0,0,0,-0.248177603021074,0,0,0,0.20750177286018,0,0,0,0,0.0714634127369428,0,0,0.0253667516286582,0.0252424935947744,0,0,0,0.0725179628725045,0,0,0,0,0,0,0,0,0,-0.0185790375291314,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0.40945032526745,0.162660521687435,0,0,0,0.0343126919365288,0,0,0,0,0,0,-0.0873663372583776,0,0.0868766914704316,0.141054766239932,0,0,0.0810585165145404,0,0,0,0,0,0,0,0,-0.119478461802591,0,0.171076530329397,-0.0270451585137482,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0220650826875034,-0.0140253342433921,0,0,0,0,0,0
X000625.SZ,0,0,0.0710125565251375,0.0577500247350522,0,0.0436949980324779,0,0,0.00951678880379422,0,0,0,0,0,0,0,0,0,0,0,0.246972869552022,0,0,0,0.187538854140775,0,-0.14276945376509,0,0,0.0794623178309265,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0554917816573701,0,0,0,0,0.020021080111172,0,0,0.0104944439237942,0.00780816564782597,0,0.331200920399256,0,0,0,0
X000858.SZ,0,0,0.132398512148308,0,0,0.0300183342255853,0,0,0.144411521541157,0,0.160071319933944,0,0,0.0343150285822739,0,0,0,0,0,0,0,0,0,0,0,0.0527348013698652,0,0,0,0,0,0,0,0,0,0,0.030358370935627,0.065572948940512,0,-0.0593335523158518,0,0.0566125486972507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000063.SZ,0,0,0.164337990988555,0,0,0,0,0.0330249401601112,0,0,0.016713052496599,0,0.0695298906336445,0.161708594637071,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0.0364545041546488,0,0,0.110199959059003,0,0,0,0,0,0.072880034492531,0,0,0,0,0,0,0,0,0,0.00674014266387181,0,0,0,0.206678212451766,0,0,0,0,0,0,0,0,0,0
X600690.SH,0.0355026736858656,0,0.20422154211821,0,0,0,0,0,0,0,0,0,0,0.143633969243501,0,0,0,0,0,0,0,0.0574084010282503,0,0,0,0.12887914040119,0,0,0,0,0,0.0426890956078753,0.00645863516411313,0,0,0,0,0.155014539572829,0,0,0,0,0,0,0.127345567407214,0,0,0,0.0146220515415963,0,0,-0.0291163723327888,0,0,0,0,0,0,0
X600031.SH,0.0481319843332782,0,0,0,0,0,0,0.0308931835414293,8.67361737988404e-19,0,0,0,0,0,0.731245978269577,0.0405026995455139,0,0,0,0,0,0,0.00705759905863441,0,0,0.0574438868027186,0,0,0.0998356599886925,-0.0659405584980992,0,0,0,0,0.0234915539179007,0,0,0,0,0,0,0,0,0.00881470471336547,-0.0160894816084729,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600276.SH,0,0,-0.0491217808455608,0,0,0,0,0,0,0,0,0,0,0,0,-0.00394312794535608,0,0.0816652398487364,0,0,0,0,0.232481244944148,-0.151735237850724,0,0,0,0.0918022308065809,0,-0.0139580312997977,0,0,0,0,0,0,0.12617303014286,0,-0.00486287529230258,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0.0508456779131936,-0.0213632018479726,0,0,0,0,0,0
X000100.SZ,0.0659419435400896,0,0,0,0,0,0,0,0.0205828944863531,0,0.0372564383068622,0,0,0,0,0,0,0,0,0.0207300177309205,0,0,0,0,0,0.0878899243270187,0.124349702304718,0,0.065142254031738,0,0,0,2.16840434497101e-19,0,0,0,0,0.0259023810449719,0,0,0,0,0,0.0568770542340718,0.262702552452402,0,0,0,0.120043736026983,0,0,-0.0360660402342663,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0.108828047590259,0.070277934681579,0,0,0.00980688475366558,0,0.39067359996444,0.0228471856989273,0,0,0,0.0415603890267152,0,0,0,0,0,0,0,0,0.0170377872089475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0389043924527117,0.0445530888988241,0,0.00454991192628602,0,0,0.324025394475859,0,0,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,-0.0143955636055043,0,-0.0262596499814038,0,0,0,0.498363486680961,0,0,0.126075837237794,0,0,0,-0.0088702163771866,0,0,0,0,0,0.0246947227022911,0,0,0,0,0,0,0,0,0,0.179156968906449,0,0,0,0,0,-0.00856719519033444,0,0,0,0.0193392693985567,0.107272351049859,0,0,0,0.0458175015851679,0,0,0.0195767581347485,0.00583237197733228,0,0,0,0,0,0
X600089.SH,0,0,0.0345438853372226,0.0469390012752516,0,0,0,0.141148380326649,0,0.0805687346951656,0.0606418923448862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105434441970452,0,0.0299344988966172,0,0,0.0117839289186286,0,0,0,0,0,0,0,0.391813184579093,0,0,0,-0.0932496494466103,0.000297676496299844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600372.SH,0.0800907336429582,0,0,0,0.0605025777859459,0,0,0.112174534284701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0679910790531783,0.0219502932285061,0,0,0.17662055174067,0,0.019918098682468,0,0.11172055327867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0346718339364244,0,0,0,0,0,0,0
X600703.SH,0.140684274973632,0,0,0,0,0,0,0,0,0,0.0600835860989761,0,0.0201935384235753,0,0,0,0,0,0,0,0,0,0,0,0.0842892546810508,0,0,0,0,0,0,0.0177652744356122,0,0,0,0,0,0,0,0,0,0,0,0,0.105546140774726,0,0,0.0758090642159698,0.070965631566862,0.0529919729125907,0,0.0440261713514617,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0.1480807767902,0,-0.17037489294977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249863233197114,0,0,0.0381697356303711,0,0,-0.00848605267209723,0,0,0.0168930868598212,0,0,0,0,0.018090505464607,0,0,0,0,0,0,0,0,0.0602552388460481,0,0,0,0,0,0,0,-0.0328986433726551,0,-0.0494141519855363,0,0,0,0
X600271.SH,0,0,0.0884000292082201,0,0.00191229873666074,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0.1326331382346,0,0,0,0,0,0.0117613300310428,0,0,0,0.0450655991938054,0.09314262003531,0,0,0,0,0,0,0,0.072854253197966,0,0,0,0,0,0,0,0.247953629434479,0,0,-0.010069557797328,0,0.0745301222324396,0,0,0,0,0,0,0,0,0,0,0
X600741.SH,0.214718498220032,0,0,0,0.00506111249261972,0,0.108454402056261,0,0,0,0,0,0,0,0,0,0,0,0,0.0066155147936707,0,0,0,-0.0126518392584452,0.0384382696213004,0,0,0,0.299100752402624,0,0,0,0,0,0.0948908750442011,-0.0278058147445488,0,0,0.0250367513242641,0,0,0,0,-0.0611645739433558,0,0,0,0,0,0,0,0,0.0390575554613366,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.135291142542795,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282149100799243,0.0663162197823179,0,0,0,0,0,0,0,0,0,-0.0315888722133691,-0.00251664707950137,0.231160818859928,0.165309432663496,0,0.023041653902343,0.106047113883553,0,0,0,0,0,0,0,0,-0.0907600934548932,0,0,0,0.238940479846117,0,0,0,-0.0370387437292819,0,0,0,0,0,0
X600066.SH,0,0,0,0.294064759437551,0.0373614115730047,0.156749105311526,0,0,0,0,0.213278911505924,0,0,0.00932286885072298,0,0,0,0,0,0,0.0422824230728627,0,0,0,0,0,0,0,0.0150478495727975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0267770924566674,0,0,0,0,0,0,0,-0.00743858265610845,0,0,0,0,0,0
X601877.SH,0,0,0,0.0205166575802223,0,0,0,0,0,0.0784904105459228,0.0491013848034581,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0668246308808907,0,0,0.0736141272504182,0,0,0,0,0,0.210216965670961,0.164084137110025,0,0,0,0,-0.0488461765154774,0,0,0.0119765969896819,0,-0.0555042351798231,0,0,0,0,0,0,-0.0846560725643134,0,0,0,0,0,0,0
X002129.SZ,0.128183248077777,0,0,0,0.0444348566173196,-0.0562276675752146,0,0,0,0,0,0,0,0,0,0,0,0.331935555577971,0,-0.184207510129853,0,0,0,0,0,0.0233326806448677,0,-0.0292688593365004,0,0,0,0.0106849118825952,0,0,0,-0.0792537405805297,0,0,0.131413366348784,0,0,0,0,0,0,0,0.242944991570931,0,0,0,0,0,0.0452485417306161,0,-0.0967140268541555,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0.0801929771055013,0.0131986329985023,0.143242614866693,0,0,0,0,0,0,0,0,0,0.174395429095314,0,0.00285459540929145,0,0,0,0,0.0945011691156139,0.0928363466891711,0.141500906129189,0,0,0,0,0,0,0,0,0,0,0,-0.0785277814388095,0,0,0,0,0.0536843833505596,0,-1.73472347597681e-18,0.267162187083159,0,0,0,0,0,0,0,0,0
X600582.SH,0,0.0445942330711771,0,0,0,0,0,0,0.0118631790432367,0,0,0,0,0,0,0.255701509063989,0,0,0,0.0828784732445198,-0.217787876333337,0,0,0,0,0,0,0,0,0,0.0109971855197289,0,0,0,-0.00857397668337385,0,0,0,0,0,0,0,0,-0.0593480487094903,8.67361737988404e-19,0,0,0,0.0711888946426296,0,0,0.00701100266145691,0.0496778849791162,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134084288824167,0.133880157553003,0,0,0,0,0.0528589714720785,0,0,0,0,0.143538088366914,0,0,0,0,0,0,0.254626193734054,0.0867405635976921,0,0,0,0,0,0,0.0337769486344163,0,0,0,0,0.0716921973208865,0,0,0,0,0,0.00595410545685211,0,0,0,-0.0361306584795746,0,0
X000623.SZ,0.390501498150163,0,0.137401015987273,0,0,0,0,0,0,0,0,0,0,0.374677350342947,0.0125684395167452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.078775813262181,-0.0357858305570955,0,0,-0.146654739026433,-0.0648110046564052,0,0.096791593995411,0,-0.019599151789529,0,0,0,0,0.1289020604554,0,0,0,0,0,0,0.0358656760420011,0,0,0.143301752693795,0,0,0,0
X000550.SZ,0,0,0,0.153624941921747,0.0909730210324555,0,0,0,0.0195489236461854,0.0772237294063459,0,0,0.0679997862552082,0,0,0,0,0,0,0,0,0,0.0644198793241931,0.05313861140752,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0.0402849941722897,0,0,0,0,0,0,0.045335689896122,0,0,0,0.113251531506641,0,0,0,0,0,0,0,0,0,0
X000581.SZ,0,0,0,0,0,0,0,0,0,0.0817693446900051,0,0,0.08700788734057,6.93889390390723e-18,0,0.146104895646269,0,0.073122769279367,0,0.139821277022752,0,0.0486932024329158,0.112711568589793,0,0,0.034001508758168,0,0,0,0,0,0,0.0926893261991816,0,0.0591783700405254,0.056623490764352,0,0,0,0,0,0,0,0,0.00798116531547243,0,0,0,0,0,0,-0.0178395119348775,0,0,0,0,0,0,0
