,X600519.SH,X600104.SH,X000651.SZ,X002415.SZ,X000725.SZ,X002304.SZ,X000063.SZ,X000858.SZ,X000625.SZ,X600031.SH,X600690.SH,X600276.SH,X600271.SH,X600118.SH,X000100.SZ,X600372.SH,X000157.SZ,X600703.SH,X000338.SZ,X002129.SZ,X002241.SZ,X600741.SH,X300124.SZ,X600089.SH,X000559.SZ,X600177.SH,X600066.SH,X002236.SZ,X002456.SZ,X002465.SZ,X600582.SH,X002292.SZ,X600839.SH,X600198.SH,X000977.SZ,X002475.SZ,X600060.SH,X600435.SH,X000800.SZ,X300003.SZ,X601877.SH,X600498.SH,X000581.SZ,X002276.SZ,X000623.SZ,X002008.SZ,X002294.SZ,X000568.SZ,X002049.SZ,X002007.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.0790769298493166,0,0,0,0.0233983913178771,0,0,0.0520361121233177,0,0,0.000263007019378378,0,0,0.0398119734461263,0,0,0,0,0,0,0,0,0,0.0159057041595061,0,0,0,0,0,0,0,0,0.0152769251743043,0,0,0,0,0,0,0,0,0.0761849297370859,0,0,0,0.286574799246878,0,0,0,0,0.00385395973635917,0,0,0,0,0,0
X600104.SH,0,0,0.149458664323184,0,0.0240427811208776,0,0.00955844402505959,0,0,0,0,0,0.0241844905886017,0,0,0.0917263562949101,0,0,0,0,0,0,0,0,0,0,0,0.0480922214923632,-0.0189342372352007,0,0,0,0.0116820931250819,0,0,0.022695957728406,0,0,0,0,0,0.0128885404927767,0,0.0429779708557889,0.118578017069019,0,0,0.124432400605892,0,0,0,-0.00114380299449304,0,0,0,0,0,0,0
X000651.SZ,0,0.255706949994221,0,0.0591250992326835,0,0,0.0635339390019774,0,0,0,0.148654085595596,0,0.0528720152248437,0,0.104601619157237,0,-3.46944695195361e-18,0,0.00593506042777863,0,0,0,0,0.0477186638558408,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,-3.46944695195361e-18,0,0.0136250484070883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35525271560688e-20,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0.0822909852902076,0,0,0,0,0,0.0833607832151897,0,0,0,0,0,0.0438383589164576,0.0149007736172455,0,0,0,0.0560665054322183,0,0,0,0.0380298533312374,0,0.161320501865281,0.0788327284972979,0,0,0,0.00909332599736548,0,0,0,0,0,0,0.0212017890565445,0,0.0346506712077529,0,0,0,0,0.124939398907641,0,0,-0.0136290323592632,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103746840898033,0,0,0,0.0928530219125661,0,0,0,0,0,0,0,0,0,0,0,0,0.306319637331046,0,0.0959277456092974,0,0,0,0,0,0,0.0872077157361704,0.0904398383312479,0.23386112255976,0,0,0,0,0,0,0,0,0,-0.00258339515595144,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0565358785927325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0907266183852738,0,0,0,0,0,0.18327213943921,0.128573449718159,0,0.0337050110963359,0.0340734803893066,0,0.0435016694733448,0,0.0319185991469233,0,0,-0.000889404336818518,-2.62159536747533e-05,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0396635439125963,0,0.0721881762095081,0,0.0454165159025177,0,0,0,0,0,0,0.278800861380897,0,0,0,0,0,0,0,0,0.018404885437931,0,0.130432481100869,0,0,0,0,0,0,0.174515630956692,0,0,0,0,0,0.122492967091974,0,0,0,0,0.0097696315403569,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0.0717500230878894,0,0,0.0650031978944504,0,0,0,0.0337520013944907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00523895288637943,0,0,0,0,0,0,0,0,0,0,0.37696082543845,0,-0.0389688739277909,0,0,0,0,0,0,0,0,0
X000625.SZ,0.0570488440147779,0,0.000745370097208337,0,0,0,0.064675694452912,0,0,0,0,0,0.0347402292438417,0,0,0,0.181340731103407,0,0,0,0,-1.73472347597681e-18,0,0,0.0218437130699959,0,0,0,0,0,0,0,0,0,0,0,0.0537158259222647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00870014351035934,0.0703424990506766,0,0,0,0,0,0
X600031.SH,0,0,-0.0533144844129179,0,0,0.0439534258076341,0,0,0,0,0,0,0,0,0,0.149075373817894,0,0.107529086221518,0,0,0,0,0,0.235664038653241,0.0354126960339491,0,0,0,0,0,0,0,0,0.0964658695657316,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0.0694242172267694,0,0,0.00423946591673616,0.0148554911397948,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0396753724746338,0,0,0,0,0,0.0522192454291778,0,0,0,0,0,0.00139352263869237,0,0,0,0,0,0,0,0.120803100954958,0.031003626162063,0,0,0.014538166242584,0,0,0,0,0.0506690724258897,0.0181992574043054,0.114084973186587,0,0,0,0,0,0,0,0.00282814663933466,1.0842021724855e-19,0,0,0,0,0,0
X600276.SH,0,0,0,0.152541056276965,0,0,0.0526949155047414,0,0,0,0,0,0,0,0,0.026365789734541,0,0,0,0,0.0996366697454137,0,0,0,0,0,0,0,0,0,0.0855008349272609,0,0,0,2.16840434497101e-19,0,0.126791352442319,0,0,0,0,0.00280294057650417,0,0.0782889468297489,0,0,0,0,0,0.0198968784687067,0,-0.00252962448220125,0.0214880458107726,0,0,0,0,0,0
X600271.SH,0,0,0,0.206041891507631,0,0,0,0,0,0,-0.0492903403118956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202864430569784,0,0,0,0,0,0.0641401499021398,0,0,0.0528985852373592,0,0,0,0.126016086426415,0,0,0.0142044449609506,0.147441741206777,0,0,0,0,0,0,-0.0143660694400966,-0.0289873980379787,0,0,0,0,0,0
X600118.SH,0,0,0,0,0.0770831306787362,0,0,0,0,0,0,0,0,0,0,0.224372107397502,0,0,0,-0.101884593576564,0,0,0.222339297435947,0,0,0,0,-0.139663220724035,-0.163050289055373,0.12654874898672,0.11107795085573,-0.0258444692048283,-3.46944695195361e-18,0,0,0,0,0.221088867675073,0,0.280110526854394,0,0,0,0,0,0,-0.136928792063714,0,0,0,0,0,0.022041633665496,0,0,0,0,0,0
X000100.SZ,0,0,0.0758545873349306,0,0.0984787185502254,0,0.0805358624344858,0,0,0,0,0,0,0,0,0,0,0,0.0411722509848033,0,0,0,0,0,0,0,0,-0.0166883879004025,0,0,0,-0.0142838810788476,0.140574878619494,-0.00627365086168097,0,0,0.278309170216888,0,0,0,0,-5.42101086242752e-20,0,-0.0522070301778628,0.0430853232551051,0,0,0,0,0,0,0.00165347602525366,0,0,0,0,0,0,0
X600372.SH,0,0.165099163690085,0,0,0,0,0,0,0,0.112226466556853,0,0,0.00526641566137559,0,0,0,0,0,0,0,0,0,0,0.0552744317480664,0,0,0,0.0637613219871362,0,0.151091198880975,0,0,0.11919817414014,0,0,0,0,0.00851297125095444,0,0,0.0544339572569751,0,0,1.0842021724855e-19,0,0,0,0,0,0.147064410571943,0,-0.0171682316416571,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0.00825860012184834,0,0,0,0,0.641690190963129,0,0,0,0,0,0,0,0,0,0,-0.0685529638833923,0,0,0.069597371439853,0,0,0,0,0.0479231511194282,0,0,0.0449107056961528,0.0768990205294382,0.0244216659658078,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0262465106730524,0,0,0,0,0,0
X600703.SH,0,0,0,0,0.0432047739580241,0,0,0,0,0.10746666667671,0,0,0,0.102042860082944,0,0,0,0,0,0,0,0,0.0327727455387085,0,0,-0.0192560573012825,0,0,0,0.183276924239632,0.0964020386850304,0,0,0,0.190747499295569,0.0475013238092763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0114351294407825,-1.73472347597681e-18,0,0,0,0,0,0
X000338.SZ,0,0,0.0202879807754688,0.00460557236659345,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.266447885963183,0,0,0,0,0,0,0.0157071214737691,0,0.0428806193919361,0,0,0,0,0.0985105301523923,0,0,0,0,0,0.00719800769546126,0,0,0,0,0,0.0213313027321325,0.0135522088201935,0,0,0.123492122958254,0,0,0,0,0,0.00430658951312874,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146030833344765,0,0.107436631565059,0,0.0936934575904704,0.19631808969056,0,0,0,0,0,-0.100303189018245,0,0,0.0725880315354053,-0.0891744617184267,0,0,0,0,0,0,0,0.00689870729785748,0,0.338728798262237,0,0,0,0,0,-0.0560409568536585,-0.0579647936055896,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120201713858156,0,0.0185381116616911,0,0.0489996023559359,0.0559568130880751,0,0,0.209946553058566,0,0,0,0,0,0,0,0,0.0346797799094216,0.0478587087010874,0.0303023644476,0,0,0,0,0,0,0,0,0,0.0799017252507356,0,0,-0.023748941112182,-0.0189035389294626,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.19318367587215,0,0.0285077153325284,0,0,0,0.100087968263048,-6.93889390390723e-18,0,0,0,0,0.0681044116104784,0,0,0,0,0,0,0,0,0.0799227382882358,0,0,0,0.276965831260497,0,0,0,0,0,0,0.00109668460268439,0,0,0,0,0,-0.00944385430495037,0.0252525695888964,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0214881552938305,0,0,0,0,0.157538119216249,0,0.00431238887776629,0,0,0,0,0.0325275973766684,0,0,0,0,0,0.124382601558166,0,0,0,0,0,0,0.21038044321716,0,0.213882453015011,0,0,0,-0.0558575794172497,0,0,0,0,0,0,0,0,0.00791431590628446,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0.0229661717702486,0,0,0.0976036609264345,0,0,0,0,0,0.147255869905403,0.217277083459694,0,0,0.033557332505053,0,0,0.015466862676932,0,0.0414378669437854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0850551785788416,0,0,0,0,0,-0.00325556956183874,0,-0.0260640547072926,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0129164791226106,0,0,0,0,0.067400541669556,0,0,0,0,0.134273934123928,0,0,0,0,0,0,0,0.0728101605694909,0,0,0,0.0205284746004465,0,0.170514866331467,0,0,0.0743718348954439,0,0.108169431643292,0,0.0852250059938656,0,0,0.158520971418225,0,0,0,0,0.018306067177581,-0.00491790090938022,0,0,0,0,0,0
X600177.SH,0.119062708727658,0,0.11978742384184,0,0,0,0,0,0,0,0.0419664933698144,0.143770605470772,0,0,0,0,0,0,0,0,0,0,0,0,0.127392835195564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137845309719239,0,0.0468114674427566,0,0,0,0,0,0.0962328597827751,0,-0.0103055086702195,0,0,0,0,0,0,0
X600066.SH,0,0,-0.0504025526983363,0,0.0387649048311539,0,0,0,0,0,0,0,0.0971344467582101,0,0.0756281681309589,0,0,0,0,0.0443633698445705,0,0,0,0,0,0,0,0,0,0,0.119008390129506,0,0,-0.00644595871966476,0,0,0,0,0.043688908259776,-0.0158790184254477,0.0263376065444538,0,0,0.0531052605015211,0,0,0,0,0,0,0,-0.00921736798778921,2.16840434497101e-19,0,0,0,0,0,0
X002236.SZ,0,0,0,0.0496511511248605,0,0,0,0,0,0,0.0863111017339086,0,0.260584843609505,0,0,0,0,0,0,0,0.0305700269928991,0,0,0,0.0978659412367477,0,0,0,0,0,0,0.0867196659329119,0,0,0.087613008095595,0,0,0,-0.109666433380264,0.0986458937686875,0.0560660449991536,0.0945517943376516,0,0,0,0,0.0693513501212267,0,0,0.0245544880123931,0,-0.0103807688218989,0.000565213660349419,0,0,0,0,0,0
