,X600519.SH,X002415.SZ,X600104.SH,X000858.SZ,X000651.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000063.SZ,X600703.SH,X600690.SH,X000568.SZ,X002236.SZ,X002475.SZ,X600741.SH,X000338.SZ,X002241.SZ,X000625.SZ,X002456.SZ,X600031.SH,X000100.SZ,X002008.SZ,X600066.SH,X601877.SH,X600487.SH,X600809.SH,X300136.SZ,X300124.SZ,X002508.SZ,X300003.SZ,X600522.SH,X002294.SZ,X600867.SH,X600699.SH,X600089.SH,X600498.SH,X002085.SZ,X000596.SZ,X600271.SH,X000157.SZ,X600177.SH,X600566.SH,X000050.SZ,X600118.SH,X600584.SH,X000559.SZ,X300142.SZ,X000661.SZ,X002180.SZ,X002179.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600690.SH,0,0,0.135930995157289,0,0,0,-3.46944695195361e-18,0.0395793667652622,0,0.038171200162515,0,0,0.0548164389807185,0,0.0254838258571582,0,-8.67361737988404e-19,0,0,0,0,0.0593738196456107,0,0,0,0,0.207761347250055,0,0,0,0.243578013608431,0,0,-0.0858682744229083,0,0,0,0,0,0,0,0,0,0,-0.133978727596645,0,0,0.199346693103216,0,0,0,-0.00892194526449745,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0.311054433511422,0.0840544026374621,0,0,0,0,0,0.0297129110083068,0,0,0,0,0,-0.0346061239190678,0,0,0,0,-0.0474936082056454,0,0,0,0.135644387205603,0.0801211620660445,0,0,0,0,0,0,0,0,0.0437847410385018,0,0.166441617150552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0180136752734193,0,0,0,0,0,0
X002236.SZ,-0.147509332527904,0.39885533128169,0,0,0,-0.172841701054089,0,0,0.23369688645902,0,0.210496719314287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0533574056998889,0,0,0,0,0,0,-0.0187008193318612,0,0,0,0,0,0,0.00720201143336723,0,0,0,0,0,0,0,-0.0264426118983962,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0.0124678158199686,0,-0.08583261340923,0,0,0,0,0,0,0,0,0.118782544893294,0,0.170040933588938,0,0,0.0637362394564838,0.222872756765536,-0.0521233524718401,0,0,0.529457713309459,0,0,0,0,0.0689223263213091,0,0,-0.215958444109779,-0.0824873538740809,0,0,0,0,0,0,0,0,-0.0902832790546429,0,0,0,0,0,0,-0.0690405402577255,0,0,0,0,0,0,0
X600741.SH,0,0,0.397919660718912,0,0,0,0,0,0,0,0.161610362135488,0.00152148599622903,0,0,0,0,0.038975831361793,0,0,0,-0.0682680195575546,0.0354287997471329,0,0,0.00106905402648311,-0.10581387336048,0.0339365038509568,0,0,0,0,0,0.0135905042834919,0,0,0,0,0,0,0,0,0.105259827162805,0,0,0,0.0392130121718996,-0.0181911784538411,0,0,0,0,0,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,-0.0590327888292269,0,0.0796854316387562,0.0148924176035103,-0.00699471718049376,0,0,0,0,0,0,0,0,0,0.013008998324163,0,0,0,0,0.0103883657895245,0,-0.0855295882889937,0,-0.220550590073089,0.061239240744642,0.156738190724839,0.115445323635179,0,0,0,0,0,0,0.262397052778779,0,0,0,0,0,0,0,0,0,0.0224742914564475,0,0,0,0,0,0
X002241.SZ,0,0.217114089053998,0,0,0,0,0,0,0,-0.106579220233028,0,-0.0959501419131661,0,0.100327974846492,0,0,0,0,0.45033046673529,0,0,0,0,0,0,-5.42101086242752e-20,0,0.0752675031928394,0,0,0,0,0,-0.0712784321733471,0,-0.00746044899890266,0,0,0,0,0,-0.0344923004448187,0,0,0,0,-0.179746062808061,0,0,0,0,0,-0.00461443389815384,0,0,0,0,0,0
X000625.SZ,-0.00016756887219866,0.0668786232752127,0,0,0,0,0,0.0811351238111588,0,0,0,0,0,-0.0087351770271124,0.265721643229559,0.0146172668807421,0,0,0,0.128609696636554,0,0,0,0,0,0,0,0.09906885478232,0.105869285989841,0.0230224219685835,0,0,0,0.0637085985153138,0,0,0,0,0,0,0,0,0.0606859323805333,0,0,0,0,0,0,0,0,-0.0115533081696813,0.0409552756248399,0,0,0,0,0,0
X002456.SZ,0.0890026962057864,0,0,0,0,0,0,0,0,0,0,0,0.0912121551254862,0.175906164498803,0,0,0.245252154516794,0,0,-0.0648770319487364,0.0426821336922328,0,0,0,0,0.0320851403650038,0,0,0,0,0,0,0.0551409909985313,0,0,0.194154042102045,0,0,0,0,0,0,0.216137374723494,0,0.0545521471366538,0,0,0,0.149693041978449,0,0,0.00793367440576657,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251666377049115,0,0,0,-0.429264087328499,0,0,0,0.00143835747156459,0,0.0105473074906576,0,-0.0467061056230489,0,0,0,0,0,0,0.0269342154249238,0,0,0,0,0,1.07657942025459,0,0,0,0,0.0249634981269635,0,0,0,0,0,0,-0.0740623638249326,0.0370511225969075,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0.160496570706543,0,0,-0.0666662909902918,0,0,0,0,0,0,0,0,0,0.144998296741651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0750193824651137,0.0140239281982786,0,0,0,0.0188201099526103,0,0,0,0.0931668747806499,0,0,0,0.00883189191456109,0.129106133537328,0.0621585403974731,0,0,-0.0156775703735852,0.020474928477499,0,0,0,0,0,0
X002008.SZ,0,0.0876868846202734,0,0,0,0,0.188830139471747,0,0,0,0,0,0,0,0.177850419899835,0,0,0.12554105194201,0.110830502805461,-0.0940512009797265,0,0,0,0,0,0.0102841906317597,0.0942534828883792,0,0.220455347652372,0,0.0408026630092694,0,0,0,0,0,0,0,0,0,0,0,0.0129858217713596,0,-0.0638922078741771,0.0623838862599309,0,0,0,0,0,0,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,-0.0727884446435991,0,0,0.0875296471789397,0,0.0950107048319747,0,0,0,0,0,0,0,0,0,0,0.0473592612546682,0,-0.410299474863812,0,0,0,0.0276847247988714,0,0,0,-0.152486599187401,0,0,0,0,0,0.216035127580146,0,0,0,0,-0.125937585788983,0,0.1337464110503,0,0,0,0.0299697208214364,0.34197703649592,0,-0.0242945095059848,0.0163749475358512,0,0,0,0,0,0
X601877.SH,0,0,0,0,0.215143990495598,-0.00987090528301211,0,0,0.0274745053133915,0,0,0,0,0,0,0.107600444476995,0,0,0,0.104346776715196,0,0,0,0,0,0,0,0,0.068714704073526,0,0,0,-0.00873624966008817,0.131137924376859,0,0,0,0,0,0,0,0,0,0,0.0966697928389071,0,0,0,0,0,0,0.0112261062433892,0,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0.219336702058373,-0.0529896862764468,0,0,0,0,0.0406096262821265,-0.0201742324439536,0,0.236071662994732,0,0,0,0.0903276631016137,0,1.73472347597681e-18,0,0,0,0.0378953039395168,0,0,0,0,0.215842849667414,0,0,0,0,0.0256840141875356,0.237629474488854,0,0,0,0,0,0,-0.0654376212648993,0.0951371986525066,0,0,0,0,0,0,-0.022484391785077,0,0,0,0,0,0,0
X600809.SH,0,0,-0.0541654211171903,0.0398079106371231,0,0,0,0.205209086981937,0,0,0,0.232762411603871,0,0,0,0,0,0,0,0,-0.0217273437029922,0.270618216373338,0,0,0,0,0,0,0,0,0,0,0.218220812726375,0,0,0,0.165918229223221,0.268009910818216,0,0,0,0,0,0,-0.00463551504921347,-0.0582524927785931,0,-0.0103033398359037,0,0,0,0,-0.00574877255703111,0,0,0,0,0,0
X300136.SZ,0,0,0,0.053367905471077,0,0,0.0106875746471747,0,0.359413241632869,0,0.267599551448464,0.196784891213278,0,0.313221980188768,0.132164885361637,0,0,0,0,0,0,0.0514669740473652,0,-0.0415729870238502,0,-0.0150423908785092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0654126175714558,0,0,0,0,0,0,0,0,0,0.0334991817624993,0.00627629023980516,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0440490666107868,0,0,0,0,0,0,0.0174386594590094,0,0,0,0,0,0.347027742744682,0.0539307008609466,0,0,0.14705591630928,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,-0.0704028235673631,0,0.0740826237889637,0,0,0,-0.006185369103492,0,0,0,0,0,0
X002508.SZ,0,0.065259035793267,0,0,0,0,0,0,0,0,0.247183646530354,0,-0.0290255485059632,0,0,0,0.0153939712429678,0.0149337057816559,0,0,0,0.00804862746651969,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056517081442512,-0.184227488821774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0259296149536728,0.044670380935223,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.346179117227915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0568252470323247,0.105112505321728,0,0,0,0,0,0,0,0,0,0,0,-0.319649789614915,0,0,0,-0.00763067035121535,0,0,0,0.202102340126017,0,0,0.0746149075342887,0,0,0,0,0,0,0.000242999499913045,-0.0177806449290496,0,0,0,0,0,0
X600522.SH,0.116590171202097,0,0,0.00513182335493786,0,0,0,0,0,0.135118688895159,0.184822163464124,0,0,0,0,0,0,0,0,0,0.0438555969562043,0.335508792101694,0,0,0.160839969548542,0,0,0,0,0,0,0,0,0.0163918259528244,0,0,0,-0.196244375578955,0,0,0,0,0,0,-0.019105167365089,0.0942103900565657,0,0,0,0,0,0.0403651923720871,0,0,0,0,0,0,0
X002294.SZ,-0.0243980916028399,-0.07737783708808,0,0,0,0,0.257378011581299,0,0,0,0,0,0,0.124157731569698,0,0,0,0,0,-0.0914928527522191,-0.136844087024015,0,0,0,0.132089119901315,0,0,0,0,0,0,0,0,0,0,-0.114962509507831,0,-0.0659529147964784,0,0,0,0,0.0595261307665651,0,0,0,0,0,0,0,0,-0.054924154038371,-0.000994467026239298,0,0,0,0,0,0
X600867.SH,0,0.141968728807538,0,0,0,0.0521442002548821,0,0,0,0,0,0,0,0.11890745441537,0,0,0,0.191511607441194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0310412208492091,0,0,0,0,0,0,0,0,-0.0119687660039486,0,0,0,0.0406176995868914,0.0604285150212032,0,0,0.0289801319892441,0,0,0,0,0,0
X600699.SH,0,0.0588793196215238,-0.320177444015428,0,0,0,0,0,0.15103708145646,0,0,0,0,0,0,0,0,0,-0.0372935327448719,0.0956848199469148,0,0,0,0.231822910622191,0,3.46944695195361e-18,-0.0622972087752505,0.0535141974098173,0,0,-0.0595163037081598,0,-0.0532094907094256,0,0,0,0,0,0,0,0,0,0.0390008588091154,0,0,0,0,0,0,0.0229928117493001,0,0,0.0160512164814951,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,-0.00139721784909491,0,0,0,0,0,0.0523200067501683,0,0,0.0720876799199197,0.130811951251668,0,0,0,0.104356041007302,0,0,0,0.00637171518014564,0,0,0,0,0,0,0,0,0.0251602902262077,0,0,0,0,-0.0979898637807228,0,0,0.138246679225721,0.0213414255558178,0.0189717824866102,0,0.0511203755498413,0,0,-0.0163031103887805,0.00604827536821402,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0.0441523804147408,0,0,0,0.0240003160159091,0,0,0.140489341350442,0,0,0,0.0414871238308619,0,-0.188253682928874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0348295104818097,0,0,0.0172365268775566,0.0874427444215576,0,0,0.0062674901515856,0,0,0.0367358457275486,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0.456749797843574,0,0,0,0,-0.13678756993258,0,0,0,0,0,0.0575977671959198,-0.0897553901254677,0,0,0,0,0.210547678605386,0.03075477080609,0.0184129726306212,0,-0.299524390995769,0,0,0,0,0,0,0,0,0,0,0,0,-0.00111714177435493,0,0,0,0,0,0,0,0,0,0.0832257388126423,0,0,0,0,0,0,0
X000596.SZ,0.0614734242880067,0.214540227436676,0.0498033613540839,0,0,0.0775780642104579,0,0.407420205862074,0,0,0.0976242663287964,0,-0.115393329781382,0.0525146574651659,0,0,0,0,0,0,0,0.128516107362889,0,0,0,0.345085019256869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0634171384933184,0,-0.197713340166581,0,-0.0767767061922238,0,0,-0.0414389917821835,0.0348354092037241,0,0,0,0,0,0
X600271.SH,0.0657780726419088,0,0,0,0,0,0.0596676570735978,0,0,-0.0530912598575375,0,0,0,0,0,0.0991240550943703,0,0,0,0,0,0.0216580299001257,0,0,0,0.0208005006237543,0,0,0,0,0,0,0,0.028163573496885,0,0.0241304000458928,0,0,0,0,0,0,0.0183211586483907,0.338286822971966,0,0,0,0,0,0.0523051183587875,0,0,-0.0049936628528296,0,0,0,0,0,0
X000157.SZ,0,0,-0.0308508406483245,0,0,0,0,0,0,0,0,0,0,0,-0.0174444209590353,0,0,0,0,0.266508500215276,0,-0.0312531533929454,0,0.0236809813719849,0.0533910391685195,0,0,0,0.00675230761238052,0,0,0,0,0.0983994480117542,0,0,0,0,0,0,0,0,0.076520246909024,0,0.0215030657811126,0,0,0,0,0,0,-0.0169931614718219,0.0181913015052688,0,0,0,0,0,0
X600177.SH,0,0,0,0.0405459511437114,0,-0.00294520515103344,0,0,0,-0.0251014597012206,0,0,0,0,0,0.0716872650075513,0,0,0,0.0420426529055003,0,-0.00584862924945765,0,0.081503341404678,0,0,0,0,0,0,0,0,0,0.0776619772207701,0,0,0,-0.00533351213783203,0,0,0,0,0,0,0,0,0.0124580434556127,0,0,0,0,-0.0468291138162758,0.0163084903360306,0,0,0,0,0,0
X600566.SH,0,0.0280826412176862,0,0,0,0,0,0,0,0.0946340873291056,0,0.163131939183614,0.123482477705604,0,0.0665967251835097,0,0,0,0,0,0,0,0,0,0,0.168975863513414,0,0,0,0.00318464797160696,0,0,0,0,-0.272007327499981,0,0,0,0,0,0,0,0,0,0,-0.0251761736473653,0.0948991578386384,0,0,0,0,0,0.00710554926793412,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.458375795134614,0,0,0.0965769201933082,0,0.427407212149646,0,0,0,0.0678143999741774,-0.206503034571662,0,0,0,0,0.151006101389153,0,0,0.107062746971044,0,0,0.181712748444554,0,0,0,0,0.155842549446828,0,0,0,-0.168198721192522,0.0438804448691287,0,0,0.027322797953991,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,-0.00336345232762772,0,0,-0.198223043014772,0,0,0,0,0,0,0,0,0,0,-0.0554308710792166,0,0,0,0,0.0220078779472425,0,0,0,0,0,0,0,0.466943408670773,0,0,0,0.0142525662771861,0,0,0.0973202285741145,0,-0.0403153695934342,0,0.130046091969444,0,-0.0121786552980334,0.0121939943183258,0,0,0,0,0,0
X600584.SH,0,-0.00290517566439247,0,0,0,0,0,0,0.0533523145859303,0,0,0,0,0,0,0,0,0,0,0,0,0.086750124786985,0.0251063644278231,0.177352292609258,0.176423673873325,-0.0173489502996127,0,0.217209066750727,0,0.134179668339563,0,0,-0.172827239570522,0,0,0,0,0,0,0,0,0,0.0840847783733979,0,0,0.144248530611491,0.22336246079224,0,0,0,0,0.0498719834107343,-0.0269000039020596,0,0,0,0,0,0
X000559.SZ,0.051104337742737,-0.0608528388382692,0,0.0969303283031625,0,0,0,0,0,0,0,0,0,0,0,0,-0.00399539848353593,0,0,0,0,-0.0369341996308798,0,0.0199916731172647,0,0,0,0,0.275024293678285,0,0,0.137978007842291,0,0.302370824085931,0,0.0574802834535593,-0.0547030360295209,0,0,0,0,0,0.127608276995524,0.13561881940271,0,0,0,0,0,0,-0.0591709262489534,0,0.0538042193541381,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,-0.428127203381618,0,0,0,0,0,-0.108492847526443,0,0,0,0.515916387655846,0,0,-0.310481380825291,0,0.0740984437772182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0991574487415907,0,0.0838317824630105,0,0,0,-0.162098206845634,-0.0762418922521983,0,-0.0419655882705854,0.0502115678293047,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0,-0.0484634404210956,0,0.11678020735138,0,0,0,0,0.115389571405407,0.247218562745418,0,0.05695200244918,0,0.0277921174289208,0,0,0,0,0,0,0,0,0,0,0,0.279090456073117,-0.0435486927540313,0,0,-0.102192394190919,0.0205599342448696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102606901875427,0,0,0,0,0,0
X002180.SZ,0,-0.125824680739368,0,0,0.21902464071678,0,0,0,0,0,0,-0.328146479184995,0,0.224634294507835,0,0,0.0392836097247033,0,0.0428770258600589,0,0.358879463957452,0,0,0,-0.0950774847848442,0,0,0,0.415285552998556,0,0,0,0.282731384041234,0,0.0316688928957655,-0.199200691181541,0,0,0,0,0,-0.117938593166283,0,0,0,0,0,0,0,0,0,0.0314952587076973,0.0215479914414395,0,0,0,0,0,0
X002179.SZ,0.143580675189292,0.21212503468962,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101863623736723,0.00088050222040718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063665831728215,0,0,0.264569870712015,0,0.0247368828015583,0,0,0,-0.149958208400936,0.0212713109625362,0,0,0,0,0,0.0771093979696569,0,0,0,0.0125590379590519,0.0667469319536482,0,0,0,0,0
Change_TY3M,0,0,0,0,0.057889158319065,0,0,0,0,0,0,0,-0.0818647720342823,0,0,0,0,0,0,0,0,0,0,0,0.0362694616092333,-0.00246318137343878,-0.191451280078135,0,0,-0.0242628666971175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00922189957174435,0,0,0,-0.0950273860123873,0,-0.0390564147285957,-0.00817508646525757,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0.117358819456634,0,0.0215591590766624,0,0,0,0,0,0,0,0,0,-0.0437718061194393,0,0,0,0.0458679780554654,0.412361815924191,0,-0.0708971340371234,0.275545646343861,0,0,-0.337436182164486,-0.231725579827806,0,-0.239521815072837,0.16103266431909,0,0,0,0,0,-0.215802282147994,0,0,0,0,0,0,0,-0.10526452001417,0,0.653386432448341,0,0,0,0,0,0
TED,0,0,0,0,0,0.150712666255795,-0.560798726961466,0,0,0,0,-0.239014609022773,0,0,0.937656233043738,0,-0.461642669040551,0,0,0,0,0,0,0.151604301113212,0,0,0,0.29863550188096,0,0,0,0,0,0,0,0,0,0.318457231679577,0,0,0,-0.919197471101415,0.374195194923274,0,0,0.0891880258773905,0,0,1.10947662191987,0,0,1.27651815006401,0,0,0,0,0,0,0
RealEstate_excess,0,0.0756572297896531,0,0,0,-0.166035181997792,0,0,0,0,0,0,0,0,0,0,-0.276529782658894,0,0,-0.021188012454484,0,0,0.263221181111384,0.0370659578107394,-0.106766467754609,-0.0845986957196324,0.192304235677124,0,0,0,0,0,0,0,0,0,-0.0693788630812341,0.0596563534199411,0,0,0,0,0,0,0,0,0,0,0,0.193919272301491,0,0.059225654262105,-0.0262834091791177,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,-0.0504458213119718,0,0.0121425442375088,0,0,0,0,0,0,0,0,0,-0.0160490588944385,0,0,-0.0511669212065627,0,0,-0.0130180106266091,0,0,0,0,0,0,0,0.01145672411135,0,0,-0.0356314858928995,0,0.020290819557759,0,0,0,0,-0.0379381155423826,0,-0.00443769397240713,0,0,0,0,0,0.0372488894882597,-0.0228420818803825,0.00697121739809292,0,0,0,0,0,0
MKvol,0,0,0,0,0,-0.00106340712341576,0,0,0,0,0,0,0,0,-0.00343498760009375,0,-0.00219908378969645,0,0,0,0,0.00315131696472239,-0.000169269500869848,0,0,0,0,-0.000808237815823454,0,0,-0.000288865657524417,0.00259704233455635,0,0,0,0,0,0,0,0,0,0.00151858964633089,0.00119960490856796,0,0,-2.06276106313548e-05,0,0,0,0,0,-0.0014532489435747,0.00290059255849119,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,-0.0161527104070462,5.42101086242752e-20,-0.0220942544839184,0,0,0,0,0,0,-0.0543815860611798,0,0,0,0,0,-0.00289016515028365,0,0,0,0,0,-0.0222170750040996,0,0,0,0,0.0289582621644403,0,0,0,0.010576264737154,0,0.0543279297239494,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0272776966454255,0.0723336347025697,0,0,0,0,0,0
CarbonVol_Guangdong,0,0.00713784187585934,0,0,0,-0.00381013577000499,0,-0.00746434349162421,0,-0.000604561913434164,0,0,0,0,-0.0265196646376164,0,0,0,0,0,-0.0120091306380294,0,-0.0183502214222711,0,0,0.00665736919646611,0,0,0,0,0,-0.00371797285560482,0,0,0,0,0,0.0283237539885523,0,0,0,0,0.0117656349511797,0,0,-0.00370469242236282,-0.0249299982438842,0,0,0,0,0.0208255406095423,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0.0123310552513712,0,0,0,0,0,0.0153782787389821,-0.0296094622354288,0,0.000482408833640022,0,0,0,0,0.00693631371967751,0,0,0,0,0,0,0,0,-0.00647696668073868,0.0131341532721185,0,0,0,0,0,0,-0.0147682690537703,0,0,0,0,0,0,0,-0.0163292334783059,0.0080583509299842,0,0,0,-0.141441226260165,0,0
