,X600519.SH,X000858.SZ,X002415.SZ,X600104.SH,X600276.SH,X000651.SZ,X002304.SZ,X000725.SZ,X000063.SZ,X600690.SH,X600031.SH,X002475.SZ,X000338.SZ,X000568.SZ,X600741.SH,X600703.SH,X601877.SH,X000100.SZ,X600271.SH,X000596.SZ,X000661.SZ,X600809.SH,X002236.SZ,X300003.SZ,X002008.SZ,X300124.SZ,X300142.SZ,X002007.SZ,X600487.SH,X000625.SZ,X002456.SZ,X600776.SH,X600498.SH,X000157.SZ,X600867.SH,X002241.SZ,X002180.SZ,X300146.SZ,X000977.SZ,X600066.SH,X002371.SZ,X600177.SH,X002179.SZ,X000050.SZ,X000066.SZ,X002508.SZ,X600089.SH,X600522.SH,X600118.SH,X002506.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600031.SH,0,0,0.0259241800531117,0,0,0,0,0.0540081270757268,0,0,0,0.094562615333929,0.223519628798613,0,0,0,0,0,0,0,0,0,0.100210541228396,0,0,0,0,0.192796209703761,0,0,0,0,0,0,0,0,0,0,0,0,0.023583296820522,0,0,0.00398375816754789,0,0,0,0,-0.0826325872116925,0,0,-0.01235004815123,0,0,0,0,-0.0626031083971846,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0.0910728339018337,0,0,0,0,-8.67361737988404e-19,0.119883966620063,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224935598258895,0,0,0,0,0.203876111010275,0,0.0813833711764557,0,0,0,0,0,0.00124795969049569,0,0,0,0,0,0,0,0.0259792795836502,-0.0905468502892224,0,0,0,-0.079435697277632,0,0
X000338.SZ,0,0,0,0.134942329622988,0,0.274045323671135,0,0,-0.0593511317142049,0.094987182746776,0.1502991116495,0,0,0,0,0.0140287906320125,0,0,0,0,0,0,0.183560110665057,0,0,0,0,0,0,0.0325970377128669,0,0,0,0,0,0,0,0,-0.00277066167882513,0,0,0,0,-0.0346720854022216,0,0,0,0,0,0,0,-0.018397434046749,0.0167464295375884,0,0,0,0,0,0
X000568.SZ,0,0.516212517839205,0,0,0,0,0.0754861786962344,0,0,0,0,0,0,0,0.0325701628281522,0,0,0,0,0.0248180261917273,0,0,0,0,0.0478491300450876,0,0,0,0.00344801725800705,0,0,0.0111618728554472,0,0,0.081636595877848,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0.0353369892990263,0,0,0,0,0,0.00247807901663149,0.00567368991957902,0,0,0,0,0,0
X600741.SH,0,0,0,0.351491136373544,0,0,0,0,0,0,0,0.00413399907947461,0.246396824335111,0,0,0,0,0.042622715846259,0,0,0,0,0,0,0.310317964741357,0,0,0,0,0,0,0,0,0,0.0858496783905321,0,0,0,0,0,0,0.049534632991092,0,-0.0643917694781683,-0.0299266612453599,0,0,0,0.12844360833439,0,0,-0.00214733242853428,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0.0314945047061769,0,0,0,0,0,0,0,0,0.0525922983124187,0,0,0,0.292829306899954,0,-0.232172275407718,0,0,-0.167072043989799,-0.0602025664066551,0,0,0.617515827519561,0.027831085444526,0,0,0,0,0,0,0,0,0,0,0,0,0.307463135852022,0,0,0,0,0,0,0.0611086307906631,0.0795598739787422,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0.0778513208995964,0,0.00138114653059549,0,0.054483840096966,0,0,0,0,0,0,0.149128896105712,0,0,0,0,0,0,0,0,0,0,0.0712444785705014,0,0.11317318355954,0,0,0,0,0,0,0,0,0.0227786855243885,0,0,0,0,0,0,0,0,-0.0411913655726586,0,0,0,0.00738442881392023,0,0
X000100.SZ,0,0,0,0,0,0,0,0.118257603241722,0,0,0,0,0,0,0,0,0,0,0.0997756737331765,-0.000147922051850422,0,0,0,0.108500657542442,0,0,0,0.104946857747792,-0.0271619071729055,0.490032337644006,0.0413763652289948,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.163202979928363,0,0,0.0833961286673173,0,0,0,0,0,0,0,0,-0.0442952384332308,0,0,0,0,0,0
X600271.SH,0,0,0,0.00459248015455643,0,0,0,0.204916526431191,0.0779886070904025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220284586193849,0,0,0,0,0,0,0,-0.0450230986044804,0,0,0.0401728224902149,0,0,0.0903423157382207,0.145154524333345,0.00473362632724961,-0.0281243222697645,0,0.213809125773581,0.0216737800128638,-3.46944695195361e-18,0,0,0,0,0,0,0.00180198748313015,0.0203645134841265,0,0,0,0,0,0
X000596.SZ,0.0790488196515548,0.395198836385663,0,0,0,0,0,0,0,0,0,0,0,0.0129507428626581,0,0,0,0,0,0,0,0.109858743589872,0,0,0,0,0,0,0.0377939053528779,0,0,4.33680868994202e-19,0,0,0.0272720533297652,0,0.0231140681037403,0,0,0,0,0,0,0.031570619975613,0,0,0,0,0.0168326439979987,0,0.139318778717038,0,0.0251380192428702,0,0,0,0.0427982405789691,0,0
X000661.SZ,0,0,0.0361815664210565,0,0.292313912205162,0,0,0,0,0,0,0,0,0,0,-0.0155872990863739,0,0,0,0,0,0.184654905758977,0,0,0.253891386292062,0,0,0,0,0,0,-0.0246936640458795,0,0,0.0286425827586186,0,-0.0693736404931076,0,0,0,0,0,0,0,0,0.0683087169915973,0,0,0,-0.16885101196805,0.0234908191180729,0,-0.0308269080819001,0,0,0,0,0,0
X600809.SH,0,0.444410124778861,0,0,0,0,0.185216748219719,0,0.0373270000302204,0,0,0,0.0704941025060754,0,0.000573458708993634,0,0,0,0,0.0109998722549417,0,0,0,0.0290378718775478,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019456145340643,0,0,0,0,2.16840434497101e-19,0,0
X002236.SZ,0,0,0.19602159443304,0,0,0,0,0,0,0,0,0,0,0,0.0777489415372425,0.0592560270541655,0,0.0204863988162808,0,0,0,0,0,0,-3.46944695195361e-18,0.174927218297431,0.0651637531113198,0,0,0.00239790528792476,0.0449386805680908,0,0,0,0,0.158771603598743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00813703568430681,0.0136313389041172,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0.149280703317036,0,0,0,0,0,0,0,0,0,0,0.140074743399825,0,0,0,0,0.0259192943991469,0,0,0,0,0,0,0.532399702865036,0,0,0,-0.0121022548592408,0,0,0.101452702108971,0,0,0,0.169208911720293,0,0,0,0,0,0.111691575667183,0,0,0,0,0,0,0.00273571302253926,-0.0662965174441731,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333267624110561,0.140886994478075,0.0514930851319516,0,0,0,0,0.101269680189116,0,0.154455801217914,0,0,0,0,0,0.320491344752564,0,0.0472167716889334,-0.0456070404694615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00216787385194164,-0.0240736020562837,0,0,0,-0.00426999038012837,0,0
X300124.SZ,0,0,0,0,0,0,0.105462340734593,0,0,0,0,0,0,0,0,0,0,0.0797748997704608,0,0,-0.0392284052731502,0.029862548625132,0,0,0,0,0.23735877283083,0,0.193355054978732,0,0,0.094078849755009,0,0,0,0,0,0,0.00685644775273048,0,-0.0220024190905681,0,0,0,0,0.0166465244301099,0,0,0,0,0,-0.0167948165443643,0.0806686818549792,0,0,0,0,0,0
X300142.SZ,0,0.0295550391935246,0,0,0,0.159078006054957,0,0.133046278218708,0,0,0,0,0,0,0,0,0,0,0.178717549383737,0,-0.0375661591967434,0,0.0349003996324896,0,0,0.011238106735613,0,0.0795732040195004,0,0,0.0198849541748255,0,0,0,0,0,0,0,0.00923652918612525,0,0,0,0,0,0,0,0,0,-0.0669698520636158,0,0,0.0239772651915776,-0.0244513232064529,0,0,0,0,0,0
X002007.SZ,0,0,0,0.264043361312562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019033748762744,0.16805528148439,0,0.372131317322147,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0636198807957544,0,0,-0.136118098868043,0,0.0408144237207401,0.0420549630733662,-0.00893579561012541,0,0,0,-0.0124522326900525,0,0
X600487.SH,0,0,0,0,0,0,0,0.030337689214658,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0.061180255537939,0,0,0,0,0,0,0.14372693036414,0,0,0,0.0490540404647949,0.441224166901604,0,-3.46944695195361e-18,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0.454673649522186,0,0,0,0.0165224459375505,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0376578207302781,0,0.234032037140126,0.0953955185713966,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0.0651397709764056,0,0,0,0.0639824097165529,0,0,0.0563729283133248,0.198004918909394,0.00262036666220357,0,0.0512014368441813,-4.33680868994202e-19,-0.0851910130249559,-0.00586218444710535,0,0.112128448438795,0,0,0,0,-0.0423066604193935,0,0,0,0,0,0,0
X002456.SZ,0,-0.0429171564463708,0,0,0,0,0,0.189799851336496,0.05907067272318,0,0,0,0,0,0,0.152923972354028,0,0.130208331500391,0,0,0,0,0,0,0.165670085371037,0.411053395485231,0,-0.270457341573385,0,0,0,-0.119128737180231,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0857472762178244,-0.0937502775007046,0,0,0,0,0,0,-0.0077290196646066,0,0,0,0,0,0,0
X600776.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.153946129633706,0.328087265383116,0.602987703386588,-0.27470014314931,0,0,0,0,0,0,-0.303985060384676,-0.0724013240015497,0,0,0.373799589662274,0,0,0,0,0.635963374332873,-0.382743288740252,0,0,0,0,0,0,0.0375401391779952,0.0569624209661249,0,0,0,0,0,0
X600498.SH,0.0819286906687866,0,0,0,0.0202379862030552,0,0,0,0.271816966984281,0,0,0,0,0,0,0,0,0,0,0,0,0.0159462624344017,0,0,0.0491645148913883,0,0,0,0.20249354804885,0,0,0.0028761044839312,0,0,0.0572755752624738,0.024212505806662,0,0,0,0,0,0,0,0.0414445709436408,0.0464734870643644,0,0,0,0,0,-0.0816242800910827,-0.0230613637343862,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0.122192626934948,0.0449510516331152,0,0.109167173676119,0,0,-0.0613681794038934,0,0,0,0,-0.0313191901073443,0,0,0.14256795218867,0,0,0,0,0,0,0.0212913720178425,0.0555015667226593,0,0,0,0,0,0,0.0831516574629637,0.0469050121478304,0,0.0583474007008408,0,0,0,0.0314956818127496,0,0,0,0,0,0.0144651027234143,0,0,0,0,-0.0302708796192495,0,0
X600867.SH,0,0,0,0,0,0,0,0,-0.174682125013931,0,0,0,0,0,0.266786240725905,0,0,0.157570328603617,0.0859387077793353,0,0,0,0,0,0,0,0,0,0,0.0216412781671628,0,0,0,0,0,0,0.180482437423506,0.638967924966533,0,0,0,0,0,0.209708358082891,0,0,0,0,0,0,0,0.120730376459991,-0.200779530304344,0,0,0,-0.0434821131778256,0,0
X002241.SZ,0,0,0.253092196943469,0,0.0601018957737257,0,0,0.214134206730062,0,0,0,0,0.0278130871069314,0,0,-6.93889390390723e-18,0,0,0,0,0.0653873478459304,0,0.0669020905712895,0,-6.93889390390723e-18,0,0,0,0,0.0495687840807688,0,0.013172588768766,0.114314484177028,0,0,0,0,-0.0838421288427349,0.134876645423573,0,0,0,0,0.111912391813083,0.0238627299732491,0.0193093895446566,0,0,-0.0308967570013533,0,0,-0.00256575073236034,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0.0537787509252381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0410701814099361,0,0,0.0716140459445271,0,0,0,0,-0.0622440259648481,0,0,0.115169152937564,0,0,0,0,0,0.22075959242644,0,0,0.11634679368834,0.03777564172473,0,0,0,0,0,0,-0.0299642516533706,0,0,0,0,-0.0396330075639583,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0.103133014320043,0,0,0,0,0.26047338325418,0,0,0,-0.0345719958136836,0,0,0.0765233801573562,0.15331946306902,0,0,0,0,0,0,0,0,0,0.0188631236470851,0,0,0.151328134235167,0,0.234589951198542,0,0,0,0,0,0,0,-0.0270049893193782,0,0,0,0,0,0,0.00505660940456585,-0.0441336568521217,0,0,0,-1.73472347597681e-18,0,0
X000977.SZ,0,0,0,0.113929038453502,0,0,0,0.119847986458567,0.110821363841098,0,0,0,0,0,0,0.0731229438859704,0,0.10177541494186,0.578577743994647,0,0,0,0,0,0,0.130978689248908,0,0,0,0,0.285447726527779,0.0306134716434412,0,0,-0.134430436140283,-0.2142702059342,0,0,0,0,0.086181055756277,0,0,0,0.0579219426294812,0.220565015832436,0,0,0,0.046235543476958,0,0.050278464417572,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,-0.233231678100363,0,0,0.287490696443326,0,0.0493628930155702,0,0,0,0.184460479880412,0,0,0,0,0.183251213680948,0,0,0,0,-0.0483022223060619,0.0615153667653933,0,0,0,0,0,0,0.0587358315159142,0,0,0,0,0,0,0,0,0,0,0,0,0.104732020689158,0,0,0,0,0,0,-0.0742802610562952,0.0854743601247908,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0.149995970491499,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,-0.0766654702896038,0,-0.06963257875392,0,0,0,0.023766975797059,0,0,0.181470781959177,0,0,0,0.376908613470818,0,0,0,0.0698149572904577,0,0,0.26264480290486,-0.0472688867219385,0,0,0,-0.0329694908594114,-0.016675803826628,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,-0.0186907995701626,3.46944695195361e-18,0,0,0,0,0.025475928413396,0,0,0.0543221388300329,0.0658430360828162,0,0,0,0,0,0,0,-0.0402876051944307,0,0,0.10160181405086,0,0.0396892807927458,0,0,0.123867225511741,0,0,0,1.0842021724855e-19,0,0,0,0,0,0.0178873375386759,0,0,0,0.0556202111974292,0,0,0.0287859038991556,-0.0286169686433121,0,0,0,-0.248807494652059,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0.0280605733227392,0,0,0,0,0,0,0.0445195398714873,0,0,0,0,0,0,0.128742037375342,0,0,0,0,0,0,0,0,0.0275273735523541,0,0,0,0,0,0,0.00640874876221567,0,0.126364252245947,0,0,0,0,0,0.108473863171103,0,0.281028872440558,0,0,0,0,0,0,0,-0.141085360039692,0,0
X000050.SZ,0,0,0,0.272211338949203,0,0,0,0,0,0,0,0,0,0,0.131859240129113,0.191221756796798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.390257919529757,0,0,0,0,0,0,0,0,0.00342314843182664,0,0,0,0,0.161071599616502,-0.110805852659292,0,0,0,0,-0.0412205952141046,0,0,0,0,0.0769550841296894,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0719130865968577,0,0,0,0.173967991400606,0,0.0671934474076618,0,0.0464178950732674,0,0,0,0,0,0,0,0.0633315653744728,-0.0379278982234828,0,0,0,0.0887094343002409,0,0,0.0338867423947579,0,0.371558746522221,0,0,0.0727205658014385,0,0,0,0,0,0,0,-0.027527274022161,0,0,0,0,-0.0848126064406247,0,0
X002508.SZ,0,0,0,0.0571368454521355,0.0951784692976522,0,0.288637460069928,0,0,0.169230193611861,0,0,0,0.0136285344325167,0,0,0,0.0370626607669425,0,0,-0.0147877696901124,0.0324205937778061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134499839857148,-0.0661839202554405,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,-0.0187344385519761,0.127221791505763,0,0,0,0,0,0
X600089.SH,0,0.0963749052661032,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0434224929321976,0,0,0.0350425483630067,0,0,0,0.0684566472099647,0,0,0,0,0,0,0.070763509425019,0,0.0342077851774176,0,0,0.0659123391875458,0,0,0,0.126556339112159,0,0,0,0,0.048041392838081,0,0,0,0,0,0,0,-0.0153560701745129,-0.027693383097366,0,0,0,-0.00515413134943916,0,0
X600522.SH,0,0,0,0,0.0914020086284713,0,0,0,0.0993110821021464,0,0,0,0,0,0,-2.16840434497101e-19,0.119684380747613,0.0409212676284615,0,0,0,0,0,0,0,0,0,0,0.181664826854569,0,0,0.00576723260762398,0,0,0.0518375955863918,0,0,0,0,0.0240563494180714,0,0,0,0,0.0414318274525629,0,0,0,4.21580944326514e-06,0,0,0.00419820930973375,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0.00395681167826459,0,0,0,0,0,0,0.0359468600002423,0,0,0.142689167085682,-0.0661821517305221,0,0,0,0,0,0,0,0,0,0,0,0.0456441010378121,0,0,0,0,0,0,0,0,0.211065235748639,0.0791330531731971,0.306530778001253,0.0423925940275108,0,0,0,0,0,0,-0.10303161447182,0,-0.0967022666377671,0,0,0,0,0,0
X002506.SZ,0,0.0319877706562067,0,0,0,0,0,0.0671669878526739,-0.0643459438117421,0,0,0,0,0,0,0,0,0.0892340121650403,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0452213176942941,0,0,0,0,0,0,0.103520718293128,0,0.0600766143256696,0,0,0.0552907353386469,0,0,0,0,0,0,0,-0.0322357410896338,0.0150894108752094,0,0,0,0.0165805799134168,0,0
Change_TY3M,0,0,0,0,-0.0749957384391762,0,0,0,0,0,0,0,-0.491265360358966,0.0932883585798233,0,0,0,0,0,0.0415525374415041,0,0,0,0,0,0,0,0.22708914413722,0,0,0,-0.0329114447092684,0,0,0,0,0,0,0,0.0365982376393862,0,0,0,-0.0707374847235117,0.0509318437999862,0,0,0,0,0,0,0,-0.127804062612692,0,0,0,0.093395864858828,0,0
Slope,-0.231575572310054,0,0,0.351404738764509,0,0,0,0,0,0,0,0,0,0,0,0.120402002574171,0,0,0,0,0,0,0,-0.0648177483793744,0,0,0.534991472236158,-6.93889390390723e-18,0,0,0,0.112793482988558,0,0,0,0,0,0,0,0,0,0,0,0.067723917555303,0,0,0,0,0,0,0,0,0.754807256234062,0,0,0,0.595281484041059,-5.36500500729265,0
TED,0,-0.200782314573024,0,0,0,0,0,0,0,-0.0386583142269603,0,0,0,0,0,0,0,0,0,0,0,0,0.870612040928976,-0.16280372184651,0,0,0,0,0,0,-1.73472347597681e-18,0.222012824938617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281648538732246,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0.0605969588855429,0,0,-0.0567678307849226,0,0,0,-0.123967897427534,0,-0.00199995629954605,0,0,0.00220889921208853,0,0,0,0,0,0,0,0,-0.00796450543606089,0,-0.00817774958813267,0,0,0,0,-0.00732270445403375,0,0,-0.0508026918342312,0,0,0,0,0,-0.0762843689301147,0,0,0.057176674918601,0,0,0,0,0,0,0,0,0.0112325681747075,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0.0574770034493076,0,0,0,0,0,0,0,0,0,0,-0.102357081759116,-0.00247290417240213,0,0,0,0,-0.112291101476036,0,-0.0116795530239742,0,0,0.0330872795725328,0.0057748620892217,0,0,0.0652375306396339,-0.124133936799118,0,0,0,0,0.112868812220603,0,0,0.0593916371605862,0,0,-0.118662078668971,0,0,0,0.013409176668927,0,-8.67361737988404e-19,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0,-4.83668613712813e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00266082304704253,-0.00238815587206609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0006845225451974,0,0,0,0,0.0232481528676298,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0635649453984103,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,-0.0113363718293924,0,0,0,0,-0.0078212712105253,0,0
CarbonVol_Hubei,0,0,0,-0.00420844709084332,0,0,0,0,0,0,0,-0.00682427174254659,0,0,0,0.00586640540676868,0,0,0,0.00236272273353869,0,0,0,0,0,0,0,0,0,0,0.00162516054137251,-0.00398568575380274,0,0,-0.00316342759700545,0,0,0,0,0,0.00707382327420146,0,0,-0.00747805850823575,0,0,0,0,0,-0.00549549094334364,0,0.0082494660988697,-0.00270529191264589,0,0,0,0.00148813147354871,0,0
