,X600519.SH,X000858.SZ,X600276.SH,X002415.SZ,X002475.SZ,X000651.SZ,X002304.SZ,X000568.SZ,X600104.SH,X600809.SH,X600031.SH,X000725.SZ,X000661.SZ,X600690.SH,X300124.SZ,X000063.SZ,X300014.SZ,X003816.SZ,X000625.SZ,X000596.SZ,X000338.SZ,X002241.SZ,X600703.SH,X000100.SZ,X600741.SH,X002371.SZ,X002007.SZ,X002129.SZ,X601877.SH,X000157.SZ,X002179.SZ,X002049.SZ,X600584.SH,X600183.SH,X002236.SZ,X002414.SZ,X300142.SZ,X000800.SZ,X601799.SH,X300003.SZ,X002074.SZ,X000066.SZ,X002008.SZ,X000799.SZ,X300146.SZ,X002508.SZ,X002456.SZ,X000977.SZ,X000547.SZ,X002185.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600031.SH,0,0,0,0,0,0,0,0,0,0.176386484589397,0,0,0.0653143742757585,0,0,0,0,0,0.0330646675583541,0,0,0,0,0,0,0,0.141533998133167,0,-0.0402562249558313,0.288649244132262,0,0,0.124010868424186,0,0,0,0,0,0.317994937274753,-0.0546662289769932,0.0397138276341898,-0.148699630131878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00406185768746406,0,0
X000725.SZ,0,0,0,0.0557188166751424,0,0,-0.0236040948414698,0,0,0,0,0,0,0,0,0,0,0,0.0699000243845292,0,0,0.127860775579596,0,0.379833711903042,0,0.150477106929308,0,0,0.116672796182973,-0.0110927250457235,0,0.0381546766428686,0.0492386828859195,0,0,0,0,0,0,0,0,0,0.000913832231302265,0,0,0,0,0,0,0,0,-0.00730663017848331,-2.16840434497101e-19,0,0,0,0.00327953329940605,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0.0161080263937751,0.161028575925257,0,0,0,0,-0.0829603260399139,0,0,0,0,0,0,0,0,0,0,0.401404025920841,0,-0.223499493613095,0,0,0,0,0,0,0,0.329674652386681,0,0,0,0,0,0,0,0,0,0,0,0.408136134812649,0,0,-0.0576922265903403,-0.00549772858117419,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,-0.0533573609040801,0,0.231473458387887,0.187466730971579,0,0,0.16052654399122,0,0,-0.0111718429344067,0,0,0,0,0,0,0,0,0,0,-0.0634944653854074,0,0,0,0,0,-0.029552724148566,0,0,0,0,0,0,0,0,0,0,0,0,0.213012971732439,0,0,0,0,0,0,0.037586649387458,0,0,0,-0.0171859536771665,0,0
X300124.SZ,0,0,0,0,0,0,-0.0957157110352009,0,0.0246659159634422,0,0,0,0,0.130054836079553,0,0,0.159900060583362,0,0,0,0,0,0,3.46944695195361e-18,0,0.165324925046368,0,0,0,0,0,0,0,0,0,0,0,0.235804595098508,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0604330365332444,0.0214447359456668,0,0,0,0.0250497054131512,0,0
X000063.SZ,0,0,0,0,0,0,0,-0.197865356152662,0,0,0,0,0.0845008685482768,0,0,0,0.035316494587307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0564064354759266,0,0,0,0.0406421411875175,0.0316942067887313,0,0,0,0,0,0.0833218175940488,0.100537017947084,0,-0.0134008534905375,0,0.0936255196055954,0.0972511807210234,0,0,0.0266399811714672,-1.1365814442367e-05,0,0,0,-0.00139904855667702,0,0
X300014.SZ,0,0,0,0,0.0285580292312373,0,-3.46944695195361e-18,0,0,0.000729815394944817,0,0,0,0,0,0,0,0,-0.00354349973214825,0.0440242604002449,0,0,0,0,0,0.0164871134927181,0,0,0,-0.221761734848954,0,0,0,0,0,0.0116551024433981,0,0,0.208383304278668,0,0.205841198075633,0.223776089939303,0.169584591688628,0.19064119306412,0,-0.315166226209116,0,0,0.172234159259788,0,0,0,0,0,0,0,0.00917959426059239,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0658055169243819,0.0512318451337819,0,0,0,0,0,0.0358884477218272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0248142780310015,0,0,0,0,0,0,0,0,0,0,0,-0.00337545298628528,0,0,0,-0.00179816907956103,0,0
X000625.SZ,0,0,0,-0.968742163487183,0,0,0,0,0,0,0.0732107613481455,0.115033893268705,0,0,0.369828095991068,0,0,0,0,0,0,0,0,0,0.366175754616062,0.1237615875315,0,0,0,0,0,0,0.00184312181832999,0,0,0,0.0335910622434263,0,0,0,-0.0197888842274553,0,0,0,0,0,0,-0.263510383110419,0,0,0,0.0195594934108088,0.0783832450425344,0,0,0,-0.0191279032680129,0,0
X000596.SZ,0,0,0,0,0.322998734204209,0,0,0.0886175802434574,0,0.106210471709609,0,0,0,0.0262105848472607,0,0,0,0,-0.0538157082844028,0,0,0,0,0,0,-0.0854574298917339,0,0.0424708417635035,0.167944169644895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207340601907782,0,0,0,0,0,0,0,0,0,0,0,0,0.0129161018126617,0,0
X000338.SZ,0,0,0,0.0597292282531293,0,0,0,0,0.108951257744535,0.0309703258980452,0.0245642432615476,0,0,0,0,0,0,0,0,0,0,0,0.0555903233146986,0,0,0,0,0,0.14071498286006,0,0,-0.00409775109358307,0,0,0,-0.0432085971098515,0,0.202180777370789,0,0,0,0,0.150066711520985,0.0774884317070858,0,0,0,0,-0.160673346349335,0,0,0.0239244131440428,0,0,0,0,0.0115205634803395,0,0
X002241.SZ,0,0,0,0,0.62286474762624,0,0,0,0,0,0,0,0,0,0,0,-0.167359797212236,0,0,0.0896458232059749,0,0,0,0,0,0,0,0,0,0,0,0.0078927536784906,-0.136985758813984,0,0,0,-0.0462318681302478,0.501883004778028,0,0,0,0,0,0,0,0,0,0,-0.000203637040160021,0,0,0,0.0175500863586548,0,0,0,-0.00820495687486889,0,0
X600703.SH,0,0,0.229643866982435,0,0,0,0,0.0872584824179226,0,0,0,0,0,0,0,0.046773972734775,0,0,0,0,0,-0.142986160579064,0,0,0,0.21416764409637,0,3.46944695195361e-18,0,0,0,0,0,0,0,-0.00130367831234539,-0.0378582959551958,0.0977896197382539,0,0,0.174597033577694,0.147723153920613,0,0,0,0,0,0,-0.102252104911071,0,0,0.00801252450792364,0,0,0,0,-0.0135453541948273,0,0
X000100.SZ,0,0,0,0,0,0,-0.205079474124364,0,0,0,0,0.712284427494001,0,0,0,0,0.0465767724680542,0,-3.46944695195361e-18,0,0,-0.11618984863659,0,0,0.0461092917886746,0,0,0,0,0,0.0296165129990319,0,0,-0.0249803612827823,0,0.0569515073026097,0,0,0,0,0,0,0.0449332391597178,0,0,0,0.249253738710983,0,0,0,0,0,0,0,0,0,0.00374857809253346,0,0
X600741.SH,0,0,0,0,0,0,0,0,0.0786245934566391,0.0105200243796181,0,0,0,0.0836760851725067,0,0,0,0,0.0068872228758526,0,0,0,0,0.033951527719397,0,0,0,0,0,0,0.0606352782715185,0.0232753580727862,0,0,0,0,0,0,0,0,0,0.00330498296027797,0.0632928692550092,0,0,0.162326704716653,0,0,0,0,0,1.73472347597681e-18,0.0141537824952338,0,0,0,0.000140889242207563,0,0
X002371.SZ,0,0,0,0,0,-0.0210413411723022,0,0,0,0,0,0.0326519553996294,0,0,0,0,0,0,0,0,0,0,0.0135333849695312,0,0,0,0.0602584445375047,0,0,0,0,6.93889390390723e-18,0.581997141649385,0,0,0,-0.0805701413864976,0,0,0,0,0,0,0,0,-0.0670147330393937,0,0,0.0522175445026905,0.4965512032041,0,0.0705640709706018,-0.0236860298213267,0,0,0,0.0231790989295227,0,0
X002007.SZ,0,0,0,0.0235863323496815,0,0,-0.135704801405911,0,0,0,0,0,0.235177743120441,0,-0.154072599627571,0,0,0,0,0,-0.0963534423549753,0,0,0,0,0.0657971227576083,0,0,0,0.131181194399878,0,6.93889390390723e-18,0.0412969300875101,0,0,0,0.0734406300412072,0,0,0.190463165747964,-0.0460994761890827,0,0,0.0122738391567143,0,0,0,0.238557683265976,0.353490967152342,0,0,0,0.00762259587509316,0,0,0,0.0116630302958954,0,0
X002129.SZ,0,0,0,0.145180005701347,0,0,0,0,0,0,0,0,0.108558689976086,0,0.0865767156781667,0,0,0,0.0684015991005888,0.257886072042512,0,0,0,0,0,0,0,0,0,0,0,0.238697774496663,0,0,0,0.117170952375206,0,0.0247320367602874,0,0,0.146798377074516,0.115388714520045,0,0,0,0,0,0,0.0950886459658119,-0.0715499003834879,0,0,0.00618680073354842,0,0,0,-0.00863927425057178,0,0
X601877.SH,0,0,0,0,0.212412249486609,0,0,0,0,0,0,0,0,0,0.0906538348091956,0,0,0,0.0312106542300071,0.342729896965509,0.225517146311708,0,0,0.0572933683919717,0,-0.134899223861722,0,0.0565569615890254,0,0.0780464014752549,0,0,0,0,0,0,0,0,0,0,-0.0179433895584151,0,0.0207995634345298,0,0,0,0,0,0.143882493773389,0,0,0.0634107761232668,-0.0683349675917073,0,0,0,0.0138418080897737,0,0
X000157.SZ,0,0,0,0,0,0.316323058202788,0,0,0,0,0.145336017064255,0,0,0,0,0,0,0,-0.0589624452445225,0,0,0,0,0,0,0,0.0529109778739287,0.0937351265046219,0.0519953971585598,0,0,0,0,0.259915800274056,0,0,0,0,0.0174064738526874,0,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0.0265984536243016,0,0,0,0,-0.0167007580943138,0,0
X002179.SZ,0,0,0,0,0,0.110740906464319,0.0994223201219942,0,0,0,0,1.38777878078145e-17,-0.00823551116654048,0,0,0,0,0,0.0125763055666088,0,0,0,0,0.226216540485502,0.0517118114549049,0,0,0,0,0.00195239060038944,0,0,0,0,0,0,0,0,0.0702146338075451,0,0,0,0,0,0,0,0,0,0,0,0,0.0609511595596953,-0.122179165575948,0,0,0,-0.00139031263734258,0,0
X002049.SZ,0,0,0,0,0,0,0,0,-0.177539249427678,0,0,0,-0.0419654072411506,0,0,0,-0.0198696327329386,0,0,0,0,0.400670166643288,0,-0.267083292351096,0,0.187199305874904,0,0.142961602482814,0,0,0,0,0,0,0,0,0,0,0,0,-0.0907995675374039,0,0,0,0,0,0,0.510123862259711,0,0.194423030028871,0,0.0669845199497858,0.157487497223214,0,0,0,0.0553405841019093,0,0
X600584.SH,0,0,0,0,-0.101258854442131,0,0,0,0,0,0,0,0,0,0.0392689037444796,0,0,0,0,0,0.0378982777268514,0,0,0,0,0.455727869505575,0,0,0,0,0,0,0,0,0,0,0.0183517273730596,0,0,0,0,0,0,0,0,0,0,0,0,0.293948838867396,0,-0.0565673185822418,0,0,0,0,-0.0312649215422901,0,0
X600183.SH,0,0,0,0,0.0196637961903443,0,0,0,0,-0.086649649248118,0,0,0.065575315313453,0,0,0,0,0,-0.0639868729334788,0,0,0,0,0,0,0.184361548052877,0,0,0,0.070566116162294,0,0,0.149630880909105,0,0,0,0,0,0.00326315319371667,0,0,0,0,0,0,0,0,0,0,0,0,0.00639126638125096,0.0353774667499457,0,0,0,-0.00851784836527448,0,0
X002236.SZ,0,0,0,0,0,0,0.00612356038651513,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,-0.101817308687604,0,0,0,0,0.0949407288960932,-0.149516944030712,0,0,0,0,0,0,0,0,0,0,0.214787169029442,0.03201063707537,0,0,0,0.0173121229342467,0,0,0.322540827396401,0,0.0152824643685846,0,0,0,0,0,-0.0717145734140072,0,0,0,0,-0.0150610383471488,0,0
X002414.SZ,0,0,0,0,0,0,0.0566175764535782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0988851697628107,0,0,-0.0717519150254466,0,0,0,0.0784435220989531,0.0387322910097303,-0.0638743043148916,0,0.430899254280194,0,0,0,0,0,0,0,0.0131889611554628,0,0,0,0,0,0,0,0,0,-0.192523244861146,0,0,0,0.0216404590665976,0,0
X300142.SZ,0,0,0,0,0,0.131156130905059,0,0,0.276454844641816,0,0,0,0.353716005164673,0,0,0.27144818674192,0.163107947354684,0,0.374974255122073,0,0,0,0,0,0,-1.38480324089267,0.52941194186519,0,0,-0.309520051889823,0,0,0.652726131667967,0,0,0,0,0,0.216754463877326,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0658294639009757,0,0,0,-0.0430349034744933,0,0
X000800.SZ,0,-0.0351253759413528,-0.0865817275138367,0,-0.0881350223816332,-0.0844647893677945,0,0,0.438470404595489,0,0,0,0,0,0,0,0.0992097545624052,0,0.23743605475209,0,0,0,0,0,0,0,0,0.241820629308742,0,-0.120799149019789,0,0,0,0,0,0,-0.143572283144307,0,0.176604362738943,0,0,0,0,0,0,0,0,0,0,0,0,-0.0674318818761585,0,0,0,0,0.0154512955965961,0,0
X601799.SH,0,0,0,0,0,0,0,0,0,0,0.212624623618306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0518319998759276,0,0,0.0024924108466334,4.33680868994202e-19,-0.059488811456013,0,0,0,0,0.0758244222021778,0,0,0,0,0,0,0.0925647290334067,0.121390121011878,0,0,0,0,0,0,-0.0298580692163159,0.0765721176768757,0,0,0,0.00378116961800267,0,0
X300003.SZ,0,0,0,0,0,0,0.0539590155368039,0,0,0,0,0,0.457458216307163,0,0,0,0.0336860771084553,0,0,-0.00346717590999995,0,0,0,0,0,0.109769666026622,0.212915149618551,0,0,0.212000902930075,0,0,0,0,0,0,0,0,0.0419192771394682,0,0,0,0,-0.0527983785219141,0,0,0,0,0.0472905638801115,0,0,-0.0129852868821262,0.220125475655882,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0.0124785874411051,0,0,0,0,0,-0.0125415846091636,0,0,0,0,0,0.11296071317335,0,0,0,0,-0.330521848209222,0,0,0,0.428465425462866,-0.106739028060367,0,0,0,0,0,0,0.152248413435584,0,0,0,0,0,0,0,0,0,0,0,0,0.00650392920859281,0,0,0.0216813741135851,-0.0250105711823632,0,0,0,0.000567958994472022,0,0
X000066.SZ,0,0,0,0,0,0,0.107461769836636,0,0,0,0,0,0,-0.0115167733605427,0,0,0,0,-0.0198722059604636,0,0,0,0,0,0,0,0,0.0958786007817489,0,0.11021458464557,0,0,0,0,0,0.00169978989923844,0,0,-0.0674904959106427,-0.144730937514804,0,0,0,0,0,0,0,0.16550704560045,0,0,0,0.0115329618053653,-0.0450855117728521,0,0,0,-0.00700035669983593,0,0
X002008.SZ,0,0,0,0,0,0,0.0868799253738299,0,0.111872027606444,0,0,0,0.149278656553563,0,0,0,-0.0923955526065547,0,0.0121534863302411,0,0.304028276602068,0,0.0788483908592081,0,0.195518897386716,0.00830983040364304,0,0.0582773025687291,0,0,0,0,0,0,0,0,0,0,0,0,0.105401496238192,0,0,0,0,0,0,0,0,0.0268483083735662,0,0,-0.0349657670686985,0,0,0,-0.0290416256561211,0,0
X000799.SZ,0,0,0,0,0,0,0.0987554170493509,0.10940265074202,0,0.134107344585831,1.38777878078145e-17,0,0.109524551466392,0,0,0,0,0,0,0.107516508536479,-0.046167780931197,0,-0.0338107105633893,0,0,0,0,0,0,0,0,0.0506964399536155,0,0,0,0,0,0,0.183199640323104,0,-0.0805750891654416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105399817220423,0,0
X300146.SZ,0,0,0,0,0,0,0.046835797102873,0,0,0,0,0,0.0672133310196337,0,-0.0178300878969285,0,0,0,0,0,0,0.0898385945988038,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0583927218125855,0,0,0.170933365522234,0.0645659627996856,0,0,0,0,0,0.115242727784054,0,0,0,0,0,-0.0114182678254052,0.0102601815566972,0,0,0,-0.00396209917641907,0,0
X002508.SZ,0,0,0,0,0,0,0,0,0.0935407105852686,0,0,0,0,0.259101473572207,0,0,-0.00210620007384009,0,-0.0633630283454214,0,0,0,0,0.00707076249279116,0.325060958436139,0,-0.0799296170185476,0.0944059766729902,0,0,0,0.0328485848223886,0,0,0,0,0,0,0,0,0,0,0,0.097981270925888,0,0,0,0,-0.111496512735956,0,0,-0.0524873987409938,0,0,0,0,0.0117028089120118,0,0
X002456.SZ,0,0,0,0,0.0788062612932756,0,0,0,0,0,0,0,0,0,0,0.0149532220954067,0.0623101040971164,0,-0.0104125040749503,0,0,0.0931379343687657,0,0.274863262633623,0,0.0889390013899262,0,0.0307467364987696,0,0,0,0,0,0,0,0.101329191408608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0317437772727915,-0.039954031901695,0,0,0,0.000505486484014185,0,0
X000977.SZ,0,0,0,0,-0.0215666423169443,0,0,0,0,0,0,0,0,0,-0.205933475929922,0.121653715229218,0.057865292009124,0,0,0,0,0,0.107350650978372,0,0.0182989064139867,0,0.255661446384417,0,0,0,0,0.168410306973243,0.0245048437992539,0,0,-0.000947288353616608,0.00437336994241464,0,-0.106942967579191,0,0,0.115675220783279,0,0,0,0,0,0,0,0,0,-0.0335470932986783,0,0,0,0,-0.00309563662436047,0,0
X000547.SZ,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0.11588959443124,0,0,0,0.107228362031184,0,0,0.0679413382285489,0,0,0,0,0,0,0.0691841626284049,0.0240102028457038,0.138068333610971,0,0,0,0,0,0,0,0.0182124875071231,0,0,0,0.0537548428627626,0,0,0,0,0,0,0,0,0.327537658230006,0,0.0318877548107315,0,0,0,0,-0.00146457921605512,0,0
X002185.SZ,0,0,0,0,0,0,-0.0510769230446185,0,0.0645097380596439,-0.0222228233676748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0817076209787536,0,0,0,0,0,0.258865932756531,0.249710040115495,0,0,0,0,0,0,0,0,0,0.0465575911230042,0,0,0,0,0,0,0,0,0.0121299987158043,-0.060639257209996,0,0,0,-0.0148888450291359,0,0
Change_TY3M,0,0,0,0,0,0,-0.0283028935485377,0,0,0,0,0,0,0.025479333718585,0,0,0,0,0,0,0,-0.123433617169012,-0.135454013156758,0,0,0,0,0.00958710420006196,0,0,0,0,0,0,0,0.147757321946868,0,0,0,0,0,0.0310315750845207,0,0.143699445321325,0,0,0.129434186093445,0,0,0,0,-0.0100576508563901,-0.0563253000168016,0,0,0,-0.0161831709699853,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.187472465288664,0,0,0,0,0,0,0,0,0,-0.141296147109573,0,0,0,0,0,-0.0186639369990856,-0.322646208101972,-0.0351902469666571,0,-0.245606646462862,0,0,-0.101040271297497,0,0,0,0,-0.0396583530537456,0,0,0,-0.0430068794183191,0,0,0,0,0,0,0.998866648534577,0,0,0,-0.130260892040495,0,0
TED,0,0,0,0.158206337392906,0,0,0,-0.573551284316567,0,0.1664740489129,0,0,0,0.103577248697242,0,0,-0.479579145616067,0,1.38777878078145e-17,0.798051352209558,0,0,0,0,0,0,0,0,-0.347797101787219,0,0,0,0.167327245650665,0.272899998402868,0,0,-0.0862371585978048,0,0,0.669175830039725,0,0,0,0,0,0,0,0,0,0,-0.335133511835175,0.447503714221156,0,0,0,0,0.0800325862250668,0,0
RealEstate_excess,0,0,0,0,0,0,-0.017417406963487,0,-0.0788357996428486,0,0,0,0,0,0,-0.0552713692114554,0,0,0.0643869181805535,0,0,0,0,0,0,0,0,0,0,-0.0774121934617196,0,0,0,0,0,0,0.153817920272383,0,0,0,0.0330971590393121,0,0,0,0,0,0,0,0,0,0,0,0.0236046377739458,0,0,0,0.00243081980828249,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.026269215769928,0,0,0,0.0178863902760084,0,0,0,0,0,0,0,0,0,-0.122060677859104,0,0,0,0,0.0890484128565005,0,0,0,0,-0.00957731500589462,0,0,0,0,0.0307825312129865,0,0.108328204228121,0,0.0130976739633186,0,0,0,0.00607540839100413,-0.00432307303485627,0,0,0,0.00485352413186262,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,-0.000438125811803072,0,0,0,0,0,0,0.00321230384482124,0,0,0,0,0,-0.00193590528704934,0.00101937336945355,0,0.00119033230535344,0.00233494325890042,-0.00201663226521449,0,0,0,0,0,0,0,0,0,-1.6940658945086e-21,0,0,0,0,0,0,0,0,0,0,0.00460789753309635,-0.00304846095120952,0,0,0,-0.00307053644731699,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.143552601813814,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,-0.00307489920535997,0,0,0,0,0,-0.00121014761311393,0,0,0,0,0,0,0,0,0,-0.00194491388674621,0,0,0,0,0,-0.00103266540453481,0,0,-0.000298091255954478,0,-0.00279592549381215,0,0,0.00432964058399905,0,0,0.00189456859275733,0,0,0,0,0,0.00223033962685708,0,0,-0.000227308184640365,0,-0.000986519369516359,0,0,-0.00521277949710204,0,0,0,0,0.000379601263644669,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,-0.0010768025667966,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000824091498311157,0,0,-0.00105055612696785,-0.000771161415877576,0,0,0,0,-0.000617291791730212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000493101329371961,0,0,0,0,0,0.0012904608484621,-0.00331939454157112,0,0,0,0.000732580929606094,0,0
