,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X600066.SH,X600741.SH,X600271.SH,X002241.SZ,X000568.SZ,X000100.SZ,X600118.SH,X600031.SH,X002292.SZ,X002236.SZ,X002074.SZ,X002475.SZ,X000559.SZ,X600177.SH,X002506.SZ,X600372.SH,X300003.SZ,X000157.SZ,X000338.SZ,X300124.SZ,X002085.SZ,X002456.SZ,X000050.SZ,X002249.SZ,X002007.SZ,X002180.SZ,X002294.SZ,X600867.SH,X002426.SZ,X600089.SH,X002465.SZ,X000869.SZ,X002508.SZ,X600699.SH,X002049.SZ,X002179.SZ,X600522.SH,X600498.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.428866404749987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0438641123198673,0,0,0.0762446361459278,0,0,0,0,0,0,0,0,0,0.0771577618502613,0,0.0757410435377633,0,0.0243741093637445,0.0725759047063816,0,0,-0.100384939267059,0,0,0,0,0,-0.104222973696862,0,0,0,0,-0.0564701395490256,0.112623352582965,0,0,0,0,0,0
X600104.SH,0,0,0,0,0.062686762987203,0,0,0.138520653223415,0,0,0,0,0,0.00495040489717939,0.0227077440612799,0,0,0,0,0,0,0,0.073861078262389,0,0,-0.00379914008954659,3.46944695195361e-18,0,0,0,0,0,0,0.0564248093432979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149558886377599,-0.00743715102440973,-0.0133106516043359,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0.0973994732958342,0,0,0,0,0.0927850890679784,0,0,0.0263267087085724,0,0,0,0.0400484671417404,0,-0.0135275291701949,0,0,0,0.088322273710931,0,0,0,-0.03358947260141,0.00754161383566262,0,0.212184920155637,0.0110025167148572,0,0,0,0,0,0,0,0,0,0.0301303892741328,0,0,0.00984153661477273,0,-0.00535145718436082,0,0,0,0,0,0,0
X000858.SZ,0.054566721660069,0,0,0,0.257501908425472,0,0,0,0,0.188003819892259,0.0178946803101244,0,0,0.0421031388681377,0,0,0,0,0,0,0,-0.0141233987013113,0,0,0,0.0773803911303185,0.0135338831916874,0,0,0,0,0,0,0,0,0,-0.0314437642703726,0,0,0.069634119453449,0,0,0,0,0,0,0,0,0.00347328470406096,0,0,-0.0124374013562517,0,0,0,0,0,0
X002304.SZ,0,0,0,0.567959381767806,0,0,0,0,0,0,0.00737765155290254,0,0,-0.0244900024936105,0,0.369931788797701,0,0.041319260187375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00416906620423809,0,-5.42101086242752e-20,0,0.134587462166727,0,0,0.0360669191849111,-0.0205570417799344,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,-0.0302258157775029,0.127153640969384,0,0,0,0,0,0,0,0,0,0.0777256859368679,0,0,0,0,0.141245141338042,0,0,0,-0.0763083335754331,0,0.0182643286587393,0,0,0,-0.0344710454584056,0,0,0,0,0,0,0,0,0.0222917462468543,0.0173106943895923,0,0,0,-0.0046660826545938,0,0.17305314424186,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0.00809631774220487,0,0,0,0,0,0,0,0,0.13153216805489,0,0,0,0.0985216503967642,0,0,0,0,0,0,0,0,0.121430040845923,0,0,0,0,0,0,0,0,0.0622021635891897,0,0.0308291538434134,0.0385280018980838,0,0,0,0,0,0,0,0,0,0,0,0,0
X000625.SZ,0,0.019764650587175,0,0.17609246483062,0,0,0,0,0,0,0,0,0,0,0.113902037530508,0,0,0,0,0,0,0,0.174917425028679,-0.291193915174229,0,0.218500939752405,0,0,0,0,-0.357348979854101,0,0,0.0833840944990125,0,0,0,0.195888206799042,0,0.126601810529915,0,0.142956691969767,0,0,0.0921599912552728,0.0645639433427484,0,0.170023548050221,-0.335237557560439,0,0.0373650865878494,0.0264035805942058,0,0,0,0.00524596968155833,0,0
X000063.SZ,0,0,0,0.0377115436009531,0.256353922236341,0,0,0.216060826058255,0,0,0,0,0,0,0,0.0183514399913401,0,0,0.256358844253059,0.0338466528164237,0,0,0.160781448236936,0,0.196102329914769,0,0,-0.0422095617780023,0,0,0,0,0,0.032597858755796,0,0,0.0627817681353466,0,0,0,0,0,0,0,0,0.035052372078484,0,0,0,0,-0.102235151744365,0,0,0,0,0,0,0
X600690.SH,0,0,0.011242504646945,0,0,0,0,0,0,0,0,0,0,0,0,-0.0880571833767641,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252667781492365,0,0,0,0.073426614414426,0,0.0369806665211873,0,0,0,0.0159551996227685,0,0,0.13185443641895,0.0810555700902047,0,0,0.0964412221068939,0.0246203393123419,0,0,0,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0892140361734127,0,0,0,0,0,0.0398444697929107,-0.0829057632446958,0,0,0,0,0.185594663724806,0.00784376127295227,0,0,0,0,0,0.0501859511280574,0,0,0,-0.0596512230213656,-0.0502115375977781,0.0764658332310954,0,0,0,0,0,-0.00425381087189722,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0.11012659360028,0,0,0,0.00997164713965994,0,0,0,0,0.0432757747272549,0,0,0,0,0,0.0577133660411013,0,0,0,0,0,0,0,0,0,0,-0.064849366527662,0.14512501335098,0.00277622889444613,0,0,0,0,0,-0.0866564308058183,0,0,0,0,-0.0301649589505692,0.128180624469021,0,-0.327357369727251,0,0,0.0554605017110482,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0.129686350411253,0,0,0,0,0,0,0,0,0.0176221596446423,0,0,0,0,0,0,0,0,0,0.103029641544405,0,0,0,0,0,0,0,0,0.087509395450722,0.121209732371237,0,0,0.036923012644129,0,0,0.0866237171816444,0,0,0,0,0,0.0588107573078795,0,0,0,0,0,-4.33680868994202e-19,0,0,0,-0.0142175912045764,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.51054586398814,0,0,0,0,0,0.276367886701829,-4.33680868994202e-19,0,0,0,0,0,-0.0143212497619596,0.0162467823972919,0,0,0,0,0,0,0,0.0864046103966798,0,0.125719423287655,0,0,0,0,0,0,0,0.00621646802868234,0.127869562263086,0,0,0.0773859446893259,0,-0.0567091288928158,0,0.336514700242708,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111175290052919,0,0.2197476148981,0,0,0,0.122367646498904,0.0648117312977304,0,0.0333307820496185,0.00360861331978974,0,0,0,0,0,0,0,0,0.0479192288311807,0,0,0,0.0302812436052446,0,0,0.189039811726625,0,0,0,0,0.0363891683668732,0,0,0,0,0,-0.00295401581555334,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.247779584861425,0,0,0,0,0,0,0,0,0,0.0619313564834357,0,-0.302164519156056,0,0,0,0,0,0,0,0,0.0757450816932785,0,0,0,0,1.38777878078145e-17,0,0.0836986845652908,0,0.133832300866396,0,0.02213202934477,0,0,0,0,-0.105355757163989,0,-0.0739823528625113,-0.0801678680752437,0.135691891463498,0.0684581963953091,0.189065864968713,0,0,0.00628472385487498,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0.18325181112114,0,0,0,0,0,0,0,0.017495660938033,0,0,0,0.0562735265703067,0.0517304207988502,0,0,0,0,0,0,0.024064791783287,0,0,0,0,0,0.0390597812263741,0,0,0.107679276872067,0,0,0,0.00433892137180212,0,0.0761070899742504,0,0,0.0188182783670252,0.00257287035953504,0.0430790762968156,0,0,0,0,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0432709937960337,0,0,0,0,0.150313247515503,0,0,0,0.00487640126617007,0,0.0179591099637779,0.0736509239774279,0,0,0,0,0,0.0438188710609263,0,0.124465388631123,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.0473631226049765,0.0271798485260978,0.124551197812724,0,0,0,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0.118727160142009,0,0,0,0,0.19581022170805,0,0,0,0,0,0.0121015356028322,0,0,0,0,0,0.00813559333793239,0.0736673401190169,0.0138059648119992,0.310163006782215,0.223276289813186,0,0,0,-0.0351757014693168,0,0,0,0,0,0,0,0.074485193988064,0,0,0,0.0942495228798413,0,0.00696922904410866,0,0,0.0287336592311583,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0.269453497198483,0,0,0,0.196852220244282,0,0,0,0,0,0,0,0.0480041802506619,0.0761704864049009,0,0.176442320813945,0,0.132464859464348,0,0,0,0.101000426864421,0,0.150100815733496,0.177220948122791,0,-0.000287919146085784,0,0,0,0,0,0,0,0.0347253903509778,0.120119280315914,0,0,0,0,0.0307233848635286,0,0,0,0,0,0,0
X002236.SZ,0,0,0.0435169238247253,0,0,0,0,0,0.284373808123834,0,0.234111245119547,0,0,0.00967408728262847,0,0,0,0,0,0,0,0.0133674946186495,0,0.110419494520909,0,-0.00975379840555716,0,0,0,0,0,0,0.296163316896564,1.73472347597681e-18,0.0173853974223963,0,0.0102501767927255,0,0,0,0,0,0,0.0584304262263094,0,0.00396714924934545,0,0,0,0,0,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0373661982466095,0,0,0,0,0,0,0,0,0.238235307506746,0,0.197729764080637,0,0,0,0,0.423551248364218,0.286922437684557,-0.0308110010368826,0,0,0,0,0,0,0.0167985196604679,0,0,0.0205259304394785,0,0,0,0.308401794658593,0.220666085736964,0,0,0.0137911576536052,0,0,0,0,0,0,0
X002475.SZ,0.203680373191472,0,0,0.00276760401074868,0.120947841840948,0,0,0,0,0,0,0,0,0,0,0,0,0.0491686579533555,0,0.197543726938999,0,0,0,0,0,0.0449734503721475,0,0,0,0,0,0,-0.0129024829380767,-0.000876384501992045,0,0,0,0,0,0,0,0,0,0.156784073095437,0,0,0,0,0,0,0,-0.076678248963046,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.00220988014162919,0,0,0,0,0,0,0.145619386730159,0.0878174805475264,0,0.0230478707737522,0,0.0457282422637121,0,-0.0321853706356747,0,0,0,0.0742573028142232,-0.0718030289412609,0.155955678591908,0,0,0,0,0,0,0.0876978039160229,0,0,0,0,0.181285758219983,0.11076306213785,0.123672284480102,0,0,0,-0.0394768657006722,0,0,0,0,0.0636466117077053,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0913490148912455,0,0,0,-0.00781185609612705,0.141593642388292,0,0,0,0,0,0,0,0,0,0.0646770036060715,0.0422126980972371,0,0,0,0.0819595970994357,0.0289985120570618,0,0,0.0912843814630768,0,0,0,0,0,0.0808448635163125,0,0,0,0,-0.0188587904269185,0,0,-0.034764689128048,0,0,0,0
X002506.SZ,0,0,0,0,-0.0635963801666932,0,0,0,0,0,0,0,0,0,0,-0.0309728511967453,0,0,0,0.261943285202025,0,0.0472681772555901,0,0,0,0,-0.112660540648653,0,0,0,0.141447551631515,0,-0.141102984777885,0,0.239124578543035,0,0.132470446892697,0,0,0,0,0.0646908893400789,0,0,0.144404273532555,0,0,0,0,0,0.0303577444983687,0,0,0,0,-0.180249255219842,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286616864364295,0,0.0820910126168247,0,0.414029237054979,-1.38777878078145e-17,0,0,0,-0.0347211831795356,0,0,-0.167813913157881,0,0,0,0,0,0,0.0287243048781302,0,0.193920426480329,0,0,0,0,0,0,0,0,-0.142661893312232,0,0.00963757491473785,0,0,0,0,0,0.101528090068968,0,0,0,0.326202642976927,0,0
X300003.SZ,0,0,0,0,0,0,0.303571951519004,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0534616874362365,0,0,0.027910790906331,0,0.0631716799159928,-0.0634881612404096,0,0,0,0,0,0,0,0.178666278462835,0,0.0647043098930424,0,0,0,0,0,0,0.041488988493987,0.0941683974648993,0.101273164189332,0,0,0,0,0,-0.0287018427984396,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0.032155256080501,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048096763956754,0.205902446340215,0,0,0,0,0,0,0.00827827205122281,0.121671593763229,0,0,0,0,0,0.0309424168673054,0.0546643224607336,0.123707038205914,0,0,0,-8.67361737988404e-19,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,-0.00220714672778043,0,0,0,0,0,0,0
X000338.SZ,0,0,0.102817636038187,0,0,0,0,0,0,0.105279710176747,0,0,0,0,0,0,0,0,0.293101980417753,0.0843639967402483,0,0,0,0,0,0,0,0,0,0,0,0,0.041357414174038,0,0,0,0,0,0,0,0,0,0,0.0466252434691834,0.0237471521227201,0,0,0,0.0487236253323637,0,0,0.0305751265362551,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110238617259765,0,0,0.0431440623070171,0,0.0887921148410787,0,0.000121845155289179,0.00132634194473251,0,0,0.15505923828129,0,0.0195564032091558,0,0,0,0.019907914533476,0,0.185413371136591,0.0645083013825719,0.00454846361528193,0.117118195721623,0,0,0.0136409777215229,0,0,0,0,0,0,0,0.100457671240742,0,0,0,0,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,-0.199672338439361,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0.053861183378368,0,0.130606886352013,0,0.011783556695294,0,-0.037395141155635,0,0.0678370403054522,0,0,0,0,0,0.0972142631728327,0,-0.0900490308098035,-0.0462045880654489,0,0,0,0,0,0,-0.163228534935908,-3.46944695195361e-18,0.0770182571928211,0,0,0,0,0,-0.0241109506463574,0,0,0,0,0,0
X002456.SZ,-0.0566617014807173,0,0,0,0,0,0,0,0,0,0.0154834155591766,0,0,0,0.0898736804665017,0.224198359688146,0,0.32083576852723,0,0,0,0,0,0,0,0,0.0130951925720144,0,0,0,0,0,0,0.158565655134707,0,0.0245066979378806,0.170453690131716,0,0,0.0506933656105105,0,0,0,0,0.17366689068564,0,0,-0.0618092953567796,0,0,0,0,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.390455136353024,-0.0690906764590749,0,0,0.149377523947584,0,0.0306265761655652,0,0,0,0,0.0754895426295096,0.229962141150067,0.314603762547927,0,-0.0408562054143527,0.095064585201114,0.0164155886394293,0,0,0,0,0,0,0,0,0.0439456373310031,0,0,0,0,0,-0.0175168256376907,0,0,0,0,0,0
X002249.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0636301001601621,0,0,0,0,0,0.103929573462003,0.0259634802296773,0.0702765651909232,0,0,0.144974533418229,-0.0095395408883191,0,0.0552285210672905,0,0,0.027983364768553,0,0.125342107814072,-0.0147467300409559,0,0.17492653786795,0,0,0,0,0,0,0,0,0,-0.0294653937236175,0,0,0,0,0,0
X002007.SZ,0,0,0,0.184504171351336,0,0,0,0,0,0,0,0,0,0.0585251052398183,-0.0153037123274398,0,0,0,0,0.0312977655131594,0,0,0,0,0,0,0,0.207930158437302,0,0,0,0,0,0.00143330986910383,0,0,0,0,0,0,0,0,0.100430702566311,0,0,-0.216190957807335,0.352572769735423,0,0,0,0,0.0271752221084409,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,-0.0278971288112155,0,-0.527756136422651,0,-0.161261273910884,0,0.325784224697158,0.00557642293470795,0,-0.23183349810887,0,0,0,0,0,0,0,0,0,0,0.20174352639774,0,0,0.167256026612633,0,0,0.19962336799255,0,0,0,0,0,0,0,0,0,0,0.249307134409289,0.0128072164588685,-0.374903503103499,0.0926304608695961,0,0,0.176381240331475,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0.21451914263648,0,0,0,0.100539354155967,0,0,0,0,0,0.0348282479013407,0.0720488953857323,0,0,0,0.0419117218175827,0,0,0.134120660893134,0,0,0,0,-0.0732277505138724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0086550407216907,0.0208345345367905,0,0,0.161404378776235,0,0,0,0.101874050129999,0,0,0,0
X600867.SH,0,0,0,0,0.0647478330061877,0,0,0,0,0,0,0,0,0,0.00147404364852576,0,0,0,0,0,0,0,0,0,0,0,0.0101106655584911,0.0341268522034768,0,0,0,-0.073946330774615,0,0,0.012125842718827,0.129554447916903,-0.0578304370680513,0,0,0,0,0,0,0.0141644997430759,0,0.11847585619042,0,0,0,0,0,0.0168391260801901,0,0,0,0,0,0
X002426.SZ,-0.0231319214830116,0,0,0,-0.0872238188617911,0,0,0.0858191073794607,0,0,0,0,0,0,0,0,0,0,0,0,0.299093755582533,0.371017381184596,0,0,0,0,0.401846178780277,0,0,0,0,0,0,0,0,0.208646946082789,-0.0597027666027001,0,0,0,0,0,0,-0.0757738781547236,0,-0.041644300997648,0,0.18066765520548,0,0,0,-0.259368793110172,0,0.215288288486582,0,0,0,0
X600089.SH,0,0,0.106797088146773,0,0,0,0,0,0.00512574988141812,0,0,0,0,0,0.000292007416652444,0,0,0,0,0.128640065376161,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.0521995297845656,0,0,0,0,0,0.0704372104536833,0,0,0,0.0618243755082413,0,0,0,0,0,0.031141772470957,0,0.130310099714345,0,0,0,0,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0.259010257387004,0,0,0,0,0,0,0,0.0243769251283842,0,0,0.0805051719696539,0,0.134569835030122,0,0,0,0.0480615238196632,0,0,0,0.0133956262962597,0,0,0,-0.0636363549468282,0,0.00827248661140779,0.232437464248002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0131904539066324,0,0,0,0,0,0,0
