,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X600809.SH,X000568.SZ,X002304.SZ,X000651.SZ,X002475.SZ,X600104.SH,X600690.SH,X600031.SH,X000725.SZ,X300014.SZ,X300124.SZ,X000661.SZ,X000063.SZ,X000338.SZ,X002241.SZ,X600703.SH,X003816.SZ,X000625.SZ,X002371.SZ,X000596.SZ,X000100.SZ,X002129.SZ,X300142.SZ,X002049.SZ,X000799.SZ,X002179.SZ,X600741.SH,X000157.SZ,X600702.SH,X600460.SH,X002007.SZ,X002414.SZ,X002236.SZ,X601877.SH,X600779.SH,X601799.SH,X600584.SH,X300146.SZ,X300003.SZ,X600183.SH,X000800.SZ,X002074.SZ,X000066.SZ,X002508.SZ,X000977.SZ,X002008.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0.143318017138509,0,0,0.138584114371355,0,0,0,0,0,-0.0145664267994915,0,0,0,0,0,0,0,0,0,0,0.0305811455943138,0,0,0,0,0,0,0,0,0.00158096445389924,0,0,0,0.0977088489350708,0,0,0,0,0,0,0.0318149454867374,0.0376141299733461,-0.130040531927976,0,0,0,0,0.0264221393859253,0,0,0,5.42101086242752e-20,0,0
X000858.SZ,0,0,0,0.188588478648424,0,0.384707351702873,0,0,0,0,0,0,0,0.0201986094227852,0,0,0,0,0,0,0,0,0.0183871603371981,0,0,0,0,0,0.105987346271924,0.0785471293764014,0,0,-0.0435877047231319,-0.0450181952338921,0,0,0,0,0,0,0,0.0487722948662221,0,0,0,0.0849219616922565,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,-0.0131413790322123,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0.123755536101596,0,0,0,0.0197785571457746,0,0,0,0,0,0,0.154956985952002,0,0,0.0146225759511957,0,0.0323015349330177,0.0294145727290127,0.0339747592308626,0,0,0,0,0.102414530371043,0,0,0,0,0,0,0,0,0,0,0,0,0.014506201776583,0,0,0,0,-0.0402340154834386,0,0,0,0,0.00127411528775673,0,0
X600276.SH,0,0,0,0,0,0,0.129313628582613,0,0.0688195859029554,0,0,0,-0.122420943734651,0,0,0,0.0424881711460149,0,0,0,-0.0244400506307528,0,0.0331523755417704,0,0,0,0.0165172979674604,0.00835823338480012,0.0147547942590961,0,0,0,0,0.0165450458489178,0,0,0.0923704179471583,0.134932083991094,0,0,0,0,0,0,0,0,0,-0.0749353733285138,0,0,0,0.132963701348867,0,0,0,0,0.0249594254871705,0,0
X600809.SH,0,0,0,0,0,0.0734660096527214,0.044644677035175,0,0,0,0,0,0,0,0.118813645577623,0,0,0,0,0,0,0,0,0.0507211104724778,0,0,0,0,0.336128312324525,0,0,0,0.0528425777533455,0,0,0,0,0,0.0560157972353502,0,0.0324033536573928,0.0972552456077672,0,0,0,0.153021195664195,0,0,0,0,0,0,0.0103360624358608,0,0,0,0.0371648833215794,0,0
X000568.SZ,0,0.402807432227915,0,0,0.16701622985236,0,0.181503639916931,0,0,-0.0882113808698043,0,0,0,0,0,0,0,0,0,0,0,-0.0481605421448384,0,0.0686230487952346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.0525750121711248,0,0,0,0,0,0,0.0702524964695681,0.126000661805924,0,0,0,0,0,0,-4.33680868994202e-19,0,0
X002304.SZ,0,0,0,0,0.105636407709658,0.0104628051771363,0,0,0,0,0,0,0,-0.0700298163719542,0,0.010201721963143,0,0,0,0.546363247105538,0,-0.0244541616602448,0,0.0663357076566792,-0.0793131072972752,0,0.0538660831768651,0,0,0.0503428593012453,0,0,-0.0540544156470514,0,1.73472347597681e-18,0,0,0,0,0,0,0.29873803282156,0,0,0,0,0,0,0,0,0,-0.202538105228002,0.187520345890123,0,0,0,-0.00349702103124782,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0.236438337791294,0,0,0,0,0.0813957070034501,0.165606125074767,0,0,0,0,0.0582778745907957,0.0726203654466854,0,0,0,-0.0750356213564029,0.0327773390176129,0,0,0,0,0.0365967188011399,0,0,0,0,0,0,-0.0280770960563536,0,0,0,0,0,0,0,0,0,0,0,0,0.0890661625983842,0,0,0,-0.0243799845075866,0,0
X002475.SZ,0,0,0,0.247204630317741,0,0,-0.00477995321068178,0,0,0.0633001404942843,0,0,0,0.0803886322669127,0,0,0,0,0.143671441126348,0.311782152957592,0,-0.0730853214598857,0,0,0.122852259385231,0.00740990945363702,0,0,0,0,0,0,0,0,0,0.103466831492093,0,0,0.0309246210148523,0,0,0,0,0,0,0,0,-0.0203833684827695,0,0,0,0,0,0,0,0,-0.0528534440204523,0,0
X600104.SH,0,0,0,0,0,0,0,0,0.101426286460444,0,0,0,0,0.00738888239832442,0.0858776474854137,0,0,0,0,0,0,0.0438790567707298,0,-0.107225375540353,0.0131978002135201,0,0,0,-0.0408656173635204,0,0,0,0.104236705754092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0158446500506178,0.0629361259177695,0,0,0,0,0,0
