,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600276.SH,X600809.SH,X002475.SZ,X600690.SH,X000651.SZ,X002304.SZ,X600104.SH,X300124.SZ,X000063.SZ,X003816.SZ,X000725.SZ,X000625.SZ,X000596.SZ,X002371.SZ,X600031.SH,X000338.SZ,X300014.SZ,X002129.SZ,X002179.SZ,X600703.SH,X000100.SZ,X600089.SH,X002236.SZ,X600372.SH,X002049.SZ,X002241.SZ,X600741.SH,X000157.SZ,X000661.SZ,X600584.SH,X000977.SZ,X600522.SH,X601877.SH,X601799.SH,X002074.SZ,X002463.SZ,X000800.SZ,X600702.SH,X002007.SZ,X300142.SZ,X000066.SZ,X600183.SH,X002180.SZ,X002028.SZ,X000733.SZ,X600460.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.0240471968338677,0.332295242770681,-0.0201687852083015,0,0,0,0,0,0.120002514613465,0,-0.0287426929856279,0,0,0,0,0,0,0,0,0,0,-0.00215943466933878,0,0,0,0,0,0,0,0,0,0,0.0654089892384442,0,0,0,0.0608495596040128,0,0,0,0,0,0,0,0,0,-0.0230879514342738,0,0.0622673554593053,-0.00245182168470524,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,-0.0481923856239503,0,0,0,0,0.0086159801565288,0,0,0,0,0,0.163017069970121,0.27216465126181,0.000446883658859286,0,0,0,0,0,0,0,0,0,0,-0.0263853868152177,-0.0749732915697734,0,0,0,0,0.0695348001396353,0,0,-0.181246020589959,0,0,0,0.121402400914494,0,0.0944904364129834,0,0,0,0,0,0.0694599860350973,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0.0535365646057164,-0.121346436678233,0,0,0,0,0,0,0,0.0243439812991065,0.00710459350500516,0,0.108048659470382,0,0.113365376902893,0,0,0.0957848720889979,0,0,0,0,0,0.116736025567366,0,0,0,0,0,0,0,0.056758172179013,0,0,0,0,0,0,0.143518219911113,0,0,0,0,0,0,0,0,0.0747166491557773,0,-0.00176862550787534,0,0,0,0,0,0
X000568.SZ,0.554817595520523,0.0195957022180672,0.150077001259478,0,0.0929257970410395,0,0,0,0,0,0,0,0,0,0,0,0,0.0332427904088079,0.00139187900585052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0716597515073591,0,0,0,0,0.0190209138664919,0,0.135147615146031,0,0.0333156609089847,0,0,0,0,0,0,0,0.0218617188160927,0,0,0,0,0,0,0
X600276.SH,0,0,0,0.0437100974207538,0,0,0.0148638798101518,0,0,0,0,0.050811980631757,0,0,0,-0.275182064343237,0,-0.248596778378753,0,0,0,0.0551289336143021,0,0,0,0,-0.279283969482432,0,-0.117980363559075,0,0,0,0.513303896436085,0.172314739352046,0.0397561057376949,0,0,0.168676871474626,0,0.0635927327904653,0,0,0,0,0,0,0,0,0,0,0,-0.0413327145633078,0,0,0,0,0,0,0
X600809.SH,0,0,0,0.513209044239029,0,0,0.0359094890977403,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0.138593865262693,0,0,0,0,0,0,0,0,0,0.133470570099776,0,0.0412339817945347,0.00331738617219043,0,0,0,0.0122686647498248,0,-0.174491087014542,0,0,0,0,0,0.0602935095507419,0,0,0,-0.0244523360723392,-0.118337584588676,0,0.045110812358603,0,0,0.0201000645711954,-0.0602761020482505,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0.21946757111224,0,0,0,0,0,0,0.200215145805385,0,0,0,0,0,0,0,0,0,0,0,-0.142528366241061,0,0.00626989621394117,0,0.0308787169875995,0,0,-0.0540032147311785,0,0,0,0,0,0,0,0.255184781283574,0,0,0,0.0811097890763407,0,0,0,0,0.147779352621064,0,0,-0.145275013588688,0.187401242328895,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0.0154517873819779,0,0,0,0,0,0,0,0,0,0,0,0.0331242635876576,0.152240037062604,0,0,0,0,0,0,0.00408350615525138,0,0.060142502717621,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.0485362405302871,0.0223926460654731,0,0,0.0425311884009207,0,0,0,0.0976742294783084,0,-0.00151148016124852,0.0177798950958471,0,0,0,0,0,0
X000651.SZ,0,0,-0.0621504120638384,0,0.00833645072528207,0,0.197973232275911,0,0,0,0,0.025843690676798,0,0,0,0,0,0,0.273591209050857,0,0,0.0422608221503341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0714073409039214,0,0,0,0.193207239174905,0,0,0.0515443845708724,0,-2.16840434497101e-19,0,0,0.0427646375948142,-0.0745628077997488,0.0312154807061305,0,0,0,0,0
X002304.SZ,0,0.391932304592098,0,0.15948199475522,0,0.00535086759499858,0,0,0,0,0,0,0,0,0,0,0,0,0.096855245382161,0,0,0,0,0,0,0,0,-0.0198371191960742,0,0,0,0,0,-0.0878920330570087,0,0,0,0,0,0.00793474891379086,0,0.0284933215065347,0,0.0935844952952941,0,0,0,0,0,0,0,0,0,-0.111420699398772,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0.118199184061383,0,0,0.160163592248866,0,0,0,0,0,0.091484064703534,0,0,0.10266374530249,0.0425771378784926,0,0,0,-0.0633579611267082,0,0,0,0,0,0,0.116331967904025,0,0,0,0,-0.0144034711323527,0,0,0.00367509544256762,-0.0306305229636055,0.127993503615297,0,0,0,0,0,0.057531669322141,0,0,0,-0.00636923746395149,-0.00939212625077519,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0.012524045518768,0,-3.46944695195361e-18,0,0.185800113700008,0,0,0,0,0,0.221927197159197,0,0,0,0.0710727987442688,0,0,0,0,0,0,0,0.0954951923131458,0,0,0,0,0.181328363746778,0,0,0,0,0,0,0,0,0,0.0263607350099705,0,0,0,0,0,0,0,0,0,0.0109611172642497,0.0495626896362091,0.13916865600581,0,0,0,0,0
X000063.SZ,0,0,0,0,0.695619821277779,0,-0.0378949478775859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.247853508828555,0,0,0,0,0.250840204723065,0,-0.254662004219959,0,0,0,0.320046177547697,0,0.240151832363468,0,0,-0.493704536407614,0,0.0618186610664164,0,0.323591734448341,0.0729400321265965,0,0.104490957557079,0,0,0,0,0,-0.0834917949339367,-0.030657298887871,0,0,0,0,0,0,0
X003816.SZ,0,0,0.0671164118600522,0,0,0,0,0,0,0,0,0,0,0,0.141873841281713,0,0,-0.208101114823739,0,0,0,-0.00630152288887416,0,-0.106803861563074,0,0,0,0.146582998029267,0,0,0,0,-0.0956459574913387,-0.0685461414732607,0.0181697186835401,0,0,0,0,0.0344896620254996,0,0,0,0,0,0,-0.0627347458206358,0,0,0,0,0.000663733691114228,0,-3.46944695195361e-18,0,0,0,0,0
X000725.SZ,0,0,0,0,-0.0505672236024263,0,0.257177677207865,0,0,0,0,0.133654554202161,0,0,0,0,0,0,0,0,0,-0.0420570161237362,0,0,0,0,0,0,0.0151265341132806,0,0,0,0,0,0,0,0,0,0,0.0114412369468932,0,0,0,-0.0550206487494535,0,0.173406963912057,0,0,0,0,0,0,-0.0508105661616651,0,0,0,0,0,0
