,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X002415.SZ,X000651.SZ,X600104.SH,X000661.SZ,X002304.SZ,X600031.SH,X000063.SZ,X000725.SZ,X000568.SZ,X003816.SZ,X600690.SH,X600809.SH,X000338.SZ,X600703.SH,X002241.SZ,X300142.SZ,X002007.SZ,X002371.SZ,X000596.SZ,X300014.SZ,X300124.SZ,X002049.SZ,X000100.SZ,X600741.SH,X300003.SZ,X002129.SZ,X600584.SH,X002236.SZ,X601877.SH,X000157.SZ,X000800.SZ,X002414.SZ,X600183.SH,X000066.SZ,X000977.SZ,X000625.SZ,X300136.SZ,X002179.SZ,X002456.SZ,X600118.SH,X002185.SZ,X002008.SZ,X002180.SZ,X002463.SZ,X300146.SZ,X601799.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.415857720587359,0,0.00814953347775082,0,0,0,0,0,0,0,0,0,0,0,0.0236646185637326,0,0,0.0113284411251029,0.0387248089015461,0,0,0.081683888550163,0.033379422759619,0,0.0185472155558857,0,0,0,0.0183698321020891,0.0345177432999007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00330101999361154,0,0,0.00599552043093724,-0.00163064367361458,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0.173448342827153,0,0,0,0.200031203074476,0,0,0.389704033135556,0,0.0449426420156643,0.0576701562307192,0.0277045198158697,0,0.0211434361918893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0257270756028878,0,0,-0.00759900405884079,0,0,0,0,0,0,0
X600276.SH,0,-6.93889390390723e-18,0,0,0,0,0,0.234336848716043,0.187073002632293,0,0,0,0,0,0,0,0,0.00786076362066536,0.0678723914566983,0.0199001712551671,0,0.00202664631396123,0,0,0,0,0,0,0,0.0255220082997796,0,0,0,0,0,0.0646159672881947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00494036933572242,0.00491960865323819,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308656858625609,0,0.0746548037130712,0.000999307185435603,0.0312698324122807,0,0,0.0177797752260185,0,0,0,0.0363641757075537,0.0613011345472283,0,0,0,0,0,0,0,0,0,0.0515698735438752,0,0.080072470416515,0,0.0406441269587244,0.0174061125056128,0,0,0,0,0,-0.000392749536274118,-0.0240098609400277,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0.0460815247904417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07909997909265,0,0,0,0,0.0121370926285777,0.286047956826964,0,0,0,0,0,0,0.100993693056066,0,0.0523411131148427,0,0,0,0,0.0398090994558827,0.0232070979912752,0,0,0,0,-0.0498875927256657,-0.0165021798482326,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0.0649124615858966,0,0,0.077923628351601,0,0.0564593310356611,0,0.104915850395902,0,0,0,0,0,0,0,0,0,0,0,0,1.35525271560688e-20,0,0,0,0,0.0141392572424769,0,0,0,0,0,0,0,0.0729958308651254,0,0,0.0240403758378938,0,0,0,0,0,0.012286948875607,-0.0185046129100075,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,-0.0390310219280005,0,0,0,0,0,0,0.00215692983000599,0,0,0,0,0,0,0.0994004224955619,0,-0.135935314389579,0,0,0,0,0,0,0,0.0665091982772081,0.0771340569101071,0,0.0404972824021894,0,0,0.131723817199391,0,0.058814267756775,0,0,0.0175147922810673,0,0,0,0,0,0,0,-0.0530238118097071,-0.0131733765683314,0.00339423194106952,0,0,0,0,0,0
X000661.SZ,0,0,0.0927239447545759,0.236942603030023,0,0,0,0,-0.107608651189603,0,0,-0.00111602966165058,0,0,0.0385738400258764,0.00677933756206775,-0.0704594677512529,0,0,0,0.263207033657273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0267269765320435,0,0,0,0,0,0,0,0,0,0,0.00124756020424265,0,0,0.00969202354497247,-0.0297522225734173,0,0,0,0,0,0
X002304.SZ,0,0.160107922951005,0,0,0,0,0,0,0,0,0,0,0.511606862251648,0,0,0,0,0,0,0.00737641327556675,0,0,0.157542158767032,0,0,0,0,0,0,0.0135622277771543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0143207831865406,-0.000172326303018677,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0.0646213164576336,0,-0.0935906856880043,0.0139500227665345,0,0,0,0,0,0,0,0.213454872305792,0,0,0.0289639234916942,0,0,0.110199823074177,0,0,0.161116816551834,0,0,0,3.46944695195361e-18,-0.0844253756845085,0,0,0.0972434176399361,0,0,0,0,0,0,0.0715547951312521,0,0,0,0,0,-0.0245395726198636,0.0305179484209117,0,0,0,-0.0102753196957371,-0.0266311487812217,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0153396569258375,0,0,0,0,0,0,0,-0.0947358351838927,0,0,0,0,0,0,0,0,0.19745737778502,0,0.228189292058772,0,-0.032999831663216,0,0.0730551992553761,0,0,0,0,0,0,0,0.213910703721131,0.383880869552206,0,0,0,-0.00698818558455155,0.0154599821842641,-0.0152206698251416,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.0432558268577958,0,0.0487339993455781,0,0.0042753954443755,0,0,0,0,0.0481112727142491,0,0,0,0,0,0.080909629301029,0,0.0154310340517106,0.249555469003685,0.0887068686846844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0197941203761357,0.0176995673868639,0,0,0,0,0,0
X000568.SZ,0,0.67839048851108,0,0,0,0,0,0,0.107546535937112,0,0,0.0458738956536398,0,0,0,0,0,0,0,0,0,0,0,0,0,2.71050543121376e-20,0,0,0,0,0.0482095571738754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.012863623622858,0,0,-0.0300541877985557,0,0,0.00484907845286374,0.00161514750969408,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0.0211347912159881,0,0,-0.017195272542671,0,0,0,0.0155722571247824,0,0,0.0261771060746668,0,0.0375033892239455,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.0209626420907822,0,0,0.0243674404508397,0,0,0.118507981529389,0,0,0,0,0.0234459305368901,0,0,0.00478144077352138,0,0,0,0,0,0.00480181752368833,-0.00229251050207429,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0.0594650409966803,0,0,0,0,0,0,0,0,0,0,0,0.0222289824228787,0,0,0.00629946417992526,0,0,0,0,0,0.0579584258194827,0,0,0,0,0,0,0.131275822255496,0.109671344580602,0.167915339912472,0,0,0,0,0,0,0,0,0,0.00516644095818366,0,0,0.0190760908698541,0.000329612756179245,0,0,0,0,0,0
X600809.SH,0,0.430883441685657,0,-3.46944695195361e-18,0,0,0,0.0263441810839864,0,0,0,0,0,0,0,0,0,0,0,0.0314713603796163,0.145691294084315,0,0.239323801659071,0,0,0,0,0,0,0.0745511459355615,-0.115510696015485,0,0,0,-0.0626176876857589,0,0,0.0331482071389106,0,0,0,0,0,0,0,0,0,0,0.0245830853266639,-3.46944695195361e-18,0,0.0218599885126792,-0.0107261036711364,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0.0527257991552485,0,0,0.0717156552807366,0,0,0,0,0,0,0,0,0,0.0136213599818304,0,0,0,0,0,0,0.0172180074404478,0.0554648858244297,0,0,-3.46944695195361e-18,0,0,0,0.0346455941291035,0,0,0,0.0514839781629943,0,0,0,0,0,0,0,0,0,0,0.023489019799254,0,0,0.0018277557510163,-0.0065252182949154,0,0,0,0,0,0
X600703.SH,0,0.222095062265282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0494225437031913,0,4.33680868994202e-19,0,0,0,0,0,0.167639945244225,0,0,0,0.260856085898795,0,0,0,0,0,0.177767824944611,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0422909975437753,-0.0156419335438898,0.0135912184498511,0,0,0,0,0,0
X002241.SZ,0,0,0,0.660470628784579,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0503360218005748,0,0.018115893440512,0,0,0,0.130383916773861,0,0.0573761976425942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,-0.0340977483031059,0.00462260846474245,0,0,0,0,0,0
X300142.SZ,0,0,0.0440016736438666,0,0,0,0,0,0,0,0,0,0.354309378510538,0,0,0.0874900760097236,0,0,0,0,0.492465946771643,0,0,0.00990113165749819,0,0,-0.367909007331442,-0.0605228414716843,0,0.0983974360191055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235177783452057,0,0.0315237758687597,0,0,0,-0.0179206287974423,0,0,0,0,0,0
X002007.SZ,0,0,0,0.171744106875397,0,0,0,0.101029028042246,0,0,0,0,0,0,0,0,0,0,0,0.484047141173763,0,0,0,0,0,-0.0655229352686424,0,0,0,0,0.0592607256617214,2.16840434497101e-19,0,0,0,0,0,0,0.133490711273212,0,0,0,0,0,0,0,0,0,0,0,-0.035298427533658,0.00339400177714407,0.00296320056086152,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0459333663815574,0.298150666542453,0,0,0.16747793128268,0,0,0.110239626333614,0.1171378243895,0.0815990861656464,0,0,0,0,0.183752346281704,0,0,0,0,0,0,0,0,0,0,0.124439017672275,0,0,0,0,0,0,0,0,-0.0984158163659682,-0.0176156319356218,0,0,0,0,0,0,0
X000596.SZ,0,0.115843490005619,0,0,0,0,0,0.184043368091446,0,0.00393417502898195,0,0,0,0,0,0.322450384497471,0,0,0,0.201109501003371,0,0,0,-0.059069369649927,0.0323231543830856,0,0,0,0,0,0,0,0,0,-0.106703698966633,0,0,0,0,-0.0327275183093243,0,0,0,0,0.0844637081845912,0,0,0,0.0119693305972317,0,0.0588456184417041,0.00610608739458147,-0.0135664370506707,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0385296604133039,0.0359911539793968,0,0,0,0.0451378826777188,0,0,0,0.366799034271602,0,0.149936855924857,0,0,0,0,0.180839058693684,0,0.0325056414485837,0,0.0380480273479166,0,0,0,0,0.286909946243544,0,0,0,0,0,-0.00203880325435899,-0.00766358373912445,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0464365069741725,0,0.0219448467109019,0,0,0,0,0,0,0,0,0,0,0.0676221378773924,0.000146356648528742,0,0,0,0.136578682057932,-6.93889390390723e-18,0,0,0,0,0.0653051320453346,0,0,0,0.0450149188095357,0.0992481260396687,0,0,0,0.308458862406315,0.123811550597632,0.0179258184911056,0.0436450500656228,0,0,0,0,0,0
X002049.SZ,0,0,0,0.439271059757555,0,0,0,0,0,0,0,-0.205751330144219,0,0,0,0,0,0,0,0,0.262779981292519,0,0,0.319760119669903,0,0,0,0,0.0166576927045786,0,0.339474267240577,0,0,0,-0.0285624581780219,0,0,0.234634064687746,0,0,0,0,0,0,0,-0.132532940204691,0,0,0,0,0,0.0469376224969615,0.0101590491890854,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0.559129228802372,0,0,0,0,0,0,0.160302678457007,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236385684180646,0,0,0,0,0,0,0,0,0,0,0,0,0.149240593770843,0,0,0,0,0,0.0104210108693946,0.00774794403380565,0,0,0,0,0,0
X600741.SH,0,0,0,0,0.0728315196578284,0,0,0,0.04947781459206,0,0.0592486532057429,8.67361737988404e-19,0,0,0,0,0,0,0,0,1.38777878078145e-17,0.00915324592334487,0,0,0,0.0400940026607995,0,0,0,0,0,0,0,0.15188098422637,0.023729893102014,0,0,0.0232406501201599,0.0322055498379834,0,0,0,0.0761304761178713,0,0,0,0,0,0.00140611508180958,0,0,-0.0217261139374854,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0.298345055964503,0,0,0,0,0,0,-0.00861442465534425,0,0,0,0.046635559823192,0.0617869140151367,0,0,0,0,0,0,0,0,0,0.0155385750208982,0,0,0,0,0,0.108887107695181,0,0,0,0,0,0,0,0,0,0.242986269482443,0,0,0,0,0,-0.0685117335690408,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,-0.00351380175404252,0,0,0,0.256239214153806,0,0,0,0,0,0.127163221151944,-0.0545735928991727,0,0,0.256314886267825,0,0,0,0,0,0,0,0,0.18470616570498,0,0,0,0,0,0,0.170362938897833,0,0,0,-0.331435541669098,0,0,0,0,0.335162574931953,0,0,-0.166620496434752,0,0.0225603027860233,-0.0228382052126547,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,-0.0394661377255494,0,0,0,0,0,0,0,0,0,0,0,0.0275853328079445,0.21278999716772,0,0,0,0.0312820570205511,0,0,0,0.172658859033228,0,0,0,0,-0.0458004662653308,0,0,0,0.194261429772534,3.46944695195361e-18,0,0,0,0,0.701732901132993,0,0,0,0,0,0,-0.00976922541320696,0.0237855945083739,0,0.367263573139338,0,0,0,0
