,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000625.SZ,X600690.SH,X000063.SZ,X600703.SH,X600741.SH,X600066.SH,X002241.SZ,X002236.SZ,X600031.SH,X000568.SZ,X000100.SZ,X600271.SH,X600118.SH,X600177.SH,X002475.SZ,X002292.SZ,X002456.SZ,X000338.SZ,X000559.SZ,X000157.SZ,X600372.SH,X002007.SZ,X300003.SZ,X002074.SZ,X002506.SZ,X002180.SZ,X600867.SH,X601877.SH,X600522.SH,X002294.SZ,X300124.SZ,X600498.SH,X600089.SH,X600487.SH,X002085.SZ,X002508.SZ,X002426.SZ,X002249.SZ,X000050.SZ,X600418.SH,X300115.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600741.SH,0,0.289727591202036,0,0,0.0729816487512556,0,0,0,0,0,0,0,0,0,0,-0.001785864285491,0,0.0513054205271319,0,0,0,0.250481126903534,0,0,0.0331220736701068,0,0,0,0,0,0.0675311158034727,0,0,0.0862951607079801,0,0,0,0,0,0,0,0,0,0,0,0.0328136629825073,0,0.159805492525499,0,0,-0.0351297975141708,0.0541409581057389,0,0,0,0,0,0
X600066.SH,0,0,0,0,0.0321396735555938,0,0,0,0.149208350297317,0,0,0,0.372788604849885,0,0,0.126266199400505,0,0,0,0,0,0,0,0,0,0,-0.595582280546517,0,0,0,0,0.161103647545845,0,0,0,0.195590221957038,0.103532637379227,-0.142916019210463,0,0,0,0,0,0,0.321881306045653,0,0,0,0,0,0,0.082017801407423,-0.302641796673311,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0.330211353634524,0,0,0,0.000696871353369617,0,0,0,0,0,0,0,0,0,0,0.286063060594225,0,0,0.0103453293661107,0,0,0,0.0609569765639917,0,0,0,0,0.33786568833598,0.125829316932704,0,0,0,0,0,0.0136821323237127,0.142083216486694,-0.355156282177571,0,0,-0.0206928412306052,0,0,0,0,0,0,0
X002236.SZ,0,0,0.100197873454529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100193996402655,0,0,0,0,0,0.0974971660771184,0.067789197324688,0,0,-0.0135988197821409,0,0.123724249010271,0,0,0,0,0,-0.0345346373658619,0.0250893559219285,0,0,0.000393698962273608,0,0.0931759577811734,0,1.73472347597681e-18,0,0,0.157755086243301,0.125815482073794,0,0,-0.0447257955856043,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0.100666451410217,0,0,0,0,0,0,0,0,0.0865812824626211,0,0,0,-0.0114043197731877,0,0,0,0,0,0,0,0,0.0625555322922463,0,0.110986648425923,0,0,0,0,0.0921971146361353,0,0,0,-0.0187951020765945,0,0.0663045722073565,0,-0.0162904397232073,0,-0.00633057602017996,-0.0482715878005339,0,0,0,0,0,0
X000568.SZ,0.0149996626927131,0,0.153180338492362,0,0.46549215982039,0,0.15825025870272,0,0,0,0,0.0284898361747043,0,0,0.0200454428488789,0,0,0,0,0,0,0,0.0583840235172913,0,0.0413939251994402,0,0,0,0,0,0,0.034478833548922,0,0,0.0895330782182832,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,-0.0498511105705788,0,0.0544840661160697,0,0.0282814922642952,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0.0102261904731766,0,0,0.0867160550450068,0,0,0,0,0,0,0,0.00583349116786676,0,0,0,0,0,0,0.00895827474592132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00270531846319889,0,6.93889390390723e-18,0,0,0.090504439363223,0,0,0,-0.0650102295946162,0.142896843118119,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307434383556791,0,0,0.0123034064020635,0,0,0,0,0,0,-0.0808505297138621,0,0.00648136033612384,0,0,0,0,0,0,0,0,0,0,0,0,0.0812083210026961,0,0,0.11494557182642,0,-0.0758962226382301,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0.0265343856351554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066391407718044,0,0,0,0,0,0,0,0,0.359812651133122,0,0,0,0,0,0,0.0575915099348838,0,0,0,0.015269739988234,0,0,0,0,0,0,0.044407235263075,0,0,0,0,0.0320312312575899,0,0,0,0,0,0
X600177.SH,0.0580044142495644,0,0.0504440174172604,0,0.0172037393609023,0,0,0,0,0.122060290523808,0,0,0.302199692319331,0,0,0,0,0,0,0,0,0,0.028990906213111,0,0,0,0.00121667626814896,0,0.0188056052416722,0,0,0,0,0,0,0,0,0,0,0,0,0.0159043242284324,0,0,0,-0.148593417698912,0.105997862219269,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0
X002475.SZ,0,0,0.0810544415429189,0,-0.433484897107484,-0.69869932904202,0,0,0,0.448842011204594,0,0,0,0,0.10310513709596,0,0,0,-0.756427243556013,0,0,0,0,0,0.224332935566542,0,0,0,0,0,0,0,0,0,0,0,0.0393990258912662,0,0,0,0,0,0.095055841779825,0,0,0,0.16722498475959,0,0.00433901697857368,0,0.0702803953897369,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,-0.143251584599844,0,0,0,0,0.107734314425386,0.141052937159774,0,0,0,0.0575861568595792,0,-0.0894195244169468,-0.0148156035247464,0,0.0128094427563161,0,0,0,0.0713147583339071,0,0.0839373677558492,0.0272598684301219,0,0,0,0,0.100202949681297,0,0.130433120565329,0,0,0,0.173657768978935,0,0,0.0805477852463241,0.358129380014018,0,0,0,0.00604264183475019,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0.1257162404311,0,0,0,0,0,0,0,0,0,0,0.117009188947675,0.0805527486074315,0,0,0,0,0,0,0.0128164989004514,0.0370772368864274,0,0,0,0,0,0,0,0,0,0,0,0.0231504806226152,0,0,0,0,0,-0.0438054918269591,0.365735149310936,0,0.0516231129483134,0,0.365739873134042,0,1.0842021724855e-19,0,-0.139028418536199,0,0,0,0,0,0,0
X000338.SZ,0,-0.0491838684154129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10121952804776,0,0,0,0,0,0,0,0,0.0765333516869166,0,0.0661460216466455,0,0,0,0,0,0,-0.0655564657015684,0.0625122944420618,0,-0.0573560919715855,0,0,0,0,0,0.0997860088943182,0,0,0,0,0,0,-0.0378386286490812,0,0,0,-0.10458640948511,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0.00172469859625411,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0203403902716099,0,0,0.0372782416403499,0,0,0.139271722812749,0.0688017423590326,0.0479220488777882,0.052177872146581,0,0.135872529502251,0,3.46944695195361e-18,0,0,0,0,0,0.0999888736674991,0,0,0.216466558297562,0,0,0,0,0,-0.0250462963984141,0,0,0,0,0,0,0
X000157.SZ,0,0,-0.0424896216098774,0,0,0,0,0,0,0,0,0.165044414152711,0,0,0,0,0.101689568108937,0,0,0,0.0654716217854779,0,0.00172303586070895,0.0361234254009849,0,0,0,0,0,0.0157807501961038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110656443260976,0,0,-0.0581867611659041,0.0299532786902151,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,-0.0472976958829284,0,0,0,-0.112584953683322,0,0,0,0.0898536145768038,0,0,0.501553570873786,0,0,6.93889390390723e-18,0.102123649519034,0,0,0,0,0.163371810395422,0,0,0,0,0.00716274229956474,0,0.0228918790124929,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.121559681604642,0,0,0,-0.00444166867081081,0,-0.0068167560002113,0,0,0,0
X002007.SZ,0,0,0.109660063019002,-0.182891259701242,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0265667281862707,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0.363587098339082,0,0,0.0157209975545929,0,0.115714793502697,0,0,0.176472210737377,0,0,0,0.241904869826667,0,0,0,0,0,0,0,-0.0608680533580194,0,0.0253344788545225,0,0.210328150194941,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0.093750279451086,0,0,0,0,0,0,0,0.164440300106039,0,0,-0.0300674814653999,-0.0186918832753185,0.070931972666451,0,0,0,0.182870910265674,0,0,0,0,0,0,0,-0.0933547681520816,0.247244246524473,-0.0657264088542977,0,0,0,0,0.0808091632197167,0,0,0,0,0,0.0714713815988366,0,0,-0.0604686321668596,0,-0.0789412762087914,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175781138097845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.274477333269011,0,-0.028143793110157,0,0,0.332419751115778,0.264956692065974,0,0,0,0,0,0,0,0.177571795416837,0.114704630577297,0,0.136624908076322,0,0,0,0,0,0,0
X002506.SZ,0,0,-0.0599673196091247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0349063522253373,0,0,0,0,0,0.039166157975973,0,0,0,0,0,0,0,0,0,0,0,0,0.0256017003089238,0,0.108798475826088,0,0,0.0466052795500449,0.0096399104470317,0,0,0,0.121100303458231,0.288887486664664,0,0,-0.129932504849278,0,0,0,0,0.184993119697252,0,0
X002180.SZ,0,0,0,0,-0.0504912067325492,0.328107206352674,0,0,0,0,0,0.0884123954079285,0,0,0,0,0,0,0,0,0,0,0,0.021022967987967,0.148257606483095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20128586154066,0.161326460839919,0,0.0131050512112944,-0.0313652902383749,0,0,0,0,0,0
X600867.SH,0,0.0353989325065776,0.0503151818224735,0,0,0,0,0,0,0.0556940383621231,0,0,0,0,0.0105277119677395,0.103332582840059,0,0.0854967078270995,0,0,0,0,-0.0982942620256741,0,0.035723326912202,0,0,0,0,0,0,0,0,0,0,0,-0.0238416047291954,0,0.102731767772693,0,0,0.10129526864225,0,0,0,0,0,-0.0774465540741028,0,0,-0.0126735075170624,0,0,0,0,0,0,0
X601877.SH,-1.73472347597681e-18,0,0.0309509427390089,0,0,0,0,0,0,0,0.145154504957596,-0.18233312384977,0,0,0,0,0.153486483664398,-0.0237815826406441,0,0,0,0,0,0.0573622872853815,0,0,0.0959318302507594,0,0.0902716776425331,0,0.16249264042085,0,0.131930042934335,0.144254570848142,0,0,0.123378819277513,0,0,0,0,0,0,0,0,0,0.208959969458955,0.00494410072046517,0,0,0.0676899771199035,0,0,0,0,0,0,0
X600522.SH,0,0,0,-0.0588571466708738,0.277098622552041,0,0.0245262107299243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200620416014284,0,0,0,0,0,0.156463290771995,0,0,0.125291611804849,0,0,0,0,0,0,0,0,0,0,0.0905874226709024,0,-0.0367276346669514,0.144854429836095,0,0.106381515185928,0,0.130561082234251,-0.0781298212161077,0,0,0,0,0,0
X002294.SZ,0,0,0.0675872984059299,-0.00488296596895769,0,0,0,0,0,0.0185342635902444,0.0880852420120575,0,0.131323552893461,0,0,0,0,0,0,0,0.0613883085007635,-1.73472347597681e-18,0,0,0,0,0,0,0,0.0491859942661222,0,0.00580018931674389,0,0,0,0.0248313775081756,0,0,0,0.00493701582121616,0,0,0,0,0,-0.0762924301836869,0,0,-5.42101086242752e-20,0,0.018139491559842,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0.0057728629393091,0,0,0,0,0,0,0,0,0,0.0866174998752894,0.00753908548256856,0,0,0,0,0.199726038595656,0,0,0.0326108316851235,8.67361737988404e-19,0,0.0946901262778783,0,0,0,0.160938488341543,0.0273994682628596,0,0.0427999459938968,0,0.0246756397407731,0,0,0,0,0,0,0,0,0.0504108714090115,0,0.0453671476077212,0,0,0,-0.0130423085567781,0,0,0,0,0,0,0
X600498.SH,0,0.125183709326055,0,0,0,0,0,0,0,0,0,0,0.0158223763371937,0,0,0,0,0,0,0,0.0101125746144858,0,0,0,0.0206634984700714,0,0,0,0.122952174302167,0.134449090183124,0,0,0,0.0374409192262155,0,0,0,0.238622095152766,0.0497989017168272,0,0,0.180895379122299,0,0,0,0.0571341208842452,0,0,0.0027921921140639,0,0,0.0734052266908822,0,0,0,0,0,0
X600089.SH,0,0,0,0,4.33680868994202e-19,0,0,0,0,0.159872572701716,0,0,0.154263236463669,0,0,0,0,0,0,0,0.0370891224687004,0.174220000910664,0,0,0,0,0,0,0.0455162791184886,0.00638582920405543,0,0.00411900401202524,0,0,0,0,0.0207704185516107,0,0,0.0761186269112181,0,0,0,0,0,0,0.0134040093495619,0,0,0,0.0197385970018508,0.0125601138380985,0,0,0,0,0,0
X600487.SH,0,0,0,-0.485929828149825,0,0,0,0,0,0.11386597234428,0,0,0,0,0,0,0,0,0,0.214516168498056,0.215488469606848,0,-0.174284037609583,0,0,0,0.229829097213473,0,0,-1.73472347597681e-18,0,0,0,-0.0396484510363991,0,-0.234218082484183,0.0309943007502226,0,0,0.191701522030179,0,0,0,0,0.128045798044916,-0.0450930523570988,0,0,0,0,0.0529517824389127,0,0,0,0,0,0,0
X002085.SZ,0,-0.0518304565537015,0,0,0,0,0,0,0,-0.0672566755962875,0,0,0,0,0,0,0,0.13546003993509,0,0,0,0,0,0.159371072963923,0,0,0.0678257534944248,0,0.013610275838068,0,-0.0642214630927342,0,0,0,0,-0.0453418328141342,0.0745508271867371,0,0.0744993709172529,0,0,0,0,0,0,0,0.0742624773678357,0.0375391428265552,0.0308436257265482,0,0,0,0,0,0,0,0,0
X002508.SZ,0,0,0,0,0.322299571686012,0,0,0,0,0,0,0,0,0,0,0.00981687665898872,0,0,0,0,0,0,0,0,0,-0.0395268625899996,0,0,0.0509291183103106,0.0061704340007364,0,0,-0.155062495531742,0,0,0,0.0708195344643796,0,0,0.0546658268079409,0,0,0,0,0,0,0,0.0758919356516692,0,0,-0.0653192705533548,0,0,0,0,0,0,0
X002426.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0335164952458038,0,0,0,0,0,0,0,0,0.0185015856745418,0,0,0.202197231823651,0,-1.73472347597681e-18,0,0,0.249662915147707,0.00185602981569032,-0.105128126665203,0,-0.000906364729883904,0.251162517094851,0,0,0,0,0,0,0,0,0,0,0,0.0133097406605914,0,-0.0934106008878171,0.0964658088455921,0,0,0,0,0,0
X002249.SZ,0,0.0878356034782765,0,0,0,0,0,0,-0.0484638072770918,-0.140641550340547,0,0.0999738453994572,0,0,0.422554809118911,-0.669734045310182,0,0,0,0,0,0,-0.113021992393947,0.104750150216778,-0.0350677371688971,0,0,0,0,0,0,0,0,0.0130757592391897,0,0,0,-0.285727874024973,0,0.208054593650818,0,0,0,-0.0626633696111206,0,0,0.449037744992934,0,0,0,0,0.146819804101586,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0.098936570721971,-0.0302106028032496,0,0,0,0,0,0.0560127575825387,0,0,0,0,0,0.0313650205765837,0,0.134853922102466,0.0521931128605567,0,0,0.363768701411706,0,0,0,0,0,0.21602036331053,0,0,0.147533929238768,0.0762804491149648,0,0,0,0,0,0.110877209944939,0,0,0.0987734531611421,0,0,0.119115476416032,0,0,0.062974897695058,0,0,0,0,0,0
X600418.SH,0.0215951329651109,0,-0.169121154690533,0,0,0,0,0,0,0,0.0381212857957562,0,0,0,0,0.00629672185750717,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.142820455635676,0,0,0,0,0,0.0974200911479657,0.0686575781891074,0,0.0966343934267791,0,0,0,0.0597488893052103,0,0,0.0976296040943144,0,0,0,0,0,0.258124248055341,0,0,-0.0262971068499079,0,0,0,0,0,0
X300115.SZ,0,0,0.0697362254684585,0,0,0,0,0,0,-0.00323470749262495,0,0,0,0,0.305905989285959,0,0,0,0,0,0,0,0,0,0.0991501359211776,0,0,0,0,0.183920281710881,0,0,0,0.00393115550388317,0,0,0,0,0,0.13327162420259,0,0,0,0,0,0,0.0123601900818837,0,0,0,-0.0803034793730985,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0.0662663694892895,0,0,0,0,0,0,-0.0498744867286915,0.0438613861546269,0,0,0,0,0,0.0129418951695913,0,-0.0609275142402562,0,0.0456063487905087,0,0,-0.0195083928080409,0,0,0,0,0,0,-0.00973927335649135,0,0,0,0,0,0.0181386120610919,0,0,0,0,0,-0.00275450718919706,0,0,0,-0.0359520723925443,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51799836636758,-0.0613010447583896,0,0,0,0,0,0,0,0,0,0,0,0,-0.347390560746029,0.183037464101934,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.570830967191503,-0.00947685432329541,-0.470974146461547,-0.179385943279555,0,0,0,0,0.377669178333754,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0526480057333382,0,0,0,0,0,0,0,0,0,0,0,0,0,0.392913821779686,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,-0.0132701965246793,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0352864873899841,0,8.67361737988404e-19,0,0,0,0,-0.0237843865192239,0,0,0,0,0.120084662260489,0,0,0,-0.0603228851105007,-0.205411959481205,0,0,0,0,0.0401497340049011,-0.210850418684405,0,0,0,0.121226495581132,0.10194720674551,0,0,0,0,0.0205189412941067,0,0,0.273751116777778,0,0,0,0
MKreturn,0,0,0.0807705987623138,0,0,0,-0.0518918577634348,0,0,0,0,0,0,-0.0904433420003201,0,0,0,0,0,0,-0.0439163550932597,0,0,0,-0.0150456759749185,0,0,0,0,0,0,0,0,-0.0642596526529424,-0.0661726973142852,0,0,0,0,0.0383746677970363,0,0,0,-0.0232572838277784,0,0.0870547364280029,0,0.0451525679462638,0.0192477004526184,0,0,0,0.0019107557815645,0,0,0,0,0
MKvol,0,0.00593086771140969,0.000491227967864532,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0.00300661060785316,0,0,0.00838881548100679,0,0,0,0,0,0,7.17906030046065e-05,0,0,0,0.00597985120474462,0,0,0,0,0,0,-0.00835796277595121,0,0,0,0.000533137794321772,0,0,0,0,0,0,0,-0.00720133339884501,0,0,-0.000588962308205132,0,0,0,0,-0.0265863110426047,0,0
CarbonVol_Shenzhen,0.0391117132333253,0,0,0,-0.00453936605488431,0,0,0,0,0,0,0,0,-0.0298933547967685,0,0,0,-0.104470843875451,0,0,0,0,0,0,0,0,0,0,0,0.0026473259200242,-0.0401849330812164,0.000696742443106039,-0.0350986605442748,0.00104177298210551,0,0,0,0,0,0,0,0.0196466176147584,0,0.0327229339045632,0,0,0,0,0,0,-0.033489210738327,0.0673575031421614,0,0,0,0,0,0.317603354191029
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0.00703413956411169,0,0,-0.00230227875697796,0,0,0,0,0,0,0,0,0,0.00118546725069651,0,0,0,0,-0.00734557152563423,0,0,0,1.0842021724855e-19,0,-0.00371232540679041,0,0,0,0.00163163401563697,0,0,0,0,0.00695275720961367,-0.00263420517596496,0,0,0,0,0.00314360007173523,0.00992592361904308,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000554693912358794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00402034668081064,0,0,0,0,0,0,0
