,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X002475.SZ,X000651.SZ,X002304.SZ,X000568.SZ,X600690.SH,X600031.SH,X600104.SH,X000725.SZ,X300124.SZ,X002371.SZ,X300014.SZ,X000338.SZ,X600703.SH,X000625.SZ,X002241.SZ,X000063.SZ,X002129.SZ,X002049.SZ,X003816.SZ,X300142.SZ,X601877.SH,X002179.SZ,X000596.SZ,X000661.SZ,X000100.SZ,X600460.SH,X600089.SH,X600741.SH,X000799.SZ,X000157.SZ,X002074.SZ,X002236.SZ,X600702.SH,X002414.SZ,X600584.SH,X002007.SZ,X600779.SH,X600183.SH,X601799.SH,X600884.SH,X000800.SZ,X000733.SZ,X002008.SZ,X300146.SZ,X300003.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.209946405034996,0,0.0808116843559201,0,0,0,0,0.118646901353337,0.000556000924896541,0,0,0,0.0415188639578069,0,0,0,0,0,0,0,0.0898482127432454,0,0,0,0,0,0,0.00702894528686639,0,0,0,0,0,0,0,0,0.0714562420939493,0,0,0,0,0,0,0,0,0,0,0.0630153013057043,0,0,0,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.147099176607116,0,0,0,0.179531307137586,0,0.0921608113904569,0,0,0,0,0,0.0495269985493195,0,0,0,0,0.0870484228065619,0,0,0,0,0,0,0.0460018051845195,0,-0.0226129115460194,0,0,0.0896512256151329,0,0.0342593031902878,0,0,-0.147214585300777,-0.056535645486672,0,0.176430386314301,0,0,-0.015889039604108,0,0,0,0.117127037151856,0,0,0.0116524602821661,0,0,0,0,0,0,0
X002415.SZ,0,0.0896996866023532,0,0,0,0,0,0,0,0,0.0435847176646699,0,0,0,0,0.118663627712054,0,0.118129813990801,0,0,0,0,0,0,0.0578252251868938,0,0.0280464721983199,0.011686348839082,0.0415584723397694,0,0,0,0,0,0,0,0,0,0,0,0.0544517353963354,0,0,0.11919512719459,0.096150163957679,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0,0.224667929676691,0.0397498186296733,0,0,0,0,0.0182512554933185,0,0,0,0,-0.0932584295396865,0,0,-0.0715432877044997,0,0,0,0,0,0.0217462074323462,0,0,0,0,0,0.402324755089524,0,0,0,0.143805327781318,0,-0.0610061019768252,0,0.0896636853985764,0,0,0,0,0.00506869385403229,0,0,0,0,-0.0490543243420253,0.0679518243086367,0,0,0,0,0,0
X600276.SH,0,0.278852898648719,0,-0.214015315808823,0,-0.0391747837739288,0,0.0571929797016339,0,0,0,0,0,0.162407137422435,0,0.0110193330493556,0,0.0835287654311579,0,0,0,0.071353300296315,-0.365989385748554,0,0.088199473956923,0,0,0,0.0665181853041106,0,0,-0.0234656278144559,0,0.323081837865126,0,0,0,-0.036608596796726,0.0252676264371466,0,0,0,0,0,0.122155183175469,0,0,-0.202756493750277,0,0,0,0,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0.014735327393541,0,-0.0133669539096642,0,0,0,0,0.0290857148731178,0,0,0.000951753338111337,0,0.242004693580284,0,0,0.118331922887432,0,0,-0.0417418736717781,0,0,0,0,0.157434361313984,-0.101074286902599,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0.252620460556193,0,0,0,-0.0306745925926848,0,0,0,-0.00279454396823451,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135936538123406,0,0,0,0.100518991382462,0,0,0,0,0.00943557441096217,0,-0.000941827403373396,0.114526366459478,0,-8.67361737988404e-19,0,0.0486950955903631,0,0,0,0,0,0,0,0,0.0102993876653871,0,-0.0499569321268245,-0.0663836096301317,0,0,0,0,0,0,-0.0796483561612004,0.101549093308469,0,0,0,-0.108581880412031,0,0
X002304.SZ,0,0,0,0.436701779709984,0,0,0,0,0.433827394722755,0,0,0,0,0,0.0385771667349232,-0.22719334388844,0,0.189838241349538,0,0,0,0.0317470533822866,0,0,0,0,0.0132802046655582,0,0,0,0,0,0,0,0,0.118662396204175,0,-0.10121236560812,0,0.197077355944181,0,0,0,0,0,0,0,0,0,0,0,-0.064141135883674,0,0,0,0,0,0,0
X000568.SZ,0,0.406424033693245,0,0.165895760935648,0,0,0,0.190259122957264,0,0,0,-0.154803981852759,0,0,-0.00252225181142883,0,0,0,0,0,0,0,0,0,-0.00576665283189844,0,0,0.137424588054485,0,0,0,0,0,0,0,-0.00940373760566703,-0.0644209249075281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0187541122504094,0,0,0,0,0,0,0
X600690.SH,0,0,0.0280280713977548,0,0.113073509419652,0,0,0.0540723334896918,0.263009989444844,0,0,0,0,0,-0.0102287328991306,0.0619043734832036,0,0,0,0,0,-0.0751082952787801,0,0,0,0,0,0,0.0368162500041722,0,0,0.0538444662924726,0,0,0.151762420410008,0,0,0.0324341727954466,0,0,0,0.0368473724160086,0,0,0,0,0.0305058753100858,0,0,0,0,-0.0363846592232985,0.00985266210998762,0,0,0,0,0,0
