,X600519.SH,X600104.SH,X000651.SZ,X002415.SZ,X002304.SZ,X000725.SZ,X600276.SH,X000858.SZ,X000625.SZ,X000063.SZ,X002292.SZ,X600690.SH,X600703.SH,X000100.SZ,X002241.SZ,X600741.SH,X600066.SH,X002506.SZ,X600031.SH,X002236.SZ,X600118.SH,X002475.SZ,X002049.SZ,X000559.SZ,X600372.SH,X000157.SZ,X000338.SZ,X002465.SZ,X000568.SZ,X300124.SZ,X600089.SH,X600867.SH,X002294.SZ,X002074.SZ,X600177.SH,X601877.SH,X300003.SZ,X002007.SZ,X002456.SZ,X002085.SZ,X002180.SZ,X000050.SZ,X600498.SH,X000550.SZ,X000869.SZ,X600582.SH,X300001.SZ,X002008.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0939686682789879,0,0,0.00846683428022327,0,0,0.193216481595655,0,-0.0708138338135186,0,0,0,0,0,0,0,0.0897960156558244,0,0,0,0,0.103231369880219,-0.334271158896675,0,0,0,0,0,0,0.611019147627916,0,0,0,-0.076114671094718,0,0.0533257662391407,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0661375390680193,0,-6.93889390390723e-18,0.0314100783304853,0.227621672226749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0576784596924784,0,-0.204756363630745,0,-0.541699183926001,0,0,0.146516613626406,-8.67361737988404e-19,0,0,0,0,0,0,0,-0.00106469087883657,-0.13663810737721,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0957609191325364,0,0,0,0,0,0,0,0,0.128422268196417,0,0,0,0,0,0,0,0,0,0,0.0621589945188679,0.0103357537525904,0,0,0,0.114312412981184,0.0195420795906415,0.0674326984631679,0.0420306780872207,0,0,0,0.134806848051421,0.0901052474033759,0,0,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0.107915008279613,0,0,0,0,0.0769777173869657,0,0.0428571490516199,0,0,0,0,0,0,0.0666563047112639,0.106622659020399,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.0802565238134504,0,0,0,0,0,0,0.0510922415578049,0,0,0,0.0320526404598443,0,0,0.0310651831358898,0,0.08816095238216,0,0.0131985327177454,-0.0481997054899158,0,0,0,0,0,0
X002241.SZ,0,0,0.0424960695017869,0,0,0,0,0,0,0,0,0,0.101376634069476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141399740260384,0,0,0,0,0,0,1.38777878078145e-17,0.101537915255099,0.057555462630848,0,0,0,0.0261178475581201,0.341005416647742,0,-0.00947683099846556,0.0549871369081344,0,0,0,0,0,0
X600741.SH,0,0.132526013260125,0,0.333176044351335,0,0,0,0,0,0,0,0,0,0,0.0432290427696476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204868582527354,0,0,0,0,0,0.0315434633158688,0,0,0,0,0,0,0,0,0,0.000645097279656279,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0.097114715712478,0.102210147101303,0,0,0,0,0,0,0,0,0,0,0,0.158131523212602,0.186808565710524,0,0,0,0,0,0,0,0.0852758944219696,0,0,0,0,2.77555756156289e-17,0.0676796260380655,0,0.0353163352130244,0.0529708412393015,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0.00999372330623783,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0848746953727302,0,0,0,0,0,0,0,0,0.111097171084103,0,0,0,0,0,0.110861351558754,0,0.134301397063353,0.0568141641669137,0.103973760246131,0,0,0.021073969550235,0.183102735977284,0,0,0.144500251589749,0,0,0,0,0,0,0
X600031.SH,0,0,0.0725200498153103,0,0,0,0,0,0,0,0,0.0105649534289974,0,0,0,0,0,0,0,0,0.0387858294877243,0,0,0,0,0.210642117731331,0.162076018517634,0,0,0,0.313878091184654,0,0,0.00789001832172838,0.11010750125006,0,0,0,0,0,0.0235165079495591,0,0,0,0,0,0,0,0,0,-0.0145399473882806,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11902562865407,0.173541088647435,0.158158331025337,0,0,0,0,0.130405658298156,0,0.355629243156689,0,0,0,0,0,0,-0.0351673485288173,-0.0365968450533518,0,0.233004875301798,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0.125212465742889,0,0,0,0,0,0,0.0222931832582575,0,0,0,0,0,0,0.338166490567198,0,0.111417096932525,0,0,0,0,0.0814671977792185,0,0,0,0,0,0,0,0,0.0404320685386893,0,0.105447848476356,0,0,0,0.165313180547292,0,0,0,0.0329523518294582,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114603863269261,0.0197233224919693,0.127797533128711,0,0.156011289809105,-0.00831895430121015,0,0.010604695277257,0,0.178575589406038,0.0371868412337555,0,0,0,0,-0.00282998478186601,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0.0880356995184097,0,0,0.0218006150152149,0,0,0,0,0,0.27062126613473,0,0,0,0,-0.0770378104343739,0,0,0,0,0,0.296538291490116,0,0,0,0,0,0,0,0.0412249521693083,-0.235933747941563,-0.0224744212680935,0,-0.109261332681121,0,-0.0348690395578493,0,0,-1.73472347597681e-18,0,0,0,0,0,0,-0.0740726303473701,0.208868073941621,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0.126217982141918,0,0,0,0,0,0,0.0994954935203083,0,0,0,0,0,0,0.0414348567800242,0,0,0,0,0,0,0,0,0.137748260726968,0,0.172423542294028,0,0,-1.73472347597681e-18,-1.73472347597681e-18,0.115288556890489,0,0.0327437231851322,0,0,0,0.13028068009489,0.068588334442947,0,0,0.0210497388934182,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0.0536784228707899,0,0,0.393211197721202,0,0,0.0396577948329055,0,0,0,0,0,0,0,0,0,0,0.0863963573879369,-6.93889390390723e-18,0,0,0.139785660777592,0.0646284317930532,0,0,0.00593489808013437,0,0,0,0,0,0,0.0308822425465082,0.0218978578855728,0,0,0,0,0,0
X000157.SZ,0,0,0.0350005164933036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158068251921867,0.405322851891234,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0.0555074608976347,0,0,0.00619175947319823,0.0983785086413541,0.0082286384459156,0,0,0,0,0,0,0,0.0319201317086841,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0.0840418345909835,0,0,-0.178045400858488,0.0852166524145444,0.086742131253633,0,0,0,0,0,0,0,0.245050542693819,0,0.0958781865132047,0,0,0.041530313712264,0,0,0,0,0,0,0.249579805340637,0.0604533256412565,0,0,0.0553448182083608,0,0,0,0,0,0,0,0.0359308009854903,0,0,0,0,0,0,0,-0.0133408611983881,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00284986674386335,0,0,0,0,0.06835251424914,0,0,0.103977918182667,0,0,0,0,0,0,0,0,0,-0.0720420297678963,-0.730784443007691,0,0.0226397549532967,0,0,0,-0.019337112567261,0,0.0501264006491083,0,0,0,0,0.383365648174686,0,0,-0.0443009383093297,-0.0166305053926167,0,0,0,0,0,0
X000568.SZ,0,0,0.0949768699266063,0,0,0,0,0,0,0.0370731097403787,0.0207905577877327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0477289501501982,0,0.0571520852338629,0,0.0587592413043111,0,0,0.0434425526668738,0,0.0589259479347078,0.119506467801168,0,0,0,0.112234589534657,0,0,0,0,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0632980873749696,0,0.00472489012884943,0,0,0,0.107744384999539,0,0,0,0,0,0,0,0,0,0.12087581002715,0,0,0,0.259926693235316,0,0,0.0821492943866908,0.0309240736707443,0.133677593913795,0,0,0.0212732379234676,0,0.14448898030869,0,0,-0.00300068340743759,0,0,0,0,0,0
X600089.SH,0,0,0,0.0584337086860907,0,0.0756603034085211,0,0,0,0,0.0289472965336208,0,0,0,0,0,0,0,0.0678626049701645,0,0,0,0,0.00461588214512365,0,0.11465951966106,0,0,0,0,0,0,0,0,0.254755290120645,0,0,0,0.127910094325951,0.0549016710699314,0.0654362019733365,0,0,0,0,0,0,0,0,0,0.00944078166291195,0,0,0,0,0,0
X600867.SH,0,0,0.143572674301385,0.310317143084636,0,0,0,0,0.0644718730702716,0,0,0,0,0,0.0219589100127776,0,0,0.0484130242815695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217274944051784,0,0,0,0,0,0.0563713722733251,0,0.0181717882241,0,0,0,0,0,0,0,-0.0327506431494453,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0606965975081599,0,0.0948770802406879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0576347495820317,0,0,0.0998986411030107,0.0565831775984696,0.034963662202383,0.0430048160432366,0,0,0,0,0,0.141428517790488,0,0,0,0.0152647187080082,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0.158029408009775,0,0,-0.0136898577233605,-0.0141113188126188,0,0,0,0,0.134881943537953,0,0,0.136354802188486,0.152394924159496,0,0,0,0,0,0,0,0,0,0,0,0.0377852967214108,0,-0.00515922275801565,0,0,-0.013638489091223,0,-0.0391953943398216,0,0,0,0.379930002981874,0,0,0,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0.168404528729472,0,0,0,0,0.104007541535673,0,0,0,0,0,0.0696134435976339,0,0,0,0.143898542421257,0.0199968230076339,0,0,0,0,0,0,0,0,0.122878841859234,0,0,0,0,0,0.198904767675007,0.0404053555122826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0.152458422843887,0,0,0.0454366404510425,0,0,0,0,0,0,0.187434499340462,0,0,0.189846855292201,0,0,0,0,0,0,0,0,0.14257584419886,0,0,0,0.000770517991835473,0,0,0,0,0,0,0.342214097892819,-0.20260187774874,0,0,0,0.152745306640977,0,0,0,-0.110113261803929,0.1937035414176,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0.00872562035878301,0,0.23801226372668,0,0.046800655792773,0,0,-0.0447719222964959,0,0,0,0,0,0,0,0,0,0,0,0.164848310781764,0,0,0.0499810964216895,0,0,0,0,0.0923669596123225,0.0583472983501495,0,0.0213780708246847,0.0589869474087991,0,0,0,0,0,0,0,0.0607924655844522,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0.0467437886908112,0,0,0,0,0.0469365753942036,0,0,0,0,0,0,0,0,0,0,0,0.0814869915206218,0,0,0.0611925797265645,0,0.0259957517377465,0,0,0,0.477826927423507,0,0,0,0,0,0,0,0,0.0115130742927615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203425091662059,0,0,0.144986846284956,0,0,0,0,0,0,0.347321837602407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0356262384065418,0.400130110643257,0,0,0,0,0,0,0,-0.0688167506910768,-0.0207818778627747,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0,0.11641690170795,0,0.0930990345294397,0,0,0,0,0,0,0.146300232546105,0,0,0.0203262353626837,0,0,0.274672720925518,0,0,0,0,0,0.162248786948942,0,0,0,0,0,0.011172514167392,0,0.0151132660984876,0,0,0.0184877788448505,0,0,0,0,0,0,0,0,0.0427815852324793,-0.0234992971432404,0,0,0,0,0,0
X002180.SZ,0,0,-0.0809487761930754,0,0,0,0,0,0,0,0.0174026586386574,0.122415764311153,0,0,0,0,0,0,0,0.0501629547352223,0.361555468665747,0,0.0998656711865094,0,0,0,0,0,0,0.416145981254758,0,0,0,0.0846570330460193,0,0,0,0,0.00253786355964528,0,0,0.0157961237093663,0,-0.028072917410226,0,0,0,0,0,0.0711700197033695,0.00535371096424512,0,0,0,0,0,0
X000050.SZ,0,0,-0.303744610001002,0,0,0,0,0,0,0,0.0351970370594521,0,0.226266293320281,0,0,0,0,0.289165995084256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.385943991223452,0.0635560456118151,0,0.0260060496440415,0,-0.0864421263187556,0,-0.0622130462335438,0.110172002062492,0.12037887090366,0.175767482044332,0,0,0.0261526525120625,0,0,0,0,0,0
X600498.SH,0,0,0,0.674394960487589,0,0,0,0,0,0,0,0,0,0,0.121458992335513,0,0,0.329767157134648,0,0,0,0,0,0,0.202996667063602,0,0,0,0,0,0,0.223661784258909,0,1.0842021724855e-19,0,0,0,0,0,0,0,-2.71050543121376e-20,0,0,0,0,0,-0.208411824231349,0,0.036403572369974,-0.0399971267364201,0,0.635279974003302,0,0,0,0
X000550.SZ,0,0.471608115753597,0,0,0,0,0,0,0,0,0,0,0,0.02834377387732,0,0.103722966273566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0554325480619522,0,0.0802206516368882,0.0901244351146266,0,0,0,0,0,0,0,0,-0.0260883252902906,-0.0308485967250813,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0279457845370412,0,0.180553842859124,0.270127440650636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165240493342319,0,0,0,0.117982233884105,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.022368679586115,0.0103694442744029,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0.0429018547520005,0,0,0,0,3.46944695195361e-18,0,0,0.0721058026197024,0,0,0,0.0476216764427001,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.0849445409380437,0,0,0.171914090039783,0,0,0,0.192321247725984,0,0,0,0,0.170719516745005,0,0,0,0,0,0,0,0,0,0
X300001.SZ,0,0,0,0,0,0,0,0,0,0,0.11146501487593,0,0.12846931112591,0,0.0137745777199397,0,0,0.256935212097323,0,0,0.213244639356047,0,0,0,0.0138223571488643,0,0,0.0497162292714762,0,0,0,0,0,0.138945171386138,0,0,0,0,0,-3.46944695195361e-18,0,0.144417209918448,0,0,0,0,0,0,0,0,0.0388630518735057,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0.192009691459561,0,0.16736078291147,0,0.129078367816465,0,0,0,0,0,0,0,0,0,0,0.0351399735573383,0.125729909938856,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0.020491691395778,0.124891682803758,0.0599513803680136,0.0483359858583714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,-0.170260768730082,3.46944695195361e-18,0,0,0,0,0,0,0.0487176481695928,0,0,0.0361698886487343,0.0598302768408452,0,0,0,0,0,0,0,0,0,0.0609913466836355,0.0363860362326644,0,-0.0284159233510561,0,0.108557058852535,0,0.0230622025251314,-0.0733823108641262,-0.0786849879689132,0.118188450339984,-0.0767639371943798,0,0,0,0,0,5.42101086242752e-20,-0.0443940201116986,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0.220896138833172,0,0,0,0,0,0,-3.46944695195361e-18,0,0,-0.169641229293727,0,0,-0.275507531145591,0,0,0,0,0,0,0.598740677345417,0,0,-0.208934757563427,0,0,0,-0.550360325606929,0,0,-0.242877596233707,0,0.228473491881648,0,0,0,0,0,0,0,0.090669936600545,0,0.0911285421860188,0,0,0,0
TED,0,0,-0.0186467670806616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.101596544338781,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,-0.00776632831405286,0,-0.276382691224256,0,0,0,0,-0.0753725034948792,0,0,0,0,-0.0611854549351188,-0.3712938020518,0,0,0,0.341056937493616,0,0,0,0,0,5.13662105710657,0
RealEstate_excess,0,-0.102395204708861,0.179982476444966,-0.0277209927694807,0,0,0,0,-0.0185228717295556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00820302313574782,0,0,-0.0830760631926467,0,0,0,0.0497975515894004,0,0.0977706609925876,0,-4.33680868994202e-19,0,0,0,0,-0.0369829236944202,0,0,0,0,-0.115916353236638,0,0,0.0721741524155809,0,0.262218818486332,0,0,0,0
MKreturn,0,0,0,-0.172337634600661,0,0,0,0,0,0,0.0234945038945623,0,8.67361737988404e-19,-0.0771173522922558,0,0,0,0.0997747818264578,0,0,0,-0.124618406698268,-0.0274939008338648,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,-0.0659707023964209,-0.0182911727077936,0.0886881938386377,0,0,0,0,0,0,-0.0465928713297526,0,0.0318566689459036,0,0.86928567438317,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0.000121511666170812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00628534095983618,0,0,0,-0.000213860159071677,0,0,0.00397532087258704,0.00321280450221309,0,0,0,0,-0.00369820430739002,0,0.0107450437402518,-0.0142509097101507,0,-0.00787745759414762,0,0,0.193442884812431,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00725614888093634,0,0.0204755096128404,-0.0189860838793535,0,0,0,0,0,0,0,0,0,0,0,0,0.00605715665924131,0,0,0,0,-0.0112249848446706,0,0,0,-0.00521175801760923,0,0,0,0,0.00867761443961085,0,0.00718286682013654,-0.0240854316531125,0,0,0,0,0.172518319641375,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0.00351718458336031,0,0,0,0,0.00106028180873677,0,0,0,-0.00187287109074838,0,0,0,0,0,0,0,0,0,0,0,0,0.00675815296817809,0,0,0,0,0,0,0,0.000392071267075704,0,0,0.00320685316799346,0.0022338929619578,-0.00589799693977957,0,0,-1.0842021724855e-19,0,0,0,0,0,0.011153930123839,-0.0107625366871337,0,0,0,0,-0.0194968605816082,0
