,X600519.SH,X000858.SZ,X600809.SH,X002415.SZ,X000568.SZ,X600276.SH,X002475.SZ,X600690.SH,X002304.SZ,X300124.SZ,X000651.SZ,X600104.SH,X300014.SZ,X002129.SZ,X000725.SZ,X003816.SZ,X600031.SH,X000596.SZ,X002371.SZ,X002049.SZ,X000063.SZ,X000625.SZ,X002179.SZ,X000338.SZ,X600703.SH,X600089.SH,X002180.SZ,X300142.SZ,X000661.SZ,X600522.SH,X002241.SZ,X601877.SH,X000733.SZ,X000100.SZ,X002074.SZ,X600741.SH,X600460.SH,X000157.SZ,X600702.SH,X600584.SH,X300003.SZ,X600884.SH,X002414.SZ,X000066.SZ,X000799.SZ,X002007.SZ,X600487.SH,X002223.SZ,X002294.SZ,X002236.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000651.SZ,0,0.0368223321134276,0,0,0,0,0,0.383198558387889,0,0,0,0,-0.0582946615370121,0,0,0,0.199159544932652,0,0,-2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0441167677457197,0,0,-0.177866904245783,0,0.106210120810587,0,0,0.0153117429068958,0,0,-0.0158663229362412,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0.0326526822141659,0.0721737204795318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00928880448904121,0,0,0.13460107354126,0,0,0,0,0.216617315633868,0.0509098865886919,0,0,0,0,0,-0.0414522743164051,0,-1.73472347597681e-18,0,0,0,-0.0026296320375446,-0.0271944354526102,0,0,0,-0.00648007461540154,0.0143624216102303,0.0509855116593335,0,0,0,0,0
X300014.SZ,0,0,-0.0723800533963858,0,0,0,0.15433217489454,0,0,0.0865715378539116,0,0,0,0,0,0,0,-0.00964449530865684,0,0,0,0,0,0,0,0,0,0,0.0416193956540931,0.226822854251309,-0.0632148454957532,0,-0.23285947792483,0,0.608215258758717,0,0,0,0,0,0,0,0.196542410186279,0,0,0,0,-0.147052413371573,0,0,0,0.0235353995029288,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.206353325695943,0,0,0,0,0,0,0,0,0.198493931267697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0415771108505047,0,0.0962329431971007,0,0.137517112769961,-0.00975870477411597,0,0.146141259563014,0.178198347919859,0,0,0,0,-0.0170917395343025,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171407940415347,0,-0.00294684477189344,0,0,0,0,0,0,0,-0.125105652467113,0,0,0,0.0223456569604367,0.024036624949003,0,0.424991632038555,0,0,0,0,0.0351204391277972,0,0,0.0131815212186994,0,0,0,0.0171612385061414,-0.0338699103320152,-0.0133173884190352,0,0,0,0.00992371359054309,-0.0405404564911518,0,0,0,0,0,0
X003816.SZ,0,0,0,-0.0967422078553671,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0875237482478575,-0.0827393374983535,0,0,0,0,0,0,0.0936012110953265,-0.0103980573239789,0,0.0731959976892507,0,-0.00555413473940227,0,0,0.103307754041022,0,0,0,0,0.0353677656155043,0,0,0.130136147010051,0,0,0,0.0226969499106063,0,0,0,0,0,-0.0253141859868316,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,-0.0310483708035369,0,0,0,0,0.07582854373019,0,0,0,0.247450969499282,0,0,0,0,0.0334083016643341,0.132189534234471,0,0,0,0.0748382761622983,0,0,0,0,0,-0.0969475536162029,0,0,0.365215206953623,-0.00814631080029694,0,0,0,0,0,0,0,0,0,0,0.147903619651993,0,-0.0211750299379191,0,0,0,0.0178820754502099,0,0,0,0,0,0,0
X000596.SZ,0,0,0.477248690670804,0,0,0,0,0,0,-0.140899437517166,0,0,0.0161754271773214,0.149364650522471,0,0,0,0,-0.194365135178001,0,0,0.187915318514436,0,0,0,0,-0.0443066808296457,0,0,0,0,0,0,-0.443733465930402,0,0,0,0,0,0,-0.0253883852931505,0,0.00358526814551573,0,0,0,0,0,-0.0713024241026687,0,0,0,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,-0.122113998472782,0,0.308223445838109,0,0,0,0,0,-0.0551066623733798,0,0,0,0,0,0,0,0,0,-0.112119077062025,0,0,0,0,0,0,0,0,-0.0453048697102521,0.123266572454242,0,-8.67361737988404e-19,-0.186562425212188,0,0,0,0,0,0,0,-0.141545463486515,0,-0.117767507125872,0,0.228706166087099,-0.222520030841015,0.76972770755135,0,-0.0161858992308842,-0.153755049134022,-0.178023699906565,0,0,0,0,0
X002049.SZ,0,0,-0.0869645830637267,0,0,0,0,0,0,0.0800347802575433,0,0,0.111893319171056,0,0,0,0,0,0.0399543883478321,0,0,0,0,0,0,0,0.0702988024771675,0,0,0,0,0,0.0366548422049815,0.0502084885346622,0,0,0,0,0,0,0,0,0.113428512025292,0.228878071614559,0,0,-0.0200854055810836,0,0.222741663233595,0,0,0.0107932224711313,0.104996529375689,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.22385563093916,0,0,0,0.122127008856464,0,0,0,0,0,0,0,0,0,0.0746785597838942,0,0,0,0.0266602963271415,0,0,0.100458096834069,0,0,0,0,0,0,0,0,0.124338094059357,0.0852457036058461,0,0,-0.0124626685252153,0,0.0190824925947582,0.358231261718972,0,-0.00545071885708502,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0.152068049025435,0,0,0,0.217326727685674,0,0,0,0.298007457434514,0,0,0,0,0,0,0,0,0,0,0,0.0506573250535952,0.141286917570036,0,0,0,0,0.138208905154652,0,0,0,0,0,0,0.149903205253054,0,0,0,0,0,0,0.0989646711475368,0,0,-0.0135610487512334,-0.038692751896624,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0504261846803635,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.034749797545187,0.061877229071964,0,0.241624418431666,0,0,0,0.0878235118570511,0,0,0,0,3.46944695195361e-18,0,0,0,0.107036844621395,0,-0.0361626291316718,0,0,0,-0.0138154981365649,0,0,0,0,0,0,0
X000338.SZ,0,0,0.021314114917899,0,0,0,0,0.0765849114391688,0,0,0,0,0,0,0,0,0.230739758480527,0,0,0,0,0.0959748096638809,0,0,0,0.136056774761119,0,0,0.00472106145571918,0,0,0,0,0,0,0,0,0.0141865152382895,0,0,0,0.0924788427596125,0.0951590603976264,0,0,0.00695704994795396,0,0,0,0,-0.0565798407944609,-0.0382565122026296,0.0384921390943879,0,0,0,0,0,0
X600703.SH,0,0,0,-0.0207714684998801,0,0,0,0,0,0,0,0,0.0364246366652665,0,0,0,0,0,0.095780158328746,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0.281421396918065,0,5.42101086242752e-20,0,0,0,0,0,-0.470745013498992,0,0.194449352457172,-0.0610994311415186,0.0650316303164586,0,0,0,-0.00628828896299218,0,0,0,0,-0.0312909318437813,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,-0.0988076596255861,0.0253400995852447,0,0,0,0,0,0,0.0192042571629516,0,0.0932578771172682,0,0,0,-0.0112244555417849,0,0,0,0,0.0357866249681859,0,0,0,0,0,0.00953672450636564,0.0631026011349484,0.461807068470291,0,0.0770065972594626,0,0,0,0,0,0,0,0.0148818800586976,0,0,0,0,0,-0.051592057564665,0.116361085294952,0,0,-0.0277424734772619,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,-0.103041055581034,0,0,-0.406230622761818,0,0,0,0,0,0,0,0,0,0,0,0,0.323676388122709,0,0,0,0,-0.154427769884198,0,0,0,0.181280567700423,0,0,0,0.141651089321132,0.202167014994134,0,0.36407911453,0,0,-6.93889390390723e-18,0,0,-0.37157434624679,0.0793796651904147,0,0,0,0,0,0,0,-0.0359873453976145,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0.22616627632758,0,0,0,0,0,0,0,-0.0459580961488989,0,0,0,0,0,0,0,-0.0637987381830571,0.0779542944747376,0,0,0,-0.0725094506443438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190042123896417,0,0.0451326918408944,-0.139660536130536,0,0.265119038588668,0,0,-0.00965067567539081,0,0.0489061377566095,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0.0766690477812038,0,0,0,0,0,0,0,0,0,0,0,0.181450610325372,0,0,0,0,-0.465590285133708,0,0.0636203405844906,0.110821578938507,0,0,0,0,0,0.524929529252947,0,0,0,0,0.152687315513743,-0.0758392134126635,0.53995335057936,0,0,0,0.115048960284226,0.149734446046592,0,0,0,0,0,-0.0273122735566543,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0.108698749256008,0,0,0,0,0,0,0,0.16823688177391,0,0,0,-0.291387057286632,0,0,0,0,0,0,0,0,0.268414549866045,0.101516667634768,0,0,0,0,0,0.416850191259359,0,0,0,0,0,0,0,0.118861430601361,0,-0.0565191399884142,-0.0959661559632925,0,-0.0751014892995823,0.637087455438029,-0.0104162829245211,0,0,0,0,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0.0266281211400522,0,0.746374489708617,0,0,0,0,0,0,0.0223116168077881,0.503386435539705,0,0,0,0,0.0941231518649583,0,0,0,0,0,0.0551175004629526,0,0,0,0,-0.0341103202676631,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.358157032289823,0,0,-0.103694017858546,0,-0.374169297435379,0,0,0.209422038546796,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0.0469257982562533,0,0,0,0,0,-0.261952888878914,0,0,0,0,0,0,0,0,0,0,0.237930910292247,0,0,0.12720610582993,0,0,0,0.0221945228187071,0.232862384828732,0,0,0,0.0280604735554997,0.163397550246201,0,0,0,0,0,0,0,0,0,0.143973900097618,0,0,-0.0953592894727475,0,0,0,-0.00938902149984031,0,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.00691009708153821,0,0,0,0,0,0.156360453556513,0.0832489464604041,0,0,0.341431123217587,0,-0.0324885219461681,0,0,0.0497646532068596,0,0.03755623319072,-0.0650277435226929,0,0,0.0806370185607798,0,0,0,0,-0.0813981820954869,0,0,0,0,0.130848289737207,0,0,0,0.08070376150287,0,0,0,0,0,0,0,0,0,0,0
X000100.SZ,0.0243990935349293,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110462130422163,0,0.333470883185981,0,0.0148235915162485,0,0,0,0,0,0,0,-0.0377184858026999,0,0,0,0.0324879077074818,0,0,0,0,0,0,0,-0.080261387390629,0,-0.113083340510712,0.110619296836116,0,0,0,0.0521463234392049,0,0,0,0,0,0.0206478560325127,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0.120218089135149,0.0126707225083709,0,0,0.344358762485259,0,0,0,0,0,-0.00704780167837711,0,0,0.270449038319904,0,0,0,-0.122615417547745,0.207563656737404,0,0,0,0,0,0,0,0,0,0,0,-0.0677679417062544,0,-0.211253640222582,0.205837679877069,-0.0696226832738568,0,0,0,0.0809711500502961,0,0.196361951185147,0,0,0,0,0,0,0,0,0,0
X600741.SH,0.141694035143877,0,0,0,0.0471732064740457,0,0,0,0,0,0,0,0.155217045624422,0,0,0,0,0,0,0,0,0.0527927473651741,0,0,0.0372278728182519,0,0,0,0,0,0,0,-0.00685071924525901,0,0,0,0,0,0.0114494649949884,0,0,0,0.0182381118440485,0,0.0837296992764597,0,0,0,0.0608096685939716,0,0,-0.014033283442124,0,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0967617677897385,0,0,0,0,0,0.0298529390736009,0.137219560544627,0.122510784750214,0,0.0434797021051715,-0.0386345676084439,0.431429015375673,0,0,0,0,0,0,0,0,0.353936879014302,0,0,0.0352756791877422,0.0635581312234388,0,0,0,0.0162489697170597,0,0,0.0587897954850875,-0.00616418182476104,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280258061354484,0.0570861976389452,0,0,0,0,0.038888118045126,0.0140951966687121,0,0.0281552596878859,-0.00366434449457509,0.0673944865335227,0,0,0,0,0.0608847602259276,0,0,0,0,0,0,0.0169945520209909,0,0.0893127315326714,0.0493327964601017,0,0,0,0,0,0,0,0,-0.00467987780505532,0,0,0,0,0,0,0
X600702.SH,0,0,0,0,0.370886017480578,0,0,0,0,0,0,0,0,0,0.14944018169402,0.589852025012667,0.079408601504707,0,0,0,0,0,0,0,0,0,0,0,0.00266869733670045,0,0,0,-0.121676942224609,0,0,0,0,0,0,0,0,0,0,0,0.540826167732179,0.0317320751002908,0,0,0,0,0.117598565469911,0,-0.0391450563434985,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0.0881290014543194,0,0,0,0,0,0,0,0,0,0,0,0,0.0882554500685656,0.0965763227728638,0,0,0,0,0,0,0,0,0,0,0,0,0.116994194180374,0,0,0.22283748375451,0,0,0,0.0501640839088139,0,-0.114025136534518,0.122160227358473,0,0,0,0,0.0636676012447788,0,0,-0.0132663520773718,-0.011301525898478,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.616534111012155,0,0,0,0,0,0,0.0245031383373101,0,0,0,0,0,0,-0.0519193744514108,0,0,0,0,0,0,0.183319006828778,0,0,0,-0.0316119086295877,0,-0.0533150099396382,0,0,0,0,0,0,0,0,0,0,-0.0129651696537789,0,0.274989708700432,0,0,0.108050910594936,0,0,0.0623866274496104,0,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0563629552207766,0.00548933261282007,0,0,0,0,0,0,0.10295438336806,0.0837452237198225,0.069153154896407,0,0.215358329056003,0.227989912102215,0,0,0,-0.0306232221700801,0,0,0,0,0,0,0,0,0.00984351593890727,0,0,0,-0.017428740902434,0.0280644952014548,0,0,0,0,0,0
X002414.SZ,0,0,-0.0859485030071467,0,-0.102925406223946,0,0,0,0,0,0,0,0.37686346650427,0,0,0,0.113716096156335,0,-0.159766237422439,0.116222514682181,0,0,0,0,0,0,0,0,0.338090126878149,0,0,0.0388187656920181,0,8.67361737988404e-19,0,0.0807702802668248,0,0,0,0,0,0,0,0.227231661118316,0,0,0,0,0,0.128800747900411,0,-0.0221663597388248,-0.0213712509801657,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0.0543966213880822,0,0,0,0,0,0,0,0,0,0.143389242330051,0.314457524777374,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0.242170211712766,0,0,0.014584854845531,0,0,-0.107707311862705,0,0,0.20112493067272,0,0,0.0809899475139839,0,-0.242064656338859,0,0.0281048993703975,0.0776006307336743,0,0.0978120007285512,0,0.0110072866459891,0,0,0,0,0,0,0
X000799.SZ,0.101405477321415,0,0,0.0419085393185714,0.121866996241319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0158502739651226,0,0,0,0,0,0,0,0,0.113550461550267,0.131562739144606,0,0,0,0,0,0,0.258077963720876,0,0,0,0.15987193062809,0,0,0,0,0,0.0740014148165528,0,0,0.0158588406276851,0,0,0,0,0,0,0
X002007.SZ,0,0,-0.0656762190044634,0,0,0,-0.313410890437686,0,0,0,0,0,0.131902637665745,0,0.420155317948288,0,0,0,-0.0131926149705152,0,0,0,0,0,0,0,0,0,0.52771962480867,0.253233089314933,0,0,0,0,0,0,0,0,0,0,0.028754724359691,0,0,0,0,0,0,-0.0235580553736221,0.112096616175123,0,0.0528055496225902,0,0,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262725540555319,0.0650433561403106,0,0,0,0,-0.231713741809227,0,0,0.0787650022610077,0,0.661510073572256,-0.0709286391836329,0,0,0,0.180162252401495,0,0,0,0,0,0,0,0,0.0134722082801861,0,0,0,0.0934472175194812,0,-0.286064654426707,0,-0.00204769057221155,0,0,0,0,0,0,0
X002223.SZ,0,0,0,0,-0.0972728723611814,0,0,0,0,0,0,0,0,0.0456180417641278,0,0,0,0,0.17722966206559,0,0,0,-0.278297775130216,0,0.0903657189482534,0,0,0,0,0,-0.0531405873867949,0,0,-0.169263340832132,0,0,0,0,-0.179708466238863,0,0.208854419987992,0.0169531768717079,0,0,0,0.223285836748774,0,0,0.234211824542737,0,0,0.125219498683048,0,0,0,0,0,0,0
X002294.SZ,0.0798529504053276,0,0,0,0,0.511715590525993,0,0,0,-0.0789123090650119,0,0,-0.0101869109283054,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.139784569830749,0.0184754393680662,0,0,0,0,0,0,0,0,0,0,0,0.0376359705333288,0,0,0.0884991820785221,0.152029167626835,0,0.028168182865334,0.119319896882843,0.0394005154304005,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0.10444415635355,0.356324188215294,0.106344195869875,0,0,0,0,0,0,0,0,0,0,0,0,0.169687473008904,0.0587648452661009,0.180483692193241,0,0,0.141257099707244,0,0,0,0,0,0,0,0,0.145511391013659,0,0,0,0,0,0,0,0,0,0.0805057322434133,0,0,0.110789126161547,0,0,0,0,0,-0.0150272527606687,0.0554516395719902,0,0,0,0,0,0
Change_TY3M,0,0,0,0.035953566842837,0,0,-0.0674532273255983,0,0,-0.0544425976070537,0,0,0,0,0,0,0,0.043543713729558,0,0,0,0,0,0,0.0904390445603903,0,0,0,0,0,4.33680868994202e-19,0,0,0,-0.0349669564620179,-0.279584590025766,0.315320753158353,0,-0.0178162220349092,0,0,-0.0315915352143276,0,0,0,0.0506424319914759,0,-0.121934809779419,0.105329201165379,0,0,0.00513658084989722,-0.136705401696265,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20797484623809,0,0,0.081168808266917,0.0820309775739609,0.128352349598738,-1.11566053656597,0.239121753844298,0,0,0,0,0,-1.05796642272148,0.259105706763021,0,0.210730336233578,0,0,0,-0.568420058514479,0,0,0,0,0,0,0,0,0,0,-1.37875468798307,0.271500406319742,0,0,0,0.382134293019352,0,2.11249470751312,0,0,0,0,0,0
TED,0,0,0,0,0.0736447915297344,0,0.291181995420062,0.22640583137536,0,0,0,0,0,-0.162203606513782,0,0,0,0,0.146786632343581,0,0,0,0,0,0,0,0.0144741899314035,0,-0.191564663685519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18681357452739,0,0,0.0803776251820659,-0.839065889853522,0.41267324699497,0,0.250686887477502,0,0,0,0,0
RealEstate_excess,0,0,-0.0580303917534805,0,0,0,0,0,0,0,0,0,0.113571685517418,0,0,0,0,0,-0.115231977708313,0,0,0,0,0,0,0,0,0,0,0.0413837759142796,0,0,0,0,-0.0840906999441526,0,0,0,0.0780382045027313,0,0,0,0,-0.0222760570757868,0,0,0,-0.0329089252799095,0,0,0.0485238173364946,-0.00951347777594657,0,0,0.154119779978539,0,0,0,0
MKreturn,0,0,-0.17511309591533,0,0,0,0,0,0,-0.0186501012165808,0,0,0,0,0,0,0,0,0.0250933195984139,0,0.0165078377527097,-0.154964189477149,0,0,0,0,0,0,0,0,0,0,0,0.0642031726183322,-1.73472347597681e-18,0,0,0,-0.00319467922209137,0,0,0,0,-0.0236377550672177,0,0.0804700436952864,-0.00742559758273453,0.00457379919335056,0,0.102726914027676,0,-0.0161848725317855,0.0512383654847982,0,0,0,0,0,0
MKvol,0,0,0,0,0.000261226827817245,0,0,0,0,0,0,0,0.00075901483850818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000541987921661149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.38359828290669e-05,0,0,0,0,-0.00315609678974922,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0.067844626921041,0,0,0,0,-0.00538798069036327,0,0,0,-0.01253611566597,0,-0.0265162513128905,0,0,0,0,0,0,0,0,0,0,0,0,-0.0168160696082129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00986332297282541,0,-0.0296312329353306,0,0,0.011219016400674,0.0126957909081313,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0.00581983797982842,0,-0.000925157947354627,0,0.00547715012198008,0,0,0,0,0,-0.00749315374957211,0,0,0,0,0,0,0,0,0,0,0,-0.000589936785404591,0.00340794749680812,0,0,0,0,0,0,0.000428696046743608,0,0,0,3.3881317890172e-21,0,0,0,-0.00198340599066202,0,0,0,0,-0.00102518327925085,-0.0161277490582258,0,0,0,-0.0561622361621129,0,0
CarbonVol_Hubei,0,0,0.00611790037616153,-0.00269771726800746,0,0,0,-0.00697428290057184,-0.00565718878294864,0,0,0,0.000974552347134788,0.00511476716409079,0,0,0,0,0.00215482284227521,0,0,0,0,0,0,0,0,0,0,0,-0.00148534834844426,-0.0116134779660558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00365934349960694,-0.00488717903860833,0,0,0,0.0178503780744671,-0.00973726324946969,-0.00273566598433892,0,0,0,0,0
