,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X600276.SH,X600690.SH,X002304.SZ,X002475.SZ,X300014.SZ,X000651.SZ,X300124.SZ,X600104.SH,X002129.SZ,X000725.SZ,X003816.SZ,X002049.SZ,X002371.SZ,X600031.SH,X000625.SZ,X000596.SZ,X000063.SZ,X002179.SZ,X002241.SZ,X600089.SH,X000338.SZ,X600703.SH,X600522.SH,X000661.SZ,X002180.SZ,X300142.SZ,X000733.SZ,X002074.SZ,X601877.SH,X000100.SZ,X600741.SH,X000157.SZ,X600884.SH,X300003.SZ,X600487.SH,X600702.SH,X600460.SH,X601799.SH,X000799.SZ,X002414.SZ,X600584.SH,X600563.SH,X002236.SZ,X600372.SH,X002007.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.274257946130635,0.23236626651871,0.100677326733298,0,0,0.0429284174662692,0.0251692426515777,0,0,0,0,0,0,0,0,0,0.0172655778505055,0,0,0,0,0,0,0,0,0,0,0,-0.124957384920151,0,-0.000195309370475932,0.021570294935494,0,0,0,0,0,-0.0813651467836622,0.00694291781113163,0,0,0,0,0,0,0,0,0,0,0,0,0.00194524828763311,0,0,0,0,0,0
X000858.SZ,0,0,0.169698469172249,0.0589028057336105,0.0120945253397209,0.0557002796059305,0,0.101517504230427,0,0,0.0809441540236314,0,0,0,0,0,0,0.0922946804583076,0,0,0.0456524492588919,1.73472347597681e-18,0,0,0,0,0,0,0,0.00937867170274063,0,0,0,0,0,0,0,0,0,0.00581761144383647,0.1253213223779,0,0,0.145634941407869,-0.0763755223450438,0,0,0,0,0,0,0,0.0230862498509796,0,0,0,0,0,0
X600809.SH,0,0,0,0.58890719804346,0,0,0,0,0.0740090592518129,0,0,-0.0622470700701009,0,0.10051254373584,0,0,0,0.0330759689508699,0,0,0.00287414990406453,0,0,0,-0.112435595717335,0,0,-0.029019907014585,0,0,0,0,0,0,0,0,0,-0.0656267141197006,0,0,0,0,-0.124541475890875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000568.SZ,0.293143582850595,-5.42101086242752e-20,0.545172802878153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.104239799073192,0,0,0,0,0,0,0.0164160681776976,0,0,0,0,0,0,0,0,0,0,0,0,0.134112829798664,0,0,0,0,0,-0.168715246742084,0.153237484874596,0,0,0,0,0.0141923606225962,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,-0.176114352027403,-0.0987282584716748,0,0,0,0,0,0,0,0,0.0831894091403738,0,0,0,0,0,0,0,0.0203672890188635,-0.0778396618330349,0,-0.0777729645143772,0.141619987062706,0,0,0.0100807956252989,0,0,0,0.147985682615301,0,0,0,0,0,0,0,0.31311908453513,-0.112851072447595,0.271706419591386,0,0,0,0,0.0158770964607355,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,-0.273898359578765,0,-0.04726468983007,0,0,0,0.04588712006601,0,0,0,0.0689243654203972,0,0,0,0,0.344650179559004,0,0.0743766612165902,0,0,0.0859226865772817,0,0,0,0,0,0,0.0463686918509683,-0.138284710815093,0,0,0,0,-0.0366272627810855,0,-0.199249362197836,0,0,0.0266726351703184,0,0.0777832914202345,-0.143220969276534,0,0,0,0,0,0
X600690.SH,0.477026523095878,0,0,0.00486393921965479,0,0,0,0,0,0,0.325807738821683,0,0,0,0,0,0,0,0,-0.0231081995779638,0,0,0,0.0117279255471328,0.0615070197120833,0,0.0157620481928164,0.172646765245823,0,0,0,0,0,0,0.102840813040569,0,0,0,0.110679465646789,0,0,0,0,0,-0.0764355941847165,0,0,0,0,0,0,-0.00495127787450989,-0.00172811712790178,0,0,0,0,0,0
X002304.SZ,0,0.431115659953462,0.0530492682049102,0.0131235614195986,0,0,0,0,0.103546077278457,-0.0490650513602111,0,0,0,0,0,0,0,-0.0389499257308945,0,0,0.0678382047037816,0,0,0,0,0,0,0,0,0.0762814168840239,0,0,0,0,0.0834185157371961,0,0,0,0,0,0.120528900811311,0,0.117659648199623,0,-0.117426393305894,0,0,0,0,0,0,0.0257876704450179,0.0172368298700885,0,0,0,0.0832636236780368,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0.106307262714768,0,0.382643892861287,0,0,0,0,0,0.0278273639501903,0,0,-0.0176343067837776,0,0,0,-0.0249396867270975,0,0,0,0,0.000204338054633645,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0.0507905828307023,0,0,0.189723588420345,0,0,0,0,0.00726943315476409,0,0,0,0,0,0
X300014.SZ,0,0,-0.0242559115543772,0,0,0,0,0,0.0866204111274155,0,0,0.0872590187612591,0,0,0,0,0,-0.0292898277618029,0,0.159881498618474,0,0,0,0,0,0,0,0,0,0,0,-0.197257307667684,0.600573089010961,0,0,0,0,0,0,0,0,0,0,0,0.200954627954319,0,0.0128112079023012,0,0,0,0,-0.0187483806864859,-0.0331615419894437,0,0,0,0,0,0
X000651.SZ,0,0,0,-6.93889390390723e-18,0,0.0367736532660187,0.467440444730444,0,0.00418169011098626,-0.055290503564773,0,0,0,0,0,0,0,-0.0385037955735653,0.13541997007059,0,0,0,0,0,0,0.0583217094527687,0.0840065228127512,0,0,0,0.00213325502177095,-0.0791103682170429,0,0,0,0,0,0,0.101768280833636,0,0,0,0,0.0324384311864955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0.0393853745985848,0,0,0,0,0,0,0,0,0,0,0.19729039867806,0,0,0,0.143012938006515,0,0,0,-0.0640042500345251,0,0,-0.094995762647767,0,0.0832128430706972,0,0,0,0,0,0,-0.130632499013164,0,0,0,0,-0.0251762150410339,0,0,0,0.323585053598652,-0.0213991008957076,0,0,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0.075087676698495,0,0,0.0286325585780509,0,0,0.0286191127085308,0,0,0,0,0,0,0,0,0,0,0,0.00681853419772955,0.0518362336021309,0,0,0.0578705905559229,0,0.0894959471576407,0.16709259508687,0,0,0,0,0,0,0,0,0,0.0765861578573153,0,0,0,0,0,0,-0.00343754280332129,0,0,0,0,0,0
