,X600519.SH,X000858.SZ,X000651.SZ,X600104.SH,X600276.SH,X002415.SZ,X002304.SZ,X000063.SZ,X000725.SZ,X000568.SZ,X600690.SH,X600031.SH,X002475.SZ,X000338.SZ,X600741.SH,X000596.SZ,X601877.SH,X000661.SZ,X600703.SH,X600809.SH,X000100.SZ,X600271.SH,X300003.SZ,X002236.SZ,X002008.SZ,X300124.SZ,X002007.SZ,X000625.SZ,X000157.SZ,X300142.SZ,X600487.SH,X002179.SZ,X600177.SH,X000977.SZ,X600498.SH,X002371.SZ,X300146.SZ,X600066.SH,X002506.SZ,X600867.SH,X002241.SZ,X600522.SH,X600776.SH,X600183.SH,X000050.SZ,X600566.SH,X000066.SZ,X600089.SH,X600372.SH,X600118.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.124610434528859,0,0,0,0,0,0.147283170890249,0,0,0,-0.0317824998049594,0,0,0.0295959198799368,0.143970607180824,0.0578697684437116,0,0,0,0,0,0,0,0,0,0,0,0,0.0856177780346434,0,0,0,-0.037514925422345,0.0676159845517556,0,0,0,0,0,0.05574694753953,0,0,0,0,0,-0.0235574150003988,0,0,0,0,0.0240724587957059,-0.0417064759223001,0,0,0,-0.0316755517426531,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0.228831561614119,0,0.065762188375418,0,0,0,0,0,0,0.304886668823653,0,0,0,0.139957324350558,0.0563086595216389,0,0,0,0,0.0400501881501926,0,0,0,0.0568395845682452,0,3.46944695195361e-18,0,0,0,0,0.0959428440519344,0,0,0,0,0,0,0,0,0,0,-0.0190929906833248,0.064691961398078,0,0,0,0,0,0
X000651.SZ,0,0,0,0.015133832165366,0,0,0,0,0,0,0,0.321065309012551,0,0.0592852238380583,0,0.0384595297839069,0,0.05300863831737,0,0,0,0,0,0,0,0,0,0.0538871844091319,0,0,0,0,0,0,0,0,0,0,0.0552412483480171,0,0,0,0,0,0,0.130065464073303,0,0,0,0,0,-0.0277851110771391,0,0,0,0,0,0,0
X600104.SH,0,0,0.0597194900028758,0,0,0,0,0,0,0,0,0,0.0454208573993712,0.123263805875677,0.150050548374825,0,0,0,0,0,0,0,0,0,0.00604507177987539,0,0,0.175619221625567,0,0,0,0,0,0.0498479030352291,0,0.0150105156022326,0,0.0384019822012838,0,0,0.0427549819575249,0,0,0,0,0,0.000384629371881688,0,0,0,0,0,0,0,0,0,0.043772517042784,0,0
X600276.SH,0,0,0.158277665710968,0,0,0,0,0,0,0,0,0,0.126361003303609,0,0.0250268345665657,0,0,0.0856647248971906,0,0,0,0,0.146900867626706,0,0,0,0,0,0,0.0385111280015874,0,0,0,0,0,0,0.0527517340883596,0,-0.143059325285123,0,0.0108166442398378,0,0.0527359018365045,0,0,0,-0.00073644976520377,0,0,0,0,0,0,0,0,0,-0.0202901046386095,0,0
X002415.SZ,0,0,0.0692072732783502,0,0,0,0,0.0452181609800056,0,0,0,0.0372399345726493,0.106308289379863,0,0.0443447559836198,0,0,0,0,0.026067671983453,0.00193713134592095,0,0,0.289841536917362,0,0,0,0,0,0,0,0,0,-0.0121592151616026,0,0,0.00764594061818361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0207916418095777,0,0,0,0,0,0,0
X002304.SZ,0,0.00892197896040442,0.192099451507743,0,0,0,0,0,0,0,0,0.135724513855387,0.0752871106767774,0,0,0.17370690518653,0,0,0,0.177435522674703,0,0,0,0,0,0.0583652376205014,0,0,0,0.00627322032536951,0,0,0,0.0426981771714914,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0117949069946277,-0.00396055371852834,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0338209386044058,0,0.0471950829280821,0,0,0.262005332878386,0,0,0,0,0.054094692054599,0,0,0.139965068637039,0,0,0,0.163326950965639,0.0975939515114758,0,0,0,0,0,0,0,-0.0463057212467902,-0.106654380686253,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0.103025381463473,0,0,0,0,0,0,0,0,0,0,0.0580545071143037,0,0.257461978109773,0,0,0,0,0,0,0,0,0,0,0,0,0.0126436031591829,0,0,0,0,0,0,0,0,0,0.122034690690225,0.252117835045901,0,0,0,0,0,0,-0.0611827708802848,0,0,0,0,0.0415422708945346,0,0
X000568.SZ,0,0.309327171434698,0,0,0,0,0,0,0,0,0,0,0.0516305812545062,0.172521052770469,0.0177832612414932,0.120632623938843,0,0,0.0598755770568515,0.0879495067139803,0,0,0,0,0,0,0,0.0412117314602101,0,0,0,0,0,0,0,0,0,0.00791688285150045,0,0.0430064170901639,0,0,0,0,0,0,0,0,0,0,0,-0.0218024725429271,0,0,0,0,-0.00864741491285007,0,0
X600690.SH,0,0.286129021522664,0,0,0,0,0,0,0,0,0,0,0,0.0609366871522323,0.086786846966842,0,0,0,0,0,0.0380806760961509,0,0,0.0577327158029747,0,0,0,0.108437200086882,0.0987462179435082,0,0,0,0.0180079681046711,0.042369353078247,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.014572138420332,0,0
X600031.SH,0,0,0.286548282465893,0.123305441511069,0.144843626206499,0,0,0,0,0,0,0,0,0.154865232182054,0.00732867527100516,0,0,0.0497110079314942,0,0,0,0,0,0,0,0,0,0.031325650361745,0,0,0,0,0,0,0,0,0,0,-0.10500639022047,0,0,0,0,0,0,0.2132580196754,0,0,0,0,0,-0.0033786998060673,0.108518813640651,0,0,0,-8.67361737988404e-19,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095819104739808,0,0.104638733948975,0,0,0,0,0,0,0,0,0,0,0.172681490415946,0,0,0,0,0,0,0,0,0,0.0722405808280782,0.174899816668724,0,0,0.1381248130578,0.0370147777253881,0,0,0,0,0,0,0.0191698397734907,0,0,0,0,-0.0445589796973715,0,0
X000338.SZ,0,0,0,0.14468142376456,0,0,0,-0.0656217521892558,0,0.132901044185339,0,0.377738305338196,0,0,0.245162607790515,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0857376866167372,0,0,0,0,0,0,0,0,0.114627600774067,-0.158078167468019,0,0,0,0,0,0,0.0391695104689969,0,0,0,0,0,-0.1049517378155,0.0315856604488177,0,0,0,0,0,0
X600741.SH,0,6.93889390390723e-18,0.102995568935142,0.409222641106594,0,0,0,0,0,-6.93889390390723e-18,0,0.132054601900303,0,0,0,0,0,0,0,0,0.0166443467200118,0,0,0,0,0,0,0,0,0,0,0.0930656115257393,0,0,0,0,0,0.108767548147419,0.0475667261024605,0.105966296040958,0,0,0,0,0,0.274186273602471,0,0,0,0,0,0,0.0709894611874328,0,0,0,0,0,0
X000596.SZ,0,0.137793719136194,0,0,0,0,0,0,0,0.354533937684177,0,-0.191375239313845,0,0,0,0,0,0.145982141568249,0,0.349939030905186,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,-0.0368520360594681,0,0,-0.119293377348314,0,0.127450076341725,0,-0.00395217136062216,0,0,0,0,0,0,0,0,0.0249807013271732,0,0,0,0,-0.0806458150931119,0,0
X601877.SH,0,0,0,0,0.176374703770997,0,0,0,0,0,0,0,0.108519014818571,0.0797143598317759,0,0,0,0,0,0,0.0710005270908858,0,0,0,0.0734563957547727,0,1.38777878078145e-17,0,0,0,0,-0.0787504235565117,0,0,0,0,-0.271880881456848,0.136799478651363,0,0,0,0,0,0,0.0398749537382263,0.0681397709934844,0,0,0,0,0,-0.0209984910537281,-0.0423654509848619,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0679198190475559,0,0,0,0.215433438019826,0,0,0,0.0921075023938773,0,-0.0288362526610469,0.134308075638674,0,0,0,0,0.0391286619947367,0,0,0,0,0,0,0,0,0,-0.0469661265647521,0,0,0,0,0,0.0983570368581268,-0.0141383096528823,0.0331950412567341,0,0,0,0,0,0,-0.0389381296059517,0,0,0,-0.0179663307412307,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000722079507053385,0,0,0,0,0,0.452420103262681,0,0,0,0,0,0,0,0,0.303572112460857,0.344723876502332,0,0,0,0,0,0.13937744335544,0,0,0,0.0348955457079214,0,0,0,0,-0.0976026366605243,0.0659994890509279,0,0,0,-0.0254251911752831,0,0
X600809.SH,0,0.354611929586687,0,0,0,0,0,0,0.103393780982934,0,0,0,0,0.19541855699689,0,0.178877533931347,0,-0.00172761141682425,0,0,0,-0.0845031116546565,0,0,0,0,0,0,0,0.0165902734420547,0,0,0,0.0271363656777912,0,0,0,0,0,0,0,0,0.0273434463448494,0,0,0,0,0,0,0,0,-0.0304977680522862,0,0,0,0,-0.0342468825028977,0,0
X000100.SZ,0,0,0,0,0,0,0,0.0586949609231961,0.117750039884557,0,0,0,0,0,0.0389184451321026,-0.0700407077573981,0,0,0,0,0,0.0417767052862255,0,0,0.0429508749528164,0,0,0.150424486222697,0,0,0,0,0.390401193925603,0.115552914403707,0,0,0,0,0,0,0,0,0,0.00706646951138422,0,0,0,0,0.0352382941074507,0,0,0.0257236819152391,0,0,0,0,0.0418154301325996,0,0
X600271.SH,0,0,0,0,0,0,0,0.0284940101671314,0.0905579185949273,0,0,0,0,0.110937066124461,0.0245374056948251,0,0,0,0,0,0.0723067686472475,0,0,0,0,0,0,0,0,0,0,0.0734928611495866,0,0.078827188134433,0,0,0,0,0,0,0,0,0.0356454126502072,0,0.0186435590473678,0,0,0,0,0.0878090000284482,0,-0.0352982511539319,0,0,0,0,0,0,0
X300003.SZ,0,-4.33680868994202e-19,0,0,0,0,0,0.0689048301845262,0,0,0,0,0,0.0963300100222458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0365426718345984,0.0383421549108814,0,0.0529571950789985,0.233924837972318,0.0364406577869097,-0.00589811416312183,0.0791946050559021,0,0,0,0,0,0.147426766452931,0,0,0,0,0,-0.0292128930752444,0,0,0,0,0.00672630619858637,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.117203887062931,0.159023778651408,0,0,0,0,0.015200584995537,0,0,0,0,0,0,0,0,0,0,0.139629663847941,0,0,0,0.135902824535812,0,0.0447554642177425,0,0,0,0,0.122483993344409,0,0.0683926139025208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002008.SZ,0,0.0399983656732976,0,0,0,0.0680204513103211,0,0,0,0,0,0.0639320337699837,0.0776638958531421,0.0132624023585166,0,0,0,0,0.0983368119198876,0,0,0,0,0.075430160212759,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0462682357232769,0,0,0.0488906170208142,0,0,0.0180047634065763,0,0,0,0,0,0,0,-0.0551039453660778,0,0,0,0,-0.0158500421064858,0,0
X300124.SZ,0,0.0544205662451334,0,0,0,0,0,0.0330995353096766,0,1.73472347597681e-18,0,0,0,0,0,0.0213177317126575,0,0,0,-1.73472347597681e-18,0.181199276337267,0,0,0,0,0,0,0.00493591562116619,0,0,0,0,0,0,0,-0.0112349919521775,0.0993695130673923,0,0,0,0,0,0.0888290766793658,0,0,0,0,0,0,0,0,-0.00212511483526029,0,0,0,0,-0.00673303809583589,0,0
X002007.SZ,0,2.77555756156289e-17,0,0,0.328621326282889,0,0,0,0,0,0,0.147326800665977,0.038856926230169,0,0,0,0.0990761704919826,0,0,0.186290693371039,0.0782437921845463,0,0.105031414392449,0,0,0,0,0,0,0.0733172534950073,0,0,0,0,0,0,0,0,0,0,0,0,-0.0423122317967662,0,0,0,0,0,0,0,0,-0.0178879370828738,0.0109703963771418,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.230358798932225,0,0,0,0,0,0,0.389674530016628,0.0365699116235897,0,0,0,0,0,0,0.141220552352858,0,0,0,0,0,0,0,0,0,0,0.0160317446550686,0,0,0,0,0,0,0,0,0,0,0,-0.076359009025668,-0.0319889469842441,0,0,0,0.0114015538897847,0,0
X000157.SZ,0,0,0.0104869487845876,0,0,0,0,0,0,0,0.173627438197786,0,0,0.135799463776278,0.0487773903278655,0.0229962946971535,0,0,0,0,0,0,0,0,0,0,0,0.119870896670782,0,0.00914133126729982,0,0,0,0.0783518937671278,0,0,0,0,0,0,0,0,0.0446079582541246,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00636756490948948,0,0
