,X600519.SH,X000858.SZ,X000568.SZ,X002415.SZ,X600809.SH,X600276.SH,X002304.SZ,X600690.SH,X002475.SZ,X000651.SZ,X300124.SZ,X600104.SH,X600031.SH,X000725.SZ,X000063.SZ,X300014.SZ,X000596.SZ,X002129.SZ,X003816.SZ,X000625.SZ,X002371.SZ,X000338.SZ,X600703.SH,X002049.SZ,X002179.SZ,X600089.SH,X000661.SZ,X000100.SZ,X002180.SZ,X002241.SZ,X600702.SH,X601877.SH,X000977.SZ,X300142.SZ,X600741.SH,X000157.SZ,X600522.SH,X000733.SZ,X002074.SZ,X600584.SH,X000799.SZ,X600460.SH,X002236.SZ,X300003.SZ,X000066.SZ,X601799.SH,X600183.SH,X600884.SH,X002007.SZ,X600779.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.111053543503438,0,4.33680868994202e-19,0.133800912799797,0,0.240226374671807,0.0553812589432993,0.0591455469857583,0,0,0,0,0,0.0530989234715779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.11242525369896,0,0,0,-0.0946924834213048,0,2.16840434497101e-19,0,0,0,6.93889390390723e-18,0,0.0148794380563045,0,-0.0177981799655153,0,0.0561038801894093,0,0,0,0,0,0,0,0,0,0,0,0
X000858.SZ,0,0,0.0204031805898943,0.0839548534847507,0.170174328025714,0,0.582025103061011,0.0685928555158558,0,0.174954851920046,0,0,0.0434844698207172,0,0,0,0.0216465083344322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0292677398657896,0,0,0,0,0,0,0,-0.0301989327031347,0.00472020385952345,0,0,0,0,0,0
X000568.SZ,0,0.506675267741253,0,0,0,0,0.343566349318823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.198287956837819,0,0,0,0,0,0,0,0,-0.0252164599121393,0,0,0,-0.0678615543652466,0,0,0,0,0,0,0,0,0,0.238788344027513,-0.063461867134474,0,0,0,0,-0.016454347889865,0,0,0,0,0,0
X002415.SZ,0,0.267314695849164,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0697878812374576,0,0,0,0,0.0739124558363784,0,0,0.036216198942904,0,0,0,0,0,0,-0.124700518008358,-0.0286197801619285,0.106694691954326,0,0,-0.0476801000492764,-0.0552692495694288,0,0,0,0,0,0.13578835821241,0,0,0,0,0,-0.0548917150020334,-0.0139674277017823,0,0.0139027594673951,-0.0355361911360891,0,0,0,0,0,0
X600809.SH,0,0.0201714408880933,0.070276400802846,0.0980145660875611,0,0,0.203774838660898,0.072882010763452,0.0293711010695492,0,0,0,0.0524343427628359,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0897885700002621,-0.0810541736387695,0,0,0.259629490129703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600276.SH,0,0,0.241684890348123,0,0,0,0,0,0,0,0,0,0,0,-0.0882990044213531,-0.0318603996980021,0,0,0,0,0,0,0,-0.00186102334154445,0,0,0.0843158485984329,0,0.018668044791022,0,0,-0.188955965250584,0.0544850486782617,0,0.237984820494486,0,0,0,0,0.0488427510050242,0,0,0,0.04317433217012,0.10877691120643,0,0,0,0,0,0,-0.0397805203934957,0.036098210143571,0,0,0,0,0,0
X002304.SZ,0,0.334481312348914,0.336352622119217,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219167093786896,0,0,0,-0.0217640406624259,0,0,0,0.0278298999307471,0,0,0,0,-0.0390864449024784,0,0,0,-0.0551022288544659,0,0,0,0,0,0,0,0,0,0,-0.0421524956107509,0,0,0,0,0,0,-0.00539324915893234,0.00379110107209517,0,0,0,0,0,0
X600690.SH,0,0,0.0343992134166524,0.0467137180592219,0.0415041008609074,0,0.00707894449825829,0,0,0,4.33680868994202e-19,0,0.225235691615122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0284148169335545,0,0,0,0,0,0,0,0,0,0.0514057986481181,0,0,0,-0.0456954084409998,0.0629682490760454,0,0,0.0627037855268393,0,0,0,0.00969142470287799,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0.352347272090879,0,0,0,0,0.28778160217139,0,0.283257724358138,0,0,0.0185484114514017,0,0,0,0,0,0,0,0,0.0893526696212775,0,0,0,0,0,0,0.061750852325156,0,0,0,0,0,0,0,0,0,0,0,0.146167010368392,0,0.46398559518819,-0.0394137465323023,-0.00341014149687625,0,0,0,0,0,0
X000651.SZ,0,0.135472685072348,0,0,0,0,0,0.310779083436505,0,0,0,0,0.0781242211295634,0,0,0,0,0,0,0,0,0,0.0356019497554089,0,0,0,0,0,0,0,0,0,-0.00696502336805802,0.0337894913722047,0,0,0,0,0,0,0,0,0,-0.0149224492668626,0,0,0.0353569088616069,0,0,0.0409562721455133,0,0,-0.0120191445792781,0,0,0,0,0,0
