,X600104.SH,X600519.SH,X000725.SZ,X000651.SZ,X002415.SZ,X000858.SZ,X002304.SZ,X000625.SZ,X600276.SH,X000063.SZ,X600690.SH,X600031.SH,X600372.SH,X000338.SZ,X002241.SZ,X000157.SZ,X600741.SH,X600703.SH,X600089.SH,X000100.SZ,X002236.SZ,X601877.SH,X000581.SZ,X002475.SZ,X000550.SZ,X000559.SZ,X000050.SZ,X600118.SH,X600066.SH,X002294.SZ,X000568.SZ,X600271.SH,X002456.SZ,X600839.SH,X002129.SZ,X300003.SZ,X300124.SZ,X000623.SZ,X002007.SZ,X000400.SZ,X000869.SZ,X600867.SH,X000800.SZ,X002292.SZ,X600435.SH,X600177.SH,X002038.SZ,X002049.SZ,X000977.SZ,X002008.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.270595117663535,0,0,0,0,0,0,0,0.119854509084559,0,0,0,0,-0.0252959625507587,0,0,0,0,0,0.110067384337002,0,0,0,0.0192561085678862,0,0,0,0,0,0,0,0.306904932311904,0.130355473233743,0,0,0.00823919392801116,0,0.0271536095539916,0,0.0207006649178734,-0.0142741449817191,0,0,0,0,0,0
X600066.SH,0.329951607190561,0,0,0.0578101858915019,0,0,0,0,0,0,0,0,0.0350675176307637,0,0,0,0,0,0,0.263552224405513,0,0,0,0,0,0.00330374064951697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0332933764932439,0,-0.0054279689440449,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.1217897176268,0,0,0,0,0.163907776958983,0,0.0364393936599869,0,0,0,0,0,0,0.0116937590462835,0,0,0,0,0,0,0,0.0922269332051614,0,0,0,0,0,0,0.0490783446629494,0,0.15518739798138,0,0,0,0,0.0504905156409958,0,0,0.0191666445246163,-0.019303495372453,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0.386109111063197,0,-0.0328177049804337,0,0,0.211296389304791,0,0.0630580840919956,0,0,0,0,0,0.0988856557408247,6.93889390390723e-18,0.00419539951996857,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00821610216811164,-0.124785218262863,0.0155527867837327,0,0,0,0,0,0,0.0699219938056906,0,0,0,0,0,0,0,-0.0133607047633484,5.42101086242752e-20,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0830062700038765,0,0,0,0.0983450241901449,0,0,0,0,0,0,0,0,0,0,0,0,0.126823127276051,0,0,0,0.0305758706316249,0,0.0605445130251352,0,0.0938239604048649,0,0,0.160557827423177,0,0.0151668453098667,0,4.3171241082224e-05,0,0,0.081407180637602,0.0805529444670383,0.0752834573384127,0,0,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0420638250644249,0,0,0,0.0650106885332023,0,-1.73472347597681e-18,0,0.153462452681845,0.00769886849937691,0,0,0,0,0,0,0,0,0,0.237013981945632,0,0,0,0,0,0.0401925302443562,0,0,0.077781728340406,0.0525437655889159,0,0,0,0,0,0,0.0984264461675031,0,0,-0.0143816873270779,0.0463740315669124,0,0,0,0,0,0
X600839.SH,0.239197077015643,0,0,0,0,0,0,0,0,0,0.084329520442227,0,0,0,0.0570186410237316,0,0,0,0,0.0241446339274678,0,0,0,0,0,0,-0.147640303034177,0,0,0,0,0.0859184866170944,0,0,0,0,0,0,0,0,0.221107897586079,0,0,0.0392190981560323,0,0,0,0,0,0.0167993518963196,0,0.0557502047955494,-0.14935622862129,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0.102906841239318,0,0.0350767028060677,0,0,0,0,0,0,0,0.122231591977667,0,0,0,0,0,0,0.161650940860819,0,0,0,0,0,0,0,0,0.424212114760782,0,0.0644484283347977,0,0,0,0.0673555431781196,0,-0.00690374640889405,0,0,0,0,0.167534481436971,0,-0.0381149193859043,0.0335732534562651,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146489055136976,0,0,0,0.27065273615017,0,0.0870657107090702,0,0,0,0,0,0,0,0.0750812930002286,0,0.224628257221553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0215855520807429,-0.0516225687032058,0,0,0,-0.209145597290235,0,0
X300124.SZ,0,-0.263488461183257,0,0,0,0,0,0,0,0,0,0,0.195751172837205,0,0,0,0,0,0,0.152205627397478,0.278400132002445,0,0,0,0.00931946179292702,0,0.0315562376694662,0,0,-0.382753204110609,0,0,0,-0.0154677261957911,0.111817610480669,0,0,0,0,0,0,0,0,0.144804197445837,0,0,0,0.302671549711911,0,0,0.146378608951037,-0.00159092513402645,0.067915146097101,0,0,0,0.135329078279964,0,0
X000623.SZ,0,0,0,0,0,0,-0.0764768335983664,0,0,0,0,0.203131451867623,0,0,0,0,0.0697596847813662,0.0825901495961551,0,0.0515096861185839,0,0,0.0870991680720967,0,0,0,0,0,0,0.236155530566102,0,0,0,0,0,0,0,0,0,0,0,0,0.338256506007183,0,0,0,0,0,0,0.0199038797981988,0,0.0328614287383299,-0.0516195242343496,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0.0644820743234738,0,0,0,0,0,0,0,0.308922226352077,0,0.152688964794204,0,0,0,0,0,0.153190918051663,-0.0365141153790652,0,0,0,0,0.102962707430697,0,0.0256686373981613,0,0,0,0,0,0,0.0577146871443135,0,0,0,0,0,0,0.0302860525528633,0,0,0,0.0329700735158516,0,0,0,0,0,0,0
X000400.SZ,0,0.123995201203801,0,0,0,0,0,0,0,0.0771303503744468,0,0,0.146455425119157,0,0,0,0.0161512378503383,0,0,0,0.0673182518585499,0.129751934743223,0,0,0,0,0,0,0,0,0,0.011471778603472,0,0,0,0,0,0,-0.0170441641395356,0,0,0,0,0,0,0,0,0.0707156465064442,0,0,0,0.00397525234054899,0.0154522142162976,0,0,0,0,0,0
X000869.SZ,0,0,0.183990440583305,0,0,0,0.0830915421308258,0,0,0.112227399705261,0,0,0,0,0,0,0,0.140296416760605,0,0,0,0,0,0,0,0,0.112282099742468,0,0,0,0,0.236141193944566,-6.93889390390723e-18,0.0583857867461195,0,0,0,0,0,0,0,0.0860969188685211,0,0,0,0,0,0,0,0,0,0,-0.0348022340119421,0,0,0,-0.225353157117702,0,0
X600867.SH,0,0,0.0723422107814653,0,0,0,0,0,0,0,0.000641430466711367,0,0,0,0,0,0,0,0,0,0.0390085903162864,0.0424685977495159,0,0,0,0.145887226621002,0.0277528341532049,0,0,0,0,0.105888880621229,0,0.00557421059421745,0,0.062584935358789,0,0,0,0,0,0,-0.10932514242077,0,0,0,0,0,0,0,0,0.0062941289070873,0.0107203073519792,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0.390101370895304,0,0,0.073573142476098,0,0,0,0.0119959800175673,0,0,0,0,0,0,0,0.0564791596525968,0,-0.0116903107685341,0,0,0,0,0,0,-0.0218313231005103,0,0,0,0.0757937947316273,0.016667545178109,0,0,0,0,0,0,0,0,0.049014352057766,0,0,0,0.00379414969113011,-0.0178691550877593,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119128333114054,0,0,0,0,0,0,0,0,0.00854019195366264,0,0,0,0.0818456357481139,0,0,0.0967338875100609,0,0.0147994765135201,0,0,0,0,0,0.129392905096463,0,0,0.348147362265976,0,0,0,0.0122942618176411,-0.0725085073861776,0,0,0,0,0,0
X600435.SH,0,0,0,0,0,0,0,0.273486690894388,-0.33901821674187,0,0,-0.184785026780498,0.338665472780525,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0863035545722169,0.190456068926651,0,0,0,0,0,0,-0.0932568532156024,0.413943107770008,0,-0.0906624916080412,0,0,0,0,0,0.0825735650425732,0,-0.0675256275974715,0,0,0,0,0,0,-0.0681544121623479,0,0,0,-0.0257037437958157,0,0
X600177.SH,0,0,0,0.136656947031795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0686661658408363,0,-8.67361737988404e-19,0.0866378133734229,0.0862020782588922,0,0,0,-0.0344719235356246,0.0540678145846928,0,0.0208229842811683,0,0,0,0,0,0,0,0.107466328153458,0,0,0,0.204406814513579,0,0,0,0,0,0,0,-0.0582357912867875,0,0.00632564806519256,0,0,0,0,-0.0490276609855474,0,0
X002038.SZ,0.317990724546168,0,0,0,0,0,0.285244617313158,0.0440830941166275,0,0,0,0,0,0,0,0,0,0,0,0.112112832236673,-0.201095334534655,0,0,-0.0763107029019728,0,0.0191395367895138,0,0.136304197646166,0,-0.0206449826632399,0,0,0,0,0,0,-0.0241276936352192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00789865483093957,-0.0122187263471472,0.363098662199351,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0.313729429856826,0,0,0,0,0,0,0,0,0,0.0710956122124548,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088786202707979,0,0,0,0,0.0948110012425275,0,0.0367234835628889,0,0,0,0,0.0579961408608222,0,0,0,0,0.0846296013500431,0.0775969905952492,0,0.0233668438033355,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.404583633922332,0,0,0.00143457938418425,0,0,0,0,0,0,0,0,0,0.00905388070337887,0,0,0.0554868505479992,0,0.245218809044104,0.201446344803732,0.125154831874657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0253660924216111,0,0,0,0,-0.264386051741688,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0.17505794596214,0,-0.34538493343889,0,0.413213626624972,0,0.0116435873727814,0,0,0.12086812586856,0,0.077642778879558,0,0,0,0,0.138736137993557,0.128460684191314,0,0,0,0,0,0.0163290750953971,0.102549735012674,0,0,0,0,0,0,0,0,0,0,0,-0.0179831730259229,0.1870248937982,0,0,0,-0.0303825271209121,0.0309322508864241,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0213819323386868,0,0.0589262889389276,0,-0.0781223218987979,0,0,0,0,0,0,0.0515649312993247,0,0,0,0,0,0,0,0.0490396239288083,0,-0.182435779096399,0,0,0,0,0.00600902881275288,-0.0064267220788424,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,-0.192706376953036,0,0,0.36996248935861,0.178695524348597,0,0,0,0,0,0,6.93889390390723e-18,0,0.774999323594032,0,0,0.122426688978908,0,0,0,0,0,0,0,0,0.276217358695776,0,0,0.0611849650292023,0.215170232583201,0,0,0,-1.14192335713958,-0.202256888187863,0,0,0,0,0,0,0,0,0,1.30307622590611,0,0,0,-3.50538570745159,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,-0.435402264789855,0.0528169701594257,0.165890623362439,0,0,0,0,0,-0.59179060988209,-0.0646576097906983,0,0,0,0,1.73472347597681e-18,0.215584589162752,0,0,0,0,0,0,0,0,0,0,0,0,0,0.739303804350189,0.0345026725480263,0,0,0,0,0,0,0,0,0,0.610238297845917,0,0,0,0,0.971814315135745,0,0
RealEstate_excess,0,0,0,-0.0409213202238897,0,0,0,0,-0.233207151451476,0,0,0,0.0124384490702403,0,0,0,0,0,0,0,0,0,0,0.0471909642812023,0,0.0177126304717351,0,0,0,0,0,0,0,-0.0558591791144713,0.00701071245539171,0,0,0,0,0,0,-0.023369135632323,0,0,0,0,0,0.0314763091571397,-0.134801246410969,-0.100305449533399,0,0.0562201140994369,-0.0712491117175225,0,0.121042273070341,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,-0.218542889480405,0,0,0,0.0125721278503544,0,0,0,0,0,0,0,-0.0683426070858742,0.0816698636991897,0,0,0,0,0,-0.0365726031951643,0,0,0,0,0,0,0,0,0,0.00815935426098764,0,-0.0744735528847727,0,0,0,0,0,0,0,0.0354118446217181,0,-0.117047109310288,0,0.00419503565556409,0.00758617033484713,0,0,0,0.0139129995769992,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000711430255226674,0.000915785879001989,0,0.00202132763760765,0,0,0,0,0.000510243109500298,0,0,0,0,0,0,0,-0.000583531337753236,0,0,-0.000535353286821302,0,0,0,0,0,0,0,0,0,0,0,0,-0.00119475146901916,-0.000726667961405586,0,0,0,0.00138327716479799,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.00263675661070729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0396994102642057,0,0,0,0,-0.0179016884621784,0.0837783681969961,0,0,0,0,0,0,0,0,0,0,0.143693938345051,0,-0.0307505845346078,0,-0.0909280188355024,0,-0.0962891389565231,0,0,-0.0287968845647687,0,-0.00557657537659156,0,-0.104174284222334,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,-0.00794126672751802,0,-0.00254620417515039,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000518750055033022,0,0,0.0125734728648773,0,0,2.16840434497101e-19,0.00897318207456777,0,0,0,0,0,0.000601361548717947,0,0,0,0,-0.00457677852647399,0,0.00195832856231121,0,0,0,0.00139911578651621,0,-0.00626952085017029,-0.0132301088339392,0,0.00273353400062583,0,-0.00252102351015281,-0.00634436625919069,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00288213434037294,-0.00348780071737039,0,0.0092933815569707,0,0,0,0,0,0,-0.00430403419698641,0,0,0,0,0,0,0,0,0,0.00774731361215086,0,-0.0115950029069105,-0.011776070589952,0,0,0,0,0,-0.00199911383745711,0,0,0,0,-0.000135768013238281,0,0,0,-0.000443736900760534,0,0,0,0,-0.151859003902687,0,0
