,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X002475.SZ,X600104.SH,X000063.SZ,X002304.SZ,X600031.SH,X003816.SZ,X000725.SZ,X000661.SZ,X000568.SZ,X600809.SH,X600690.SH,X000338.SZ,X600703.SH,X002371.SZ,X000100.SZ,X002241.SZ,X000596.SZ,X002007.SZ,X300014.SZ,X600183.SH,X300142.SZ,X600741.SH,X300003.SZ,X300124.SZ,X000977.SZ,X601877.SH,X002129.SZ,X000157.SZ,X002236.SZ,X600584.SH,X000800.SZ,X000625.SZ,X002049.SZ,X300136.SZ,X002456.SZ,X002414.SZ,X002463.SZ,X000066.SZ,X600118.SH,X002179.SZ,X002185.SZ,X600522.SH,X002074.SZ,X000021.SZ,X002008.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.243278832280224,0.0123076788644315,0,0,0,0,0,0,0,0,0.0490407218360183,0,0,0,0,0,0,0,0,0,0.172104455138746,0,0,0,0.0503358634864392,0,0.00597608609555655,0,0,0,0,0,0,0,0,0.0653216022184274,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0155923230001259,0.00163237563352845,-0.0196112122052126,0,0,0,0,0,0
X000858.SZ,0.171933514615557,0,0.0801422760875762,0,0,0,0.00414395303129521,0,0.00258443218455545,0,0,0,0,0.287205484474212,0.350274156065353,0,0,0,0,0,0.102407167305579,0.050177681745682,0,0,0,0,0,0,0,0.0341889642853215,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0827116819707341,0,0,0,-0.00531382795660465,0,0,0,0,0,0
X600276.SH,0,0.197078855121252,0,0,0,0,0,0,0,0,0,0,0.337381073205887,0,0.0313150223619425,0,0,0,0,0,0,0,0.0735875859703825,0,0,0.00496792894690422,0.0395373914632735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0828867594494606,0,0,0,-0.112378854282081,0,0,0.0324728866877566,-0.0227511631452942,-0.0154636856519804,0,0,0,0,0,0,0
X000651.SZ,0,0.203621166878862,0,0,0.0703663549773323,0,0,0,0,0,0,0,0,0,0.0991186767904659,0.310293003869457,0,0,0,0,0,0,0,0.0245702901364972,0,0,0,0,0,0.0384779716226988,0,0,0,0,0,0,0,0.051276580355219,0,-0.0730435199699014,0,0,0,0,0,0,0,0,0,0,0.0509972764760254,0.00110194883827621,0.0186510005486717,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.0705668182185859,-0.0355092502627557,0.225660407678099,0,-0.0066239379716722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0718287667103264,0,0,0,0.550363087134106,0.0353439833803473,-0.0335549239891313,-0.0625667297009105,0,0,0,0,0,0,0.131843186349471,0,0,0,0,-0.0487938285062986,0,0,0.0101653074354398,0.0235102622794914,0,0.0305166844451503,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.0948548246150759,0,0,0.181321195513281,0.168489886990945,0,0,0,0,0,0,0.276187225271721,0,0,0,0,0,0,0,0,0,0,0,0.167660922229836,0,0,0,0,0,0,0,0.0031606982183357,-0.0363013500951898,0,0,0,0,0,0
X600104.SH,0,0.103384535548835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129568377428003,0,0,0,0,0.28489055781752,0.109161464832228,0,0.148569798375771,0,0,0,0,0,0.0652510237284975,0,0,0,0,0,-0.00419913638362728,0,0,0,0,-0.00388608024213658,0,0,0,0,0.0148826522571981,-0.0202748792777979,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0.0697804956389375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.254904497788007,-0.0695032830122699,0,0.287113042550949,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.229509848869003,0,0.427793610970687,0,0.186361009829125,0,0,0,0,-0.0533836280454748,-0.186055362807432,0,-0.0224186192983173,0,-0.0371952948877121,0.00121027587489704,0,0,0,0,0,0,0
X002304.SZ,0,0.22756066903129,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00921394605101417,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0521598132677492,0,0,0,0,0,0,0.0875009360050534,0,0,0,0,0,0,0,0.184106353531905,0,0.0133906163852072,0,0,0,0,0,0,0
X600031.SH,0,0.0345469854597786,0,0,0,0.112990613256578,0.00858950413206721,0,0.0475947600905396,0,0,0,0,0,0,0,0.0547614709817833,0,0,0,0,0.0401603126709034,0,0,0.194516044936548,0,0.135699373633432,0,0,0,0,0,0.13257161018168,0,-0.0775003376399613,0,0,0,0,0,0.0174435913025777,0.017524825308443,0,0,0,0,0,0,0,0,0,0.00238521256600135,0.017646645221314,0,0,0,0,0,0
X003816.SZ,0.0136257763851376,0,0,0,0.00208762618839421,0,0,-0.0148657846009844,0,0,0,0.132466614494896,0,0,0,0,0,0,-0.0229658018562552,0,0,0,0,0,0,0,0.0979349907630952,0.104604219634378,0,0,0,0,0,0.0109898983427869,0,0,0,0,0,0,0,0,0,0.0416562693713243,0,0,0,0,0.0176762585691218,0,0,-0.000221141683092253,-0.00710825874077083,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,-0.106324273996546,0,0,0,0,0,0,0.069587571188507,0,0,0,0.0852780197346601,0,0,0.510132731053453,0,0,0,0,0,0,0.146177556107745,0,0,0,0,0,0,0.0172137896078834,0,0,-0.0347550739170738,0,0,0,0,0,0,0.0935984621055362,0,0,-5.42101086242752e-20,-0.0290609154326892,0,0,0,0,0.0291736812138809,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0476459174975337,0,0,0,0,0,0,0,0,0.0741916195065038,0,0.0165579001332531,0.040110391878268,0.000281399166817398,0,0,0.0648275217076607,0,0,0,0,0.0759276871827752,0,0,0.0395357889651991,-0.005840453612788,0,0,0,0,0,0
X000568.SZ,0,0.598302704597484,0,0,0,0,0,0,0,0,0,0,0,0,0.20203771395555,0,0,0.00581231208310838,0,0.00590187556065531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0407199492206108,0.0211749602696707,0,0,0,0,0,0,0,0,0,-0.0587453984301643,0.0766240564944991,0,0,-0.00280142685202673,-0.00357411576218032,0,0,0,0,0,0
X600809.SH,0,0,0.0243583236197554,0,0,0,0,0,0,0,0,0,0.0550224230283049,0.745952089411607,0,0,0,0,0.14453282615659,0,0,0.120756930240187,0.0484459609832611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0966417115286412,0,0,-0.00706518334824233,0,0.00762354903212243,-0.0459774363010372,3.46944695195361e-18,0,0,0,0,-0.0075650707403694,0,0,0,0,0,0
X600690.SH,0,0,0,0.294232463570222,0,0,0,0,0,0,0,0,0,0.0491236419382139,0,0,0,0,0,0,0,0,0,0,0,0.0700633068607222,0,0,0,0,0,0,0,0,0,0,0,0.0749011136161563,0,0,0,0,0.00382147437025238,0.0989394468142882,0,0,0,0,0,0,0,0.00340026067472423,-0.0162241357481433,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0.0193682641291052,0,0,0.148112696716264,0,0.25011397219494,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0.00229515248871027,0.0243442898007585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0724813031524075,0.0548071638484048,0,0,0,0.0771972143972431,0,0,0,0,0.00627724171465023,-0.00086699939885057,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221357835113202,0.0970218342385986,0,0,0,0,0,0,0,0,0,0,0,0.266412877919635,0,0,0.261385568851452,0,0,0,0,0,0.125190717590459,0,0,0,0,0,0,0,0,0,0,-0.0114803688426823,1.73472347597681e-18,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0871760212468936,0,0,0,0,0,0,0,0,0,0,0,0.424061777657222,0,0,0,0.291045940773673,0,0,0,0,0,0,0.153335874328175,-0.0543527098438559,0,0,0,-0.169617986073172,0.0176834938831406,-0.006486354895077,0,0,0,0,0,0
